pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
,,1.3,10.41,27.68,0.38,6.59,22.65,33.91,53.03,0.37,322.22,742.4,2024-09-06 13:45:00,24.33,0.41,0.27,0.87,0.71,0.44
,,1.22,10.44,26.83,0.37,6.55,22.43,33.57,54.47,0.23,338.2,742.2,2024-09-06 14:00:00,20.87,0.31,0.29,0.71,0.86,0.32
,,1.01,9.95,28.96,0.35,6.11,25.3,33.26,56.51,0.49,310.59,742.0,2024-09-06 14:15:00,19.39,0.27,0.29,0.72,0.71,0.33
28.77,41.49,1.09,10.62,24.16,0.37,6.54,20.81,34.05,54.96,0.36,289.05,741.8,2024-09-06 14:30:00,15.61,0.24,0.27,1.98,0.76,0.32
14.55,45.3,1.04,10.46,22.08,0.35,6.41,20.97,33.62,56.16,0.53,344.97,741.6,2024-09-06 14:45:00,14.12,0.3,0.57,1.42,0.93,0.38
8.48,47.26,1.1,10.37,21.29,0.37,6.41,19.71,32.99,60.01,0.39,318.28,741.5,2024-09-06 15:00:00,13.2,0.26,0.38,1.77,0.79,0.31
2.88,40.33,1.15,10.64,21.06,0.43,6.59,20.55,33.08,60.94,0.35,317.85,741.4,2024-09-06 15:15:00,12.12,0.3,0.82,1.26,0.85,0.31
6.15,36.3,1.2,11.43,22.22,0.41,7.06,18.67,32.71,62.34,0.28,285.01,741.3,2024-09-06 15:30:00,12.02,0.28,0.37,1.75,1.03,0.34
20.66,35.59,1.27,11.6,25.23,0.37,7.2,21.69,33.01,62.23,0.33,291.19,741.3,2024-09-06 15:45:00,12.91,0.36,0.31,1.74,0.85,0.33
11.98,34.07,0.98,11.68,26.46,0.41,7.01,20.89,32.73,62.95,0.32,313.52,741.3,2024-09-06 16:00:00,12.98,0.33,0.3,1.68,1.09,0.58
13.41,34.75,0.94,11.75,23.42,0.4,7.01,18.8,32.62,63.22,0.29,304.01,741.1,2024-09-06 16:15:00,11.65,0.43,0.27,1.5,1.08,0.74
9.11,46.15,1.06,12.53,22.95,0.4,7.53,17.78,32.69,64.21,0.33,325.37,741.1,2024-09-06 16:30:00,11.6,0.46,0.27,1.54,1.28,0.74
1.55,46.15,1.07,11.86,23.17,0.4,7.18,18.52,32.48,65.71,0.33,309.08,741.2,2024-09-06 16:45:00,11.94,0.39,0.24,1.1,0.86,0.58
0.84,43.78,1.05,13.36,22.67,0.42,7.96,15.34,32.01,68.24,0.35,306.47,741.2,2024-09-06 17:00:00,11.69,0.36,0.25,1.2,0.99,0.54
5.6,45.12,1.16,16.41,22.65,0.47,9.67,14.59,31.73,70.1,0.32,311.18,741.4,2024-09-06 17:15:00,11.16,0.48,0.25,1.16,0.8,0.51
10.05,56.05,1.24,19.7,23.43,0.52,11.49,13.73,31.65,71.47,0.3,317.14,741.5,2024-09-06 17:30:00,9.37,0.63,0.25,1.31,1.1,0.54
14.45,63.41,1.26,20.38,20.53,0.6,11.86,9.14,31.43,73.73,0.35,263.7,741.7,2024-09-06 17:45:00,9.47,0.74,0.25,1.31,1.06,0.52
7.68,80.13,1.41,36.88,26.87,0.82,20.76,6.7,31.11,75.34,0.33,149.63,742.0,2024-09-06 18:00:00,5.3,1.1,0.27,1.6,1.33,0.78
10.23,103.52,2.22,50.21,34.16,1.06,28.51,2.28,30.86,76.41,0.29,129.37,742.2,2024-09-06 18:15:00,0.42,1.1,0.4,1.3,1.24,0.79
21.03,124.23,1.72,34.12,35.16,1.18,19.55,12.21,30.64,76.99,0.41,112.87,742.2,2024-09-06 18:30:00,9.47,1.38,0.44,1.39,1.1,0.81
64.22,129.05,1.56,23.75,28.49,1.02,13.9,13.31,30.45,78.15,0.43,110.69,742.5,2024-09-06 18:45:00,10.13,0.82,0.34,1.12,1.0,0.73
66.56,119.57,1.54,22.74,22.71,1.01,13.35,11.71,30.23,79.58,0.49,125.09,742.7,2024-09-06 19:00:00,9.69,0.65,0.26,1.25,1.2,0.69
48.62,117.51,1.58,22.17,21.21,1.02,13.08,10.28,30.11,80.62,0.29,134.61,742.9,2024-09-06 19:15:00,9.8,0.68,0.27,1.31,1.17,0.62
42.62,118.01,1.65,22.41,20.25,0.99,13.26,8.89,29.91,81.56,0.31,109.48,743.0,2024-09-06 19:30:00,8.95,0.73,0.33,1.45,1.01,0.73
40.64,120.39,1.83,24.95,19.77,1.09,14.76,6.21,29.86,81.22,0.26,99.12,743.1,2024-09-06 19:45:00,7.89,0.9,0.46,1.78,1.21,0.89
37.09,135.82,2.04,25.59,20.7,1.14,15.27,7.25,29.89,79.25,0.29,156.87,743.3,2024-09-06 20:00:00,7.54,0.94,0.63,1.73,1.46,1.08
46.34,150.47,2.08,19.39,19.97,0.96,12.0,8.51,29.87,77.31,0.32,114.61,743.4,2024-09-06 20:15:00,8.15,0.9,0.69,1.91,1.55,1.16
93.21,141.7,2.04,16.87,20.46,0.83,10.63,9.82,29.75,77.51,0.32,235.98,743.6,2024-09-06 20:30:00,8.25,0.65,0.53,1.7,1.35,0.99
86.13,125.17,1.91,15.89,18.71,0.77,10.0,9.32,29.55,79.05,0.27,286.49,743.7,2024-09-06 20:45:00,7.8,0.65,0.53,1.7,1.35,0.99
62.09,104.71,1.81,16.12,18.32,0.76,10.05,8.82,29.49,80.26,0.3,109.73,743.8,2024-09-06 21:00:00,7.28,0.54,0.4,1.68,1.2,0.88
44.12,89.46,1.76,17.55,18.44,0.72,10.77,9.11,29.49,80.87,0.3,220.07,743.9,2024-09-06 21:15:00,6.72,0.51,0.38,1.82,1.21,0.9
23.94,79.54,1.73,17.16,19.24,0.64,10.53,10.24,29.36,82.26,0.29,248.35,744.0,2024-09-06 21:30:00,6.99,0.49,0.4,1.86,1.3,0.96
14.37,72.73,1.73,17.88,19.4,0.67,10.92,9.52,29.21,83.59,0.27,261.77,743.9,2024-09-06 21:45:00,6.11,0.52,0.39,2.0,1.3,0.96
11.55,71.11,1.68,17.91,18.46,0.71,10.89,8.91,29.08,84.56,0.24,223.73,743.9,2024-09-06 22:00:00,6.06,0.49,0.4,1.83,1.42,1.03
7.17,71.14,1.66,18.61,18.86,0.71,11.25,7.97,29.01,85.5,0.34,135.0,744.0,2024-09-06 22:15:00,5.7,0.52,0.38,1.92,1.42,1.06
58.57,74.5,1.71,19.35,18.53,0.75,11.68,7.59,28.89,86.37,0.29,135.0,743.9,2024-09-06 22:30:00,5.44,0.57,0.39,1.89,1.49,1.09
,,1.75,19.64,18.48,0.77,11.87,5.98,28.73,86.82,0.36,135.0,743.9,2024-09-06 22:45:00,5.31,0.7,0.47,2.27,1.62,1.2
89.52,93.81,1.79,21.45,18.38,0.85,12.86,6.64,28.6,87.56,0.31,135.0,743.9,2024-09-06 23:00:00,4.92,0.69,0.53,2.48,1.82,1.34
60.86,105.95,2.12,24.4,16.62,0.85,14.7,2.03,28.69,88.49,0.29,135.0,744.0,2024-09-06 23:15:00,3.98,0.87,0.69,3.08,2.22,1.61
45.44,116.82,2.66,28.91,16.33,0.86,17.54,0.62,28.66,88.66,0.29,134.93,744.1,2024-09-06 23:30:00,2.65,0.95,0.65,3.31,2.19,1.59
34.9,118.57,2.32,23.53,16.74,0.82,14.4,4.04,28.55,88.13,0.27,133.27,744.1,2024-09-06 23:45:00,3.44,0.87,0.62,2.96,2.19,1.61
25.27,121.65,2.35,23.26,16.46,0.84,14.28,4.09,28.55,88.36,0.31,133.0,744.2,2024-09-07 00:00:00,3.42,0.74,0.49,2.29,1.76,1.28
20.87,126.25,2.27,24.3,16.86,0.88,14.77,2.9,28.5,88.43,0.35,134.4,744.0,2024-09-07 00:15:00,2.53,0.78,0.48,2.39,1.67,1.23
8.44,130.38,4.47,31.81,16.75,1.0,20.55,,28.51,89.59,0.31,134.6,744.0,2024-09-07 00:30:00,1.23,0.78,0.47,2.27,1.67,1.2
16.46,133.62,6.93,32.83,16.36,1.08,23.1,,28.46,90.51,0.31,133.8,743.9,2024-09-07 00:45:00,0.73,1.06,0.63,3.37,2.0,1.47
28.72,152.32,31.68,47.01,18.62,1.34,50.76,,28.47,90.72,0.26,134.86,743.8,2024-09-07 01:00:00,,1.14,0.63,3.27,2.2,1.6
42.58,197.85,35.61,48.93,19.49,1.32,54.98,,28.5,90.22,0.27,133.27,743.8,2024-09-07 01:15:00,,1.75,0.81,5.55,2.42,1.76
59.95,241.35,40.13,52.87,19.68,1.44,60.75,,28.44,90.15,0.36,133.0,743.6,2024-09-07 01:30:00,,1.82,0.89,5.86,2.73,1.98
80.47,277.89,47.19,53.29,20.17,1.51,66.71,,28.39,91.31,0.25,133.0,743.4,2024-09-07 01:45:00,,2.11,1.03,6.07,2.64,1.96
90.8,303.77,47.28,53.43,19.18,1.49,66.86,,28.31,91.77,0.25,133.0,743.4,2024-09-07 02:00:00,,2.1,1.04,6.57,3.09,2.27
91.67,306.07,47.77,51.92,18.95,1.48,66.45,,28.16,92.4,0.27,134.47,743.4,2024-09-07 02:15:00,,2.24,1.09,6.71,2.82,2.1
98.75,298.71,47.54,51.8,20.36,1.52,66.2,0.61,28.09,92.99,0.3,259.97,743.2,2024-09-07 02:30:00,,2.24,1.01,5.9,2.85,2.12
99.93,291.47,48.18,51.28,20.6,1.53,66.45,,28.09,93.21,0.31,289.86,743.2,2024-09-07 02:45:00,,2.52,1.04,5.88,2.78,2.05
102.51,276.29,48.02,51.18,19.16,1.43,66.26,,28.03,93.06,0.31,290.0,743.2,2024-09-07 03:00:00,,2.35,1.25,6.26,3.18,2.35
104.41,249.95,43.72,53.85,19.65,1.29,64.19,,28.03,92.44,0.33,290.27,743.1,2024-09-07 03:15:00,,2.21,1.13,6.22,2.98,2.2
100.66,233.58,40.65,50.97,19.34,1.22,60.16,,28.04,92.61,0.29,289.6,743.1,2024-09-07 03:30:00,,1.71,0.99,5.16,2.68,1.97
96.41,244.89,39.22,49.45,19.2,1.19,58.19,,27.95,93.63,0.27,290.07,743.2,2024-09-07 03:45:00,,1.67,0.75,4.63,2.37,1.72
88.48,234.41,30.85,41.56,17.25,1.12,47.19,,27.9,94.55,0.33,289.47,743.2,2024-09-07 04:00:00,,1.67,0.75,4.63,2.37,1.72
74.66,200.93,25.39,36.43,16.24,0.99,40.02,,27.84,95.36,0.3,189.47,743.3,2024-09-07 04:15:00,,1.45,0.62,4.07,1.82,1.38
67.36,172.56,23.05,33.57,16.41,0.92,36.6,,27.81,96.29,0.24,288.38,743.5,2024-09-07 04:30:00,,1.09,0.54,3.5,1.65,1.22
59.87,155.28,21.58,32.84,17.04,0.94,35.01,,27.79,96.8,0.31,290.0,743.5,2024-09-07 04:45:00,,1.1,0.43,2.96,1.47,1.08
59.73,137.75,21.47,33.34,17.84,0.89,35.19,,27.7,97.26,0.32,290.0,743.6,2024-09-07 05:00:00,,1.3,0.44,2.94,1.43,1.07
54.1,133.36,21.07,32.98,18.95,0.95,34.67,,27.69,97.63,0.3,289.87,743.6,2024-09-07 05:15:00,,1.89,0.41,2.68,1.42,1.07
54.12,135.63,18.88,32.11,17.99,0.87,32.43,,27.61,97.7,0.35,290.0,743.6,2024-09-07 05:30:00,,1.97,0.4,3.02,1.4,1.05
45.34,126.97,19.12,34.59,17.92,0.84,33.94,,27.6,97.71,0.29,289.93,743.6,2024-09-07 05:45:00,,1.59,0.39,2.61,1.43,1.06
43.81,123.27,17.13,34.97,18.48,0.83,32.53,,27.78,97.45,0.31,289.43,743.6,2024-09-07 06:00:00,,1.59,0.37,2.48,1.33,0.97
52.17,114.52,18.76,34.51,18.38,0.94,33.61,,28.13,96.22,0.3,270.48,743.5,2024-09-07 06:15:00,,1.54,0.44,2.63,1.47,1.08
56.12,129.71,16.88,33.47,17.78,0.91,31.53,0.22,28.47,93.89,0.26,195.12,743.6,2024-09-07 06:30:00,,2.07,0.45,2.96,1.54,1.15
49.62,152.54,17.96,37.13,17.9,0.94,34.35,0.39,28.82,91.18,0.31,206.89,743.8,2024-09-07 06:45:00,,1.97,0.48,3.5,1.73,1.28
53.24,159.49,13.38,37.86,18.94,1.03,31.02,3.23,29.33,87.03,0.28,338.75,743.8,2024-09-07 07:00:00,,2.08,0.45,4.25,1.57,1.17
58.72,151.78,8.53,27.04,19.46,0.97,21.32,7.96,29.84,82.81,0.35,311.39,743.8,2024-09-07 07:15:00,,2.05,0.51,3.88,1.73,1.27
65.43,140.37,6.18,23.34,20.54,0.76,17.44,10.08,30.27,80.35,0.29,337.83,743.8,2024-09-07 07:30:00,0.91,1.47,0.38,2.56,1.32,0.99
58.4,119.58,4.43,21.74,22.23,0.74,15.17,13.48,30.65,78.76,0.29,291.8,743.9,2024-09-07 07:45:00,0.92,1.14,0.35,2.23,1.21,0.89
62.61,97.27,2.98,20.07,23.2,0.67,13.1,15.51,30.99,76.17,0.34,298.68,743.9,2024-09-07 08:00:00,1.48,1.11,0.3,1.97,1.09,0.77
66.01,87.2,2.4,18.6,23.78,0.69,11.84,17.77,31.27,75.0,0.27,277.8,743.8,2024-09-07 08:15:00,1.52,0.91,0.26,1.82,1.01,0.69
55.96,73.07,1.96,17.37,24.21,0.65,10.83,19.15,31.65,72.44,0.27,305.15,743.9,2024-09-07 08:30:00,1.89,1.3,0.27,2.05,1.0,0.68
41.16,64.47,1.77,16.03,24.75,0.64,9.97,21.24,31.96,69.22,0.32,327.85,743.8,2024-09-07 08:45:00,2.08,0.89,0.28,1.85,1.05,0.65
17.78,61.08,1.69,14.55,24.57,0.59,9.11,22.72,32.27,67.91,0.33,320.14,743.8,2024-09-07 09:00:00,2.01,1.0,0.28,1.86,1.14,0.66
,60.31,1.63,14.51,24.39,0.55,9.04,23.11,32.56,64.95,0.29,290.77,743.8,2024-09-07 09:15:00,1.72,0.8,0.28,1.56,0.86,0.54
,52.56,1.51,14.17,25.05,0.52,8.76,23.12,32.74,63.31,0.3,309.16,743.7,2024-09-07 09:30:00,1.66,0.68,0.27,1.61,0.89,0.55
,54.07,1.54,15.32,25.54,0.58,9.4,25.29,33.46,56.61,0.33,312.56,743.7,2024-09-07 09:45:00,0.85,0.7,0.25,1.72,1.0,0.61
,55.87,1.49,15.41,26.57,0.53,9.41,25.78,33.89,54.34,0.33,320.41,743.6,2024-09-07 10:00:00,0.91,0.66,0.31,1.68,0.92,0.58
,67.86,1.37,14.24,26.22,0.5,8.69,28.99,34.72,49.65,0.45,38.84,743.5,2024-09-07 10:15:00,0.26,0.7,0.29,1.88,0.93,0.64
16.13,83.67,1.31,13.98,26.96,0.51,8.5,28.94,34.77,48.53,0.35,283.59,743.5,2024-09-07 10:30:00,0.9,0.57,0.27,1.8,1.04,0.59
21.09,73.67,1.29,13.58,27.25,0.49,8.27,28.53,34.92,46.83,0.39,353.55,743.4,2024-09-07 10:45:00,0.17,0.54,0.27,1.43,1.24,0.46
25.56,62.72,1.36,12.72,31.0,0.54,7.87,31.93,34.94,46.32,0.45,338.68,743.3,2024-09-07 11:00:00,1.44,0.56,0.27,1.3,1.16,0.45
19.83,52.77,1.1,12.36,32.0,0.48,7.47,30.7,34.49,48.35,0.34,315.49,743.2,2024-09-07 11:15:00,1.66,0.56,0.27,1.3,1.03,0.45
12.61,52.2,1.2,12.13,27.64,0.51,7.43,30.39,34.55,49.15,0.37,315.59,743.1,2024-09-07 11:30:00,2.14,0.45,0.89,1.15,0.9,0.46
15.56,57.67,1.32,13.21,26.98,0.49,8.1,28.57,34.71,49.95,0.37,295.24,743.0,2024-09-07 11:45:00,3.03,0.37,0.47,1.12,1.29,0.46
18.81,53.19,1.24,13.68,28.96,0.54,8.28,28.73,34.63,49.17,0.41,307.33,742.9,2024-09-07 12:00:00,7.74,0.45,0.28,1.34,1.32,0.49
15.62,53.17,1.14,13.38,36.49,0.57,8.04,29.85,35.23,44.98,0.47,312.56,742.6,2024-09-07 12:15:00,9.37,0.4,0.33,1.05,1.32,0.49
8.77,46.32,1.13,11.81,31.6,0.48,7.2,27.68,35.61,43.36,0.42,6.18,742.5,2024-09-07 12:30:00,11.89,0.36,0.29,1.06,1.39,0.56
11.93,48.27,1.09,11.45,30.16,0.49,6.98,26.43,35.3,45.24,0.39,315.87,742.4,2024-09-07 12:45:00,12.72,0.31,0.27,0.75,0.93,0.48
13.61,50.41,1.08,11.19,35.16,0.47,6.83,29.6,35.45,45.12,0.45,357.61,742.2,2024-09-07 13:00:00,14.65,0.32,0.27,0.62,0.8,0.42
33.22,41.36,1.17,12.64,34.34,0.44,7.67,32.36,35.07,51.27,1.23,115.61,742.1,2024-09-07 13:15:00,14.6,0.38,0.27,0.85,0.83,0.53
43.63,46.98,1.18,12.57,33.12,0.42,7.65,27.9,33.53,57.16,1.47,134.99,741.9,2024-09-07 13:30:00,14.43,0.33,0.27,0.68,0.72,0.39
38.17,49.61,1.18,12.91,29.15,0.41,7.83,25.91,32.58,62.97,1.01,106.99,741.6,2024-09-07 13:45:00,13.53,0.3,0.39,0.64,0.64,0.35
36.33,60.29,1.15,13.19,30.63,0.44,7.95,28.01,32.69,62.2,0.89,122.08,741.6,2024-09-07 14:00:00,12.1,0.32,0.39,0.68,0.87,0.37
47.88,60.08,1.16,15.04,32.1,0.45,8.94,31.67,32.89,60.57,1.21,110.33,741.4,2024-09-07 14:15:00,10.75,0.34,0.53,0.77,1.03,0.43
,,1.26,16.95,28.67,0.43,10.04,32.81,33.34,61.03,1.13,132.07,741.2,2024-09-07 14:30:00,10.36,0.51,0.27,0.65,1.17,0.34
54.76,57.03,1.76,21.25,31.22,0.46,12.73,32.86,33.83,59.08,0.87,132.38,740.9,2024-09-07 14:45:00,9.4,2.07,0.48,0.83,1.02,0.31
39.11,59.83,1.16,19.98,35.18,0.46,11.57,34.48,34.42,56.83,0.35,191.32,741.0,2024-09-07 15:00:00,8.66,1.73,0.41,0.71,0.85,0.31
26.55,61.09,1.0,14.68,34.31,0.47,8.62,30.38,34.56,55.55,0.44,301.58,741.0,2024-09-07 15:15:00,10.01,1.24,0.47,0.64,0.89,0.31
15.18,59.69,0.92,16.39,35.67,0.59,9.47,28.34,33.83,60.49,0.33,318.68,741.1,2024-09-07 15:30:00,10.13,0.68,0.27,0.69,0.68,0.32
5.47,63.55,0.96,17.54,33.53,0.56,10.11,25.1,32.99,61.71,0.39,327.52,741.2,2024-09-07 15:45:00,8.98,0.7,0.33,0.8,1.01,0.55
44.8,74.93,1.03,16.48,34.17,0.56,9.6,20.35,32.47,62.46,0.38,82.58,741.3,2024-09-07 16:00:00,8.99,0.97,0.27,0.83,0.93,0.5
62.25,78.74,1.24,20.11,27.92,0.55,11.7,18.28,31.93,66.09,0.49,50.81,741.4,2024-09-07 16:15:00,7.87,0.78,0.27,1.14,0.84,0.51
49.99,82.77,1.39,24.95,34.41,0.82,14.4,17.01,31.01,70.61,1.13,113.18,741.6,2024-09-07 16:30:00,6.57,1.55,0.27,1.38,1.25,0.54
40.51,95.19,1.05,18.73,28.07,0.62,10.82,17.63,30.41,73.01,0.76,78.52,741.6,2024-09-07 16:45:00,7.59,1.37,0.33,1.33,1.03,0.64
25.78,91.33,0.95,14.71,24.88,0.49,8.6,17.81,30.02,73.41,1.29,124.02,741.7,2024-09-07 17:00:00,8.05,0.53,0.33,0.95,1.19,0.46
12.66,83.9,0.93,13.07,26.39,0.5,7.71,20.97,29.48,74.45,1.68,122.92,741.8,2024-09-07 17:15:00,7.88,0.32,0.33,0.69,1.03,0.32
11.36,74.76,0.86,11.05,26.76,0.44,6.58,21.07,28.99,77.31,0.91,115.9,741.8,2024-09-07 17:30:00,8.4,0.52,0.33,0.71,0.56,0.28
25.68,57.45,0.81,10.72,25.39,0.44,6.36,20.31,28.67,79.65,1.65,98.82,741.9,2024-09-07 17:45:00,8.16,0.4,0.4,0.67,0.57,0.29
51.32,54.35,0.78,10.51,26.54,0.4,6.22,21.4,28.45,80.45,1.07,124.62,742.1,2024-09-07 18:00:00,7.69,0.37,0.33,0.69,0.72,0.29
39.18,53.08,0.79,10.84,27.8,0.43,6.41,22.99,28.4,80.65,1.03,127.86,742.4,2024-09-07 18:15:00,7.55,0.3,0.27,0.81,0.77,0.29
19.69,52.92,0.77,11.59,24.47,0.45,6.79,18.64,28.41,81.07,0.73,118.45,742.6,2024-09-07 18:30:00,7.02,0.3,0.41,0.81,0.97,0.29
14.5,55.01,0.85,12.16,23.79,0.44,7.16,19.99,28.4,80.95,0.83,117.65,742.7,2024-09-07 18:45:00,6.57,0.42,0.43,0.79,0.83,0.34
30.27,63.6,0.85,12.63,21.64,0.49,7.41,16.24,28.4,81.11,0.67,129.54,742.9,2024-09-07 19:00:00,6.29,0.36,0.34,0.77,1.0,0.4
58.5,69.73,0.95,13.49,21.26,0.54,7.95,15.01,28.41,81.75,0.34,168.09,743.1,2024-09-07 19:15:00,5.71,0.45,0.39,0.92,0.84,0.48
49.9,72.2,1.0,14.22,20.31,0.57,8.38,13.93,28.33,82.35,0.37,176.86,743.4,2024-09-07 19:30:00,5.59,0.52,0.39,1.24,1.13,0.6
31.2,77.32,1.05,14.08,20.85,0.63,8.34,13.41,28.24,82.06,0.33,183.25,743.5,2024-09-07 19:45:00,5.46,0.75,0.26,2.05,1.14,0.83
18.84,85.82,1.09,14.29,20.19,0.59,8.49,14.34,28.27,82.29,0.31,153.24,743.8,2024-09-07 20:00:00,5.45,1.4,0.26,1.42,0.93,0.64
7.37,87.67,1.14,16.77,18.9,0.59,9.85,12.29,28.14,84.35,0.41,158.14,744.1,2024-09-07 20:15:00,4.41,0.84,0.26,1.27,1.0,0.65
4.94,88.19,1.12,13.84,20.09,0.56,8.27,15.18,28.01,84.18,0.33,144.01,744.0,2024-09-07 20:30:00,4.91,0.8,0.26,1.37,0.91,0.62
,79.02,1.08,14.27,19.89,0.55,8.47,14.0,28.03,84.55,0.26,180.91,743.9,2024-09-07 20:45:00,4.65,0.47,0.38,1.21,0.86,0.57
,70.73,1.13,14.68,20.15,0.56,8.73,13.06,28.11,84.27,0.26,152.26,744.2,2024-09-07 21:00:00,4.61,0.47,0.41,1.31,1.27,0.62
,67.99,1.08,16.05,19.71,0.56,9.42,11.2,28.2,83.99,0.31,82.87,744.4,2024-09-07 21:15:00,4.23,0.44,1.04,1.35,1.11,0.67
4.06,65.32,1.15,15.52,19.78,0.56,9.19,10.93,28.17,84.49,0.32,191.47,744.3,2024-09-07 21:30:00,3.78,0.45,0.39,1.24,1.1,0.7
9.46,56.17,1.22,14.77,18.76,0.58,8.85,9.4,28.1,85.94,0.35,167.4,744.3,2024-09-07 21:45:00,4.38,0.46,0.75,1.15,0.93,0.62
9.96,50.99,1.28,14.4,18.45,0.54,8.7,8.79,28.2,86.11,0.28,354.69,744.5,2024-09-07 22:00:00,3.93,0.47,0.35,1.2,1.09,0.7
13.54,50.26,1.45,22.5,16.26,0.58,13.15,5.1,28.33,85.96,0.34,264.14,744.6,2024-09-07 22:15:00,2.55,0.38,0.32,1.04,0.94,0.55
12.3,63.43,1.46,19.13,17.23,0.61,11.36,4.92,28.23,85.99,0.31,328.3,744.6,2024-09-07 22:30:00,3.0,0.62,0.25,4.47,0.87,0.57
16.22,75.81,1.47,18.94,18.06,0.58,11.27,8.26,28.27,84.69,0.31,262.97,744.5,2024-09-07 22:45:00,3.05,0.84,0.42,1.76,0.82,0.53
21.16,73.37,1.47,20.99,17.2,0.64,12.36,8.03,28.01,84.5,0.33,246.74,744.4,2024-09-07 23:00:00,2.58,0.86,0.4,1.13,0.75,0.43
19.67,66.71,1.38,18.08,18.72,0.52,10.74,12.3,27.82,84.46,0.34,258.93,744.4,2024-09-07 23:15:00,3.09,0.89,0.25,0.94,0.76,0.37
15.66,57.62,1.27,15.82,18.68,0.49,9.45,13.43,27.65,85.08,0.29,247.4,744.4,2024-09-07 23:30:00,3.61,0.51,0.27,0.7,0.86,0.37
12.96,49.44,1.23,14.48,19.47,0.45,8.7,15.79,27.47,83.88,0.29,267.93,744.2,2024-09-07 23:45:00,3.26,0.32,0.31,0.62,0.85,0.37
12.98,46.95,1.18,13.71,20.02,0.45,8.25,15.26,27.45,84.01,0.37,320.17,744.0,2024-09-08 00:00:00,3.75,0.23,0.4,0.56,0.95,0.37
11.43,47.14,1.19,14.02,19.34,0.46,8.42,14.62,27.31,84.85,0.29,320.39,743.9,2024-09-08 00:15:00,3.82,0.21,0.48,0.57,2.05,1.59
4.21,39.67,1.14,14.05,18.68,0.45,8.4,13.89,27.05,85.93,0.31,345.0,743.8,2024-09-08 00:30:00,3.44,0.22,0.27,0.59,1.82,1.27
,37.61,1.21,18.19,18.36,0.42,10.66,11.17,26.81,87.1,0.23,104.82,743.8,2024-09-08 00:45:00,1.97,0.23,0.33,0.62,2.69,1.98
,41.19,1.43,25.45,18.55,0.46,14.7,7.96,26.92,87.44,0.29,294.96,743.7,2024-09-08 01:00:00,1.17,0.21,0.39,0.66,1.06,0.37
,50.85,1.4,20.92,18.32,0.45,12.27,9.92,26.83,87.66,0.33,230.55,743.6,2024-09-08 01:15:00,2.5,0.24,0.27,0.81,0.78,0.46
4.96,52.47,1.46,21.11,18.03,0.48,12.42,8.74,26.71,88.54,0.27,241.68,743.5,2024-09-08 01:30:00,1.97,0.25,0.35,0.94,1.53,1.06
17.14,52.77,1.52,24.74,17.83,0.48,14.4,7.38,26.71,88.59,0.3,238.21,743.5,2024-09-08 01:45:00,1.66,0.25,0.4,0.94,0.79,0.49
42.94,63.88,1.55,19.52,18.68,0.51,11.64,11.16,26.99,87.64,0.35,130.12,743.3,2024-09-08 02:00:00,2.44,0.41,0.81,1.27,0.66,0.29
47.77,66.44,1.48,20.92,18.52,0.48,12.33,11.42,26.99,86.31,0.32,154.81,743.2,2024-09-08 02:15:00,2.32,0.93,0.54,1.15,0.65,0.31
34.51,66.31,1.45,19.28,17.84,0.55,11.43,11.79,26.9,86.71,0.29,160.95,743.2,2024-09-08 02:30:00,3.09,1.18,0.89,0.8,0.67,0.31
46.31,71.33,1.48,18.59,17.71,0.55,11.09,10.81,26.83,87.17,0.35,218.6,743.1,2024-09-08 02:45:00,2.75,1.2,0.33,0.79,0.65,0.28
,,1.47,22.54,18.33,0.61,13.18,7.71,26.97,86.88,0.45,179.19,743.1,2024-09-08 03:00:00,2.46,1.12,0.38,0.84,0.63,0.28
68.75,74.51,1.77,27.88,16.8,0.57,16.27,4.4,27.09,87.35,0.28,205.33,743.2,2024-09-08 03:15:00,1.08,1.29,0.32,1.1,0.68,0.32
45.51,85.19,1.89,25.32,16.02,0.7,15.0,2.39,27.18,88.79,0.35,15.27,743.2,2024-09-08 03:30:00,1.42,1.45,1.04,1.02,0.75,0.35
28.25,85.57,1.79,18.83,17.24,0.61,11.47,6.53,27.07,88.43,0.31,15.07,743.1,2024-09-08 03:45:00,2.8,1.77,0.65,0.98,0.67,0.36
16.42,82.35,1.69,18.65,18.14,0.6,11.29,6.47,27.0,88.24,0.33,15.6,743.0,2024-09-08 04:00:00,2.64,1.18,0.35,0.98,1.05,0.37
8.61,70.26,1.77,24.54,17.28,0.63,14.49,4.34,27.0,88.55,0.35,16.0,743.0,2024-09-08 04:15:00,1.39,0.97,0.34,0.91,0.64,0.32
12.37,67.28,1.81,24.55,16.76,0.57,14.53,4.08,26.87,89.38,0.31,16.0,742.9,2024-09-08 04:30:00,1.11,0.98,0.31,1.05,0.67,0.39
14.83,67.94,1.98,25.77,16.75,0.65,15.32,2.42,26.76,90.49,0.31,16.0,742.8,2024-09-08 04:45:00,1.11,0.96,0.26,1.17,1.26,0.4
28.19,76.74,2.12,25.27,17.07,0.73,15.17,1.52,26.57,91.36,0.29,15.14,742.8,2024-09-08 05:00:00,1.22,1.44,0.27,2.11,1.33,0.47
