pm2.5,pm10,no,no2,so2,co,nox,timestamp
104.3,150.66,11.2,3.28,46.15,1.01,,2023-11-01 20:00:00
105.27,152.07,11.24,3.44,46.29,1.01,,2023-11-01 20:15:00
117.92,170.33,11.44,3.66,47.14,1.03,,2023-11-01 20:30:00
117.92,170.33,11.96,3.93,49.27,1.08,,2023-11-01 20:45:00
117.92,170.33,12.1,2.95,49.85,1.09,,2023-11-01 21:00:00
118.53,171.22,12.27,3.71,50.57,1.1,,2023-11-01 21:15:00
126.5,182.73,12.51,3.64,51.53,1.13,,2023-11-01 21:30:00
126.5,182.73,12.42,2.74,51.18,1.12,,2023-11-01 21:45:00
126.5,182.73,12.08,3.31,49.77,1.09,,2023-11-01 22:00:00
125.7,181.57,11.69,3.11,48.13,1.05,,2023-11-01 22:15:00
115.25,166.47,11.2,3.11,46.15,1.01,,2023-11-01 22:30:00
115.25,166.47,11.06,3.13,45.56,1.0,,2023-11-01 22:45:00
115.25,166.47,10.9,3.69,44.91,0.98,,2023-11-01 23:00:00
116.48,168.38,10.61,3.63,43.62,0.95,,2023-11-01 23:15:00
132.42,191.27,10.16,2.77,41.86,0.91,,2023-11-01 23:30:00
132.42,191.27,9.86,3.72,40.63,0.89,,2023-11-01 23:45:00
132.42,191.27,9.56,3.11,39.38,0.86,,2023-11-02 00:00:00
132.42,190.19,9.28,4.1,38.23,0.83,,2023-11-02 00:15:00
121.92,176.11,8.88,3.67,36.58,0.8,,2023-11-02 00:30:00
121.92,176.11,8.66,3.77,35.67,0.78,,2023-11-02 00:45:00
121.92,176.11,8.6,2.78,35.42,0.77,,2023-11-02 01:00:00
120.18,173.59,8.41,3.73,34.65,0.76,,2023-11-02 01:15:00
97.49,140.82,8.07,3.74,33.23,0.73,,2023-11-02 01:30:00
97.49,140.82,7.86,3.49,32.39,0.71,,2023-11-02 01:45:00
97.49,140.82,7.77,3.43,32.0,0.7,,2023-11-02 02:00:00
96.87,139.92,7.7,3.23,31.74,0.69,,2023-11-02 02:15:00
88.78,128.23,7.57,3.39,31.17,0.68,,2023-11-02 02:30:00
88.78,128.23,7.43,3.96,30.6,0.67,,2023-11-02 02:45:00
88.78,128.23,7.35,3.39,30.26,0.66,,2023-11-02 03:00:00
88.26,127.48,7.22,3.86,29.72,0.65,,2023-11-02 03:15:00
81.5,117.73,7.01,3.71,28.9,0.63,,2023-11-02 03:30:00
81.5,117.73,6.89,3.72,28.4,0.62,,2023-11-02 03:45:00
81.5,117.73,6.8,3.81,28.01,0.61,,2023-11-02 04:00:00
80.43,116.08,6.76,3.86,27.86,0.61,,2023-11-02 04:15:00
65.48,94.58,6.67,2.33,27.46,0.6,,2023-11-02 04:30:00
65.48,94.58,6.61,3.03,27.24,0.6,,2023-11-02 04:45:00
,,6.31,3.09,25.98,0.57,,2023-11-02 05:15:00
,,6.23,2.73,25.67,0.56,,2023-11-02 05:30:00
,,6.26,4.7,25.8,0.56,,2023-11-02 05:45:00
,,6.33,3.99,26.06,0.57,,2023-11-02 06:00:00
7.6,10.97,6.39,4.01,26.33,0.58,,2023-11-02 06:15:00
106.35,153.62,6.4,2.91,26.36,0.58,,2023-11-02 06:30:00
106.35,153.62,6.44,3.49,26.52,0.58,,2023-11-02 06:45:00
106.35,153.62,6.53,3.39,26.89,0.59,,2023-11-02 07:00:00
105.62,152.57,6.74,2.97,27.78,0.61,,2023-11-02 07:15:00
96.15,138.88,6.81,3.14,28.04,0.61,,2023-11-02 07:30:00
96.15,138.88,7.07,2.99,29.13,0.63,,2023-11-02 07:45:00
96.15,138.88,7.39,3.76,30.46,0.66,,2023-11-02 08:00:00
98.74,142.62,7.61,3.61,31.35,0.68,,2023-11-02 08:15:00
132.4,191.24,7.73,3.35,31.86,0.7,,2023-11-02 08:30:00
132.4,191.24,7.75,3.66,31.93,0.7,,2023-11-02 08:45:00
132.4,191.24,7.77,3.49,32.01,0.7,,2023-11-02 09:00:00
133.72,193.15,7.74,3.31,31.89,0.7,,2023-11-02 09:15:00
150.93,218.01,7.61,3.67,31.37,0.69,,2023-11-02 09:30:00
,,4.36,4.12,18.03,0.39,,2023-11-02 13:30:00
,,5.43,3.94,22.38,0.49,,2023-11-02 13:45:00
,,5.98,3.45,24.67,0.54,,2023-11-02 14:00:00
,,6.31,2.78,26.01,0.57,,2023-11-02 14:15:00
23.4,33.8,6.44,2.97,26.52,0.58,,2023-11-02 14:30:00
23.4,33.8,6.49,3.09,26.74,0.58,,2023-11-02 14:45:00
23.4,33.8,6.55,3.12,26.99,0.59,,2023-11-02 15:00:00
23.4,33.8,6.63,3.61,27.31,0.6,,2023-11-02 15:15:00
10.22,14.76,6.61,3.24,27.23,0.6,,2023-11-02 15:30:00
10.22,14.76,6.6,2.52,27.18,0.59,,2023-11-02 15:45:00
10.22,14.76,6.61,2.71,27.25,0.59,,2023-11-02 16:00:00
10.22,14.76,6.76,3.43,27.84,0.61,,2023-11-02 16:15:00
13.35,19.28,6.89,4.03,28.39,0.62,,2023-11-02 16:30:00
13.35,19.28,7.06,3.19,29.1,0.64,,2023-11-02 16:45:00
13.35,19.28,7.37,3.28,30.36,0.66,,2023-11-02 17:00:00
14.61,19.28,7.73,3.36,31.86,0.7,,2023-11-02 17:15:00
29.67,42.86,8.12,3.1,33.47,0.73,,2023-11-02 17:30:00
29.67,42.86,8.56,3.29,35.25,0.77,,2023-11-02 17:45:00
29.67,42.86,8.71,3.23,35.88,0.78,,2023-11-02 18:00:00
32.51,42.86,9.1,3.89,37.53,0.82,,2023-11-02 18:15:00
69.41,100.26,9.41,2.99,38.76,0.85,,2023-11-02 18:30:00
69.41,100.26,9.76,2.96,40.22,0.88,,2023-11-02 18:45:00
69.41,100.26,10.17,3.8,41.93,0.92,,2023-11-02 19:00:00
71.7,100.26,10.61,3.53,43.74,0.96,,2023-11-02 19:15:00
101.45,146.54,10.97,3.57,45.19,0.99,,2023-11-02 19:30:00
101.45,146.54,11.42,2.84,47.06,1.03,,2023-11-02 19:45:00
101.45,146.54,12.02,3.93,49.54,1.08,,2023-11-02 20:00:00
102.73,148.39,12.43,4.13,51.2,1.12,,2023-11-02 20:15:00
119.37,172.42,12.47,3.25,51.39,1.12,,2023-11-02 20:30:00
119.37,172.42,12.44,3.24,51.26,1.12,,2023-11-02 20:45:00
119.37,172.42,12.23,3.85,50.38,1.1,,2023-11-02 21:00:00
119.42,172.5,11.81,3.32,48.64,1.06,,2023-11-02 21:15:00
120.13,173.52,11.55,3.67,47.57,1.04,,2023-11-02 21:30:00
120.13,173.52,11.21,2.9,46.15,1.01,,2023-11-02 21:45:00
120.13,173.52,10.82,3.1,44.55,0.97,,2023-11-02 22:00:00
118.25,170.8,10.4,3.08,42.83,0.94,,2023-11-02 22:15:00
93.76,135.43,9.99,3.74,41.05,0.9,,2023-11-02 22:30:00
93.76,135.43,9.9,3.37,40.81,0.89,,2023-11-02 22:45:00
93.76,135.43,9.94,3.57,40.96,0.89,,2023-11-02 23:00:00
93.66,135.28,9.98,3.32,41.16,0.9,,2023-11-02 23:15:00
92.29,133.3,9.74,3.25,40.11,0.88,,2023-11-02 23:30:00
92.29,133.3,9.33,3.32,38.5,0.84,,2023-11-02 23:45:00
92.29,133.3,9.05,2.66,37.27,0.81,,2023-11-03 00:00:00
93.77,135.44,8.84,3.18,36.39,0.79,,2023-11-03 00:15:00
113.06,163.31,8.43,3.97,34.72,0.76,,2023-11-03 00:30:00
113.06,163.31,8.08,3.44,33.27,0.73,,2023-11-03 00:45:00
113.06,163.31,7.78,3.08,32.06,0.7,,2023-11-03 01:00:00
111.59,161.19,7.46,3.44,30.72,0.67,,2023-11-03 01:15:00
92.48,133.59,7.1,4.22,29.25,0.64,,2023-11-03 01:30:00
92.48,133.59,6.9,3.3,28.41,0.62,,2023-11-03 01:45:00
92.48,133.59,6.75,3.15,27.8,0.61,,2023-11-03 02:00:00
92.48,133.59,6.68,3.49,27.52,0.6,,2023-11-03 02:15:00
61.28,88.52,6.51,3.63,26.81,0.58,,2023-11-03 02:30:00
61.28,88.52,6.47,3.45,26.66,0.58,,2023-11-03 02:45:00
61.28,88.52,6.49,3.19,26.75,0.58,,2023-11-03 03:00:00
60.2,86.96,6.5,3.68,26.8,0.59,,2023-11-03 03:15:00
46.17,66.69,6.41,3.02,26.39,0.58,,2023-11-03 03:30:00
46.17,66.69,6.42,3.68,26.48,0.58,,2023-11-03 03:45:00
46.17,66.69,6.47,3.36,26.66,0.58,,2023-11-03 04:00:00
46.97,67.85,6.5,3.44,26.76,0.58,,2023-11-03 04:15:00
57.41,82.93,6.43,3.58,26.47,0.58,,2023-11-03 04:30:00
57.41,82.93,6.43,3.22,26.47,0.58,,2023-11-03 04:45:00
57.41,82.93,6.45,3.73,26.56,0.58,,2023-11-03 05:00:00
58.02,83.81,6.46,3.51,26.61,0.58,,2023-11-03 05:15:00
65.9,95.19,6.45,3.37,26.57,0.58,,2023-11-03 05:30:00
65.9,95.19,6.46,3.52,26.6,0.58,,2023-11-03 05:45:00
65.9,95.19,6.49,3.56,26.72,0.58,,2023-11-03 06:00:00
66.43,95.96,6.52,3.28,26.87,0.59,,2023-11-03 06:15:00
72.8,105.16,6.46,3.55,26.6,0.58,,2023-11-03 06:30:00
72.8,105.16,6.47,3.28,26.65,0.58,,2023-11-03 06:45:00
72.8,105.16,6.56,2.87,27.04,0.59,,2023-11-03 07:00:00
73.45,106.1,6.74,4.19,27.78,0.61,,2023-11-03 07:15:00
81.91,118.31,6.85,3.6,28.24,0.62,,2023-11-03 07:30:00
81.91,118.31,6.95,3.37,28.64,0.63,,2023-11-03 07:45:00
81.91,118.31,7.02,2.64,28.94,0.63,,2023-11-03 08:00:00
80.82,116.74,7.09,3.57,29.21,0.64,,2023-11-03 08:15:00
66.7,96.34,7.05,3.4,29.03,0.63,,2023-11-03 08:30:00
66.7,96.34,7.05,3.36,29.04,0.63,,2023-11-03 08:45:00
66.7,96.34,7.06,2.55,29.08,0.64,,2023-11-03 09:00:00
66.36,95.84,7.1,3.07,29.24,0.64,,2023-11-03 09:15:00
61.88,89.39,7.03,2.5,28.97,0.63,,2023-11-03 09:30:00
61.88,89.39,7.02,3.54,28.93,0.63,,2023-11-03 09:45:00
61.88,89.39,7.03,3.58,28.94,0.63,,2023-11-03 10:00:00
60.15,86.89,6.98,3.83,28.76,0.63,,2023-11-03 10:15:00
37.67,54.41,6.84,3.58,28.16,0.61,,2023-11-03 10:30:00
37.67,54.41,6.8,2.96,28.01,0.61,,2023-11-03 10:45:00
37.67,54.41,6.9,4.17,28.42,0.62,,2023-11-03 11:00:00
36.35,52.5,7.05,2.23,29.05,0.64,,2023-11-03 11:15:00
19.13,27.63,7.0,3.35,28.82,0.63,,2023-11-03 11:30:00
19.13,27.63,6.96,3.83,28.66,0.63,,2023-11-03 11:45:00
19.13,27.63,7.01,3.5,28.87,0.63,,2023-11-03 12:00:00
18.35,26.51,7.09,3.64,29.21,0.64,,2023-11-03 12:15:00
8.27,11.95,7.1,2.68,29.25,0.64,,2023-11-03 12:30:00
8.27,11.95,7.13,3.74,29.38,0.64,,2023-11-03 12:45:00
8.27,11.95,7.26,2.64,29.91,0.65,,2023-11-03 13:00:00
8.38,12.11,7.36,3.4,30.3,0.66,,2023-11-03 13:15:00
9.86,14.24,7.35,3.29,30.29,0.66,,2023-11-03 13:30:00
9.86,14.24,7.36,3.52,30.32,0.66,,2023-11-03 13:45:00
9.86,14.24,7.4,3.04,30.5,0.67,,2023-11-03 14:00:00
10.68,15.52,7.51,3.64,30.92,0.68,,2023-11-03 14:15:00
21.4,30.91,7.43,4.07,30.62,0.67,,2023-11-03 14:30:00
21.4,30.91,7.42,3.92,30.59,0.67,,2023-11-03 14:45:00
21.4,30.91,7.48,3.51,30.8,0.67,,2023-11-03 15:00:00
22.36,32.3,7.53,3.3,31.03,0.68,,2023-11-03 15:15:00
34.84,50.32,7.43,3.77,30.61,0.67,,2023-11-03 15:30:00
34.84,50.32,7.39,4.22,30.44,0.66,,2023-11-03 15:45:00
34.84,50.32,7.48,3.63,30.82,0.68,,2023-11-03 16:00:00
37.18,53.7,7.68,3.22,31.62,0.69,,2023-11-03 16:15:00
67.58,97.62,7.77,3.82,32.0,0.7,,2023-11-03 16:30:00
67.58,97.62,7.94,3.06,32.73,0.72,,2023-11-03 16:45:00
67.58,97.62,8.17,3.65,33.67,0.74,,2023-11-03 17:00:00
70.09,101.24,8.74,3.87,36.01,0.79,,2023-11-03 17:15:00
102.7,148.34,9.56,4.2,39.42,0.86,,2023-11-03 17:30:00
102.7,148.34,10.45,2.99,43.07,0.94,,2023-11-03 17:45:00
102.7,148.34,11.33,3.83,46.7,1.02,,2023-11-03 18:00:00
103.99,150.2,11.4,3.09,46.95,1.03,,2023-11-03 18:15:00
120.69,174.33,11.03,4.1,45.46,0.99,,2023-11-03 18:30:00
120.69,174.33,11.32,3.67,46.62,1.02,,2023-11-03 18:45:00
,,11.15,3.02,45.91,1.0,,2023-11-03 19:30:00
,,11.23,3.12,46.27,1.01,,2023-11-03 19:45:00
,,10.92,3.62,45.0,0.98,,2023-11-03 20:00:00
,,11.08,3.18,45.66,1.0,,2023-11-03 20:15:00
159.61,230.54,11.36,3.13,46.79,1.02,,2023-11-03 20:30:00
159.61,230.54,11.81,3.38,48.68,1.06,,2023-11-03 20:45:00
159.61,230.54,11.87,3.11,48.92,1.07,,2023-11-03 21:00:00
159.61,230.54,11.94,4.4,49.19,1.08,,2023-11-03 21:15:00
156.89,226.62,11.74,3.47,48.37,1.06,,2023-11-03 21:30:00
156.89,226.62,11.86,3.89,48.86,1.07,,2023-11-03 21:45:00
156.89,226.62,11.84,3.25,48.76,1.07,,2023-11-03 22:00:00
156.89,226.62,11.46,4.03,47.18,1.03,,2023-11-03 22:15:00
138.95,200.71,10.84,4.27,44.63,0.98,,2023-11-03 22:30:00
138.95,200.71,10.28,3.42,42.33,0.92,,2023-11-03 22:45:00
138.95,200.71,9.85,3.91,40.55,0.89,,2023-11-03 23:00:00
138.95,200.71,9.35,4.16,38.52,0.84,,2023-11-03 23:15:00
108.05,156.08,8.94,3.2,36.81,0.81,,2023-11-03 23:30:00
108.05,156.08,8.71,2.81,35.87,0.78,,2023-11-03 23:45:00
108.05,156.08,8.46,3.2,34.83,0.76,,2023-11-04 00:00:00
108.05,156.08,8.22,4.24,33.87,0.74,,2023-11-04 00:15:00
75.83,109.53,8.12,3.8,33.44,0.73,,2023-11-04 00:30:00
75.83,109.53,8.14,3.38,33.54,0.73,,2023-11-04 00:45:00
75.83,109.53,8.14,3.22,33.53,0.73,,2023-11-04 01:00:00
75.83,109.53,8.09,3.61,33.32,0.73,,2023-11-04 01:15:00
76.69,110.77,7.97,3.11,32.84,0.72,,2023-11-04 01:30:00
76.69,110.77,7.89,2.55,32.49,0.71,,2023-11-04 01:45:00
76.69,110.77,7.91,2.67,32.6,0.71,,2023-11-04 02:00:00
76.69,110.77,7.99,3.29,32.93,0.72,,2023-11-04 02:15:00
91.6,132.31,7.96,3.26,32.82,0.72,,2023-11-04 02:30:00
91.6,132.31,7.84,3.11,32.31,0.71,,2023-11-04 02:45:00
91.6,132.31,7.7,3.84,31.71,0.69,,2023-11-04 03:00:00
91.6,132.31,7.59,4.18,31.28,0.68,,2023-11-04 03:15:00
104.72,151.27,7.37,3.68,30.36,0.66,,2023-11-04 03:30:00
104.72,151.27,7.23,3.41,29.78,0.65,,2023-11-04 03:45:00
104.72,151.27,7.18,3.58,29.56,0.65,,2023-11-04 04:00:00
104.72,151.27,7.13,3.74,29.37,0.64,,2023-11-04 04:15:00
102.74,148.4,7.0,3.83,28.82,0.63,,2023-11-04 04:30:00
102.74,148.4,6.96,4.4,28.68,0.63,,2023-11-04 04:45:00
102.74,148.4,6.95,2.72,28.63,0.63,,2023-11-04 05:00:00
102.74,148.4,6.95,4.35,28.63,0.63,,2023-11-04 05:15:00
71.82,103.74,6.85,3.09,28.22,0.62,,2023-11-04 05:30:00
71.82,103.74,6.78,3.79,27.93,0.61,,2023-11-04 05:45:00
71.82,103.74,6.83,3.37,28.16,0.61,,2023-11-04 06:00:00
71.82,103.74,6.87,3.5,28.32,0.62,,2023-11-04 06:15:00
62.41,90.14,6.94,3.37,28.59,0.62,,2023-11-04 06:30:00
62.41,90.14,7.01,3.86,28.87,0.63,,2023-11-04 06:45:00
62.41,90.14,6.98,3.78,28.76,0.63,,2023-11-04 07:00:00
65.25,90.14,7.07,3.36,29.09,0.64,,2023-11-04 07:15:00
102.11,147.49,7.14,3.06,29.42,0.64,,2023-11-04 07:30:00
102.11,147.49,7.28,3.85,30.0,0.65,,2023-11-04 07:45:00
102.11,147.49,7.61,3.48,31.35,0.69,,2023-11-04 08:00:00
102.11,147.49,7.79,3.95,32.1,0.7,,2023-11-04 08:15:00
149.57,216.05,7.82,3.08,32.22,0.7,,2023-11-04 08:30:00
149.57,216.05,7.8,3.3,32.14,0.7,,2023-11-04 08:45:00
149.57,216.05,7.53,3.56,31.0,0.68,,2023-11-04 09:00:00
149.57,216.05,7.35,3.43,30.25,0.66,,2023-11-04 09:15:00
123.51,178.4,7.11,3.9,29.3,0.64,,2023-11-04 09:30:00
123.51,178.4,6.98,3.49,28.78,0.63,,2023-11-04 09:45:00
123.51,178.4,7.07,3.07,29.11,0.64,,2023-11-04 10:00:00
120.22,178.4,7.1,3.07,29.26,0.64,,2023-11-04 10:15:00
77.4,111.8,7.08,3.16,29.17,0.64,,2023-11-04 10:30:00
77.4,111.8,7.02,3.3,28.91,0.63,,2023-11-04 10:45:00
77.4,111.8,7.04,3.41,29.02,0.63,,2023-11-04 11:00:00
75.83,111.8,7.08,3.96,29.17,0.64,,2023-11-04 11:15:00
55.42,80.05,7.04,3.1,29.01,0.63,,2023-11-04 11:30:00
55.42,80.05,7.08,3.3,29.18,0.64,,2023-11-04 11:45:00
55.42,80.05,7.16,3.4,29.51,0.65,,2023-11-04 12:00:00
54.76,80.05,7.23,3.56,29.8,0.65,,2023-11-04 12:15:00
46.15,66.66,7.21,3.12,29.71,0.65,,2023-11-04 12:30:00
46.15,66.66,7.27,2.75,29.96,0.65,,2023-11-04 12:45:00
46.15,66.66,7.41,3.2,30.54,0.67,,2023-11-04 13:00:00
42.85,66.66,7.58,3.56,31.23,0.68,,2023-11-04 13:15:00
,,7.57,3.26,31.2,0.68,,2023-11-04 13:30:00
,,7.5,3.39,30.87,0.67,,2023-11-04 13:45:00
,,7.55,3.12,31.09,0.68,,2023-11-04 14:00:00
2.66,4.14,7.61,3.7,31.37,0.69,,2023-11-04 14:15:00
37.24,53.79,7.59,3.77,31.28,0.68,,2023-11-04 14:30:00
37.24,53.79,7.56,3.72,31.16,0.68,,2023-11-04 14:45:00
37.24,53.79,7.57,3.03,31.2,0.68,,2023-11-04 15:00:00
39.91,57.95,7.63,3.7,31.45,0.69,,2023-11-04 15:15:00
74.64,107.81,7.53,2.75,31.03,0.68,,2023-11-04 15:30:00
74.64,94.33,7.45,3.64,30.69,0.67,,2023-11-04 15:45:00
,,7.26,4.26,29.96,0.65,,2023-11-04 16:00:00
,,7.2,3.11,29.68,0.65,,2023-11-04 16:15:00
,,7.04,3.4,28.99,0.63,,2023-11-04 16:30:00
,,7.1,2.82,29.24,0.64,,2023-11-04 16:45:00
,,7.25,3.07,29.87,0.65,,2023-11-04 17:00:00
,13.24,7.54,2.93,31.05,0.68,,2023-11-04 17:15:00
128.3,185.32,7.82,3.63,32.24,0.71,,2023-11-04 17:30:00
128.3,185.32,8.16,3.22,33.67,0.74,,2023-11-04 17:45:00
128.3,185.32,9.09,3.54,37.46,0.82,,2023-11-04 18:00:00
128.3,187.23,9.87,3.65,40.7,0.89,,2023-11-04 18:15:00
146.83,212.08,9.73,2.92,40.06,0.87,,2023-11-04 18:30:00
146.83,212.08,9.94,3.13,40.97,0.89,,2023-11-04 18:45:00
146.83,212.08,10.44,3.07,43.02,0.94,,2023-11-04 19:00:00
146.83,213.64,11.49,3.37,47.39,1.04,,2023-11-04 19:15:00
161.9,233.86,12.71,3.29,52.37,1.14,,2023-11-04 19:30:00
161.9,233.86,12.52,3.27,51.55,1.13,,2023-11-04 19:45:00
161.9,233.86,12.02,3.35,49.5,1.08,,2023-11-04 20:00:00
161.9,233.91,12.21,3.65,50.31,1.1,,2023-11-04 20:15:00
162.35,234.51,12.25,3.57,50.48,1.1,,2023-11-04 20:30:00
162.35,234.51,13.37,3.35,55.16,1.21,,2023-11-04 20:45:00
162.35,234.51,15.01,2.91,61.82,1.35,,2023-11-04 21:00:00
162.35,234.51,14.23,3.33,58.58,1.28,,2023-11-04 21:15:00
202.91,293.09,13.49,3.31,55.54,1.21,,2023-11-04 21:30:00
202.91,293.09,13.09,3.6,53.92,1.18,,2023-11-04 21:45:00
202.91,293.09,12.95,3.31,53.35,1.17,,2023-11-04 22:00:00
202.91,293.09,13.2,2.67,54.37,1.19,,2023-11-04 22:15:00
209.63,302.8,13.2,3.78,54.36,1.19,,2023-11-04 22:30:00
209.63,302.8,12.68,3.82,52.2,1.14,,2023-11-04 22:45:00
209.63,302.8,12.04,3.45,49.58,1.08,,2023-11-04 23:00:00
209.63,302.8,11.63,3.63,47.9,1.05,,2023-11-04 23:15:00
151.15,218.32,11.38,3.36,46.89,1.02,,2023-11-04 23:30:00
151.15,218.32,11.2,3.33,46.14,1.01,,2023-11-04 23:45:00
151.15,218.32,10.91,2.71,44.94,0.98,,2023-11-05 00:00:00
151.15,218.32,10.55,4.24,43.46,0.95,,2023-11-05 00:15:00
134.6,194.43,10.09,3.56,41.56,0.91,,2023-11-05 00:30:00
134.6,194.43,9.66,2.68,39.79,0.87,,2023-11-05 00:45:00
134.6,194.43,9.29,3.42,38.27,0.84,,2023-11-05 01:00:00
134.6,194.43,8.99,3.58,37.01,0.81,,2023-11-05 01:15:00
108.59,156.86,8.56,2.7,35.25,0.77,,2023-11-05 01:30:00
108.59,156.86,8.23,3.67,33.92,0.74,,2023-11-05 01:45:00
108.59,156.86,8.04,4.03,33.11,0.72,,2023-11-05 02:00:00
108.59,156.86,7.88,3.31,32.43,0.71,,2023-11-05 02:15:00
85.64,123.71,7.62,3.69,31.4,0.69,,2023-11-05 02:30:00
85.64,123.71,7.44,3.96,30.65,0.67,,2023-11-05 02:45:00
85.64,123.71,7.29,3.31,30.0,0.65,,2023-11-05 03:00:00
85.64,123.71,7.18,3.95,29.59,0.65,,2023-11-05 03:15:00
95.03,137.27,7.08,3.19,29.18,0.64,,2023-11-05 03:30:00
95.03,137.27,7.03,3.93,28.94,0.63,,2023-11-05 03:45:00
95.03,137.27,7.02,3.71,28.93,0.63,,2023-11-05 04:00:00
95.03,137.27,7.03,3.49,28.96,0.63,,2023-11-05 04:15:00
71.51,103.3,6.92,3.54,28.53,0.62,,2023-11-05 04:30:00
71.51,103.3,6.86,4.31,28.28,0.62,,2023-11-05 04:45:00
71.51,103.3,6.88,3.72,28.36,0.62,,2023-11-05 05:00:00
71.51,103.3,6.9,3.55,28.43,0.62,,2023-11-05 05:15:00
69.49,100.37,6.84,3.7,28.18,0.62,,2023-11-05 05:30:00
69.49,100.37,6.83,2.4,28.14,0.61,,2023-11-05 05:45:00
69.49,100.37,6.87,3.43,28.3,0.62,,2023-11-05 06:00:00
69.49,100.37,6.94,4.28,28.58,0.62,,2023-11-05 06:15:00
,,6.93,4.07,28.57,0.62,,2023-11-05 06:30:00
,,6.99,3.31,28.78,0.63,,2023-11-05 06:45:00
,,7.1,3.51,29.25,0.64,,2023-11-05 07:00:00
,,7.28,2.98,29.98,0.66,,2023-11-05 07:15:00
111.14,160.54,7.32,3.57,30.16,0.66,,2023-11-05 07:30:00
111.14,160.54,7.38,3.1,30.4,0.66,,2023-11-05 07:45:00
111.14,160.54,7.53,3.3,31.02,0.68,,2023-11-05 08:00:00
111.14,160.54,7.58,3.73,31.23,0.68,,2023-11-05 08:15:00
118.27,170.83,7.55,3.26,31.09,0.68,,2023-11-05 08:30:00
118.27,170.83,7.49,3.6,30.84,0.67,,2023-11-05 08:45:00
118.27,170.83,7.37,3.11,30.38,0.66,,2023-11-05 09:00:00
118.27,170.83,7.37,3.85,30.36,0.66,,2023-11-05 09:15:00
112.17,162.02,7.24,3.72,29.82,0.65,,2023-11-05 09:30:00
112.17,162.02,7.18,3.45,29.57,0.65,,2023-11-05 09:45:00
112.17,162.02,7.19,3.07,29.61,0.65,,2023-11-05 10:00:00
112.17,162.02,7.21,3.31,29.71,0.65,,2023-11-05 10:15:00
99.64,143.92,7.27,3.19,29.95,0.65,,2023-11-05 10:30:00
99.64,143.92,7.25,3.61,29.89,0.65,,2023-11-05 10:45:00
99.64,143.92,7.28,3.6,30.0,0.66,,2023-11-05 11:00:00
99.64,143.92,7.31,3.14,30.1,0.66,,2023-11-05 11:15:00
68.29,98.64,7.21,3.3,29.72,0.65,,2023-11-05 11:30:00
68.29,98.64,7.22,3.18,29.76,0.65,,2023-11-05 11:45:00
68.29,98.64,7.21,4.45,29.69,0.65,,2023-11-05 12:00:00
67.42,98.64,7.2,4.28,29.64,0.65,,2023-11-05 12:15:00
56.08,81.0,7.04,3.6,29.02,0.63,,2023-11-05 12:30:00
56.08,81.0,6.97,3.8,28.7,0.63,,2023-11-05 12:45:00
56.08,81.0,6.99,3.36,28.78,0.63,,2023-11-05 13:00:00
56.08,81.0,7.04,2.97,29.03,0.63,,2023-11-05 13:15:00
61.22,88.43,7.04,3.41,28.97,0.63,,2023-11-05 13:30:00
61.22,88.43,7.06,3.7,29.06,0.64,,2023-11-05 13:45:00
61.22,88.43,7.2,3.03,29.65,0.65,,2023-11-05 14:00:00
61.22,88.43,7.39,2.85,30.47,0.67,,2023-11-05 14:15:00
50.87,73.48,7.27,3.73,29.95,0.66,,2023-11-05 14:30:00
50.87,73.48,7.21,3.68,29.69,0.65,,2023-11-05 14:45:00
50.87,73.48,7.3,3.45,30.06,0.66,,2023-11-05 15:00:00
50.87,73.48,7.29,3.04,30.02,0.66,,2023-11-05 15:15:00
,,6.97,3.76,28.7,0.63,,2023-11-05 15:45:00
,,6.91,3.43,28.46,0.62,,2023-11-05 16:00:00
,,7.02,3.34,28.93,0.63,,2023-11-05 16:15:00
,,7.63,3.91,31.48,0.69,,2023-11-05 16:45:00
,,8.14,3.82,33.47,0.73,,2023-11-05 17:00:00
,,8.44,3.19,34.77,0.76,,2023-11-05 17:15:00
,,8.77,4.25,36.18,0.79,,2023-11-05 17:30:00
,,9.84,3.6,40.58,0.89,,2023-11-05 17:45:00
,,10.65,3.92,43.9,0.96,,2023-11-05 18:00:00
,,11.08,3.67,45.63,1.0,,2023-11-05 18:15:00
260.34,376.05,11.08,4.05,45.65,1.0,,2023-11-05 18:30:00
260.34,376.05,11.15,3.91,45.94,1.0,,2023-11-05 18:45:00
260.34,376.05,11.39,3.83,46.94,1.03,,2023-11-05 19:00:00
255.69,376.05,11.61,3.46,47.85,1.05,,2023-11-05 19:15:00
195.18,281.93,11.55,3.68,47.58,1.04,,2023-11-05 19:30:00
195.18,281.93,11.48,3.5,47.31,1.03,,2023-11-05 19:45:00
195.18,281.93,11.64,4.2,47.95,1.05,,2023-11-05 20:00:00
191.32,281.93,12.09,3.39,49.82,1.09,,2023-11-05 20:15:00
145.06,209.53,12.52,3.24,51.58,1.13,,2023-11-05 20:30:00
145.06,209.53,12.58,3.3,51.84,1.13,,2023-11-05 20:45:00
145.06,209.53,12.7,3.53,52.31,1.14,,2023-11-05 21:00:00
146.29,209.53,12.71,3.17,52.36,1.14,,2023-11-05 21:15:00
162.31,234.44,12.51,3.03,51.52,1.13,,2023-11-05 21:30:00
162.31,234.44,12.61,3.82,51.96,1.14,,2023-11-05 21:45:00
162.31,234.44,12.63,3.75,52.03,1.14,,2023-11-05 22:00:00
