pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
23.8,39.8,4.92,39.48,20.0,0.26,28.0,11.3,17.8,45.24,,,2024-01-25 18:30:00,,0.01,0.02,0.09,0.03
32.6,39.8,6.15,39.48,20.3,0.26,29.0,11.25,17.5,46.19,,,2024-01-25 18:45:00,,0.01,,0.01,0.03
32.6,60.5,6.15,41.36,19.7,0.0,30.0,11.3,,,,,2024-01-25 19:00:00,,0.03,0.01,0.2,0.01
32.6,60.5,7.38,43.24,20.6,0.28,33.0,11.6,16.5,51.58,,,2024-01-25 19:15:00,,0.03,0.02,0.23,0.08
32.6,60.5,8.61,45.12,20.0,0.29,34.0,11.0,15.99,53.36,0.14,273.88,2024-01-25 19:30:00,,0.04,0.02,0.25,0.01
32.5,60.5,,,20.4,0.0,0.0,11.5,,,,,2024-01-25 19:45:00,,0.04,0.01,0.27,0.03
32.5,64.05,8.61,47.0,21.1,0.3,35.0,11.8,14.78,59.58,,,2024-01-25 20:00:00,0.7,0.03,0.02,0.28,0.02
32.5,67.6,11.07,47.0,20.8,0.31,37.0,11.95,14.64,59.01,,,2024-01-25 20:15:00,,0.05,0.09,0.28,0.11
32.5,67.6,,,21.0,0.0,0.0,11.9,,,,,2024-01-25 20:30:00,,0.05,0.05,0.31,0.01
65.8,67.6,20.91,45.12,20.7,0.35,46.0,12.4,13.89,61.62,,,2024-01-25 20:45:00,,0.05,0.04,0.33,0.02
65.8,151.8,23.37,45.12,21.3,0.36,48.0,13.15,13.63,61.6,,,2024-01-25 21:00:00,,0.07,0.05,0.47,0.02
65.8,151.8,,,21.6,0.0,0.0,13.3,,,,,2024-01-25 21:15:00,,0.01,0.01,0.01,0.01
65.8,151.8,24.6,47.0,21.0,0.37,51.0,12.8,13.45,67.15,,,2024-01-25 21:30:00,,0.04,0.03,0.29,0.15
71.2,151.8,29.52,45.12,20.9,0.39,53.0,14.45,13.19,69.44,,,2024-01-25 21:45:00,,0.0,,0.01,0.03
71.2,178.8,,,21.4,0.0,0.0,15.5,,,,,2024-01-25 22:00:00,,0.07,0.02,0.63,0.05
71.2,178.8,39.36,41.36,22.1,0.42,60.0,15.4,12.75,71.75,,,2024-01-25 22:15:00,,0.08,0.04,0.63,0.16
71.2,178.8,39.36,41.36,22.4,0.42,61.0,17.1,12.52,73.26,,,2024-01-25 22:30:00,,0.09,0.12,0.68,0.1
71.2,178.8,,,22.8,0.0,0.0,16.4,,,,,2024-01-25 22:45:00,,0.09,0.12,0.68,0.1
94.1,217.5,49.2,37.6,22.0,0.46,67.0,17.0,12.11,76.55,,,2024-01-25 23:00:00,,0.11,0.08,0.66,0.03
94.1,217.5,51.66,37.6,22.4,0.0,69.0,17.4,,,,,2024-01-25 23:15:00,,0.11,0.07,0.7,0.04
94.1,217.5,,,22.6,0.0,0.0,17.5,,,,,2024-01-25 23:30:00,,0.11,0.07,0.7,0.04
129.2,217.5,62.73,31.96,22.4,0.51,76.0,17.65,11.94,78.26,,,2024-01-25 23:45:00,,0.12,0.07,0.71,0.26
129.2,267.0,63.96,31.96,21.2,0.0,77.0,17.6,,,,,2024-01-26 00:00:00,,0.14,0.13,0.75,0.2
,267.0,,,,0.0,0.0,17.3,,,,,2024-01-26 00:15:00,,0.14,0.13,0.75,0.2
129.2,267.0,62.73,31.96,21.5,0.53,77.0,16.55,11.12,76.86,,,2024-01-26 00:30:00,,0.07,0.06,0.39,0.2
116.4,267.0,61.5,33.84,21.5,0.0,76.0,15.3,,,,,2024-01-26 00:45:00,,0.14,0.14,0.8,0.4
,205.6,,,,0.0,0.0,15.1,,,,,2024-01-26 01:00:00,,0.14,0.14,0.8,0.4
116.4,205.6,52.89,35.72,20.4,0.5,69.0,13.85,10.53,73.11,,,2024-01-26 01:15:00,,0.14,0.13,0.8,0.23
116.4,205.6,47.97,37.6,20.3,0.0,66.0,13.4,,,,,2024-01-26 01:30:00,,0.14,0.12,0.79,0.09
71.8,205.6,41.82,39.48,20.5,0.46,61.0,13.1,10.34,75.28,,,2024-01-26 01:45:00,,0.13,0.11,0.78,0.09
71.8,94.2,38.13,39.48,20.4,0.44,58.0,12.35,10.39,75.31,,,2024-01-26 02:00:00,,0.12,0.11,0.74,0.03
71.8,94.2,34.44,41.36,20.6,0.0,55.0,12.3,,,,,2024-01-26 02:15:00,,0.11,0.11,0.72,0.09
71.8,94.2,28.29,41.36,20.5,0.41,50.0,12.0,10.12,74.51,,,2024-01-26 02:30:00,,0.11,0.11,0.71,0.09
56.8,94.2,25.83,43.24,20.6,0.4,48.0,11.65,10.01,76.62,,,2024-01-26 02:45:00,,0.1,0.1,0.66,0.24
56.8,83.6,24.6,41.36,20.4,0.0,47.0,12.2,,,,,2024-01-26 03:00:00,,0.09,0.11,0.64,0.08
56.8,83.6,20.91,41.36,20.4,0.37,45.0,11.6,9.69,77.57,,,2024-01-26 03:15:00,,0.09,0.1,0.64,0.07
56.8,83.6,19.68,43.24,20.4,0.37,43.0,11.35,9.62,77.74,,,2024-01-26 03:30:00,,0.08,0.1,0.68,0.06
26.2,83.6,,,20.4,0.0,0.0,11.3,,,,,2024-01-26 03:45:00,,0.08,0.11,0.69,0.06
26.2,74.8,13.53,45.12,20.4,0.34,38.0,11.1,9.37,76.7,,,2024-01-26 04:00:00,,0.07,0.1,0.68,0.06
26.2,66.0,11.07,43.24,20.3,0.33,36.0,11.05,9.39,77.43,,,2024-01-26 04:15:00,,0.07,0.07,0.63,0.04
26.2,66.0,,,20.2,0.0,0.0,11.5,,,,,2024-01-26 04:30:00,,0.06,0.03,0.58,0.04
36.9,66.0,6.15,43.24,20.0,0.31,32.0,11.3,9.15,78.32,,,2024-01-26 04:45:00,,0.06,0.05,0.56,0.04
36.9,42.0,6.15,41.36,19.9,0.3,30.0,11.8,9.21,77.42,,,2024-01-26 05:00:00,0.7,0.06,0.07,0.51,0.02
36.9,42.0,,,19.9,0.0,0.0,12.1,,,,,2024-01-26 05:15:00,,0.05,0.03,0.49,0.04
36.9,42.0,4.92,39.48,19.7,0.29,28.0,11.9,9.32,79.17,,,2024-01-26 05:30:00,,0.05,0.04,0.48,0.08
34.7,42.0,4.92,37.6,19.6,0.29,26.0,12.15,9.08,79.96,,,2024-01-26 05:45:00,,0.05,0.07,0.45,
34.7,50.5,,,19.7,0.0,0.0,12.1,,,,,2024-01-26 06:00:00,,0.05,0.02,0.44,
34.7,50.5,6.15,33.84,20.4,0.28,25.0,12.4,8.7,79.69,,,2024-01-26 06:15:00,,0.05,0.01,0.43,0.05
34.7,50.5,6.15,33.84,20.4,0.27,25.0,12.75,8.61,80.24,,,2024-01-26 06:30:00,,0.05,0.03,0.42,0.03
34.7,50.5,,,20.5,0.0,0.0,12.6,,,,,2024-01-26 06:45:00,,0.06,0.02,0.42,0.01
37.0,45.9,6.15,33.84,20.4,0.27,25.0,12.05,8.68,79.48,0.14,358.53,2024-01-26 07:00:00,,0.05,0.02,0.4,0.01
37.0,45.9,6.15,33.84,20.4,0.27,25.0,12.0,,,,,2024-01-26 07:15:00,,0.01,0.02,0.01,0.01
37.0,45.9,,,20.4,0.0,0.0,12.2,,,,,2024-01-26 07:30:00,,0.01,0.02,0.01,0.01
,,6.15,35.72,20.3,0.27,26.0,11.8,8.7,81.05,,,2024-01-26 07:45:00,,0.05,0.02,0.36,0.07
47.8,73.4,6.15,35.72,20.4,0.0,27.0,11.4,,,,,2024-01-26 08:00:00,,0.05,0.07,0.36,0.01
47.8,73.4,,,20.3,0.0,0.0,12.1,,,,,2024-01-26 08:15:00,,0.05,0.07,0.36,0.01
47.8,73.4,9.84,37.6,20.5,0.29,32.0,12.1,11.73,71.91,,,2024-01-26 08:30:00,,0.05,0.01,0.33,0.04
40.7,73.4,11.07,39.48,20.8,0.0,34.0,11.4,,,,,2024-01-26 08:45:00,0.7,0.05,0.01,0.33,0.03
,96.3,,,,0.0,0.0,11.6,,,,,2024-01-26 09:00:00,,0.05,0.01,0.33,0.03
40.7,96.3,9.84,47.0,19.3,0.29,36.0,11.75,15.92,48.32,1.06,270.56,2024-01-26 09:15:00,0.7,0.06,0.02,0.33,0.01
40.7,96.3,8.61,47.0,18.8,0.0,35.0,11.7,,,,,2024-01-26 09:30:00,,0.05,0.02,0.3,0.02
,96.3,,,,0.0,0.0,12.8,,,,,2024-01-26 09:45:00,,0.05,0.02,0.3,0.02
11.3,45.8,6.15,45.12,19.0,0.28,31.0,12.75,19.75,37.02,0.14,290.03,2024-01-26 10:00:00,,0.05,0.04,0.28,0.01
11.3,45.8,4.92,43.24,18.7,0.0,30.0,14.0,,,,,2024-01-26 10:15:00,,0.05,0.01,0.27,0.02
11.3,45.8,4.92,37.6,19.2,0.26,26.0,22.7,24.63,27.43,0.37,132.53,2024-01-26 10:30:00,0.7,0.05,0.02,0.26,0.06
22.5,45.8,4.92,31.96,18.6,0.25,22.0,18.8,25.27,25.84,,,2024-01-26 10:45:00,0.7,0.04,0.01,0.26,0.02
22.5,44.9,4.92,28.2,18.7,0.0,20.0,20.4,,,,,2024-01-26 11:00:00,,0.03,0.02,0.23,0.01
22.5,44.9,4.92,24.44,19.0,0.23,18.0,20.2,26.23,24.5,0.79,90.0,2024-01-26 11:15:00,,0.03,0.03,0.24,0.01
22.5,44.9,4.92,26.32,18.9,0.23,19.0,16.1,25.29,23.69,0.33,176.05,2024-01-26 11:30:00,,0.02,0.01,0.23,0.01
14.1,44.9,4.92,26.32,18.5,0.0,20.0,14.4,,,,,2024-01-26 11:45:00,,0.02,0.01,0.21,0.02
14.1,29.6,6.15,28.2,18.5,0.23,20.0,15.2,24.76,27.97,0.43,176.66,2024-01-26 12:00:00,,0.02,0.02,0.21,0.01
14.1,29.6,6.15,26.32,18.5,0.23,20.0,16.15,24.79,27.24,,,2024-01-26 12:15:00,,0.0,0.01,0.0,0.01
14.1,29.6,4.92,28.2,18.3,0.0,21.0,16.2,,,,,2024-01-26 12:30:00,,0.03,0.01,0.23,
16.8,29.6,4.92,30.08,18.2,0.23,21.0,16.1,24.86,27.32,1.97,294.55,2024-01-26 12:45:00,,0.01,0.01,0.12,
16.8,30.1,4.92,30.08,18.3,0.24,21.0,15.4,24.62,26.84,0.91,293.05,2024-01-26 13:00:00,,0.03,0.02,0.19,0.01
16.8,30.1,,,18.4,0.0,0.0,16.6,,,,,2024-01-26 13:15:00,,0.03,0.01,0.2,
16.8,30.1,4.92,30.08,18.3,0.24,22.0,15.4,25.9,26.76,0.39,93.16,2024-01-26 13:30:00,,0.03,,0.2,
14.4,30.1,4.92,30.08,18.3,0.24,22.0,16.85,26.4,26.3,0.39,359.7,2024-01-26 13:45:00,,0.03,0.01,0.19,0.04
14.4,35.6,,,18.3,0.0,0.0,16.5,,,,,2024-01-26 14:00:00,,0.03,0.02,0.19,0.04
14.4,35.6,4.92,31.96,18.4,0.24,23.0,15.9,28.83,23.39,0.29,99.94,2024-01-26 14:15:00,,0.03,0.01,0.18,0.02
14.4,35.6,6.15,31.96,18.3,0.24,22.0,15.85,28.33,24.13,,,2024-01-26 14:30:00,0.7,0.03,0.06,0.2,0.03
14.4,35.6,,,18.4,0.0,0.0,17.1,,,,,2024-01-26 14:45:00,,0.03,0.01,0.17,0.01
18.7,37.6,4.92,31.96,18.3,0.24,23.0,15.9,27.44,25.36,0.38,357.52,2024-01-26 15:00:00,,0.03,0.03,0.18,0.01
18.7,37.6,4.92,31.96,18.3,0.24,23.0,17.05,28.57,25.06,0.51,205.25,2024-01-26 15:15:00,,0.03,,0.19,0.03
18.7,37.6,,,18.2,0.0,0.0,17.4,,,,,2024-01-26 15:30:00,,0.03,0.01,0.19,0.04
25.0,37.6,6.15,30.08,18.2,0.24,23.0,16.4,27.22,25.67,,,2024-01-26 15:45:00,,0.03,0.02,0.19,0.03
25.0,34.8,6.15,30.08,18.3,0.24,23.0,15.85,27.0,26.58,,,2024-01-26 16:00:00,,0.02,0.03,0.19,
25.0,34.8,,,18.2,0.0,0.0,15.4,,,,,2024-01-26 16:15:00,,0.03,0.02,0.2,0.01
25.0,34.8,4.92,31.96,18.2,0.24,23.0,15.05,26.55,27.52,,,2024-01-26 16:30:00,,0.03,0.02,0.19,0.01
15.9,34.8,6.15,31.96,18.1,0.0,23.0,14.9,,,,,2024-01-26 16:45:00,,0.0,,0.01,0.01
15.9,28.7,,,18.1,0.0,0.0,15.3,,,,,2024-01-26 17:00:00,,0.0,,0.01,0.01
15.9,28.7,4.92,31.96,18.2,0.24,24.0,14.8,23.57,29.6,0.22,355.91,2024-01-26 17:15:00,,0.03,0.03,0.19,
15.9,28.7,4.92,33.84,18.2,0.0,24.0,14.4,,,,,2024-01-26 17:30:00,,0.03,0.02,0.19,0.02
15.9,28.7,,,18.1,0.0,0.0,14.1,,,,,2024-01-26 17:45:00,,0.03,0.02,0.19,0.02
14.0,36.0,4.92,35.72,18.5,0.25,25.0,13.8,21.71,37.96,,,2024-01-26 18:00:00,,0.03,0.04,0.19,0.01
14.0,36.0,4.92,35.72,18.4,0.0,25.0,12.3,,,,,2024-01-26 18:15:00,0.7,0.02,0.06,0.19,0.01
,36.0,,,,0.0,0.0,12.3,,,,,2024-01-26 18:30:00,,0.02,0.06,0.19,0.01
23.0,36.0,4.92,39.48,18.6,0.26,28.0,11.5,17.84,50.66,,,2024-01-26 18:45:00,,0.02,,0.22,0.01
23.0,62.9,6.15,41.36,19.1,0.0,30.0,10.9,,,,,2024-01-26 19:00:00,,0.03,0.05,0.23,0.01
23.0,62.9,7.38,43.24,19.6,0.29,32.0,11.2,16.43,54.53,,,2024-01-26 19:15:00,,0.03,0.05,0.23,0.01
23.0,62.9,7.38,47.0,19.2,0.29,33.0,11.45,16.09,56.66,,,2024-01-26 19:30:00,,0.01,0.04,0.13,0.01
41.3,62.9,7.38,47.0,19.4,0.0,34.0,10.9,,,,,2024-01-26 19:45:00,,0.0,,0.01,0.04
41.3,99.8,7.38,48.88,19.2,0.31,35.0,11.9,15.27,61.16,,,2024-01-26 20:00:00,,0.02,0.04,0.16,0.04
41.3,99.8,7.38,48.88,19.5,0.32,36.0,12.65,14.91,65.48,,,2024-01-26 20:15:00,,0.04,0.08,0.3,0.04
41.3,99.8,7.38,48.88,19.1,0.0,36.0,13.5,,,,,2024-01-26 20:30:00,,0.05,0.05,0.31,0.03
74.5,99.8,9.84,48.88,19.6,0.36,38.0,15.5,14.43,69.27,,,2024-01-26 20:45:00,,0.03,0.03,0.16,0.03
74.5,181.8,12.3,48.88,19.5,0.39,40.0,17.0,14.16,70.27,,,2024-01-26 21:00:00,0.7,0.07,0.01,0.35,0.24
74.5,181.8,15.99,48.88,19.5,0.0,43.0,17.5,,,,,2024-01-26 21:15:00,,0.09,0.1,0.39,0.03
74.5,181.8,22.14,47.0,19.5,0.44,48.0,,13.63,67.68,,,2024-01-26 21:30:00,,0.1,0.1,0.41,0.12
72.3,181.8,23.37,47.0,19.4,0.43,48.0,9.1,13.3,68.63,,,2024-01-26 21:45:00,,0.11,0.09,0.49,0.03
72.3,145.3,,,19.7,0.0,0.0,16.8,,,,,2024-01-26 22:00:00,,0.11,0.11,0.49,
72.3,145.3,28.29,45.12,20.4,0.44,52.0,16.4,13.02,71.8,,,2024-01-26 22:15:00,0.7,0.11,0.07,0.49,0.16
72.3,145.3,30.75,45.12,19.7,0.44,54.0,15.15,12.8,72.73,,,2024-01-26 22:30:00,,0.11,0.11,0.53,0.09
62.6,145.3,,,19.8,0.0,0.0,15.2,,,,,2024-01-26 22:45:00,,0.11,0.1,0.49,0.31
62.6,133.1,29.52,43.24,20.1,0.43,53.0,15.1,12.32,73.47,,,2024-01-26 23:00:00,,0.11,0.11,0.5,0.2
62.6,120.9,28.29,45.12,19.5,0.43,52.0,14.55,12.29,73.96,,,2024-01-26 23:15:00,,0.11,0.11,0.5,0.03
62.6,120.9,,,19.7,0.0,0.0,14.8,,,,,2024-01-26 23:30:00,,0.12,0.11,0.48,0.23
,,,,,0.0,0.0,15.0,,,,,2024-01-26 23:45:00,,0.12,0.11,0.48,0.23
64.4,118.2,24.6,45.12,19.6,0.43,48.0,14.1,11.83,76.15,,,2024-01-27 00:00:00,,0.12,0.08,0.46,0.28
64.4,118.2,,,19.4,0.0,0.0,14.1,,,,,2024-01-27 00:15:00,,0.11,0.09,0.47,0.03
64.4,118.2,20.91,45.12,19.1,0.42,45.0,13.7,11.74,76.78,,,2024-01-27 00:30:00,0.7,0.11,0.08,0.45,0.03
59.7,118.2,20.91,45.12,19.2,0.41,45.0,13.25,11.63,76.84,,,2024-01-27 00:45:00,,0.11,0.03,0.44,0.22
59.7,112.8,,,19.2,0.0,0.0,13.1,,,,,2024-01-27 01:00:00,,0.11,0.02,0.42,
59.7,112.8,17.22,45.12,19.5,0.39,42.0,12.65,11.38,78.09,,,2024-01-27 01:15:00,,0.11,0.06,0.42,0.14
59.7,112.8,14.76,45.12,19.5,0.0,41.0,12.5,,,,,2024-01-27 01:30:00,,0.1,0.1,0.39,0.28
59.7,112.8,,,19.7,0.0,0.0,12.7,,,,,2024-01-27 01:45:00,,0.1,0.1,0.39,0.28
64.8,73.1,12.3,43.24,19.9,0.37,37.0,12.55,11.22,78.92,,,2024-01-27 02:00:00,,0.09,0.11,0.36,0.12
64.8,73.1,11.07,45.12,19.9,0.0,36.0,12.5,,,,,2024-01-27 02:15:00,,0.09,0.07,0.34,0.05
64.8,73.1,,,19.9,0.0,0.0,12.2,,,,,2024-01-27 02:30:00,,0.09,0.07,0.34,0.05
35.8,73.1,7.38,41.36,19.1,0.34,32.0,12.0,10.79,79.25,,,2024-01-27 02:45:00,,0.08,0.06,0.31,0.19
35.8,60.8,7.38,41.36,18.8,0.0,31.0,12.0,,,,,2024-01-27 03:00:00,,0.07,0.02,0.3,
,60.8,,,,0.0,0.0,12.8,,,,,2024-01-27 03:15:00,,0.07,0.02,0.3,
35.8,60.8,6.15,39.48,19.2,0.32,29.0,12.3,10.61,81.23,,,2024-01-27 03:30:00,,0.07,0.06,0.28,0.01
39.2,60.8,6.15,39.48,19.3,0.0,28.0,11.9,,,,,2024-01-27 03:45:00,,0.06,0.01,0.27,0.04
39.2,85.3,6.15,39.48,19.5,0.32,30.0,11.9,10.59,84.24,,,2024-01-27 04:00:00,,0.06,0.01,0.27,0.04
39.2,85.3,7.38,39.48,19.7,0.32,30.0,11.9,10.48,84.86,,,2024-01-27 04:15:00,,0.06,0.04,0.31,0.01
39.2,85.3,7.38,39.48,19.7,0.0,31.0,12.6,,,,,2024-01-27 04:30:00,,0.07,0.06,0.35,0.13
51.4,85.3,7.38,39.48,19.8,0.31,30.0,11.7,10.79,82.19,,,2024-01-27 04:45:00,,0.07,0.05,0.36,0.16
51.4,87.2,7.38,39.48,19.8,0.31,30.0,11.55,10.66,82.66,,,2024-01-27 05:00:00,,0.07,0.01,0.39,0.17
51.4,87.2,7.38,39.48,19.8,0.0,30.0,12.0,,,,,2024-01-27 05:15:00,,0.06,0.03,0.35,0.06
51.4,87.2,6.15,39.48,20.0,0.29,28.0,12.3,11.15,78.47,,,2024-01-27 05:30:00,0.7,0.06,0.04,0.35,0.11
56.0,87.2,6.15,39.48,19.3,0.29,28.0,12.2,11.35,76.52,,,2024-01-27 05:45:00,,0.06,0.09,0.34,0.14
,,4.92,39.48,18.7,0.0,28.0,12.4,,,,,2024-01-27 06:00:00,,0.0,0.01,0.01,0.03
,,4.92,37.6,18.7,0.28,26.0,12.8,10.87,76.37,,,2024-01-27 06:15:00,,0.03,0.04,0.16,0.03
,,6.15,35.72,18.8,0.28,26.0,12.5,10.6,76.01,,,2024-01-27 06:30:00,,0.05,0.03,0.26,0.04
28.2,54.8,,,18.6,0.0,0.0,12.5,,,,,2024-01-27 06:45:00,,0.05,0.02,0.27,0.05
28.2,48.7,6.15,33.84,18.8,0.27,24.0,13.0,10.12,77.61,,,2024-01-27 07:00:00,0.7,0.05,0.02,0.26,0.03
28.2,42.6,4.92,33.84,18.9,0.27,24.0,12.75,10.04,78.17,,,2024-01-27 07:15:00,,0.05,0.04,0.24,0.01
28.2,42.6,,,19.0,0.0,0.0,12.6,,,,,2024-01-27 07:30:00,,0.05,0.02,0.23,0.15
27.7,42.6,4.92,31.96,19.1,0.27,24.0,12.9,10.39,80.72,,,2024-01-27 07:45:00,,0.05,0.01,0.23,0.08
27.7,61.3,6.15,31.96,19.3,0.27,24.0,12.7,10.77,80.04,,,2024-01-27 08:00:00,,0.05,0.02,0.21,0.04
27.7,61.3,,,19.3,0.0,0.0,12.5,,,,,2024-01-27 08:15:00,,0.04,0.03,0.22,0.08
27.7,61.3,7.38,33.84,18.8,0.28,26.0,11.7,13.62,70.4,,,2024-01-27 08:30:00,,0.04,0.02,0.2,0.05
43.6,61.3,8.61,35.72,18.9,0.28,29.0,12.15,15.33,56.51,,,2024-01-27 08:45:00,,0.05,0.03,0.23,0.07
43.6,114.5,,,19.2,0.0,0.0,12.5,,,,,2024-01-27 09:00:00,,0.05,0.06,0.2,
43.6,114.5,7.38,39.48,18.9,0.28,30.0,12.3,18.2,47.58,,,2024-01-27 09:15:00,,0.03,0.05,0.11,
43.6,114.5,6.15,41.36,18.9,0.28,30.0,13.05,18.77,44.79,,,2024-01-27 09:30:00,,0.04,0.04,0.23,0.01
43.6,114.5,,,18.9,0.0,0.0,13.1,,,,,2024-01-27 09:45:00,,0.05,0.01,0.21,0.02
33.9,55.4,4.92,39.48,18.8,0.28,29.0,13.2,20.62,40.43,0.15,176.11,2024-01-27 10:00:00,,0.05,0.03,0.2,0.01
33.9,55.4,4.92,41.36,18.6,0.0,28.0,13.9,,,,,2024-01-27 10:15:00,,0.04,0.06,0.2,0.01
33.9,55.4,,,18.7,0.0,0.0,14.1,,,,,2024-01-27 10:30:00,,0.04,0.06,0.2,0.01
27.7,55.4,4.92,37.6,18.6,0.27,27.0,14.95,24.08,32.21,,,2024-01-27 10:45:00,,0.02,0.01,0.11,0.05
27.7,42.6,4.92,37.6,18.7,0.0,27.0,14.5,,,,,2024-01-27 11:00:00,,0.04,0.04,0.2,0.01
27.7,42.6,,,18.7,0.0,0.0,15.9,,,,,2024-01-27 11:15:00,,0.04,0.04,0.2,0.01
27.7,42.6,4.92,35.72,18.7,0.26,25.0,15.75,25.59,29.95,0.45,160.28,2024-01-27 11:30:00,,0.02,0.01,0.11,0.01
21.1,42.6,4.92,33.84,18.6,0.0,24.0,15.7,,,,,2024-01-27 11:45:00,0.7,0.0,0.01,0.01,0.01
,37.5,,,,0.0,0.0,15.3,,,,,2024-01-27 12:00:00,,0.0,0.01,0.01,0.01
21.1,37.5,4.92,33.84,18.5,0.25,24.0,14.85,25.47,33.06,0.75,138.3,2024-01-27 12:15:00,,0.03,0.02,0.19,0.01
21.1,37.5,4.92,33.84,18.7,0.0,24.0,16.3,,,,,2024-01-27 12:30:00,,0.04,0.03,0.19,0.02
24.1,37.5,4.92,33.84,18.4,0.25,24.0,17.1,25.32,32.65,0.62,146.5,2024-01-27 12:45:00,,0.02,0.01,0.1,0.01
24.1,40.0,4.92,33.84,18.4,0.25,24.0,17.55,25.8,31.17,0.21,344.91,2024-01-27 13:00:00,,0.03,0.01,0.19,0.03
24.1,40.0,4.92,33.84,18.3,0.0,24.0,17.1,,,,,2024-01-27 13:15:00,,0.03,0.02,0.18,0.01
24.1,40.0,4.92,31.96,18.3,0.25,23.0,17.4,27.58,27.83,0.3,13.0,2024-01-27 13:30:00,,0.03,0.02,0.18,0.01
26.5,40.0,4.92,31.96,18.3,0.25,23.0,16.15,28.39,26.73,0.78,222.11,2024-01-27 13:45:00,,0.03,0.01,0.19,0.04
26.5,38.0,4.92,31.96,18.2,0.0,24.0,15.7,,,,,2024-01-27 14:00:00,,0.03,0.03,0.17,0.01
26.5,38.0,4.92,31.96,18.3,0.25,23.0,15.7,29.31,24.38,0.27,334.19,2024-01-27 14:15:00,,0.03,0.03,0.17,0.03
26.5,38.0,4.92,31.96,18.3,0.25,23.0,15.5,29.22,23.31,0.22,38.89,2024-01-27 14:30:00,,0.03,0.06,0.17,0.04
22.2,38.0,4.92,31.96,18.2,0.0,23.0,15.6,,,,,2024-01-27 14:45:00,,0.03,0.05,0.18,0.02
22.2,37.9,4.92,31.96,18.0,0.25,23.0,14.7,29.11,22.27,0.61,272.67,2024-01-27 15:00:00,,0.03,0.04,0.17,0.04
22.2,37.8,4.92,31.96,18.0,0.25,23.0,14.95,29.31,21.95,0.84,225.75,2024-01-27 15:15:00,0.7,0.02,0.01,0.18,0.07
22.2,37.8,,,17.9,0.0,0.0,14.8,,,,,2024-01-27 15:30:00,,0.03,0.01,0.17,0.02
18.7,37.8,4.92,31.96,18.0,0.25,24.0,14.3,28.44,23.13,0.37,258.84,2024-01-27 15:45:00,,0.03,0.02,0.19,0.01
18.7,28.8,6.15,31.96,17.8,0.25,24.0,14.3,28.53,24.23,0.22,111.5,2024-01-27 16:00:00,,0.02,0.04,0.17,0.02
18.7,28.8,,,17.9,0.0,0.0,14.2,,,,,2024-01-27 16:15:00,,0.02,,0.17,0.02
18.7,28.8,4.92,31.96,18.0,0.25,24.0,14.5,27.51,26.74,,,2024-01-27 16:30:00,,0.02,,0.18,0.01
22.4,28.8,4.92,31.96,17.9,0.25,24.0,14.25,26.86,28.48,0.96,101.92,2024-01-27 16:45:00,,0.03,,0.18,0.02
22.4,31.6,,,18.0,0.0,0.0,13.8,,,,,2024-01-27 17:00:00,,0.02,,0.18,
22.4,31.6,4.92,33.84,17.9,0.25,24.0,14.0,24.48,33.6,,,2024-01-27 17:15:00,,0.02,,0.19,
22.4,31.6,4.92,33.84,17.9,0.25,24.0,13.55,23.77,36.44,,,2024-01-27 17:30:00,,0.03,0.03,0.19,0.01
22.4,31.6,,,18.1,0.0,0.0,11.7,,,,,2024-01-27 17:45:00,,0.03,0.01,0.18,0.01
26.6,59.8,6.15,39.48,18.1,0.27,29.0,11.05,21.27,43.61,0.12,9.22,2024-01-27 18:00:00,,0.03,0.02,0.2,
26.6,59.8,6.15,41.36,18.2,0.28,30.0,11.7,,,,,2024-01-27 18:15:00,,0.02,0.06,0.22,0.01
26.6,59.8,,,18.4,0.0,0.0,11.1,,,,,2024-01-27 18:30:00,,0.02,0.06,0.22,0.01
44.6,59.8,6.15,45.12,18.5,0.29,32.0,10.75,18.59,52.35,,,2024-01-27 18:45:00,,0.02,0.04,0.11,0.01
44.6,67.9,6.15,45.12,18.5,0.0,32.0,11.1,,,,,2024-01-27 19:00:00,,0.03,0.03,0.27,0.02
44.6,67.9,,,18.7,0.0,0.0,11.2,,,,,2024-01-27 19:15:00,,0.03,0.03,0.27,0.02
44.6,67.9,9.84,47.0,18.5,0.32,36.0,11.1,17.32,56.37,,,2024-01-27 19:30:00,,0.02,0.03,0.13,0.03
64.8,67.9,11.07,47.0,18.8,0.0,39.0,11.6,,,,,2024-01-27 19:45:00,,0.01,,0.0,0.03
,109.1,,,,0.0,0.0,11.8,,,,,2024-01-27 20:00:00,,0.01,,0.0,0.03
64.8,109.1,13.53,48.88,19.0,0.34,40.0,12.4,16.68,59.67,,,2024-01-27 20:15:00,0.7,0.05,0.09,0.34,0.06
64.8,109.1,17.22,47.0,19.1,0.0,43.0,12.4,,,,,2024-01-27 20:30:00,,0.05,0.08,0.35,0.07
61.8,109.1,23.37,47.0,19.4,0.39,48.0,12.7,15.88,65.19,,,2024-01-27 20:45:00,,0.05,0.08,0.35,0.07
61.8,141.9,25.83,45.12,19.4,0.39,51.0,12.7,15.64,66.69,,,2024-01-27 21:00:00,,0.07,0.09,0.39,0.14
61.8,141.9,27.06,45.12,19.8,0.0,51.0,12.7,,,,,2024-01-27 21:15:00,,0.07,0.1,0.45,0.07
