pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
11.6,28.1,2.13,11.69,10.54,0.28,14.16,5.83,24.38,79.84,0.89,215.57,851.69,2022-08-20 16:30:00,1.36,0.51,1.61,1.77
11.6,28.1,1.63,10.92,10.7,0.29,12.72,4.9,24.15,81.19,0.31,147.5,851.69,2022-08-20 16:45:00,1.18,0.57,1.55,1.71
13.61,29.29,1.83,10.39,10.53,0.29,12.46,3.0,23.87,82.04,0.58,181.86,851.71,2022-08-20 17:00:00,1.32,0.66,1.58,1.73
13.7,29.4,2.21,10.21,10.3,0.3,12.83,3.23,23.1,85.47,1.1,278.96,851.92,2022-08-20 17:15:00,1.13,0.45,1.67,1.81
13.7,29.4,2.13,10.35,10.52,0.31,12.86,3.76,22.25,87.04,0.72,238.96,852.18,2022-08-20 17:30:00,0.94,0.38,1.74,1.89
13.7,29.4,1.62,10.04,10.21,0.3,11.86,3.93,21.79,88.54,0.49,262.7,852.36,2022-08-20 17:45:00,1.07,0.47,1.71,1.87
16.58,26.26,1.36,9.8,10.02,0.31,11.19,3.29,21.56,89.64,0.34,238.52,852.45,2022-08-20 18:00:00,0.89,0.51,1.68,1.83
16.7,26.0,1.74,9.81,9.94,0.32,11.78,2.6,21.33,90.39,0.39,184.19,852.42,2022-08-20 18:15:00,0.8,0.29,1.72,1.88
16.7,26.0,2.16,10.56,9.99,0.36,13.06,1.67,21.2,90.78,0.33,200.0,852.45,2022-08-20 18:30:00,0.89,0.36,1.75,1.92
16.7,26.0,3.15,10.98,9.87,0.41,14.92,0.88,21.08,89.61,0.5,201.4,852.52,2022-08-20 18:45:00,0.77,0.36,1.78,1.95
28.32,48.45,5.0,11.43,9.63,0.46,18.03,0.26,20.97,87.94,0.48,164.65,852.65,2022-08-20 19:00:00,0.91,0.42,1.81,2.0
28.8,50.4,6.94,11.98,9.67,0.51,21.38,0.55,20.84,87.07,0.48,177.22,852.88,2022-08-20 19:15:00,0.83,0.41,1.8,2.0
28.8,50.4,8.81,12.25,9.65,0.56,24.35,0.42,20.87,86.15,0.83,205.65,853.05,2022-08-20 19:30:00,0.82,0.39,1.77,2.01
28.8,50.4,10.99,13.51,9.46,0.61,28.67,0.39,21.09,85.74,0.86,251.17,853.06,2022-08-20 19:45:00,0.78,0.51,1.79,2.04
24.58,61.73,12.97,13.24,9.6,0.68,31.29,0.43,21.02,85.6,0.42,179.97,853.17,2022-08-20 20:00:00,0.82,0.56,1.35,1.95
24.4,62.2,13.88,12.79,9.44,0.69,32.18,0.67,20.82,85.55,0.44,211.23,853.44,2022-08-20 20:15:00,0.73,0.52,,1.66
24.4,62.2,15.25,12.49,9.62,0.73,33.84,0.46,20.58,87.36,0.57,213.45,853.55,2022-08-20 20:30:00,0.72,0.52,0.37,1.78
24.4,62.2,17.38,11.81,9.68,0.81,36.33,0.38,20.37,88.21,0.36,194.14,853.77,2022-08-20 20:45:00,0.82,0.42,1.8,2.15
30.16,75.17,18.66,11.81,9.47,0.85,38.13,0.12,20.17,88.7,0.43,179.75,854.01,2022-08-20 21:00:00,0.76,0.54,1.38,2.07
30.4,76.3,19.91,11.57,9.56,0.87,39.74,0.5,20.05,89.22,0.47,171.03,854.06,2022-08-20 21:15:00,0.77,0.59,0.44,1.84
30.4,76.3,21.16,11.1,9.71,0.9,41.12,0.55,19.93,89.92,0.4,190.98,853.93,2022-08-20 21:30:00,0.74,0.61,1.84,2.24
30.4,76.3,22.19,10.64,9.78,0.93,42.17,0.36,19.81,90.4,0.42,193.92,853.84,2022-08-20 21:45:00,0.77,0.62,1.85,2.26
36.81,75.93,22.64,10.33,9.81,0.95,42.54,0.26,19.66,90.79,0.25,173.47,853.67,2022-08-20 22:00:00,0.69,0.67,1.84,2.26
37.1,75.9,23.23,10.04,9.58,0.97,43.12,0.42,19.56,91.4,0.37,196.58,853.6,2022-08-20 22:15:00,0.89,0.66,1.83,2.27
37.1,75.9,23.96,9.63,9.78,0.99,43.78,0.59,19.43,91.57,0.23,153.88,853.66,2022-08-20 22:30:00,0.84,0.75,1.84,2.26
37.1,75.9,24.9,9.14,9.82,1.0,44.69,0.54,19.36,92.16,0.31,177.25,853.79,2022-08-20 22:45:00,0.61,0.72,1.83,2.27
39.5,83.57,25.52,8.85,9.89,1.0,45.24,0.25,19.29,92.26,0.35,200.14,853.73,2022-08-20 23:00:00,0.84,0.66,1.82,2.26
39.6,83.9,25.58,8.39,9.82,1.01,44.95,0.54,19.25,92.57,0.25,168.14,853.67,2022-08-20 23:15:00,0.64,0.64,1.46,2.16
39.6,83.9,25.78,8.37,9.7,1.02,45.21,0.45,19.15,92.63,0.62,180.84,853.72,2022-08-20 23:30:00,0.69,0.63,0.42,1.84
39.6,83.9,26.04,8.14,9.96,1.01,45.38,0.4,19.1,92.34,0.17,161.12,853.66,2022-08-20 23:45:00,0.82,0.65,1.81,2.25
25.8,63.73,26.03,7.97,9.6,1.01,45.23,0.25,18.97,92.3,0.22,188.5,853.51,2022-08-21 00:00:00,0.72,0.65,1.42,2.12
25.2,61.9,25.98,7.54,9.7,1.01,44.73,0.6,18.92,92.69,0.45,197.26,853.43,2022-08-21 00:15:00,0.47,0.63,0.43,1.81
25.2,61.9,26.05,7.82,9.83,1.01,45.09,0.49,18.85,92.44,0.18,179.69,853.45,2022-08-21 00:30:00,0.7,0.67,1.79,2.23
25.2,61.9,26.23,7.12,9.67,1.01,44.7,0.52,18.79,92.7,0.55,183.5,853.37,2022-08-21 00:45:00,0.7,0.77,1.77,2.2
28.55,54.05,25.63,6.92,9.87,1.01,43.63,0.41,18.83,92.64,0.38,163.98,853.36,2022-08-21 01:00:00,0.67,0.83,1.37,2.06
28.7,53.3,24.98,7.25,9.63,1.0,43.03,0.77,18.82,92.53,0.25,172.47,853.28,2022-08-21 01:15:00,0.72,0.7,0.41,1.76
28.7,53.3,24.36,6.79,9.94,0.99,41.65,0.67,18.93,92.81,0.23,195.06,853.22,2022-08-21 01:30:00,0.7,0.72,1.7,2.13
28.7,53.3,23.69,6.29,9.87,0.98,40.25,0.42,19.2,92.66,0.09,181.67,853.21,2022-08-21 01:45:00,0.73,0.75,1.71,2.14
22.45,41.12,23.35,5.93,9.88,0.98,39.37,0.34,19.44,92.11,0.23,226.55,853.06,2022-08-21 02:00:00,0.54,0.7,1.32,2.03
22.2,40.1,22.67,5.84,9.74,0.95,38.34,0.8,19.63,90.96,0.29,176.9,853.01,2022-08-21 02:15:00,0.49,0.64,,1.65
22.2,40.1,21.82,5.4,9.62,0.94,36.67,0.59,19.8,89.89,0.41,186.27,852.93,2022-08-21 02:30:00,0.8,0.66,0.39,1.75
22.2,40.1,21.08,5.55,9.95,0.92,35.79,0.59,19.95,89.81,0.22,176.32,852.91,2022-08-21 02:45:00,0.72,0.7,1.7,2.1
13.18,38.17,20.61,5.26,9.65,0.9,34.83,0.45,20.05,89.98,0.29,160.67,852.91,2022-08-21 03:00:00,0.75,0.65,1.3,1.99
12.8,38.0,19.69,5.61,9.59,0.89,33.79,0.72,20.13,89.31,0.38,217.4,852.95,2022-08-21 03:15:00,0.61,0.59,,1.64
12.8,38.0,19.38,5.28,9.62,0.86,33.06,0.72,20.19,89.12,0.29,176.53,853.02,2022-08-21 03:30:00,0.65,0.61,0.4,1.74
12.8,38.0,18.89,5.32,9.64,0.85,32.4,0.39,20.25,89.12,0.37,196.18,853.13,2022-08-21 03:45:00,0.73,0.64,1.73,2.1
13.57,30.48,18.36,5.29,9.4,0.83,31.56,0.25,20.27,89.24,0.44,188.23,853.29,2022-08-21 04:00:00,0.71,0.65,1.37,1.99
13.6,29.8,18.08,4.54,9.61,0.82,30.41,0.76,20.25,89.3,0.48,189.14,853.27,2022-08-21 04:15:00,0.67,0.75,0.4,1.74
13.6,29.8,17.49,4.23,9.7,0.8,29.32,0.7,20.23,89.28,0.4,202.52,853.19,2022-08-21 04:30:00,0.8,0.73,1.73,2.09
13.6,29.8,16.76,4.58,9.49,0.78,28.55,0.48,20.19,89.39,0.27,160.48,853.2,2022-08-21 04:45:00,0.78,0.65,1.73,2.07
11.68,27.42,16.17,4.62,9.57,0.76,27.78,0.4,20.25,90.09,0.33,198.25,853.38,2022-08-21 05:00:00,0.92,0.55,1.73,2.06
11.6,27.2,15.69,4.34,9.45,0.75,26.84,0.72,20.35,90.06,0.25,158.83,853.55,2022-08-21 05:15:00,0.71,0.48,1.74,2.06
11.6,27.2,15.19,4.34,9.6,0.74,26.14,0.69,20.54,89.84,0.21,182.16,853.54,2022-08-21 05:30:00,0.69,0.47,1.75,2.07
11.6,27.2,14.94,4.43,9.56,0.72,25.82,0.5,20.82,89.46,0.11,181.59,853.62,2022-08-21 05:45:00,0.82,0.51,1.74,2.07
14.67,33.55,15.02,4.02,9.46,0.71,25.53,0.32,21.1,88.18,0.2,80.78,853.82,2022-08-21 06:00:00,0.86,0.48,1.74,2.07
14.8,34.1,14.34,4.36,9.68,0.7,24.85,0.64,21.4,86.58,0.22,139.7,853.95,2022-08-21 06:15:00,0.64,0.58,1.74,2.05
14.8,34.1,13.43,4.53,9.63,0.68,23.73,0.65,21.69,84.62,0.25,97.55,853.98,2022-08-21 06:30:00,0.87,0.61,1.74,2.06
14.8,34.1,12.54,5.14,9.44,0.66,23.0,0.64,21.94,84.06,0.15,147.88,854.08,2022-08-21 06:45:00,0.89,0.63,1.75,2.07
14.61,33.82,11.86,4.8,9.43,0.65,21.7,0.64,22.18,82.64,0.32,98.12,854.29,2022-08-21 07:00:00,0.89,0.62,1.35,1.98
14.6,33.8,10.76,5.24,9.57,0.61,20.56,1.1,22.55,82.97,0.3,121.52,854.42,2022-08-21 07:15:00,0.89,0.53,0.42,1.76
14.6,33.8,9.28,5.89,9.38,0.6,19.0,1.42,22.96,81.69,0.41,157.43,854.58,2022-08-21 07:30:00,0.86,0.52,1.81,2.08
14.6,33.8,7.86,6.39,9.57,0.57,17.4,1.32,23.31,79.13,0.51,199.53,854.66,2022-08-21 07:45:00,0.91,0.58,1.81,2.08
9.6,15.6,8.31,8.01,9.44,0.53,19.59,1.07,23.83,77.43,0.36,45.17,854.68,2022-08-21 08:00:00,0.84,0.62,1.83,2.1
9.6,15.6,9.84,9.11,9.38,0.52,22.91,1.05,24.14,76.05,0.44,219.43,854.69,2022-08-21 08:15:00,0.85,0.61,1.83,2.1
9.6,15.6,8.48,10.2,9.52,0.49,21.95,1.92,24.09,75.69,0.86,265.08,854.73,2022-08-21 08:30:00,0.88,0.59,1.85,2.11
9.6,15.6,6.76,10.35,9.63,0.46,19.56,1.82,24.38,77.64,1.01,275.7,854.77,2022-08-21 08:45:00,1.09,0.6,1.89,2.15
8.83,18.38,5.42,10.65,9.65,0.44,17.89,2.31,24.41,76.42,0.62,175.74,854.74,2022-08-21 09:00:00,0.97,0.56,1.87,2.11
8.8,18.5,3.86,10.58,9.49,0.42,15.56,2.3,24.7,76.01,0.82,240.76,854.69,2022-08-21 09:15:00,0.92,0.54,1.89,2.11
8.8,18.5,3.13,10.34,9.52,0.4,14.3,2.57,24.59,77.68,0.73,277.36,854.59,2022-08-21 09:30:00,0.94,0.42,1.94,2.16
8.8,18.5,2.87,9.69,9.77,0.38,13.31,2.03,24.76,76.14,0.76,280.21,854.51,2022-08-21 09:45:00,1.0,0.46,1.95,2.17
7.26,26.5,2.36,9.02,9.78,0.37,11.91,2.53,24.76,76.96,0.78,289.04,854.34,2022-08-21 10:00:00,0.92,0.59,2.01,2.21
7.2,27.2,1.67,8.11,9.51,0.35,10.1,4.98,25.24,76.72,1.54,289.02,854.21,2022-08-21 10:15:00,0.9,0.54,2.09,2.27
7.2,27.2,1.27,7.31,9.7,0.32,8.75,7.78,24.73,77.32,1.47,178.11,854.07,2022-08-21 10:30:00,0.85,0.64,2.08,2.26
7.2,27.2,1.13,6.46,9.93,0.3,7.73,8.04,24.13,79.76,1.26,227.45,853.98,2022-08-21 10:45:00,0.97,0.5,2.0,2.17
9.6,27.02,1.06,6.54,9.87,0.3,7.68,6.74,23.53,83.18,1.03,314.02,853.72,2022-08-21 11:00:00,0.95,0.6,1.87,2.04
9.7,27.0,1.23,5.5,9.71,0.29,6.99,6.5,23.91,81.37,0.93,268.77,853.56,2022-08-21 11:15:00,0.79,0.54,1.82,1.99
9.7,27.0,1.15,5.38,9.59,0.28,6.75,5.7,24.76,77.96,0.75,238.29,853.27,2022-08-21 11:30:00,0.77,0.51,1.81,1.98
9.7,27.0,1.03,4.91,9.91,0.28,6.13,5.67,25.74,74.15,0.63,219.74,852.95,2022-08-21 11:45:00,0.98,0.43,1.84,2.0
8.65,22.05,1.12,4.35,9.76,0.27,5.73,5.23,25.81,72.84,0.55,150.09,852.68,2022-08-21 12:00:00,1.0,0.49,1.9,2.04
8.6,21.6,1.13,4.38,9.69,0.26,5.77,8.09,25.92,74.63,1.24,217.24,852.46,2022-08-21 12:15:00,0.93,0.33,1.98,2.12
8.6,21.6,1.1,3.98,9.93,0.25,5.34,9.56,26.0,73.33,1.19,282.99,852.25,2022-08-21 12:30:00,0.92,0.37,2.03,2.16
17.43,27.58,0.76,3.58,9.93,0.24,4.47,11.78,25.88,74.61,0.99,267.99,851.77,2022-08-21 13:00:00,0.81,0.49,1.92,2.07
17.8,28.1,0.98,2.99,9.84,0.23,4.24,10.12,25.9,74.4,0.63,177.09,851.44,2022-08-21 13:15:00,0.81,0.39,1.88,2.02
17.8,28.1,1.0,3.05,9.9,0.24,4.34,7.75,25.57,77.3,1.03,244.26,851.33,2022-08-21 13:30:00,0.83,0.44,1.96,2.09
17.8,28.1,0.95,2.76,10.01,0.23,4.01,8.84,24.99,78.84,1.26,274.47,851.17,2022-08-21 13:45:00,0.94,0.4,2.03,2.17
13.96,27.27,0.72,2.88,9.92,0.23,3.75,9.1,25.19,79.19,1.13,271.93,850.9,2022-08-21 14:00:00,0.86,0.2,2.03,2.17
13.8,27.2,1.17,2.42,10.15,0.22,3.98,8.61,25.86,76.95,0.85,233.74,850.77,2022-08-21 14:15:00,0.92,0.23,1.95,2.1
13.8,27.2,0.99,2.76,10.02,0.22,4.03,8.32,24.93,80.86,1.03,273.88,850.66,2022-08-21 14:30:00,0.96,0.38,1.92,2.06
13.8,27.2,0.89,2.87,10.13,0.22,3.99,7.82,24.19,84.65,1.05,242.58,850.59,2022-08-21 14:45:00,0.8,0.43,1.96,2.08
9.78,20.78,1.08,2.91,9.95,0.22,4.28,6.13,23.12,86.88,0.74,211.11,850.82,2022-08-21 15:00:00,0.99,0.49,1.88,2.01
9.6,20.2,0.9,3.37,9.98,0.22,4.49,5.51,21.59,91.52,1.16,264.54,850.84,2022-08-21 15:15:00,1.24,0.39,1.82,1.96
9.6,20.2,1.1,4.15,10.33,0.22,5.5,5.9,20.83,92.76,0.61,205.53,850.67,2022-08-21 15:30:00,1.46,0.3,1.77,1.89
9.6,20.2,1.45,5.09,10.61,0.22,6.93,4.96,20.33,92.88,0.54,139.01,850.66,2022-08-21 15:45:00,1.68,0.26,1.65,1.78
7.78,20.2,2.12,6.25,11.12,0.24,8.98,4.04,20.22,94.1,0.29,180.27,850.71,2022-08-21 16:00:00,2.01,0.25,1.53,1.67
7.7,,2.17,8.73,10.93,0.25,11.41,3.27,20.37,94.4,0.3,129.75,850.8,2022-08-21 16:15:00,1.98,0.24,1.45,1.58
7.7,,1.96,9.32,10.98,0.27,11.65,2.9,20.41,94.55,0.49,139.27,850.83,2022-08-21 16:30:00,1.8,0.35,1.44,1.58
7.7,,1.81,9.16,10.71,0.29,11.26,2.13,20.38,94.67,0.31,159.25,851.05,2022-08-21 16:45:00,1.41,0.3,1.49,1.64
14.24,,1.88,8.96,10.17,0.3,11.18,1.2,20.36,94.87,0.31,236.1,850.91,2022-08-21 17:00:00,1.1,0.33,1.51,1.67
14.5,,1.93,9.71,9.76,0.31,11.97,1.43,20.48,95.14,0.27,183.97,851.2,2022-08-21 17:15:00,0.99,0.46,1.58,1.75
14.5,,2.15,9.47,9.52,0.34,12.02,1.11,20.53,95.21,0.36,239.14,851.36,2022-08-21 17:30:00,1.03,0.52,1.6,1.77
14.5,,2.48,8.81,9.38,0.36,11.9,0.82,20.57,95.33,0.45,187.83,851.23,2022-08-21 17:45:00,0.91,0.44,1.62,1.82
14.31,,3.4,9.16,9.24,0.4,13.57,0.5,20.65,95.49,0.15,230.62,851.18,2022-08-21 18:00:00,0.96,0.33,1.65,1.86
14.3,,3.47,9.92,9.27,0.44,14.36,0.85,20.78,95.54,0.24,117.71,851.43,2022-08-21 18:15:00,0.87,0.37,1.68,1.88
14.3,,4.25,10.03,8.93,0.46,15.63,0.98,20.71,95.43,0.51,191.14,851.57,2022-08-21 18:30:00,0.87,0.34,1.7,1.91
14.3,,5.48,10.01,8.85,0.5,17.4,0.74,20.64,95.47,0.28,165.46,851.82,2022-08-21 18:45:00,0.69,0.36,1.7,1.94
29.95,,5.83,10.32,8.99,0.54,18.16,0.52,20.51,95.49,0.62,199.24,851.77,2022-08-21 19:00:00,0.77,0.37,1.74,1.98
30.6,,6.83,10.43,8.74,0.56,19.75,0.76,20.32,95.44,0.26,159.82,851.89,2022-08-21 19:15:00,0.8,0.47,1.34,1.93
30.6,,7.5,10.63,8.66,0.59,20.9,0.9,20.17,95.48,0.5,172.25,852.02,2022-08-21 19:30:00,0.79,0.43,0.45,1.77
30.6,,8.1,10.65,8.66,0.61,21.77,0.6,19.96,95.51,0.5,192.2,852.2,2022-08-21 19:45:00,0.85,0.45,1.79,2.05
26.09,,8.98,10.24,8.72,0.62,22.67,0.35,19.84,95.57,0.34,158.72,852.43,2022-08-21 20:00:00,0.71,0.56,1.35,1.98
25.9,,9.37,10.33,8.57,0.64,23.3,0.71,19.77,95.79,0.61,167.48,852.63,2022-08-21 20:15:00,0.75,0.49,0.35,1.76
25.9,,9.93,10.17,8.64,0.66,23.97,0.88,19.72,95.85,0.33,181.41,852.88,2022-08-21 20:30:00,0.94,0.47,1.77,2.05
25.9,,10.53,9.69,8.9,0.68,24.41,0.71,19.51,95.65,0.44,182.01,853.08,2022-08-21 20:45:00,0.91,0.58,1.78,2.06
16.57,,10.44,9.24,8.79,0.68,23.81,0.39,19.23,95.57,0.38,167.69,853.24,2022-08-21 21:00:00,0.74,0.6,1.38,1.99
16.2,,11.15,9.1,8.88,0.69,24.77,0.75,19.15,95.81,0.45,189.05,853.16,2022-08-21 21:15:00,0.91,0.62,0.42,1.8
16.2,,11.28,8.82,8.98,0.69,24.67,0.89,18.96,95.71,0.49,193.47,853.03,2022-08-21 21:30:00,0.85,0.53,1.31,1.96
16.2,,11.51,9.12,8.77,0.7,25.29,0.55,18.83,95.81,0.32,170.33,852.97,2022-08-21 21:45:00,0.89,0.57,,1.66
12.18,,11.61,8.9,8.86,0.7,25.16,0.29,18.75,95.95,0.36,159.79,852.96,2022-08-21 22:00:00,0.84,0.61,0.38,1.73
12.0,,12.14,8.76,8.66,0.7,25.86,0.55,18.72,96.05,0.38,193.42,852.83,2022-08-21 22:15:00,0.73,0.57,1.32,1.94
12.0,,13.02,7.97,8.89,0.71,26.43,0.92,18.62,96.02,0.31,167.68,852.78,2022-08-21 22:30:00,0.87,0.5,,1.64
12.0,,13.37,7.85,8.83,0.71,26.74,0.72,18.55,96.09,0.32,159.67,852.66,2022-08-21 22:45:00,0.81,0.6,0.41,1.72
18.82,,13.4,8.14,8.82,0.71,27.09,0.37,18.43,96.08,0.35,195.37,852.53,2022-08-21 23:00:00,0.93,0.55,1.31,1.92
19.1,,13.54,7.11,8.75,0.71,26.3,0.64,18.34,96.1,0.25,160.36,852.45,2022-08-21 23:15:00,0.79,0.59,,1.61
19.1,,13.17,7.22,8.68,0.7,25.9,0.74,18.3,96.23,0.55,193.14,852.39,2022-08-21 23:30:00,0.57,0.65,0.39,1.71
19.1,,13.31,6.75,9.06,0.7,25.63,0.6,18.25,96.31,0.4,183.07,852.26,2022-08-21 23:45:00,0.77,0.58,1.35,1.92
10.09,,13.57,6.47,8.78,0.69,25.75,0.33,18.19,96.26,0.29,184.29,852.21,2022-08-22 00:00:00,0.78,0.52,,1.62
9.7,,13.52,6.2,8.75,0.69,25.48,0.66,18.13,96.33,0.63,199.68,852.3,2022-08-22 00:15:00,0.75,0.52,0.38,1.69
9.7,,13.51,6.15,8.56,0.68,25.37,0.76,18.07,96.36,0.37,185.41,852.23,2022-08-22 00:30:00,0.86,0.5,1.25,1.85
9.7,,13.03,5.82,8.82,0.66,24.34,0.59,18.01,96.36,0.3,182.78,852.1,2022-08-22 00:45:00,0.91,0.49,,1.56
8.84,,13.65,5.12,8.75,0.65,24.57,0.27,17.94,96.37,0.35,173.08,851.98,2022-08-22 01:00:00,0.72,0.55,0.39,1.65
8.8,,13.35,4.83,8.79,0.64,23.91,0.54,17.89,96.43,0.34,175.38,851.83,2022-08-22 01:15:00,0.74,0.49,1.3,1.85
8.8,,13.27,4.9,8.64,0.63,23.85,0.68,17.84,96.45,0.32,212.0,851.68,2022-08-22 01:30:00,0.72,0.49,,1.55
8.8,,12.72,4.71,8.75,0.61,22.87,0.58,17.74,96.44,0.34,154.23,851.5,2022-08-22 01:45:00,0.86,0.55,0.39,1.61
7.55,,12.52,4.73,8.6,0.6,22.59,0.24,17.66,96.43,0.42,183.94,851.31,2022-08-22 02:00:00,0.61,0.52,1.27,1.8
7.5,,12.11,4.52,8.68,0.58,21.81,0.53,17.55,96.47,0.59,185.83,851.26,2022-08-22 02:15:00,0.58,0.48,,1.51
7.5,,11.95,3.8,8.67,0.57,20.89,0.67,17.55,96.56,0.24,152.71,851.12,2022-08-22 02:30:00,0.85,0.56,0.38,1.59
7.5,,11.93,3.77,8.72,0.55,20.8,0.54,17.51,96.53,0.28,180.68,850.93,2022-08-22 02:45:00,0.66,0.55,1.58,1.84
5.3,,11.73,3.92,8.65,0.53,20.64,0.21,17.46,96.55,0.34,178.46,850.78,2022-08-22 03:00:00,0.63,0.45,1.17,1.73
5.2,,11.43,3.84,8.64,0.52,20.15,0.67,17.39,96.55,0.4,188.0,850.81,2022-08-22 03:15:00,0.88,0.41,0.31,1.54
5.2,,11.2,2.77,8.7,0.5,18.85,0.8,17.36,96.59,0.27,162.63,851.04,2022-08-22 03:30:00,0.72,0.47,1.56,1.81
5.2,,11.19,3.35,8.59,0.49,19.33,0.52,17.35,96.63,0.29,190.87,851.11,2022-08-22 03:45:00,0.64,0.43,1.19,1.72
3.66,,11.15,3.2,8.55,0.47,19.17,0.18,17.42,96.72,0.39,184.28,851.04,2022-08-22 04:00:00,0.57,0.49,,1.45
3.6,,10.75,3.19,8.54,0.46,18.59,0.43,17.41,96.66,0.28,165.35,851.0,2022-08-22 04:15:00,0.47,0.59,,1.45
3.6,,11.23,2.75,8.59,0.45,18.87,0.68,17.35,96.61,0.43,185.42,851.0,2022-08-22 04:30:00,0.63,0.45,,1.43
3.6,,10.65,2.94,8.58,0.45,18.19,0.51,17.21,96.54,0.3,177.23,850.98,2022-08-22 04:45:00,0.59,0.43,,1.44
5.81,,10.53,2.82,8.64,0.44,17.93,0.23,17.14,96.6,0.43,184.27,851.04,2022-08-22 05:00:00,0.65,0.43,0.34,1.48
5.9,,10.61,3.12,8.61,0.43,18.31,0.48,17.13,96.65,0.3,179.81,851.0,2022-08-22 05:15:00,0.68,0.39,1.14,1.63
5.9,,10.57,3.14,8.8,0.42,18.28,0.64,17.2,96.77,0.28,166.39,851.3,2022-08-22 05:30:00,0.73,0.4,,1.38
5.9,,11.5,3.01,8.66,0.42,19.49,0.47,17.38,96.89,0.22,170.2,851.47,2022-08-22 05:45:00,0.73,0.32,0.34,1.44
17.02,,11.84,3.66,8.59,0.43,20.6,0.25,17.83,97.08,0.41,195.54,851.7,2022-08-22 06:00:00,0.67,0.42,1.07,1.56
17.5,,11.59,4.27,8.53,0.43,20.8,0.51,18.42,97.16,0.13,93.95,852.04,2022-08-22 06:15:00,0.76,0.58,,1.34
17.5,,11.8,4.29,8.71,0.44,21.13,0.66,18.75,97.01,0.22,169.28,852.13,2022-08-22 06:30:00,0.59,0.51,0.33,1.4
17.5,,12.48,3.99,8.74,0.45,21.83,0.64,19.05,96.79,0.3,221.0,851.98,2022-08-22 06:45:00,0.54,0.46,1.07,1.56
27.87,,14.68,4.88,8.63,0.46,25.89,0.48,19.97,95.43,0.35,142.18,852.12,2022-08-22 07:00:00,0.74,0.63,,1.35
28.3,,19.55,6.69,8.76,0.48,34.63,0.9,21.66,85.65,0.37,55.06,852.34,2022-08-22 07:15:00,0.62,0.51,,1.38
28.3,,26.47,8.58,8.9,0.48,46.41,0.98,22.93,77.52,0.41,110.02,852.49,2022-08-22 07:30:00,0.53,0.58,,1.4
28.3,,29.38,10.38,9.12,0.47,52.39,0.94,24.16,72.04,0.65,149.42,852.73,2022-08-22 07:45:00,0.54,0.77,,1.47
18.81,,30.83,13.15,9.09,0.44,57.06,0.94,24.34,71.95,0.76,103.51,853.0,2022-08-22 08:00:00,0.5,0.7,0.43,1.64
18.4,,31.79,14.52,9.22,0.42,59.74,0.98,25.08,69.59,0.69,83.61,853.06,2022-08-22 08:15:00,0.51,0.59,1.71,1.94
18.4,,29.79,15.47,8.9,0.41,57.75,0.98,25.06,72.17,0.6,131.23,853.03,2022-08-22 08:30:00,0.69,0.48,1.75,1.98
18.4,,24.13,15.72,9.23,0.39,49.79,1.24,25.31,71.76,0.64,94.19,853.04,2022-08-22 08:45:00,0.74,0.44,1.82,2.06
5.15,,20.86,16.12,9.19,0.37,45.43,1.11,25.64,71.39,0.73,142.83,852.97,2022-08-22 09:00:00,0.57,0.39,1.89,2.12
4.6,,20.48,17.81,9.3,0.35,46.48,1.54,25.87,71.28,0.75,188.02,852.82,2022-08-22 09:15:00,0.77,0.44,1.96,2.18
4.6,,23.22,19.49,9.15,0.34,52.02,1.11,26.49,70.07,0.68,101.76,852.67,2022-08-22 09:30:00,0.75,0.39,2.11,2.34
4.6,,22.67,21.08,9.29,0.32,52.74,2.0,26.64,68.55,1.13,238.97,852.66,2022-08-22 09:45:00,0.63,0.36,2.32,2.52
6.72,,20.61,22.61,9.16,0.31,51.17,0.87,26.94,68.25,0.78,71.13,852.79,2022-08-22 10:00:00,0.61,0.47,2.61,2.79
6.8,,20.63,22.84,9.19,0.3,51.42,0.81,26.42,71.72,0.49,92.86,852.88,2022-08-22 10:15:00,0.72,0.56,2.95,3.13
6.8,,21.94,22.95,9.12,0.3,53.46,1.04,26.06,72.86,0.98,140.86,852.79,2022-08-22 10:30:00,0.56,0.27,3.62,3.89
6.8,,22.18,23.3,9.24,0.29,54.14,0.88,25.67,74.43,0.69,139.7,852.66,2022-08-22 10:45:00,0.56,0.35,3.84,4.55
8.15,,21.65,22.98,9.17,0.28,53.02,0.45,26.62,68.98,0.52,177.11,852.53,2022-08-22 11:00:00,0.51,0.39,3.72,4.3
8.2,,22.18,22.67,9.21,0.28,53.5,1.55,27.81,65.67,0.76,118.04,852.43,2022-08-22 11:15:00,0.61,0.26,3.63,3.93
8.2,,15.59,31.97,9.26,0.21,52.75,17.17,27.48,66.87,0.94,147.76,852.27,2022-08-22 11:30:00,2.89,0.26,3.51,4.11
8.2,,24.11,44.03,9.36,0.22,76.51,11.58,27.3,66.3,0.68,93.7,852.17,2022-08-22 11:45:00,3.55,0.18,1.63,1.81
12.24,,23.08,44.85,9.34,0.2,75.78,10.94,,,,,,2022-08-22 12:00:00,3.84,0.15,0.14,0.31
12.4,,12.77,35.1,9.39,0.19,51.6,17.88,,,,,,2022-08-22 12:15:00,4.25,0.11,,0.27
12.4,,21.12,46.21,9.69,0.18,74.21,5.38,27.07,65.62,0.7,157.87,851.65,2022-08-22 12:30:00,4.07,0.1,0.04,0.3
