pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
88.24,225.97,3.05,9.38,11.78,0.09,7.47,70.14,21.72,70.09,0.99,41.33,755.1,2024-12-23 10:00:00,0.75,5.02,0.81,9.5,1.85,1.02
87.95,224.45,3.02,7.92,12.06,0.09,6.67,75.26,22.21,68.35,1.33,39.79,755.0,2024-12-23 10:15:00,1.11,4.07,0.76,10.0,1.81,1.03
88.45,225.2,2.98,6.37,13.24,0.09,5.81,79.16,22.88,65.7,1.16,25.81,754.9,2024-12-23 10:30:00,1.44,18.36,0.75,20.0,1.84,1.04
89.09,226.13,2.99,5.53,14.73,0.09,5.37,84.87,23.43,63.19,1.19,17.64,754.7,2024-12-23 10:45:00,1.79,13.97,0.61,16.5,1.84,1.07
90.33,225.71,3.02,5.87,13.8,0.08,5.58,89.45,23.73,60.43,1.46,30.39,754.5,2024-12-23 11:00:00,1.9,28.13,0.7,14.33,1.86,1.09
90.04,224.14,3.06,4.91,13.99,0.04,5.1,93.42,24.28,56.09,1.55,359.0,754.2,2024-12-23 11:15:00,2.03,11.25,0.61,10.06,1.88,1.11
89.24,222.96,2.98,4.73,14.99,0.04,4.94,95.75,24.82,52.96,1.12,1.76,754.0,2024-12-23 11:30:00,,11.98,0.61,18.4,1.91,1.14
89.76,224.67,2.15,4.75,15.19,0.05,4.27,97.75,25.01,50.62,1.24,54.85,753.7,2024-12-23 11:45:00,,9.88,0.69,7.23,1.81,1.13
90.38,226.38,1.27,3.47,14.77,0.06,2.88,98.42,25.49,45.86,1.16,339.92,753.5,2024-12-23 12:00:00,,4.87,0.72,3.25,1.7,1.06
88.34,225.74,0.76,3.47,14.12,0.09,2.46,96.13,25.93,43.8,1.91,4.6,753.4,2024-12-23 12:15:00,,4.27,0.8,2.74,1.8,1.29
84.74,221.44,0.54,3.18,14.21,0.09,2.13,95.27,25.84,43.72,1.87,336.01,753.1,2024-12-23 12:30:00,,4.09,0.69,2.45,1.6,1.12
79.36,213.91,0.56,3.24,15.59,0.12,2.18,100.4,25.74,45.31,2.15,335.5,752.9,2024-12-23 12:45:00,,3.72,0.75,2.28,1.52,1.1
72.24,205.56,0.59,3.69,15.75,0.14,2.44,98.98,26.05,44.61,1.57,349.42,752.7,2024-12-23 13:00:00,,3.81,0.71,2.24,1.5,1.08
65.94,197.17,0.56,3.26,15.9,0.12,2.19,100.3,25.87,44.6,1.83,352.48,752.6,2024-12-23 13:15:00,,3.55,0.75,2.03,1.34,0.96
60.29,187.34,0.56,3.37,16.04,0.13,2.25,99.86,25.94,43.97,1.65,346.79,752.4,2024-12-23 13:30:00,,3.5,0.71,2.04,1.36,0.96
55.9,179.42,0.58,3.67,16.65,0.14,2.42,102.3,25.88,43.91,1.64,329.36,752.3,2024-12-23 13:45:00,,3.28,0.8,2.01,1.37,0.97
52.0,172.99,0.54,3.37,16.78,0.12,2.23,100.9,25.93,43.85,2.14,338.89,752.2,2024-12-23 14:00:00,,3.41,0.52,1.95,1.33,0.97
49.38,166.9,0.54,3.31,17.0,0.11,2.2,102.7,25.93,43.48,1.87,337.66,752.1,2024-12-23 14:15:00,,3.13,0.71,1.85,1.46,0.91
47.44,161.76,0.52,3.24,16.9,0.13,2.15,101.0,25.76,44.37,1.33,308.61,752.0,2024-12-23 14:30:00,,3.05,0.71,1.85,1.3,0.91
46.64,159.51,0.52,3.24,15.4,0.15,2.15,101.8,25.57,46.05,0.93,330.44,752.0,2024-12-23 14:45:00,,2.88,0.62,1.72,1.43,0.87
46.54,157.21,0.5,3.1,14.91,0.14,2.06,103.0,25.31,46.05,1.28,347.67,751.9,2024-12-23 15:00:00,,3.15,0.7,1.77,1.36,0.82
46.6,154.71,0.5,3.56,14.35,0.14,2.3,102.8,25.01,47.21,1.25,359.26,751.9,2024-12-23 15:15:00,,3.06,1.17,1.71,1.37,0.82
46.22,152.47,0.51,4.17,15.19,0.13,2.63,97.96,24.72,47.66,0.43,2.11,751.9,2024-12-23 15:30:00,,3.11,0.71,1.74,1.33,0.78
45.88,150.19,0.56,4.24,14.62,0.14,2.71,98.88,24.38,49.61,0.55,330.51,751.9,2024-12-23 15:45:00,,2.96,0.63,1.79,1.37,0.86
45.86,148.5,0.59,4.99,14.1,0.16,3.13,97.33,23.75,52.6,0.29,5.85,752.0,2024-12-23 16:00:00,,2.99,1.11,1.92,1.38,0.98
45.63,147.6,0.61,4.68,12.35,0.16,2.99,91.28,22.97,56.61,0.31,297.98,752.1,2024-12-23 16:15:00,,3.18,0.69,2.02,1.42,1.02
44.92,144.87,0.68,4.82,10.54,0.18,3.12,85.96,21.58,62.77,0.28,278.76,752.2,2024-12-23 16:30:00,,3.14,0.62,2.02,1.39,1.01
45.91,144.21,0.74,6.12,8.32,0.24,3.86,75.67,20.37,70.24,0.33,266.7,752.2,2024-12-23 16:45:00,,3.24,0.62,2.14,1.48,1.05
47.14,146.0,1.63,14.29,5.53,0.46,8.93,43.27,19.43,77.53,0.34,264.59,752.3,2024-12-23 17:00:00,,3.46,0.87,2.73,1.92,1.35
49.11,153.93,1.87,12.51,5.52,0.45,8.17,44.61,18.78,81.75,0.32,252.93,752.4,2024-12-23 17:15:00,,4.5,0.62,7.11,4.15,2.94
52.33,164.91,2.17,16.5,4.95,0.48,10.54,37.31,18.27,85.37,0.31,255.78,752.5,2024-12-23 17:30:00,1.5,5.4,0.7,6.0,4.57,3.23
56.1,177.24,2.36,16.41,4.41,0.54,10.65,28.75,17.91,88.09,0.3,265.03,752.7,2024-12-23 17:45:00,3.16,7.12,0.75,5.96,4.15,2.94
60.62,189.76,2.51,16.59,3.71,0.64,10.87,24.88,17.49,91.25,0.27,265.15,752.8,2024-12-23 18:00:00,3.24,6.87,0.69,8.1,5.16,3.71
66.37,202.91,3.98,32.57,3.46,0.96,20.56,9.76,17.22,94.21,0.27,277.33,752.9,2024-12-23 18:15:00,4.89,7.34,0.33,9.01,6.02,4.36
73.0,218.61,4.19,30.4,3.13,0.92,19.58,8.1,16.82,96.19,0.36,280.67,752.9,2024-12-23 18:30:00,4.44,13.15,0.35,13.66,8.3,6.0
79.78,234.63,5.96,31.37,2.97,1.05,21.53,5.32,16.66,98.36,0.31,271.81,753.0,2024-12-23 18:45:00,4.71,12.65,0.72,14.61,9.61,6.94
87.51,252.45,5.4,30.97,2.75,1.2,20.86,5.42,16.52,98.74,0.35,274.94,753.1,2024-12-23 19:00:00,4.71,13.2,0.7,14.97,10.14,7.27
94.36,269.7,7.56,33.63,3.09,1.16,24.03,4.9,16.49,98.13,0.39,267.57,753.2,2024-12-23 19:15:00,4.56,15.59,0.41,17.25,11.71,8.32
100.1,285.33,6.47,30.83,2.64,1.05,21.66,4.43,16.31,98.12,0.29,290.16,753.2,2024-12-23 19:30:00,3.91,13.69,0.35,16.79,11.6,8.35
106.33,300.36,3.4,23.5,2.97,0.98,15.26,12.39,16.07,97.79,0.32,279.96,753.3,2024-12-23 19:45:00,3.52,11.72,0.73,16.75,12.03,8.68
111.21,312.31,6.5,24.75,2.89,1.16,18.45,5.32,16.11,95.93,0.29,271.78,753.4,2024-12-23 20:00:00,3.83,10.41,1.42,15.21,11.38,8.16
115.77,323.84,3.48,22.15,2.59,1.1,14.61,7.87,15.93,96.41,0.31,269.51,753.4,2024-12-23 20:15:00,3.24,10.65,0.41,18.21,13.02,9.15
119.85,334.64,2.95,17.8,2.69,1.13,11.87,10.02,15.65,95.53,0.29,262.48,753.5,2024-12-23 20:30:00,3.25,10.56,0.66,18.66,14.38,9.92
123.42,344.42,2.85,15.74,2.53,0.98,10.69,12.02,15.14,95.67,0.31,255.07,753.5,2024-12-23 20:45:00,3.19,9.44,0.61,16.74,12.7,9.16
124.5,347.61,2.38,12.46,2.7,0.77,8.56,19.97,15.04,97.85,0.33,247.69,753.6,2024-12-23 21:00:00,2.81,9.48,0.7,16.31,12.18,8.61
124.5,350.41,2.25,12.78,2.22,0.81,8.63,11.18,15.11,96.55,0.27,236.0,753.7,2024-12-23 21:15:00,2.85,8.6,0.61,14.79,11.1,7.96
125.71,352.71,2.35,13.48,2.2,0.94,9.08,7.14,15.14,97.98,0.25,236.0,753.8,2024-12-23 21:30:00,2.91,8.57,0.38,14.75,10.89,7.85
128.15,357.45,4.51,19.3,2.26,1.27,13.93,4.01,15.05,96.55,0.32,236.0,753.8,2024-12-23 21:45:00,3.76,8.86,0.43,16.12,11.89,8.41
131.16,365.07,2.85,16.48,2.14,1.0,11.08,7.15,14.84,96.6,0.24,235.93,753.8,2024-12-23 22:00:00,3.2,11.2,0.73,21.88,16.08,11.04
133.34,369.15,2.85,15.51,1.78,0.91,10.57,5.63,14.64,95.51,0.32,235.14,753.8,2024-12-23 22:15:00,2.98,9.84,0.49,18.6,14.69,10.13
133.89,370.87,2.54,11.66,2.07,0.71,8.27,10.07,14.52,96.19,0.31,224.21,753.9,2024-12-23 22:30:00,2.87,9.39,0.57,17.36,13.32,9.33
133.24,368.9,2.01,9.39,1.86,0.61,6.63,12.11,14.33,96.94,0.31,224.73,753.9,2024-12-23 22:45:00,2.63,8.46,0.63,15.33,11.93,8.43
131.43,365.01,2.11,10.61,1.76,0.64,7.36,7.06,14.27,97.99,0.26,225.0,753.8,2024-12-23 23:00:00,2.63,7.86,0.44,13.14,9.87,7.14
128.96,357.99,2.04,9.99,1.72,0.6,6.97,5.63,14.15,97.33,0.31,225.0,753.8,2024-12-23 23:15:00,2.45,7.9,0.59,14.11,10.99,7.78
125.53,349.28,1.92,9.72,1.62,0.5,6.73,9.01,13.93,95.63,0.31,225.8,753.7,2024-12-23 23:30:00,2.6,7.59,0.52,13.48,10.12,7.28
121.37,338.49,2.0,11.34,1.83,0.51,7.66,6.07,13.93,95.87,0.28,225.67,753.6,2024-12-23 23:45:00,2.48,6.98,0.7,11.33,8.68,6.29
118.37,329.3,1.86,8.7,1.45,0.45,6.14,8.75,13.76,97.43,0.3,163.69,753.5,2024-12-24 00:00:00,2.16,7.2,0.52,12.18,8.85,6.35
117.67,327.33,1.79,9.17,1.52,0.43,6.33,9.02,13.77,96.95,0.3,163.0,753.5,2024-12-24 00:15:00,2.2,6.74,0.5,11.65,8.56,6.2
114.44,319.91,1.87,12.77,1.29,0.47,8.31,8.43,13.71,98.22,0.29,163.0,753.5,2024-12-24 00:30:00,2.28,6.05,0.41,12.21,8.02,5.82
110.72,311.37,1.9,10.88,1.18,0.5,7.33,12.69,13.55,97.56,0.28,159.47,753.4,2024-12-24 00:45:00,2.13,6.42,0.44,10.99,7.6,5.5
107.25,303.95,1.72,8.9,1.57,0.51,6.13,11.23,13.39,97.02,0.31,159.0,753.4,2024-12-24 01:00:00,1.97,6.45,0.36,10.86,7.63,5.54
104.16,296.13,1.58,6.4,1.64,0.47,4.69,14.5,13.29,97.5,0.3,159.0,753.3,2024-12-24 01:15:00,1.98,6.05,0.43,9.18,6.65,4.84
100.89,289.31,1.49,5.54,1.64,0.44,4.16,14.98,13.12,97.53,0.23,159.0,753.1,2024-12-24 01:30:00,1.9,5.84,0.76,8.32,6.07,4.38
97.95,281.79,1.37,4.53,1.4,0.42,3.52,16.97,13.09,97.03,0.27,159.73,753.1,2024-12-24 01:45:00,1.65,5.77,0.62,8.23,5.61,4.04
95.59,274.8,1.27,4.32,1.78,0.39,3.33,19.78,12.99,97.56,0.33,159.93,753.1,2024-12-24 02:00:00,1.73,5.48,1.17,7.11,5.13,3.68
93.45,268.1,1.23,5.01,1.51,0.37,3.66,19.49,13.07,95.93,0.29,160.53,753.1,2024-12-24 02:15:00,1.77,5.4,0.77,7.23,4.93,3.52
91.05,262.02,1.21,4.94,1.42,0.36,3.61,19.6,12.99,98.05,0.29,138.49,753.1,2024-12-24 02:30:00,1.56,5.59,0.75,7.17,4.74,3.38
88.6,255.97,1.16,5.27,1.39,0.34,3.75,17.05,12.9,95.95,0.29,150.0,753.1,2024-12-24 02:45:00,1.71,5.56,0.5,5.42,4.29,3.05
86.57,250.41,1.15,5.72,1.38,0.34,3.98,15.95,12.87,98.91,0.31,149.53,753.1,2024-12-24 03:00:00,1.65,5.55,0.76,6.04,4.07,2.9
84.99,245.58,1.17,5.79,1.4,0.34,4.03,11.23,12.73,97.0,0.27,149.0,753.1,2024-12-24 03:15:00,1.51,5.64,0.76,4.87,3.86,2.76
83.85,241.85,1.12,6.25,1.27,0.31,4.24,9.61,12.67,98.6,0.3,149.0,753.1,2024-12-24 03:30:00,1.65,5.52,0.71,4.62,3.61,2.58
82.87,238.88,1.23,6.98,1.07,0.31,4.71,6.43,12.65,96.21,0.35,149.0,753.1,2024-12-24 03:45:00,1.62,5.31,0.34,4.69,3.62,2.59
81.55,235.99,1.27,7.85,1.11,0.3,5.21,5.93,12.63,96.33,0.31,128.13,753.1,2024-12-24 04:00:00,1.52,5.28,0.36,4.74,3.59,2.52
79.84,232.52,1.34,8.87,1.15,0.29,5.81,3.42,12.54,95.67,0.31,227.46,753.1,2024-12-24 04:15:00,1.71,5.28,0.36,4.87,3.58,2.54
78.87,228.93,1.52,9.61,0.84,0.3,6.35,2.2,12.47,95.71,0.28,197.71,753.2,2024-12-24 04:30:00,1.7,5.37,0.75,5.04,3.72,2.66
78.08,225.7,1.63,9.96,1.09,0.31,6.62,1.81,12.45,98.58,0.31,199.99,753.2,2024-12-24 04:45:00,1.61,5.68,0.64,6.17,3.96,2.83
76.9,221.96,1.69,10.13,0.83,0.32,6.76,1.47,12.39,96.23,0.27,188.45,753.2,2024-12-24 05:00:00,1.8,5.7,0.62,5.61,3.99,2.86
75.6,218.25,1.85,10.35,0.95,0.32,7.01,1.31,12.39,95.51,0.28,194.88,753.3,2024-12-24 05:15:00,1.74,5.82,0.62,5.68,4.02,2.88
74.56,214.93,2.15,10.6,0.98,0.34,7.39,1.43,12.39,96.96,0.23,205.59,753.4,2024-12-24 05:30:00,1.75,5.92,0.62,5.97,4.24,3.02
74.07,212.89,2.56,11.47,0.98,0.38,8.18,1.37,12.37,96.7,0.37,204.38,753.5,2024-12-24 05:45:00,1.91,6.48,0.63,7.06,4.36,3.1
73.33,211.67,2.88,11.77,0.75,0.42,8.6,0.81,12.38,96.92,0.28,188.0,753.6,2024-12-24 06:00:00,1.82,8.26,1.56,7.3,4.33,3.1
73.36,210.87,5.06,13.33,1.06,0.41,11.2,0.72,12.29,95.76,0.31,188.79,753.8,2024-12-24 06:15:00,2.05,9.74,0.78,7.9,4.64,3.34
73.74,211.6,10.26,12.69,0.91,0.49,15.09,1.08,12.36,95.71,0.23,209.7,754.0,2024-12-24 06:30:00,2.26,8.9,0.43,7.91,4.91,3.54
74.78,216.08,10.86,12.9,1.31,0.53,15.69,1.17,12.66,96.17,0.34,220.69,754.0,2024-12-24 06:45:00,2.16,9.94,0.5,8.73,4.92,3.56
75.36,218.61,10.36,11.88,1.4,0.54,14.74,1.15,13.0,95.86,0.23,206.15,754.1,2024-12-24 07:00:00,2.37,10.55,0.68,10.84,6.53,4.73
75.84,221.06,14.05,12.63,1.61,0.67,18.14,1.24,13.75,95.71,0.29,242.88,754.3,2024-12-24 07:15:00,2.88,10.61,0.66,10.93,6.67,4.87
77.09,227.78,12.17,14.66,1.87,0.61,17.69,1.59,14.79,95.58,0.32,278.28,754.4,2024-12-24 07:30:00,2.8,13.15,0.77,12.8,7.49,5.43
78.0,235.61,12.68,23.96,2.42,0.7,23.05,3.29,15.53,96.55,0.43,247.86,754.6,2024-12-24 07:45:00,3.15,11.39,1.6,12.64,7.4,5.4
78.81,243.14,10.06,26.37,3.11,0.75,22.21,7.44,16.26,91.01,0.37,217.13,754.7,2024-12-24 08:00:00,4.02,11.81,0.7,13.63,8.4,6.07
79.37,247.67,8.46,25.58,4.19,0.75,20.48,15.15,17.57,76.93,0.35,345.7,754.8,2024-12-24 08:15:00,4.3,13.21,0.71,14.06,8.99,6.48
82.89,260.62,4.59,19.86,7.89,0.64,14.3,31.69,18.91,66.95,0.83,305.46,755.0,2024-12-24 08:30:00,3.59,13.59,0.44,14.66,9.31,6.72
87.43,273.63,3.8,17.17,10.08,0.64,12.22,37.76,19.48,64.87,1.01,336.91,755.1,2024-12-24 08:45:00,3.59,11.42,0.69,10.96,7.36,5.31
92.05,285.05,2.81,11.25,10.6,0.43,8.27,49.98,20.25,60.62,0.65,30.26,755.2,2024-12-24 09:00:00,3.39,10.7,0.62,9.73,6.01,4.38
96.02,293.7,1.69,5.34,12.23,0.24,4.21,69.13,20.87,53.81,0.78,39.6,755.1,2024-12-24 09:15:00,2.57,9.69,0.66,8.06,4.91,3.55
97.7,294.81,1.48,5.24,11.46,0.23,3.99,72.72,21.05,53.46,0.69,28.19,755.1,2024-12-24 09:30:00,2.43,6.28,0.7,4.6,3.58,2.58
97.19,289.19,1.57,5.98,10.36,0.23,4.46,72.2,21.81,51.51,0.84,29.68,755.1,2024-12-24 09:45:00,2.53,5.54,0.32,4.13,3.35,2.4
95.64,280.29,1.62,6.19,9.3,0.22,4.61,71.93,22.55,50.35,0.65,55.39,755.1,2024-12-24 10:00:00,2.46,5.59,0.77,3.93,2.95,2.12
92.75,268.99,1.52,6.08,8.25,0.22,4.47,70.97,23.06,49.27,0.7,53.58,755.0,2024-12-24 10:15:00,2.22,5.23,0.32,3.7,2.8,1.99
89.06,256.13,1.17,3.78,7.86,0.2,2.96,78.11,23.38,47.42,0.82,53.76,755.0,2024-12-24 10:30:00,2.18,5.0,1.51,3.55,2.57,1.83
84.6,242.17,1.1,3.5,10.16,0.17,2.76,81.66,23.64,45.08,1.09,23.85,754.7,2024-12-24 10:45:00,1.99,4.81,0.36,3.3,2.44,1.74
80.19,227.21,1.18,5.74,15.64,0.19,4.01,83.4,23.71,44.93,1.16,13.85,754.4,2024-12-24 11:00:00,1.94,4.61,0.48,3.1,2.25,1.63
76.3,213.86,1.27,6.8,19.59,0.21,4.65,83.46,24.04,44.61,1.67,11.24,754.1,2024-12-24 11:15:00,2.04,4.49,0.7,2.88,2.06,1.47
72.53,203.28,0.95,3.17,16.6,0.17,2.46,89.33,24.43,42.79,1.19,337.31,753.9,2024-12-24 11:30:00,1.87,4.74,0.7,3.06,2.1,1.48
68.96,192.65,0.94,3.11,18.52,0.16,2.42,90.1,24.76,40.52,0.89,341.77,753.6,2024-12-24 11:45:00,1.74,4.25,0.7,2.69,1.92,1.38
65.07,181.54,1.15,6.57,30.39,0.16,4.43,85.59,25.27,39.29,1.03,36.78,753.4,2024-12-24 12:00:00,1.7,3.93,0.62,2.5,1.81,1.31
61.34,170.83,1.77,12.4,49.58,0.14,8.03,72.83,25.86,37.25,1.19,315.62,753.1,2024-12-24 12:15:00,1.6,3.84,0.82,2.45,1.81,1.27
58.22,161.4,1.62,10.84,44.6,0.13,7.08,76.0,25.63,37.87,1.16,23.45,752.9,2024-12-24 12:30:00,1.5,3.61,0.69,2.37,1.79,1.27
54.94,152.77,0.96,2.64,18.61,0.12,2.18,87.35,25.97,37.16,1.0,38.01,752.7,2024-12-24 12:45:00,1.35,3.32,0.4,2.32,1.8,1.3
51.67,143.99,0.78,1.25,12.05,0.12,1.3,90.15,25.73,36.95,1.39,29.4,752.6,2024-12-24 13:00:00,1.27,3.16,1.56,2.16,1.68,1.22
49.19,136.22,0.68,0.11,7.72,0.11,0.61,89.19,25.71,37.84,1.05,24.84,752.5,2024-12-24 13:15:00,1.34,2.98,0.68,2.15,1.66,1.18
46.72,128.69,0.65,0.06,7.27,0.12,0.56,89.98,25.68,38.55,1.61,346.8,752.4,2024-12-24 13:30:00,1.39,2.94,0.68,2.08,1.61,1.15
44.95,122.99,0.68,0.1,7.26,0.13,0.61,89.08,25.74,38.89,1.09,39.03,752.2,2024-12-24 13:45:00,1.47,2.96,0.84,2.01,1.52,1.1
43.41,117.57,0.61,0.07,7.2,0.13,0.53,90.18,25.53,39.96,0.97,28.37,751.9,2024-12-24 14:00:00,1.36,2.95,0.38,1.89,1.43,1.04
41.79,114.17,0.62,0.25,7.33,0.12,0.64,89.75,25.74,39.08,1.26,40.35,751.9,2024-12-24 14:15:00,1.36,2.9,0.32,1.98,1.56,1.11
40.38,111.71,0.6,0.08,7.87,0.11,0.53,89.52,25.65,38.69,1.09,4.89,751.9,2024-12-24 14:30:00,1.21,2.84,0.52,1.9,1.44,1.06
39.13,108.06,0.59,,8.47,0.11,0.48,89.27,25.75,38.53,0.89,1.45,752.0,2024-12-24 14:45:00,1.28,2.73,1.92,1.89,1.48,1.06
38.14,105.92,0.6,0.03,8.54,0.11,0.5,87.12,25.7,39.1,0.72,337.11,752.0,2024-12-24 15:00:00,1.19,2.46,1.6,1.8,1.46,1.05
37.89,103.39,0.62,0.38,8.23,0.11,0.71,83.9,25.59,40.12,0.53,335.28,752.0,2024-12-24 15:15:00,1.3,2.42,0.5,1.73,1.37,0.97
37.48,101.69,0.62,0.75,7.74,0.12,0.9,80.66,25.1,42.65,0.53,15.54,752.0,2024-12-24 15:30:00,1.25,2.44,0.83,1.82,1.53,1.12
36.87,101.29,0.73,1.11,6.34,0.12,1.18,70.48,24.43,46.73,0.31,327.21,752.1,2024-12-24 15:45:00,1.39,2.49,0.45,1.96,1.65,1.17
36.3,101.74,0.7,1.17,5.89,0.12,1.19,67.78,23.36,50.2,0.31,11.2,752.1,2024-12-24 16:00:00,1.32,2.4,0.38,2.04,1.68,1.19
36.01,102.12,0.74,1.01,5.28,0.12,1.14,64.06,22.12,56.33,0.39,260.56,752.2,2024-12-24 16:15:00,1.42,2.48,0.35,2.33,2.02,1.43
35.2,105.69,0.85,3.77,4.38,0.18,2.7,51.98,21.06,63.65,0.27,169.55,752.2,2024-12-24 16:30:00,1.63,2.43,0.62,2.29,2.0,1.42
34.48,111.48,0.96,4.65,4.57,0.2,3.25,45.4,20.29,68.19,0.31,303.72,752.1,2024-12-24 16:45:00,1.79,2.53,0.84,3.11,2.82,1.99
34.48,118.24,1.23,9.84,4.03,0.31,6.23,34.69,19.42,73.47,0.26,311.0,752.2,2024-12-24 17:00:00,2.3,2.97,0.61,3.97,3.44,2.45
35.48,126.9,1.95,13.84,4.11,0.37,8.95,24.64,18.71,78.32,0.32,311.0,752.2,2024-12-24 17:15:00,2.81,3.29,1.17,4.82,4.09,2.88
37.5,136.06,2.08,17.11,3.41,0.37,10.79,20.93,18.36,80.64,0.25,311.0,752.3,2024-12-24 17:30:00,2.77,4.71,1.68,10.17,5.8,4.19
40.55,145.57,2.39,20.21,3.96,0.49,12.69,18.58,18.09,82.11,0.34,311.0,752.5,2024-12-24 17:45:00,3.12,4.5,0.75,9.79,6.16,4.47
44.77,157.29,3.04,25.44,4.07,0.61,16.0,14.88,18.13,81.97,0.27,282.05,752.7,2024-12-24 18:00:00,3.74,5.44,0.61,9.3,6.47,4.72
49.65,169.75,2.37,15.58,4.46,0.51,10.21,23.14,18.24,80.85,0.33,278.97,753.0,2024-12-24 18:15:00,2.57,7.96,0.62,10.0,6.95,5.04
54.57,181.86,2.7,19.25,3.92,0.61,12.43,20.08,18.12,80.79,0.31,265.0,753.0,2024-12-24 18:30:00,3.3,6.16,0.68,8.3,5.98,4.36
59.53,193.79,2.57,16.58,3.62,0.56,10.91,18.9,17.91,83.43,0.26,261.34,753.2,2024-12-24 18:45:00,3.03,6.73,0.45,7.68,6.46,4.68
64.88,206.98,3.55,24.95,3.53,0.77,16.16,10.89,17.84,85.2,0.33,269.55,753.4,2024-12-24 19:00:00,4.14,6.85,0.54,9.44,6.48,4.71
70.01,221.21,3.36,21.97,3.89,0.79,14.42,15.21,17.72,84.86,0.3,266.23,753.6,2024-12-24 19:15:00,4.07,8.49,1.88,11.92,8.05,5.86
75.73,234.71,5.09,25.52,3.26,0.74,17.71,5.8,17.31,87.33,0.32,269.6,753.7,2024-12-24 19:30:00,3.72,8.86,0.45,10.56,6.85,5.01
81.41,249.56,5.81,27.89,2.69,0.76,19.56,4.88,16.96,89.45,0.31,265.64,753.8,2024-12-24 19:45:00,3.76,8.58,1.6,13.36,8.65,6.26
85.84,262.51,18.63,27.96,3.05,0.88,30.02,1.58,17.1,91.84,0.31,287.29,753.8,2024-12-24 20:00:00,3.58,7.66,0.81,13.49,9.36,6.77
89.6,273.66,8.58,26.75,2.82,0.81,21.2,2.48,17.22,89.82,0.23,271.71,753.9,2024-12-24 20:15:00,3.49,8.19,0.77,21.48,15.53,10.69
92.03,283.34,9.47,28.25,2.79,0.83,22.73,2.7,17.02,89.35,0.29,256.68,754.0,2024-12-24 20:30:00,3.72,8.65,0.48,18.64,14.01,10.04
93.58,290.33,3.18,20.6,2.7,0.53,13.54,8.66,16.62,89.07,0.29,257.32,754.2,2024-12-24 20:45:00,3.07,8.6,0.63,18.91,14.29,10.09
93.74,292.84,2.97,20.6,2.73,0.63,13.37,7.39,16.35,91.84,0.32,218.97,754.2,2024-12-24 21:00:00,3.31,7.69,0.72,17.29,13.4,9.62
94.03,291.29,3.92,22.64,2.41,0.79,15.23,4.17,16.07,93.81,0.33,278.6,754.3,2024-12-24 21:15:00,3.71,7.75,0.71,15.07,11.56,8.16
94.17,288.29,5.7,25.04,2.2,0.84,17.95,2.99,15.76,95.17,0.33,284.81,754.3,2024-12-24 21:30:00,3.78,8.78,0.68,15.19,10.86,7.8
94.35,286.23,3.98,24.77,2.01,0.69,16.41,3.85,15.4,95.57,0.28,260.18,754.4,2024-12-24 21:45:00,3.61,8.45,0.62,16.02,11.26,8.07
94.3,286.06,5.33,20.99,1.9,0.78,15.5,2.32,15.34,98.24,0.37,274.98,754.5,2024-12-24 22:00:00,3.63,8.23,0.61,16.52,12.21,8.59
93.88,286.41,3.54,21.43,2.09,0.59,14.28,5.21,15.19,96.98,0.3,219.82,754.5,2024-12-24 22:15:00,3.06,8.42,0.41,16.68,11.48,8.15
93.46,285.84,5.14,21.65,1.82,0.65,15.69,1.5,15.22,98.13,0.28,299.02,754.6,2024-12-24 22:30:00,3.37,7.9,0.45,14.95,10.99,7.87
93.1,284.19,4.07,21.28,1.93,0.58,14.63,1.92,15.23,98.35,0.27,268.45,754.5,2024-12-24 22:45:00,3.27,7.61,0.41,14.43,10.42,7.38
91.87,280.04,3.92,19.28,1.81,0.56,13.44,2.78,15.31,97.49,0.32,282.79,754.5,2024-12-24 23:00:00,3.07,8.06,0.71,16.87,12.11,8.66
90.58,274.05,4.52,21.69,1.77,0.57,15.21,2.81,15.4,96.83,0.26,253.94,754.5,2024-12-24 23:15:00,2.93,7.42,0.61,14.62,10.99,7.87
89.15,268.2,11.87,26.63,1.94,0.6,23.82,0.76,15.46,95.65,0.3,272.68,754.5,2024-12-24 23:30:00,3.1,7.75,1.56,16.75,12.25,8.62
87.96,265.04,3.72,18.46,1.87,0.53,12.84,4.99,15.33,96.08,0.27,263.35,754.4,2024-12-24 23:45:00,2.85,7.46,0.6,15.15,11.17,7.98
87.69,262.73,4.31,20.79,1.7,0.51,14.56,2.45,15.26,97.03,0.29,267.15,754.3,2024-12-25 00:00:00,2.97,9.05,0.61,14.82,10.43,7.42
88.03,260.85,2.9,16.77,1.59,0.49,11.28,6.17,15.34,97.33,0.29,251.6,754.4,2024-12-25 00:15:00,2.79,8.75,0.41,13.66,8.91,6.38
88.91,255.19,2.77,15.81,1.67,0.48,10.66,5.87,15.41,96.5,0.22,264.34,754.4,2024-12-25 00:30:00,2.84,7.02,0.47,12.48,8.34,6.04
89.12,250.37,2.39,11.79,2.19,0.42,8.21,9.83,15.41,96.48,0.27,272.15,754.3,2024-12-25 00:45:00,2.65,6.89,0.62,11.36,7.63,5.53
89.17,245.69,2.4,12.39,1.88,0.41,8.54,7.82,15.51,96.87,0.3,279.33,754.3,2024-12-25 01:00:00,2.61,6.58,0.8,10.14,7.14,5.18
