pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
28.22,44.84,,,8.54,2.55,,20.18,27.55,97.61,,144.75,743.9,2024-08-15 22:00:00,,0.59,2.15,95.2,2.05,1.56
26.11,44.88,,,8.37,1.96,,12.56,27.59,97.83,,290.13,743.9,2024-08-15 22:15:00,,0.54,2.11,92.31,2.05,1.56
,42.95,,,8.61,0.63,,13.46,27.61,98.07,,130.78,743.9,2024-08-15 22:30:00,,0.54,2.16,94.5,2.1,1.61
,40.94,,,8.41,0.77,,12.82,27.6,98.19,,130.3,743.8,2024-08-15 22:45:00,,0.6,2.18,92.93,2.09,1.64
,41.91,,,8.66,1.11,,9.11,27.65,98.32,0.03,350.51,743.7,2024-08-15 23:00:00,,0.48,2.3,96.68,2.22,1.75
,44.5,,,8.18,1.0,,7.15,27.59,98.49,,331.4,743.6,2024-08-15 23:15:00,,0.54,2.31,97.19,2.21,1.74
,49.38,,,8.54,0.13,,11.96,27.5,98.58,0.03,332.49,743.5,2024-08-15 23:30:00,,0.54,2.31,97.19,2.21,1.74
,49.11,,,8.23,0.95,,13.02,27.49,98.6,,336.49,743.3,2024-08-15 23:45:00,,0.56,2.15,96.5,2.08,1.62
,48.86,,,8.4,0.06,,10.12,27.5,98.73,0.04,279.62,743.1,2024-08-16 00:00:00,,0.62,2.26,98.07,2.12,1.65
7.42,48.91,,,8.46,0.64,,3.73,27.45,98.87,,150.24,742.9,2024-08-16 00:15:00,,0.56,2.25,98.07,2.09,1.62
17.71,44.85,,,8.26,0.22,,3.1,27.41,99.44,0.06,96.46,742.6,2024-08-16 00:30:00,,0.52,2.2,97.83,2.01,1.56
21.51,38.66,,,7.83,0.59,,2.54,27.34,99.36,0.09,88.17,742.4,2024-08-16 00:45:00,,0.53,2.2,99.16,2.01,1.56
22.99,41.45,,,7.62,1.69,,2.84,27.3,99.42,,11.57,742.4,2024-08-16 01:00:00,,0.47,2.19,97.12,1.98,1.53
24.38,43.26,,,8.03,2.17,,3.28,27.27,99.51,0.03,156.53,742.3,2024-08-16 01:15:00,,0.43,2.16,96.21,1.95,1.5
24.61,43.57,,,8.1,1.58,,3.11,27.23,99.55,,220.63,742.4,2024-08-16 01:30:00,,0.44,2.14,95.29,5.72,1.45
27.11,45.73,,,7.94,0.67,,2.92,27.21,99.2,0.03,113.0,742.4,2024-08-16 01:45:00,,0.39,2.14,95.02,2.0,1.45
25.03,43.93,,,7.68,0.66,,2.81,27.2,99.81,0.06,113.0,742.4,2024-08-16 02:00:00,,0.35,2.25,97.7,1.99,1.5
27.0,46.34,,,7.9,0.61,,2.95,27.2,99.27,0.03,53.68,742.2,2024-08-16 02:15:00,,0.41,2.33,97.7,2.04,1.55
26.44,45.47,,,7.8,0.54,,2.52,27.21,99.76,,340.78,742.2,2024-08-16 02:30:00,,0.39,2.31,97.7,2.02,1.53
20.46,45.63,,,7.85,0.31,,2.56,27.2,99.85,0.1,315.71,742.1,2024-08-16 02:45:00,,0.44,2.23,99.01,1.96,1.47
,49.85,,,8.19,0.97,,5.24,27.2,99.17,0.19,323.25,742.0,2024-08-16 03:00:00,,0.36,2.17,97.52,1.97,1.47
,53.56,,,8.56,0.56,,13.25,27.14,99.15,0.09,6.8,742.0,2024-08-16 03:15:00,,0.41,2.23,97.4,2.06,1.48
,53.82,,,8.53,0.28,,14.88,27.1,99.52,0.07,292.17,742.0,2024-08-16 03:30:00,,0.4,2.2,97.89,5.23,1.45
,55.71,,,8.59,0.25,,12.3,27.11,99.41,0.06,265.34,742.1,2024-08-16 03:45:00,,0.34,2.2,97.68,5.42,1.44
,61.36,,,8.72,0.66,,13.69,27.2,99.16,0.19,337.47,742.3,2024-08-16 04:00:00,,0.38,2.11,94.9,5.78,1.39
,63.88,,,8.26,0.71,,15.02,27.21,98.46,0.2,328.37,742.3,2024-08-16 04:15:00,,0.41,2.14,96.09,1.93,1.38
16.96,61.57,,,8.5,2.11,,13.9,27.41,98.21,0.37,304.16,742.5,2024-08-16 04:30:00,,0.45,2.12,92.13,1.82,1.37
20.18,65.42,,,8.14,1.33,,9.59,27.51,98.26,0.03,346.55,742.4,2024-08-16 04:45:00,,0.44,2.14,93.75,1.84,1.38
25.91,69.28,,,8.02,2.16,,7.98,27.6,98.31,0.08,16.57,742.5,2024-08-16 05:00:00,,0.43,2.19,93.57,4.96,1.38
29.81,70.85,,,8.34,2.11,,7.83,27.6,98.51,,329.58,742.5,2024-08-16 05:15:00,,0.48,2.15,92.63,2.06,1.35
36.58,72.93,,,8.3,2.14,,9.4,27.65,98.63,,26.55,742.5,2024-08-16 05:30:00,,0.51,2.28,96.39,1.95,1.42
43.93,73.84,,,8.81,1.42,,15.91,27.69,98.13,0.08,26.45,742.5,2024-08-16 05:45:00,,0.62,2.22,92.88,5.29,1.4
43.09,71.44,,,8.56,1.82,,20.56,27.81,96.17,0.28,2.19,742.6,2024-08-16 06:00:00,,0.63,2.25,97.59,1.89,1.42
43.63,74.72,,,8.85,2.08,,18.74,28.07,93.72,0.2,38.92,742.6,2024-08-16 06:15:00,,0.64,2.26,97.59,5.55,1.47
44.24,82.49,,,9.14,2.17,,23.35,28.27,90.25,0.25,5.8,742.7,2024-08-16 06:30:00,,0.74,2.27,98.04,5.88,1.46
42.64,82.92,,,8.92,1.84,,28.27,28.48,88.29,0.59,338.66,742.8,2024-08-16 06:45:00,,0.74,2.27,98.04,1.92,1.46
43.47,83.51,,,9.01,0.35,,32.92,28.61,87.26,0.6,344.77,742.9,2024-08-16 07:00:00,,0.9,2.15,95.02,1.88,1.4
46.05,78.17,,,8.98,1.35,,37.26,28.98,83.36,0.87,339.39,742.9,2024-08-16 07:15:00,,0.74,2.01,89.79,2.04,1.32
40.32,71.89,,,9.25,0.86,,32.79,29.47,80.69,0.53,58.78,743.1,2024-08-16 07:30:00,,0.71,2.04,88.12,2.01,1.33
36.86,74.65,,,9.26,0.91,,39.44,29.93,76.54,0.83,354.0,743.2,2024-08-16 07:45:00,,0.72,2.12,89.9,2.08,1.36
40.86,76.98,,,9.24,2.17,,40.54,29.71,78.39,0.84,6.57,743.2,2024-08-16 08:00:00,,0.69,2.11,93.54,5.61,1.35
46.38,81.46,,,9.46,2.2,,42.44,29.93,78.01,0.62,354.33,743.3,2024-08-16 08:15:00,,0.76,2.02,88.24,5.49,1.29
45.69,80.0,,,9.67,2.12,,41.15,30.35,75.06,0.41,11.55,743.4,2024-08-16 08:30:00,,0.77,1.97,87.76,5.49,1.29
42.24,77.3,,,9.46,2.22,,46.95,30.44,73.49,0.74,67.04,743.3,2024-08-16 08:45:00,,0.78,1.93,84.65,5.48,1.28
38.63,74.77,,,9.76,1.48,,45.84,31.31,69.81,0.69,30.44,743.3,2024-08-16 09:00:00,,0.8,2.01,87.87,5.5,1.3
30.63,72.5,,,9.45,2.22,,48.61,31.88,64.09,0.78,349.55,743.2,2024-08-16 09:15:00,,0.81,2.04,88.99,1.91,1.35
26.06,67.56,,,9.4,1.67,,42.17,31.67,65.83,0.71,324.67,743.4,2024-08-16 09:30:00,,0.86,1.99,88.13,5.87,1.35
30.21,68.78,,,9.68,1.93,,47.58,31.55,67.99,0.59,324.84,743.4,2024-08-16 09:45:00,,0.81,1.98,86.54,5.85,1.33
31.89,67.58,,,9.68,1.82,,52.6,32.37,63.03,1.32,314.93,743.5,2024-08-16 10:00:00,,0.78,1.92,81.26,5.38,1.31
28.44,59.99,,,9.72,2.22,,57.23,33.08,56.51,1.5,324.49,743.5,2024-08-16 10:15:00,,0.75,1.87,79.32,5.34,1.27
26.25,59.52,,,9.63,1.5,,55.77,32.94,58.2,1.75,318.61,743.5,2024-08-16 10:30:00,,0.69,1.89,81.11,5.36,1.29
24.69,60.07,,,9.65,0.44,,54.93,33.09,58.28,1.58,350.55,743.3,2024-08-16 10:45:00,,0.6,1.9,79.36,5.36,1.29
22.98,51.67,,,9.47,0.91,,53.93,32.68,62.27,0.49,351.47,743.3,2024-08-16 11:00:00,,0.57,1.87,78.41,1.75,1.29
20.1,52.53,,,9.71,1.22,,51.62,32.29,65.17,0.63,62.25,743.1,2024-08-16 11:15:00,,0.5,1.74,75.39,1.89,1.18
21.69,55.82,,,9.91,1.13,,64.95,31.77,69.27,0.37,75.1,743.0,2024-08-16 11:30:00,,0.56,1.68,73.45,1.88,1.17
17.5,59.39,,,9.93,0.57,,69.12,33.0,60.88,0.78,65.07,742.7,2024-08-16 11:45:00,,0.52,1.75,74.34,1.87,1.29
3.27,56.35,,,10.2,0.01,,69.03,34.0,51.02,0.63,87.74,742.6,2024-08-16 12:00:00,,0.54,1.84,77.57,1.72,1.26
9.51,56.25,,,9.99,0.32,,67.96,33.42,54.91,0.86,332.43,742.5,2024-08-16 12:15:00,,0.48,1.87,78.81,1.81,1.36
10.53,53.8,,,10.2,,,63.96,32.83,60.51,1.19,7.88,742.3,2024-08-16 12:30:00,,0.47,1.85,78.81,5.04,1.17
11.26,51.3,,,10.43,0.31,,71.94,33.88,53.98,1.53,344.55,742.2,2024-08-16 12:45:00,,0.4,1.8,79.69,5.2,1.22
12.85,50.93,,,10.34,0.97,,78.34,33.66,54.38,1.74,323.58,742.0,2024-08-16 13:00:00,,0.43,1.78,80.08,5.05,1.18
17.16,55.78,,,10.18,1.65,,62.6,32.66,62.86,1.6,358.05,741.9,2024-08-16 13:15:00,,0.41,1.8,77.11,1.52,1.39
15.02,52.03,,,9.9,,,56.69,32.4,63.61,2.81,356.46,742.0,2024-08-16 13:30:00,,0.37,1.78,76.9,1.84,1.31
13.89,32.44,,,9.89,0.0,,51.62,30.59,70.43,1.91,0.21,742.0,2024-08-16 13:45:00,,0.39,1.77,76.1,4.87,1.31
16.79,23.9,,,9.99,,,56.85,30.41,69.29,1.18,24.87,741.8,2024-08-16 14:00:00,,0.39,1.77,76.1,1.95,1.31
14.39,25.4,,,9.87,0.27,,60.69,31.47,62.07,1.18,58.75,741.5,2024-08-16 14:15:00,,0.38,0.92,69.32,5.4,1.14
13.23,27.5,,,9.99,0.82,,62.68,31.84,63.15,1.83,72.96,741.4,2024-08-16 14:30:00,,0.33,0.93,70.05,1.84,1.32
16.45,33.77,,,9.69,0.79,,58.93,30.8,70.64,1.71,102.44,741.4,2024-08-16 14:45:00,,0.23,1.65,70.31,1.68,1.03
15.55,31.11,,,9.62,1.08,,54.11,29.87,77.61,1.35,115.38,741.2,2024-08-16 15:00:00,,0.26,0.9,70.43,1.64,1.15
16.15,30.77,,,9.51,0.77,,49.99,30.15,75.67,0.91,104.41,741.1,2024-08-16 15:15:00,,0.24,1.51,67.75,1.89,1.22
15.66,30.73,,,9.73,0.21,,49.69,30.61,72.95,0.84,20.87,741.3,2024-08-16 15:30:00,,0.2,0.77,71.34,1.61,1.16
15.56,38.94,,,9.49,0.95,,50.08,30.75,72.63,1.87,100.47,741.0,2024-08-16 15:45:00,,0.2,0.89,74.79,1.79,1.28
13.57,46.52,,,9.82,1.03,,51.7,30.47,73.73,1.09,106.39,741.0,2024-08-16 16:00:00,,0.2,1.67,71.27,1.82,1.35
13.41,47.34,,,9.67,0.91,,49.07,30.55,73.05,0.23,88.24,741.0,2024-08-16 16:15:00,,0.2,0.89,72.99,1.79,1.24
16.08,43.44,,,9.69,0.81,,45.88,30.34,76.29,0.79,110.01,741.0,2024-08-16 16:30:00,,0.21,0.85,75.42,1.97,1.28
12.99,38.07,,,9.37,1.46,,43.49,30.16,78.49,0.3,81.42,741.0,2024-08-16 16:45:00,,0.21,1.68,72.44,1.74,1.22
12.39,38.45,,,9.82,1.8,,44.57,30.17,78.53,0.17,78.77,741.0,2024-08-16 17:00:00,,0.21,0.93,76.79,1.79,1.34
13.51,39.07,,,9.67,1.56,,42.2,30.21,78.53,0.15,75.3,741.0,2024-08-16 17:15:00,,0.21,0.87,77.09,1.96,1.32
16.75,40.91,,,9.5,0.86,,37.34,30.2,79.24,0.07,73.5,741.1,2024-08-16 17:30:00,,0.21,0.89,75.15,1.74,1.26
18.04,41.74,,,9.4,1.16,,35.12,29.91,82.57,0.37,99.65,741.3,2024-08-16 17:45:00,,0.21,0.92,75.44,5.06,1.48
25.59,43.17,,,9.68,0.61,,35.45,29.5,84.09,0.19,56.27,741.4,2024-08-16 18:00:00,,0.2,0.97,75.47,1.59,1.14
30.77,47.53,,,8.98,0.78,,33.6,29.29,84.76,,118.45,741.7,2024-08-16 18:15:00,,0.25,1.01,80.57,2.19,1.52
29.51,52.06,,,9.26,0.62,,30.03,29.15,85.44,,142.28,741.9,2024-08-16 18:30:00,,0.34,1.04,82.5,5.57,1.49
26.77,50.47,,,9.52,1.2,,32.44,28.92,86.45,,180.0,742.0,2024-08-16 18:45:00,,0.28,1.06,77.65,5.37,1.17
30.53,52.04,,,9.27,1.86,,16.77,28.91,89.19,,127.05,742.0,2024-08-16 19:00:00,,0.31,1.19,78.09,5.21,1.23
34.93,62.64,,,9.23,1.52,,14.15,28.69,90.26,,37.45,742.2,2024-08-16 19:15:00,,0.3,1.26,81.75,1.99,1.5
35.78,74.33,,,8.96,2.34,,8.1,28.63,92.16,,340.14,742.4,2024-08-16 19:30:00,,0.39,1.35,84.61,5.55,1.38
36.83,77.94,,,8.49,1.76,,7.16,28.51,93.17,0.03,113.2,742.6,2024-08-16 19:45:00,,0.47,1.44,85.05,5.56,1.36
46.31,83.19,,,8.84,0.95,,5.73,28.53,93.85,,80.54,742.9,2024-08-16 20:00:00,,0.61,1.53,82.78,1.89,1.31
52.88,93.54,,,8.4,1.16,,8.36,28.5,92.12,,74.13,743.1,2024-08-16 20:15:00,,0.56,1.62,82.14,5.46,1.26
53.76,101.49,,,8.83,2.22,,4.78,28.43,92.19,,144.6,743.3,2024-08-16 20:30:00,,0.65,1.69,81.31,1.84,1.26
55.53,108.9,,,8.49,2.07,,5.87,28.31,91.85,,134.45,743.4,2024-08-16 20:45:00,,0.68,1.72,79.98,1.83,1.23
55.31,113.91,,,8.96,2.13,,3.85,28.34,92.55,,121.0,743.5,2024-08-16 21:00:00,,0.79,1.81,81.13,5.58,1.31
54.21,115.55,,,8.86,2.45,,4.04,28.27,92.92,,98.59,743.7,2024-08-16 21:15:00,,0.79,1.81,81.13,1.78,1.31
12.0,119.74,,,8.55,2.38,,4.76,28.3,92.7,0.06,113.91,743.8,2024-08-16 21:30:00,,0.98,2.01,81.08,1.99,1.37
,121.68,,,8.44,1.56,,5.95,28.2,92.95,,120.6,743.9,2024-08-16 21:45:00,,0.96,2.15,85.38,1.98,1.4
,112.29,,,8.3,1.21,,5.35,28.1,93.2,,121.0,744.0,2024-08-16 22:00:00,,1.1,2.2,87.6,5.29,1.51
,107.92,,,8.63,1.01,,4.72,28.0,93.91,,120.87,744.1,2024-08-16 22:15:00,,1.1,2.25,87.6,2.01,1.43
,102.13,,,8.85,1.29,,4.87,27.97,94.31,0.04,120.86,744.1,2024-08-16 22:30:00,,1.07,2.2,86.84,5.55,1.41
14.46,93.5,,,8.5,1.66,,4.84,27.9,94.8,0.03,175.75,744.0,2024-08-16 22:45:00,,1.05,2.11,84.12,1.67,1.22
24.18,90.63,,,8.31,1.75,,3.84,27.89,95.68,,219.07,744.0,2024-08-16 23:00:00,,1.08,2.23,84.5,1.94,1.28
31.98,88.15,,,8.5,2.62,,3.49,27.88,96.39,,219.0,744.0,2024-08-16 23:15:00,,1.03,2.22,84.8,2.0,1.51
36.05,88.79,,,8.15,2.78,,4.33,27.8,96.71,,219.07,743.9,2024-08-16 23:30:00,,1.12,2.21,84.24,2.23,1.45
47.8,89.04,,,8.47,2.85,,6.05,27.69,96.69,0.03,199.86,743.8,2024-08-16 23:45:00,,1.08,2.22,84.24,2.28,1.6
54.59,87.53,,,8.38,1.18,,8.91,27.75,96.24,0.19,110.52,743.6,2024-08-17 00:00:00,,1.19,2.17,84.24,2.17,1.59
53.77,86.26,,,8.66,2.1,,6.92,27.79,96.2,,121.0,743.6,2024-08-17 00:15:00,,1.17,2.08,84.24,2.17,1.51
47.96,81.41,,,8.48,1.76,,6.56,27.71,96.79,,91.94,743.5,2024-08-17 00:30:00,,1.2,2.03,86.77,1.86,1.35
40.48,73.17,,,8.5,1.16,,8.79,27.75,97.5,,105.82,743.4,2024-08-17 00:45:00,,1.13,1.87,84.79,2.09,1.47
32.99,71.99,,,8.44,,,11.14,27.81,97.71,,94.75,743.5,2024-08-17 01:00:00,,1.09,1.89,85.06,5.18,1.4
29.97,72.52,,,8.38,1.4,,10.25,27.9,97.47,,121.19,743.5,2024-08-17 01:15:00,,0.97,1.79,84.54,5.37,1.47
29.42,73.02,,,8.12,1.64,,9.4,27.89,97.18,,117.61,743.5,2024-08-17 01:30:00,,0.9,1.77,84.31,1.98,1.5
32.01,72.65,,,8.16,0.94,,6.37,27.84,97.25,,110.0,743.4,2024-08-17 01:45:00,,0.88,1.68,84.31,5.58,1.59
30.01,72.86,,,8.11,0.2,,6.67,27.8,97.51,0.2,115.85,743.3,2024-08-17 02:00:00,,0.84,1.63,83.87,1.97,1.52
27.65,71.89,,,8.29,1.9,,7.77,27.74,97.77,,77.31,743.1,2024-08-17 02:15:00,,0.77,1.55,81.47,1.95,1.5
29.49,68.78,,,8.2,1.53,,11.31,27.65,97.87,,75.59,743.2,2024-08-17 02:30:00,,0.72,1.54,83.78,2.17,1.63
32.44,66.61,,,8.36,2.28,,9.56,27.67,97.71,,146.44,743.2,2024-08-17 02:45:00,,0.75,1.48,83.25,2.1,1.5
30.34,66.8,,,8.22,1.9,,6.93,27.57,97.81,,349.8,743.1,2024-08-17 03:00:00,,0.63,1.57,83.25,2.38,1.71
27.77,64.2,,,7.85,1.6,,8.56,27.5,98.08,,349.6,743.2,2024-08-17 03:15:00,,0.57,1.51,83.25,5.82,1.7
,61.16,,,8.16,0.71,,9.38,27.44,98.32,0.03,137.78,743.2,2024-08-17 03:30:00,,0.52,1.53,83.25,2.46,1.8
,63.96,,,8.2,0.58,,5.94,27.39,98.53,,143.86,743.2,2024-08-17 03:45:00,,0.52,1.48,86.54,6.03,1.61
,61.72,,,8.22,0.82,,4.19,27.33,98.75,,141.45,743.1,2024-08-17 04:00:00,,0.52,1.46,75.39,2.21,1.71
,60.92,,,8.06,2.43,,3.64,27.3,98.95,,138.53,743.2,2024-08-17 04:15:00,,0.47,1.45,76.9,2.05,1.45
13.69,65.27,,,7.96,1.91,,3.27,27.26,99.18,,138.0,743.2,2024-08-17 04:30:00,,0.47,1.45,96.09,1.96,1.45
23.7,70.89,,,8.11,1.4,,3.74,27.3,99.65,0.08,259.72,743.3,2024-08-17 04:45:00,,0.47,1.34,97.52,5.84,1.48
30.13,78.34,,,8.22,1.48,,2.64,27.24,99.32,,23.87,743.4,2024-08-17 05:00:00,,0.47,1.35,97.83,2.28,1.57
34.78,79.34,,,8.09,0.66,,2.86,27.2,99.65,,19.0,743.5,2024-08-17 05:15:00,,0.61,1.34,81.13,2.08,1.44
40.15,81.94,,,8.34,0.39,,4.29,27.26,99.51,,174.35,743.5,2024-08-17 05:30:00,,0.53,1.3,82.14,2.36,1.64
48.55,92.31,,,8.42,0.29,,3.79,27.47,99.68,,146.44,743.6,2024-08-17 05:45:00,,0.69,1.37,87.87,2.16,1.5
49.73,97.29,,,8.2,0.52,,4.46,27.91,99.8,,154.37,743.7,2024-08-17 06:00:00,,0.76,1.47,97.89,2.07,1.6
43.32,94.52,,,8.33,0.07,,5.22,28.27,93.99,0.03,178.2,743.8,2024-08-17 06:15:00,,0.84,1.47,75.15,5.54,1.64
42.97,95.31,,,8.48,1.25,,6.57,28.69,88.83,,202.16,743.9,2024-08-17 06:30:00,,0.84,1.59,96.09,2.34,1.74
39.55,95.2,,,8.4,0.68,,8.27,29.31,84.57,0.17,196.47,743.9,2024-08-17 06:45:00,,0.84,1.56,84.31,2.14,1.66
38.22,102.04,,,8.8,1.05,,12.15,29.85,79.62,0.29,270.11,744.1,2024-08-17 07:00:00,,0.84,1.55,75.15,2.08,1.63
30.31,110.52,,,8.91,1.26,,17.2,30.34,74.63,0.25,254.06,744.3,2024-08-17 07:15:00,,0.81,1.46,76.1,5.78,1.61
25.9,115.03,,,8.97,1.13,,31.49,30.89,69.15,0.76,289.97,744.4,2024-08-17 07:30:00,,1.17,1.45,92.88,2.13,1.59
25.23,112.83,,,9.26,0.81,,33.28,30.69,70.47,0.89,281.44,744.5,2024-08-17 07:45:00,,0.98,1.45,79.98,2.04,1.59
27.43,108.85,,,9.61,2.46,,34.11,30.96,69.24,0.34,280.48,744.5,2024-08-17 08:00:00,,3.06,1.53,72.44,2.15,1.44
30.8,102.53,,,9.27,1.98,,37.23,31.51,66.23,0.32,189.65,744.5,2024-08-17 08:15:00,,3.06,1.56,77.65,2.02,1.55
32.48,99.28,,,9.64,2.26,,43.26,31.99,63.64,0.81,164.84,744.4,2024-08-17 08:30:00,,3.06,1.52,83.87,2.13,1.63
37.74,97.52,,,9.95,1.83,,52.67,32.08,63.64,0.97,160.75,744.4,2024-08-17 08:45:00,,3.06,1.47,97.68,2.49,1.63
37.3,92.83,,,9.84,0.66,,60.94,32.7,59.71,0.47,174.47,744.4,2024-08-17 09:00:00,,0.61,1.4,93.75,1.99,1.52
36.39,86.63,,,10.23,0.84,,58.79,33.08,58.03,0.18,213.35,744.4,2024-08-17 09:15:00,,0.4,1.31,80.08,2.03,1.43
38.04,79.25,,,10.39,0.07,,62.3,33.05,58.02,0.48,281.07,744.3,2024-08-17 09:30:00,,0.33,1.3,70.05,2.04,1.57
35.45,73.45,,,10.08,0.84,,62.04,32.96,55.23,1.03,288.9,744.2,2024-08-17 09:45:00,,0.33,1.23,76.79,5.18,1.5
32.09,62.66,,,10.31,0.76,,62.08,32.95,55.39,0.99,263.56,744.1,2024-08-17 10:00:00,,0.61,1.26,97.68,2.14,1.42
27.24,53.36,,,10.16,0.81,,62.16,33.11,54.7,1.53,310.55,744.1,2024-08-17 10:15:00,,0.9,1.19,79.69,2.04,1.48
27.7,59.5,,,9.55,0.52,,64.64,33.07,55.31,1.26,297.02,744.0,2024-08-17 10:30:00,,0.56,1.11,97.52,2.02,1.46
24.28,74.12,,,9.91,1.01,,66.69,33.3,53.71,1.49,289.32,744.0,2024-08-17 10:45:00,,0.76,1.1,81.31,1.73,1.28
22.37,66.02,,,9.9,1.11,,67.19,33.55,52.23,1.55,307.06,744.0,2024-08-17 11:00:00,,0.79,1.08,87.76,2.08,1.48
21.87,50.71,,,9.92,,,72.01,33.6,50.44,1.17,321.1,743.9,2024-08-17 11:15:00,,0.74,1.0,84.79,5.4,1.42
22.14,35.79,,,9.93,2.26,,78.3,34.2,48.85,1.66,338.69,743.8,2024-08-17 11:30:00,,0.38,0.95,77.11,1.78,1.31
22.55,31.29,,,10.12,0.13,,75.58,33.45,55.15,1.43,315.87,743.7,2024-08-17 11:45:00,,1.17,0.95,95.02,1.97,1.31
23.48,34.84,,,10.33,0.03,,80.19,33.64,55.16,1.44,318.98,743.6,2024-08-17 12:00:00,,0.88,0.91,89.9,5.14,1.25
22.08,35.35,,,10.49,0.25,,82.96,33.66,54.05,1.53,313.2,743.5,2024-08-17 12:15:00,,1.19,0.88,99.16,1.89,1.24
19.9,40.04,,,10.64,0.05,,85.11,34.35,48.29,1.31,336.23,743.3,2024-08-17 12:30:00,,1.13,0.74,88.12,1.91,1.37
20.05,38.31,,,10.46,0.71,,84.77,34.55,49.74,2.19,324.7,743.2,2024-08-17 12:45:00,,0.78,0.89,69.32,1.87,1.42
24.55,38.0,,,10.64,0.11,,83.1,33.78,56.14,1.94,315.26,743.1,2024-08-17 13:00:00,,0.51,0.7,96.5,5.36,1.37
24.26,38.01,,,10.61,,,84.76,34.09,53.46,1.49,293.69,742.9,2024-08-17 13:15:00,,0.81,0.86,77.11,1.94,1.4
22.0,40.0,,,10.38,,,56.84,34.47,49.33,1.93,290.46,742.6,2024-08-17 13:30:00,,0.54,0.8,86.54,1.8,1.25
21.65,35.58,,,10.16,0.14,,58.1,34.37,50.89,1.94,298.71,742.4,2024-08-17 13:45:00,,0.25,0.75,97.89,1.73,1.18
21.01,34.87,,,10.3,0.55,,57.31,34.26,50.86,1.65,307.89,742.2,2024-08-17 14:00:00,,0.51,0.57,93.75,5.27,1.28
16.2,33.99,,,9.81,0.01,,58.11,34.31,52.61,1.19,336.02,742.0,2024-08-17 14:15:00,,0.97,0.67,78.81,4.95,1.08
14.39,33.06,,,9.77,,,60.87,34.39,51.86,1.49,306.85,741.8,2024-08-17 14:30:00,,0.69,0.57,77.65,1.67,1.17
14.59,27.58,,,9.94,0.72,,61.73,34.32,51.35,1.23,284.79,741.6,2024-08-17 14:45:00,,0.48,0.6,99.16,5.63,1.24
13.54,28.14,,,9.82,1.77,,62.79,34.46,49.65,0.99,273.75,741.4,2024-08-17 15:00:00,,1.09,0.55,96.09,1.67,1.13
16.31,30.16,,,9.97,0.5,,64.28,34.46,49.67,1.53,300.62,741.5,2024-08-17 15:15:00,,0.51,0.65,75.39,5.19,1.41
15.85,30.99,,,10.22,0.6,,61.89,34.46,51.57,1.61,291.04,741.5,2024-08-17 15:30:00,,0.43,0.74,84.65,1.93,1.37
16.74,39.68,,,10.31,,,62.34,34.21,53.82,1.43,326.95,741.6,2024-08-17 15:45:00,,0.45,0.64,88.12,5.52,1.32
18.75,42.95,,,10.23,,,61.68,34.16,54.97,1.63,324.13,741.7,2024-08-17 16:00:00,,0.79,0.62,72.44,1.58,1.11
18.69,40.26,,,10.05,0.04,,64.2,34.05,54.85,1.58,355.03,741.7,2024-08-17 16:15:00,,0.34,0.73,93.75,1.86,1.4
18.1,37.05,,,9.96,,,61.16,33.86,56.79,1.45,332.55,741.8,2024-08-17 16:30:00,,0.78,0.58,92.63,5.0,1.11
19.16,33.36,,,9.99,,,59.55,33.71,57.34,1.42,289.02,741.8,2024-08-17 16:45:00,,0.74,0.6,96.21,1.67,1.2
21.67,33.8,,,10.03,0.61,,59.35,33.52,58.84,1.09,304.35,741.8,2024-08-17 17:00:00,,0.8,0.63,93.54,5.43,1.17
20.16,34.42,,,10.34,0.83,,56.5,33.29,61.06,0.77,344.64,741.9,2024-08-17 17:15:00,,3.06,0.79,79.69,1.78,1.3
18.67,40.28,,,9.95,0.14,,55.72,32.99,64.06,1.01,343.77,742.0,2024-08-17 17:30:00,,2.68,0.8,58.3,1.49,1.04
17.62,54.18,,,9.67,0.33,,49.67,32.67,66.25,0.64,343.77,742.0,2024-08-17 17:45:00,,2.17,0.78,61.29,5.38,1.12
19.33,74.05,,,9.76,0.93,,45.54,32.36,67.74,0.08,99.69,742.2,2024-08-17 18:00:00,,2.11,1.46,64.36,1.7,0.98
27.17,74.21,,,9.72,1.67,,33.79,32.04,70.62,,290.1,742.5,2024-08-17 18:15:00,,2.11,1.43,64.38,5.41,0.99
27.19,68.59,,,9.82,1.62,,33.45,31.73,73.29,0.03,242.0,742.8,2024-08-17 18:30:00,,2.11,1.43,64.38,2.12,1.4
26.81,61.51,,,9.34,0.7,,28.01,31.47,75.05,,132.33,742.7,2024-08-17 18:45:00,,2.11,1.43,64.38,2.97,1.62
30.94,59.77,,,9.31,2.44,,17.38,31.12,78.84,,73.64,742.9,2024-08-17 19:00:00,,0.41,1.43,64.38,2.97,1.62
37.92,64.89,,,9.18,1.45,,23.35,30.96,79.31,0.19,335.44,743.2,2024-08-17 19:15:00,,0.77,2.23,84.79,3.32,1.62
39.37,67.96,,,9.7,2.44,,28.11,31.22,76.99,0.05,273.3,743.4,2024-08-17 19:30:00,,0.62,1.99,86.77,3.32,1.62
39.18,66.39,,,9.42,1.95,,22.35,31.07,78.61,0.03,270.59,743.5,2024-08-17 19:45:00,,1.13,1.99,81.13,3.82,2.12
