pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
12.99,47.38,3.98,16.35,2.4,0.36,11.93,33.18,32.34,50.77,1.13,200.19,757.2,2024-10-10 10:30:00,5.56,2.75,1.76,5.27,0.97,0.56
9.18,46.82,2.75,15.13,2.11,0.36,10.28,35.67,32.41,51.11,0.81,197.45,757.0,2024-10-10 10:45:00,5.61,3.26,1.37,3.69,0.93,0.56
8.27,46.61,1.87,13.92,2.66,0.37,8.92,35.54,32.35,50.23,0.87,206.81,756.9,2024-10-10 11:00:00,5.38,3.42,1.28,3.21,0.96,0.51
10.33,46.92,1.29,11.54,2.28,0.37,7.19,37.48,32.39,50.73,1.18,188.64,756.7,2024-10-10 11:15:00,5.54,3.43,1.53,3.01,1.02,0.57
12.44,46.02,0.99,10.31,2.29,0.38,6.29,36.54,33.17,46.55,0.65,197.19,756.5,2024-10-10 11:30:00,5.78,3.36,1.52,2.81,0.98,0.59
13.64,45.96,0.95,9.49,2.28,0.38,5.82,35.58,32.82,48.64,0.52,209.66,756.3,2024-10-10 11:45:00,5.87,3.12,1.33,2.36,2.01,0.59
14.68,46.38,0.87,8.3,2.54,0.39,5.12,35.58,32.64,51.39,0.87,222.75,756.1,2024-10-10 12:00:00,6.11,3.6,1.22,2.56,0.87,0.59
15.67,46.42,0.8,7.54,2.39,0.4,4.66,36.44,32.89,49.69,0.91,211.74,755.8,2024-10-10 12:15:00,5.73,3.96,1.36,2.85,1.16,0.63
15.92,45.8,0.72,7.05,2.35,0.4,4.34,40.68,32.6,53.39,0.8,217.26,755.6,2024-10-10 12:30:00,5.96,3.69,2.33,2.85,0.97,0.63
16.3,46.29,0.74,6.83,2.24,0.39,4.23,42.67,33.21,46.79,1.12,236.7,755.4,2024-10-10 12:45:00,6.24,4.4,1.49,3.19,0.84,0.57
17.01,46.52,0.69,6.54,2.52,0.4,4.04,42.71,33.12,47.38,1.1,243.24,755.2,2024-10-10 13:00:00,6.22,4.2,2.14,2.91,1.02,0.63
18.28,46.93,0.66,6.41,2.51,0.4,3.95,44.39,33.09,48.73,1.33,213.71,755.1,2024-10-10 13:15:00,6.42,3.8,1.83,2.43,0.87,0.59
19.19,47.29,0.63,6.31,2.25,0.41,3.87,44.49,33.33,46.92,1.41,220.73,754.9,2024-10-10 13:30:00,6.4,4.31,1.54,2.65,0.81,0.51
19.48,47.3,0.59,6.32,2.62,0.41,3.84,42.49,32.75,52.35,1.37,202.02,754.8,2024-10-10 13:45:00,6.06,4.5,2.86,3.0,1.46,0.58
19.24,48.13,0.57,5.98,2.47,0.41,3.64,39.72,33.23,48.98,1.46,211.71,754.6,2024-10-10 14:00:00,6.06,4.7,3.4,3.2,0.95,0.66
16.88,49.17,0.58,5.82,2.71,0.42,3.57,39.31,33.13,50.46,1.66,197.71,754.5,2024-10-10 14:15:00,6.38,4.11,1.83,3.08,0.99,0.62
15.07,50.26,0.57,5.58,2.51,0.41,3.43,38.47,32.63,54.06,1.29,178.8,754.4,2024-10-10 14:30:00,6.35,4.05,1.17,2.42,1.02,0.62
14.34,50.09,0.5,5.48,2.5,0.42,3.32,39.75,32.59,54.71,2.06,196.08,754.5,2024-10-10 14:45:00,6.34,4.61,1.31,3.37,0.85,0.56
14.52,49.97,0.5,5.08,2.34,0.41,3.11,38.98,32.57,55.43,1.93,187.07,754.5,2024-10-10 15:00:00,6.46,4.56,1.05,2.76,1.25,0.59
15.25,49.43,0.44,4.85,2.92,0.41,2.94,38.74,31.82,58.89,2.06,202.76,754.4,2024-10-10 15:15:00,6.42,5.03,1.5,3.52,1.01,0.67
16.56,49.67,0.44,4.76,2.69,0.42,2.89,37.51,31.49,61.37,1.33,211.69,754.5,2024-10-10 15:30:00,6.05,4.54,1.18,3.45,1.28,0.57
17.94,48.71,0.48,4.7,2.85,0.42,2.89,37.36,31.35,62.63,1.39,196.29,754.4,2024-10-10 15:45:00,6.0,3.9,1.36,3.1,0.86,0.58
18.47,48.43,0.51,4.75,2.81,0.42,2.94,34.07,31.17,63.83,0.76,221.47,754.7,2024-10-10 16:00:00,6.21,4.85,1.4,5.58,0.85,0.58
18.18,48.64,0.55,4.82,2.56,0.42,3.01,36.07,31.07,64.65,0.83,207.46,754.8,2024-10-10 16:15:00,6.03,4.31,1.5,3.55,0.92,0.55
17.52,49.84,0.55,4.94,2.88,0.44,3.07,33.35,30.83,69.72,1.17,194.58,754.7,2024-10-10 16:30:00,6.28,3.67,1.88,3.55,0.89,0.57
16.29,51.48,0.56,5.5,2.32,0.45,3.38,30.56,30.6,71.36,1.62,192.74,754.6,2024-10-10 16:45:00,6.04,4.86,1.44,3.6,0.77,0.5
15.11,52.64,0.54,5.98,2.63,0.44,3.62,27.54,30.4,71.93,1.61,185.0,754.8,2024-10-10 17:00:00,6.03,5.53,2.79,5.44,2.03,0.61
8.98,53.49,0.61,6.15,2.78,0.46,3.77,24.26,30.19,71.74,0.83,186.44,754.8,2024-10-10 17:15:00,6.09,5.38,3.17,5.08,0.94,0.67
7.44,54.04,0.66,7.23,2.27,0.44,4.38,20.77,29.99,72.0,1.01,177.89,754.9,2024-10-10 17:30:00,5.78,4.1,3.19,4.72,0.82,0.54
9.38,54.49,0.69,7.85,2.25,0.46,4.74,20.06,29.87,71.2,1.13,172.9,755.0,2024-10-10 17:45:00,5.84,4.42,3.3,4.47,0.95,0.6
12.25,55.18,0.71,7.98,2.21,0.47,4.82,16.88,29.78,70.02,0.89,158.82,755.2,2024-10-10 18:00:00,5.79,4.47,3.37,3.91,0.92,0.57
16.18,56.89,0.77,8.44,2.08,0.47,5.12,17.09,29.65,69.96,1.29,188.32,755.4,2024-10-10 18:15:00,5.57,6.53,3.69,4.93,0.91,0.56
19.02,58.24,1.0,8.72,2.33,0.47,5.45,17.64,29.53,70.77,0.65,175.17,755.5,2024-10-10 18:30:00,5.38,6.94,3.74,5.78,0.86,0.6
21.11,60.14,0.92,8.63,2.2,0.47,5.34,17.6,29.44,72.21,1.1,181.79,755.6,2024-10-10 18:45:00,5.56,7.24,3.32,5.66,0.81,0.55
21.89,61.15,0.9,8.55,2.16,0.49,5.28,16.62,29.31,72.53,1.46,181.98,755.8,2024-10-10 19:00:00,5.52,6.74,3.3,5.36,0.81,0.55
22.89,61.91,0.91,8.55,2.26,0.5,5.29,15.79,29.19,74.09,1.3,184.83,755.8,2024-10-10 19:15:00,5.71,7.39,3.57,6.59,0.87,0.6
23.33,62.74,0.92,8.74,1.92,0.53,5.4,15.2,29.1,74.64,1.47,186.24,756.0,2024-10-10 19:30:00,5.63,11.24,4.13,9.28,1.19,0.7
23.86,63.01,0.91,8.78,2.26,0.56,5.41,16.05,29.07,75.48,1.03,186.89,756.2,2024-10-10 19:45:00,5.25,11.92,4.2,10.46,1.21,0.79
24.29,62.71,0.94,8.56,2.38,0.56,5.32,17.52,29.05,75.81,1.53,195.67,756.4,2024-10-10 20:00:00,5.57,15.5,4.74,10.61,1.28,0.83
24.86,62.84,0.9,8.52,2.06,0.55,5.26,18.29,29.0,76.75,1.53,191.57,756.4,2024-10-10 20:15:00,5.44,14.13,4.64,10.77,0.86,0.49
24.72,62.72,0.9,8.46,2.31,0.58,5.23,17.4,28.87,77.61,1.16,195.11,756.4,2024-10-10 20:30:00,5.59,16.23,4.48,9.33,0.86,0.51
25.17,62.14,0.87,8.35,1.97,0.6,5.15,16.23,28.74,78.69,1.21,190.49,756.4,2024-10-10 20:45:00,5.83,16.95,4.48,9.91,0.95,0.59
26.29,61.27,0.9,8.15,2.35,0.57,5.07,17.43,28.58,79.11,1.69,192.6,756.3,2024-10-10 21:00:00,5.59,15.58,4.91,10.0,0.91,0.58
24.83,61.69,0.88,8.06,2.52,0.58,5.0,18.19,28.5,79.47,1.62,193.15,756.3,2024-10-10 21:15:00,5.61,14.91,5.13,12.05,1.41,1.1
22.64,62.29,0.85,8.15,2.21,0.58,5.03,18.15,28.5,79.81,1.54,178.42,756.3,2024-10-10 21:30:00,5.24,12.76,4.52,10.3,0.92,0.56
21.89,63.29,0.78,7.57,2.23,0.55,4.66,19.13,28.46,80.49,1.33,202.23,756.2,2024-10-10 21:45:00,5.57,13.97,4.66,10.23,0.86,0.56
21.59,64.02,0.82,7.17,2.28,0.54,4.48,18.97,28.38,81.37,1.38,164.62,756.2,2024-10-10 22:00:00,5.6,11.03,4.9,9.85,0.91,0.53
22.46,63.69,0.81,7.05,2.38,0.53,4.41,18.46,28.3,81.44,1.11,174.03,756.2,2024-10-10 22:15:00,5.48,12.05,4.41,8.72,1.07,0.69
22.98,63.41,0.81,6.72,2.63,0.53,4.23,19.8,28.27,82.21,1.59,177.59,756.2,2024-10-10 22:30:00,5.52,12.07,3.87,8.09,0.95,0.57
23.15,63.04,0.81,6.48,1.82,0.53,4.11,19.62,28.16,82.49,1.98,191.98,756.3,2024-10-10 22:45:00,5.28,11.12,3.55,8.0,0.84,0.58
23.13,62.78,0.73,6.28,2.21,0.51,3.93,20.24,28.09,82.81,1.69,191.28,756.3,2024-10-10 23:00:00,5.43,10.55,3.33,7.65,0.82,0.55
21.54,61.31,0.7,6.06,2.53,0.51,3.79,18.98,28.05,83.34,1.26,180.36,756.3,2024-10-10 23:15:00,5.74,8.63,3.78,7.28,0.87,0.56
20.22,59.17,0.76,5.82,1.87,0.51,3.71,17.94,27.97,83.75,1.23,191.28,756.2,2024-10-10 23:30:00,5.51,7.26,3.68,6.35,0.9,0.59
20.47,56.37,0.75,5.75,2.33,0.52,3.67,16.74,27.94,84.46,1.51,197.2,756.2,2024-10-10 23:45:00,5.37,7.99,3.63,7.3,0.96,0.65
20.74,54.36,0.81,5.64,2.42,0.51,3.66,16.1,27.87,85.1,1.12,188.22,756.1,2024-10-11 00:00:00,5.26,10.43,3.31,6.92,0.86,0.55
21.96,53.65,0.82,5.5,2.2,0.49,3.59,16.34,27.85,85.13,1.17,189.52,756.0,2024-10-11 00:15:00,5.39,11.64,3.7,7.58,0.82,0.55
22.61,52.0,0.78,5.47,2.28,0.5,3.54,15.99,27.89,84.84,1.23,178.78,756.0,2024-10-11 00:30:00,5.61,6.97,3.42,6.49,0.85,0.58
19.27,51.01,0.83,5.49,2.32,0.49,3.6,15.39,27.89,85.4,1.31,197.08,755.8,2024-10-11 00:45:00,5.48,6.03,3.34,6.54,0.82,0.55
17.19,51.76,0.86,5.48,1.93,0.49,3.61,13.97,27.84,85.81,0.83,200.36,755.8,2024-10-11 01:00:00,5.31,7.04,3.11,7.06,0.84,0.57
16.69,52.14,0.93,5.49,2.12,0.49,3.68,14.2,27.75,86.43,1.11,196.18,755.8,2024-10-11 01:15:00,5.45,6.98,2.95,6.69,1.0,0.55
17.02,52.14,0.93,5.25,2.51,0.49,3.55,14.03,27.7,86.86,0.97,199.97,755.8,2024-10-11 01:30:00,5.25,5.78,2.97,6.33,0.92,0.52
16.9,51.5,0.95,5.18,1.98,0.47,3.53,14.21,27.68,87.15,0.94,191.7,755.7,2024-10-11 01:45:00,5.52,5.98,3.11,6.48,1.98,0.61
17.08,50.38,0.95,5.13,2.3,0.47,3.5,14.22,27.64,87.31,1.21,189.25,755.6,2024-10-11 02:00:00,5.34,5.81,3.32,6.98,0.88,0.61
16.7,48.85,0.99,5.15,2.46,0.48,3.54,13.52,27.61,87.29,1.14,179.12,755.6,2024-10-11 02:15:00,5.0,5.88,2.94,6.35,2.41,0.54
16.77,48.17,1.02,5.15,1.97,0.47,3.57,13.07,27.62,87.39,1.34,196.89,755.6,2024-10-11 02:30:00,5.32,6.04,2.81,5.97,0.78,0.51
16.59,47.69,0.97,5.16,1.9,0.47,3.53,13.23,27.6,87.36,1.7,197.04,755.6,2024-10-11 02:45:00,5.49,5.86,3.07,5.39,0.89,0.58
17.34,46.74,0.98,5.27,2.01,0.47,3.6,13.05,27.6,87.61,1.54,187.96,755.6,2024-10-11 03:00:00,5.33,5.84,3.15,6.3,0.84,0.57
18.04,46.78,0.97,5.25,2.15,0.46,3.58,12.42,27.67,87.42,1.41,188.07,755.5,2024-10-11 03:15:00,5.27,5.53,2.82,6.08,0.85,0.58
15.76,47.91,0.95,5.22,1.94,0.47,3.55,11.74,27.59,87.77,1.59,178.38,755.5,2024-10-11 03:30:00,5.13,5.62,2.73,5.88,0.87,0.59
15.11,48.26,0.95,5.13,2.26,0.45,3.5,11.77,27.51,87.94,1.35,209.81,755.5,2024-10-11 03:45:00,5.15,4.95,2.53,5.5,0.83,0.55
14.48,47.27,1.0,4.97,1.86,0.44,3.46,11.5,27.5,88.08,1.67,198.67,755.6,2024-10-11 04:00:00,5.22,4.68,2.4,5.19,0.83,0.55
15.93,46.37,1.07,5.2,2.07,0.43,3.64,10.8,27.51,88.25,1.28,199.5,755.6,2024-10-11 04:15:00,5.45,4.34,2.41,4.92,0.83,0.55
21.71,45.73,1.79,6.1,1.74,0.43,4.7,11.05,27.51,88.31,1.24,179.64,755.6,2024-10-11 04:30:00,4.93,4.25,2.48,5.04,0.91,0.59
18.72,46.16,1.61,5.86,1.67,0.43,4.43,10.54,27.44,88.54,1.0,205.54,755.8,2024-10-11 04:45:00,4.87,4.13,2.23,4.89,0.92,0.58
15.55,45.87,1.51,5.59,1.83,0.42,4.2,11.15,27.39,88.82,1.09,202.03,755.9,2024-10-11 05:00:00,5.07,3.26,1.9,3.85,0.88,0.55
13.53,44.33,1.43,5.29,2.09,0.41,3.98,11.57,27.45,88.67,1.61,198.83,756.0,2024-10-11 05:15:00,5.15,3.7,2.23,4.26,0.9,0.57
11.81,43.33,1.31,5.15,2.12,0.41,3.8,10.94,27.45,88.67,0.51,189.79,756.2,2024-10-11 05:30:00,4.89,3.09,2.16,4.32,0.85,0.57
11.02,42.14,1.35,4.9,2.0,0.41,3.7,10.87,27.41,89.29,0.39,220.39,756.5,2024-10-11 05:45:00,5.01,2.94,2.08,4.13,0.87,0.55
11.15,41.76,1.41,4.7,1.7,0.41,3.65,10.49,27.49,88.94,0.29,237.98,756.7,2024-10-11 06:00:00,4.94,2.9,1.98,4.0,0.81,0.54
11.87,41.77,1.42,4.68,1.7,0.42,3.64,11.89,27.69,87.73,0.67,217.11,756.8,2024-10-11 06:15:00,4.94,2.87,1.71,4.07,0.81,0.54
11.24,41.65,1.47,4.63,1.76,0.42,3.66,12.89,27.94,86.17,0.73,214.93,757.0,2024-10-11 06:30:00,5.24,3.58,2.13,3.7,0.9,0.59
10.35,41.35,1.45,4.74,1.8,0.41,3.7,12.56,28.18,84.95,0.83,202.79,757.2,2024-10-11 06:45:00,5.33,4.24,2.29,4.32,0.95,0.65
10.97,41.34,1.42,4.72,1.62,0.41,3.67,12.68,28.35,82.51,0.84,230.26,757.4,2024-10-11 07:00:00,5.01,4.37,2.11,4.53,0.96,0.6
12.25,41.56,1.53,4.94,2.31,0.4,3.87,10.55,28.57,81.06,0.68,223.44,757.5,2024-10-11 07:15:00,4.98,4.32,2.0,4.04,0.84,0.55
13.09,40.7,1.91,5.67,2.13,0.41,4.57,10.15,28.98,78.39,0.7,222.97,757.6,2024-10-11 07:30:00,4.94,3.04,1.74,3.0,0.81,0.52
12.99,40.41,2.39,6.94,1.94,0.39,5.63,12.48,29.07,74.66,1.27,248.89,757.7,2024-10-11 07:45:00,5.31,2.53,1.62,2.69,0.96,0.53
11.47,40.37,2.83,7.96,1.97,0.39,6.53,11.64,29.44,70.66,0.93,204.64,757.6,2024-10-11 08:00:00,5.1,2.02,1.84,3.43,0.9,0.62
10.54,40.83,2.87,8.67,2.2,0.4,6.95,16.02,30.02,65.01,1.15,206.32,757.8,2024-10-11 08:15:00,4.99,1.87,1.47,4.93,0.88,0.6
8.72,42.38,2.69,9.6,2.12,0.4,7.29,18.75,30.12,63.85,1.67,210.75,757.9,2024-10-11 08:30:00,4.85,2.22,1.83,6.88,0.89,0.63
7.26,43.56,2.05,9.56,2.01,0.39,6.75,22.08,30.36,60.4,1.59,236.69,757.8,2024-10-11 08:45:00,4.93,2.66,1.61,5.88,0.87,0.61
7.38,43.92,1.88,9.34,2.41,0.39,6.5,22.79,30.71,58.31,1.07,214.82,757.9,2024-10-11 09:00:00,4.99,2.66,1.71,5.13,0.84,0.58
4.73,43.95,1.74,9.07,1.98,0.39,6.24,25.63,30.74,57.69,0.97,229.83,757.9,2024-10-11 09:15:00,5.01,2.24,1.55,6.56,0.86,0.6
1.08,43.59,1.74,9.43,1.84,0.38,6.43,23.8,31.09,55.21,1.59,235.32,757.8,2024-10-11 09:30:00,5.02,2.04,1.59,5.88,0.95,0.64
1.64,42.39,2.28,10.86,2.11,0.39,7.63,18.8,31.29,54.15,1.69,232.72,757.8,2024-10-11 09:45:00,5.17,2.1,1.71,5.98,1.0,0.64
4.63,41.01,2.38,11.69,2.47,0.38,8.15,23.06,31.34,53.21,1.51,255.77,757.6,2024-10-11 10:00:00,4.91,2.06,1.35,4.7,1.28,0.69
7.18,40.02,2.4,12.4,2.38,0.39,8.55,22.35,31.69,52.47,1.43,236.38,757.4,2024-10-11 10:15:00,4.87,2.16,1.55,5.91,0.91,0.64
9.21,39.81,2.49,12.98,2.18,0.39,8.93,24.32,31.84,50.86,1.46,247.05,757.2,2024-10-11 10:30:00,4.91,2.2,1.36,4.78,1.12,0.72
10.94,40.22,2.28,13.07,2.29,0.4,8.81,30.89,32.09,49.82,1.02,222.19,757.1,2024-10-11 10:45:00,4.82,2.23,1.44,3.97,0.99,0.71
11.51,39.74,2.46,14.76,2.32,0.4,9.85,29.24,32.57,48.9,1.44,213.91,756.8,2024-10-11 11:00:00,4.6,2.52,1.64,4.64,1.08,0.72
12.57,39.47,2.18,15.26,2.35,0.41,9.89,30.61,32.94,46.24,1.09,237.12,756.6,2024-10-11 11:15:00,4.75,2.58,1.44,4.83,1.16,0.67
13.43,39.09,1.86,15.55,2.56,0.42,9.78,32.6,32.42,50.16,1.05,198.04,756.4,2024-10-11 11:30:00,4.63,2.81,1.66,5.24,1.0,0.69
13.93,38.72,1.31,14.43,2.43,0.42,8.74,38.6,32.49,50.19,1.31,225.51,756.3,2024-10-11 11:45:00,4.72,3.02,1.54,3.98,1.11,0.77
14.78,39.87,1.27,14.13,2.17,0.42,8.55,31.79,33.37,45.19,0.86,221.29,756.1,2024-10-11 12:00:00,4.71,3.22,1.94,3.97,1.0,0.73
15.07,42.02,1.31,14.15,2.17,0.42,8.59,37.88,33.33,43.79,1.63,236.14,755.8,2024-10-11 12:15:00,4.79,2.68,2.13,3.51,2.5,0.63
16.64,43.12,1.34,14.33,2.33,0.42,8.71,38.65,33.42,44.06,1.28,236.2,755.5,2024-10-11 12:30:00,4.9,2.25,1.52,2.93,1.21,0.76
19.07,42.94,1.31,14.4,2.24,0.43,8.72,39.1,33.57,45.51,1.4,214.21,755.4,2024-10-11 12:45:00,5.05,2.28,1.81,2.72,0.98,0.7
16.63,43.14,0.98,12.94,2.43,0.43,7.68,40.6,33.55,44.87,1.71,211.14,755.2,2024-10-11 13:00:00,4.91,2.42,1.13,2.67,1.41,0.76
13.5,43.13,0.73,10.94,2.47,0.43,6.41,40.68,33.4,48.45,1.14,214.78,755.0,2024-10-11 13:15:00,5.02,2.38,1.03,2.32,1.06,0.7
11.28,43.62,0.8,10.72,2.77,0.42,6.35,37.95,33.69,46.39,0.76,212.56,754.7,2024-10-11 13:30:00,5.32,2.18,0.85,2.18,1.15,0.69
10.29,43.05,0.82,10.7,2.56,0.43,6.36,41.77,33.74,45.83,1.2,206.29,754.5,2024-10-11 13:45:00,5.28,2.52,1.39,2.1,1.19,0.74
10.67,43.01,0.78,10.7,2.65,0.44,6.33,38.03,33.49,48.01,1.33,232.73,754.4,2024-10-11 14:00:00,4.89,2.29,1.11,2.13,1.04,0.77
16.68,43.49,0.87,11.46,2.72,0.43,6.8,37.77,33.23,49.35,0.98,236.58,754.3,2024-10-11 14:15:00,5.17,2.18,1.02,1.89,1.05,0.76
20.71,44.38,0.84,11.5,2.14,0.44,6.8,40.4,33.34,50.81,0.94,221.07,754.3,2024-10-11 14:30:00,4.96,2.33,1.17,1.88,1.05,0.7
18.9,44.66,0.8,11.55,2.68,0.43,6.79,37.43,32.99,51.46,1.29,231.48,754.3,2024-10-11 14:45:00,5.2,2.57,1.39,2.26,1.0,0.72
17.52,45.33,0.78,11.06,2.54,0.44,6.52,37.82,32.34,56.21,1.13,253.1,754.2,2024-10-11 15:00:00,5.18,2.78,1.18,2.6,0.97,0.71
17.43,46.53,0.73,10.42,2.48,0.44,6.14,37.13,32.32,58.0,1.04,264.79,754.1,2024-10-11 15:15:00,4.93,2.58,1.59,2.39,0.96,0.68
17.56,46.38,0.78,10.11,2.36,0.44,6.01,37.03,32.36,57.39,1.1,238.94,754.1,2024-10-11 15:30:00,5.1,2.59,1.24,2.07,1.03,0.64
18.79,46.98,0.74,9.66,2.94,0.45,5.74,38.33,32.24,58.19,1.13,207.68,754.2,2024-10-11 15:45:00,5.35,2.56,1.2,2.61,0.96,0.68
19.29,47.35,0.75,9.21,2.37,0.45,5.51,39.48,32.09,58.88,0.63,224.12,754.4,2024-10-11 16:00:00,5.05,2.25,1.07,1.95,1.18,0.73
19.37,47.85,0.71,8.56,2.29,0.45,5.13,37.86,31.95,60.73,0.67,217.17,754.5,2024-10-11 16:15:00,5.35,2.29,1.0,2.59,1.02,0.74
19.96,48.08,0.66,7.98,2.74,0.47,4.78,38.12,31.77,62.81,1.51,197.66,754.5,2024-10-11 16:30:00,5.27,2.52,1.11,3.11,1.05,0.68
21.98,45.35,0.55,6.84,2.6,0.47,4.09,36.49,31.56,64.51,1.85,193.48,754.5,2024-10-11 16:45:00,5.54,2.58,1.2,3.23,1.05,0.69
23.49,42.41,0.52,6.28,2.57,0.48,3.76,34.73,31.32,65.71,1.62,188.51,754.5,2024-10-11 17:00:00,5.4,4.37,1.17,3.24,1.01,0.7
24.36,39.9,0.52,5.93,2.81,0.48,3.58,33.73,31.09,67.45,1.13,205.55,754.6,2024-10-11 17:15:00,5.3,4.67,1.54,3.74,1.07,0.78
26.97,37.09,0.51,5.68,2.51,0.5,3.44,31.75,30.91,69.15,1.4,197.12,754.6,2024-10-11 17:30:00,5.47,6.76,1.95,4.78,1.06,0.76
25.26,35.03,0.55,5.8,2.47,0.51,3.53,28.21,30.68,71.8,1.97,194.04,754.7,2024-10-11 17:45:00,5.18,6.86,1.69,4.78,1.07,0.77
23.71,34.17,0.49,6.11,2.68,0.52,3.65,23.64,30.34,74.39,1.26,185.06,754.8,2024-10-11 18:00:00,4.98,7.91,2.22,5.12,1.03,0.73
22.65,34.79,0.55,6.4,2.7,0.52,3.85,20.97,30.15,75.46,1.25,187.98,755.0,2024-10-11 18:15:00,5.05,8.92,2.74,6.28,0.97,0.67
22.5,36.25,0.63,6.81,2.46,0.53,4.13,17.87,30.01,76.37,0.74,161.48,755.1,2024-10-11 18:30:00,4.74,8.2,3.13,6.23,1.01,0.64
22.42,37.41,0.67,7.06,2.31,0.52,4.3,16.82,29.85,76.3,1.49,189.36,755.2,2024-10-11 18:45:00,4.89,6.17,3.41,5.19,1.01,0.69
23.79,39.9,0.67,7.28,2.08,0.53,4.42,16.23,29.69,76.24,1.71,178.02,755.4,2024-10-11 19:00:00,5.01,5.2,3.95,5.74,0.99,0.7
23.56,41.78,0.73,7.33,2.38,0.53,4.49,14.83,29.56,76.68,0.79,185.84,755.4,2024-10-11 19:15:00,4.74,6.01,3.85,6.03,1.02,0.71
23.11,42.88,0.8,7.66,1.94,0.54,4.72,14.27,29.46,77.44,0.89,188.92,755.5,2024-10-11 19:30:00,4.72,7.07,3.46,6.71,0.89,0.62
23.08,44.26,0.85,7.43,2.19,0.54,4.64,12.85,29.24,77.93,0.57,183.49,755.6,2024-10-11 19:45:00,4.65,7.07,3.3,6.71,0.91,0.64
22.57,46.72,0.88,7.44,2.35,0.54,4.67,14.49,29.25,77.35,1.67,191.94,755.8,2024-10-11 20:00:00,4.87,6.48,3.52,6.78,0.94,0.67
22.18,48.79,0.9,7.47,2.41,0.53,4.71,12.94,29.2,77.3,0.75,174.69,755.9,2024-10-11 20:15:00,5.01,4.98,3.73,5.9,0.86,0.59
22.06,49.44,0.98,7.56,2.32,0.54,4.82,11.85,29.0,77.88,0.4,181.08,756.1,2024-10-11 20:30:00,4.67,7.86,3.53,8.12,1.13,0.71
21.6,51.08,1.06,7.64,1.95,0.57,4.93,11.39,29.07,78.13,1.24,187.25,756.2,2024-10-11 20:45:00,4.55,6.05,3.73,7.81,0.99,0.71
21.46,51.92,1.05,7.99,1.8,0.57,5.1,10.61,29.0,78.43,0.84,207.52,756.3,2024-10-11 21:00:00,4.49,5.5,3.8,7.12,0.95,0.59
22.05,51.86,1.11,8.07,1.88,0.56,5.19,11.93,28.92,78.79,1.26,181.1,756.3,2024-10-11 21:15:00,4.64,8.83,4.16,9.14,0.99,0.66
22.62,52.08,1.14,8.04,1.92,0.57,5.2,9.35,28.8,79.54,0.53,152.75,756.3,2024-10-11 21:30:00,4.89,8.92,4.2,9.22,1.02,0.71
21.6,54.03,1.27,8.35,2.0,0.59,5.47,9.04,28.68,80.43,0.55,139.26,756.3,2024-10-11 21:45:00,4.52,11.29,4.02,9.97,1.19,0.88
20.59,55.83,1.36,8.6,1.89,0.6,5.68,8.56,28.61,81.48,0.68,184.8,756.3,2024-10-11 22:00:00,4.63,9.83,4.36,9.73,0.99,0.68
20.26,56.95,1.39,8.96,1.47,0.62,5.9,7.26,28.68,81.36,0.54,181.78,756.3,2024-10-11 22:15:00,4.74,9.64,4.28,8.06,0.96,0.65
19.67,57.68,1.51,9.02,1.8,0.6,6.03,8.16,28.57,82.73,0.36,162.48,756.2,2024-10-11 22:30:00,4.51,10.56,4.72,8.42,0.95,0.64
19.21,57.9,1.61,8.7,2.19,0.61,5.94,8.44,28.45,84.13,0.81,177.78,756.2,2024-10-11 22:45:00,4.86,10.83,5.2,10.89,1.2,0.82
19.13,57.37,1.57,8.52,2.02,0.61,5.81,10.97,28.41,84.83,1.24,188.67,756.3,2024-10-11 23:00:00,4.52,9.97,5.01,11.19,1.17,0.84
18.67,56.66,1.52,8.03,1.74,0.61,5.51,10.61,28.33,85.84,1.1,207.76,756.3,2024-10-11 23:15:00,4.47,10.79,4.87,9.91,1.06,0.72
18.81,57.46,1.42,7.75,2.14,0.61,5.28,11.3,28.23,86.36,1.25,202.15,756.2,2024-10-11 23:30:00,4.54,11.4,4.35,9.65,0.98,0.64
18.23,58.33,1.4,7.65,2.14,0.6,5.21,10.63,28.24,86.51,0.74,196.72,756.2,2024-10-11 23:45:00,4.7,11.26,4.35,9.94,0.92,0.65
16.61,58.07,1.35,7.8,2.26,0.6,5.25,10.09,28.19,86.24,1.58,201.11,756.2,2024-10-12 00:00:00,4.8,12.64,4.45,9.18,1.0,0.71
16.38,57.89,1.36,8.03,1.5,0.62,5.38,8.87,28.2,87.01,1.07,203.57,756.1,2024-10-12 00:15:00,4.59,11.34,4.27,9.85,1.04,0.77
17.29,56.55,1.41,7.74,1.74,0.6,5.26,10.7,28.17,87.46,0.71,209.88,756.2,2024-10-12 00:30:00,4.54,12.65,4.1,9.3,1.08,0.77
18.31,55.76,1.38,7.45,2.44,0.6,5.08,11.39,28.11,87.81,1.23,212.65,756.1,2024-10-12 00:45:00,4.73,11.8,4.24,9.36,0.96,0.68
18.45,55.05,1.29,7.48,2.44,0.6,5.03,11.79,28.11,88.0,1.66,191.27,756.1,2024-10-12 01:00:00,4.54,8.29,3.98,7.52,1.05,0.73
18.0,54.19,1.22,7.19,2.14,0.59,4.82,12.61,28.06,88.21,1.36,182.4,756.0,2024-10-12 01:15:00,4.69,8.17,3.99,8.11,1.04,0.72
