pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
36.43,57.93,1.87,13.16,3.37,1.48,8.52,67.07,36.09,47.97,1.15,264.61,765.2,2024-10-30 12:30:00,2.43,2.17,2.53,12.7,5.13,2.98
34.84,56.76,1.78,12.58,3.42,1.48,8.14,68.67,35.04,52.14,1.37,308.0,764.9,2024-10-30 12:45:00,2.62,16.22,8.43,6.74,8.19,7.2
35.63,55.8,1.61,13.07,3.73,1.45,8.26,69.42,34.11,54.41,1.31,312.08,764.8,2024-10-30 13:00:00,2.65,2.92,3.45,8.01,2.82,2.31
45.26,55.03,1.62,13.95,3.59,1.48,8.74,67.56,33.53,56.17,0.94,234.36,764.7,2024-10-30 13:15:00,2.79,6.46,1.67,6.81,3.04,2.38
49.62,55.11,1.66,14.25,3.71,1.49,8.93,64.55,34.24,54.43,1.1,199.85,764.6,2024-10-30 13:30:00,2.75,2.1,1.36,7.41,4.61,3.6
49.9,55.34,1.65,13.91,3.69,1.44,8.74,60.63,33.94,55.91,1.13,231.2,764.5,2024-10-30 13:45:00,2.65,4.91,5.33,29.71,10.81,9.85
47.49,55.54,1.39,8.79,3.82,1.32,5.81,62.83,33.53,56.94,0.97,237.75,764.6,2024-10-30 14:00:00,3.19,3.78,2.79,5.83,6.25,2.01
43.44,55.93,,,3.56,1.33,,,34.04,56.16,0.9,222.86,764.5,2024-10-30 14:15:00,,,,,,
38.73,59.96,,,3.65,1.31,,,35.15,51.15,0.96,249.29,764.4,2024-10-30 14:30:00,,,,,,
34.53,60.83,,,3.77,1.37,,,34.19,53.82,1.08,205.95,764.5,2024-10-30 14:45:00,,,,,,
32.27,61.9,,,3.47,1.68,,,33.38,58.12,0.63,254.99,764.5,2024-10-30 15:00:00,,,,,,
31.0,66.89,,,3.56,1.62,,62.46,32.79,61.41,1.01,252.35,764.5,2024-10-30 15:15:00,,9.12,1.16,4.23,3.46,1.52
29.58,70.72,,,3.79,1.75,,62.42,32.7,62.86,1.49,283.94,764.5,2024-10-30 15:30:00,,4.69,2.0,6.18,8.15,1.54
29.5,72.96,,,3.7,1.78,,60.04,32.77,62.65,1.16,267.74,764.5,2024-10-30 15:45:00,,5.59,1.33,2.9,4.54,3.58
29.56,72.67,,,4.03,1.62,,63.35,33.35,59.87,0.77,253.82,764.6,2024-10-30 16:00:00,,6.02,1.16,6.0,7.01,6.02
29.55,72.4,,,3.46,1.66,,61.62,32.98,60.31,0.77,266.48,764.7,2024-10-30 16:15:00,,2.26,2.0,5.87,4.36,1.41
30.65,69.73,,,3.65,1.47,,62.85,32.5,59.55,0.97,228.72,764.8,2024-10-30 16:30:00,,4.97,4.89,3.96,4.32,3.16
32.42,68.75,,,4.01,1.45,,62.92,31.85,62.07,0.89,217.74,764.9,2024-10-30 16:45:00,,9.58,1.93,9.88,7.89,7.23
34.56,69.34,,,3.96,1.59,,54.07,31.27,66.4,0.74,250.2,764.9,2024-10-30 17:00:00,,4.49,1.85,12.34,11.06,9.85
37.71,71.18,2.11,25.81,3.73,1.52,15.44,47.49,30.96,69.03,1.02,224.55,765.0,2024-10-30 17:15:00,7.93,2.87,2.28,8.4,2.86,2.18
47.0,69.25,2.25,28.13,3.65,1.53,16.79,36.2,30.83,70.01,1.07,218.85,765.1,2024-10-30 17:30:00,6.81,2.94,1.73,8.95,5.77,3.6
51.26,66.76,2.62,39.95,3.82,1.65,23.38,20.5,30.56,70.76,0.61,201.93,765.1,2024-10-30 17:45:00,6.12,5.76,2.21,2.95,6.22,2.43
50.12,73.33,3.58,44.81,3.88,1.6,26.75,12.38,30.31,70.59,0.87,255.51,765.3,2024-10-30 18:00:00,6.43,5.78,1.71,5.14,2.83,2.31
48.42,76.99,5.19,45.94,3.67,1.58,28.66,8.01,30.32,69.61,0.94,230.02,765.5,2024-10-30 18:15:00,6.93,2.97,5.55,3.52,3.2,2.52
46.98,79.78,3.52,38.75,4.05,1.61,23.47,11.73,30.16,70.27,1.02,241.21,765.8,2024-10-30 18:30:00,7.49,2.26,2.0,4.08,5.86,5.35
45.17,81.93,3.23,25.88,4.22,1.58,16.39,18.42,29.99,72.23,0.95,240.21,765.8,2024-10-30 18:45:00,7.47,3.1,1.21,5.01,9.79,9.11
42.18,83.56,3.64,34.91,4.19,1.72,21.53,12.37,29.84,73.46,0.61,231.2,766.0,2024-10-30 19:00:00,7.2,9.82,1.49,2.95,8.04,7.36
41.16,84.27,3.74,35.53,3.97,1.68,21.94,11.46,29.62,74.89,0.65,215.74,766.1,2024-10-30 19:15:00,6.92,45.48,2.38,8.9,5.31,3.16
39.49,84.04,3.43,28.58,3.54,1.62,17.99,16.08,29.6,76.33,0.87,224.83,766.2,2024-10-30 19:30:00,6.5,7.16,1.73,7.1,4.36,2.3
37.17,80.71,3.63,28.06,3.94,1.58,17.88,14.57,29.53,76.92,1.09,200.72,766.3,2024-10-30 19:45:00,6.34,7.51,3.12,7.01,13.8,12.88
35.27,76.54,3.8,26.58,3.74,1.59,17.23,15.85,29.42,77.28,1.09,235.27,766.3,2024-10-30 20:00:00,6.48,2.87,3.1,3.17,4.28,2.67
35.14,74.03,3.74,25.03,3.76,1.62,16.35,15.39,29.3,78.75,1.09,211.48,766.5,2024-10-30 20:15:00,6.33,2.5,2.82,5.14,6.32,3.03
41.31,71.19,3.48,23.53,3.62,1.62,15.35,16.23,29.19,80.53,1.01,221.49,766.6,2024-10-30 20:30:00,6.38,11.35,2.48,4.08,3.41,2.43
43.26,69.01,3.49,24.44,3.4,1.6,15.84,14.99,29.05,81.96,0.94,224.9,766.5,2024-10-30 20:45:00,7.21,4.84,1.29,12.34,9.1,1.98
41.35,67.23,3.54,25.59,3.33,1.62,16.49,12.88,28.93,83.05,0.93,241.75,766.6,2024-10-30 21:00:00,7.27,3.34,5.33,6.89,3.43,2.87
38.13,66.84,3.44,24.05,3.08,1.56,15.59,14.2,28.83,83.86,0.97,234.76,766.6,2024-10-30 21:15:00,7.01,3.07,3.2,2.72,8.34,7.22
34.12,65.79,5.72,32.82,3.41,1.59,22.11,10.57,28.82,83.85,0.93,236.18,766.6,2024-10-30 21:30:00,7.14,1.71,3.12,12.38,13.47,9.92
31.24,65.2,7.38,34.09,3.5,1.61,24.13,8.84,28.78,84.35,0.73,207.39,766.6,2024-10-30 21:45:00,7.16,4.69,2.21,7.94,2.85,2.18
31.56,67.5,4.3,27.12,3.54,1.56,17.92,12.69,28.71,85.08,0.88,239.02,766.6,2024-10-30 22:00:00,6.82,1.99,5.05,6.85,4.93,2.52
31.24,67.99,4.15,27.59,3.73,1.61,18.05,10.39,28.59,85.89,0.73,212.24,766.6,2024-10-30 22:15:00,7.42,7.89,4.83,6.18,2.87,2.21
30.74,66.51,4.2,25.4,3.49,1.54,16.93,13.69,28.55,86.44,1.15,232.6,766.6,2024-10-30 22:30:00,7.1,5.8,7.89,8.27,6.46,4.7
30.98,65.35,3.51,23.89,3.6,1.5,15.56,14.52,28.5,86.87,0.94,204.42,766.6,2024-10-30 22:45:00,6.5,2.1,5.3,6.0,8.43,2.31
30.09,64.3,3.28,24.1,3.37,1.56,15.49,12.55,28.43,87.45,0.59,233.01,766.6,2024-10-30 23:00:00,6.91,5.27,2.01,9.74,7.23,3.94
27.69,63.22,3.25,25.27,3.67,1.53,16.08,12.41,28.23,88.31,0.73,256.46,766.7,2024-10-30 23:15:00,6.62,2.12,0.97,8.95,4.45,2.43
26.59,61.53,3.6,28.72,3.37,1.49,18.2,9.65,28.14,88.85,0.69,246.45,766.7,2024-10-30 23:30:00,6.61,2.12,8.25,8.16,11.42,7.31
25.73,60.89,4.55,32.3,3.1,1.43,20.88,9.41,28.11,89.12,0.67,250.84,766.6,2024-10-30 23:45:00,6.89,7.89,3.77,3.35,3.25,1.93
24.98,60.26,3.68,30.56,3.25,1.42,19.25,9.97,28.08,89.21,0.5,251.36,766.5,2024-10-31 00:00:00,6.91,5.59,5.33,3.52,7.36,1.96
24.1,58.23,2.95,22.35,3.39,1.38,14.29,14.83,28.09,89.19,0.67,222.57,766.5,2024-10-31 00:15:00,6.58,2.02,7.74,9.76,11.1,7.31
21.47,58.38,2.74,22.33,3.34,1.39,14.11,14.08,28.1,88.99,0.53,246.97,766.4,2024-10-31 00:30:00,6.49,11.07,1.34,24.29,10.44,9.27
18.92,60.65,2.72,19.16,3.4,1.38,12.4,15.84,28.1,89.03,0.52,241.8,766.3,2024-10-31 00:45:00,6.88,4.67,1.36,7.27,4.1,2.18
16.78,60.93,2.73,20.81,3.23,1.37,13.29,13.93,28.03,89.24,0.65,224.19,766.2,2024-10-31 01:00:00,6.37,2.92,1.34,11.38,4.15,3.42
15.98,60.8,2.61,19.9,3.22,1.39,12.71,15.72,28.09,88.98,0.79,222.66,766.2,2024-10-31 01:15:00,6.31,5.27,8.43,3.29,8.68,7.67
15.17,58.28,2.93,20.06,3.1,1.39,13.05,15.28,28.09,88.69,0.69,221.64,766.2,2024-10-31 01:30:00,6.54,5.19,11.04,6.39,2.85,2.12
16.86,57.24,2.7,20.26,3.27,1.39,12.97,14.5,28.06,88.67,0.72,237.18,766.0,2024-10-31 01:45:00,6.14,2.9,5.13,2.62,8.06,1.45
27.63,56.34,2.52,19.84,3.38,1.39,12.6,13.97,27.96,89.05,0.75,246.67,766.1,2024-10-31 02:00:00,6.05,3.14,2.48,8.9,3.78,2.38
34.97,51.52,2.49,20.25,3.2,1.38,12.8,14.44,27.91,89.15,0.61,241.97,766.0,2024-10-31 02:15:00,5.69,7.79,1.74,2.9,3.21,1.98
37.06,48.07,2.38,16.73,3.29,1.36,10.83,16.66,27.9,89.12,0.55,239.79,766.0,2024-10-31 02:30:00,5.72,11.16,2.4,5.14,8.08,2.43
36.89,45.64,2.28,14.85,3.44,1.36,9.75,16.89,27.8,89.49,0.46,248.72,766.0,2024-10-31 02:45:00,5.38,2.93,1.15,6.94,3.3,2.12
35.27,51.01,2.6,19.63,3.64,1.34,12.56,14.89,27.7,89.91,0.57,249.08,765.9,2024-10-31 03:00:00,5.59,5.91,2.2,8.01,6.76,2.7
32.41,57.41,2.45,20.05,3.74,1.36,12.66,13.52,27.71,89.98,0.54,244.99,765.9,2024-10-31 03:15:00,5.46,33.16,2.96,19.98,9.09,2.97
28.57,58.62,2.6,20.84,3.29,1.37,13.2,12.5,27.7,90.13,0.71,227.65,765.8,2024-10-31 03:30:00,5.53,6.47,7.74,3.43,13.21,9.92
25.95,59.03,2.28,16.46,3.27,1.36,10.61,14.7,27.7,90.11,0.79,243.48,765.8,2024-10-31 03:45:00,5.53,3.01,3.31,11.53,7.0,2.65
24.5,55.97,2.28,17.77,3.22,1.35,11.31,14.06,27.67,90.31,0.76,259.08,765.8,2024-10-31 04:00:00,5.26,5.27,4.83,6.85,8.82,7.23
22.33,52.24,2.62,21.73,3.39,1.34,13.69,11.2,27.59,90.58,0.67,246.05,765.9,2024-10-31 04:15:00,4.98,2.87,9.56,2.89,2.49,1.45
21.59,50.79,2.31,18.23,3.53,1.35,11.57,12.26,27.58,90.73,0.77,212.57,766.0,2024-10-31 04:30:00,4.98,7.16,7.47,9.22,4.1,2.53
20.42,47.51,2.44,18.96,3.58,1.35,12.07,12.15,27.68,90.41,0.85,264.5,766.1,2024-10-31 04:45:00,5.05,3.32,1.71,7.41,6.33,5.35
19.28,44.38,2.08,14.77,3.27,1.33,9.55,14.13,27.67,90.09,0.61,255.45,766.1,2024-10-31 05:00:00,4.82,7.16,1.07,5.14,7.4,5.64
18.81,41.84,2.08,14.38,3.44,1.32,9.34,13.66,27.59,90.28,0.62,226.62,766.2,2024-10-31 05:15:00,4.59,5.76,2.28,5.72,12.3,8.75
17.82,39.94,2.03,14.14,3.2,1.31,9.17,13.98,27.55,90.39,0.57,221.04,766.4,2024-10-31 05:30:00,4.46,11.16,2.73,3.39,6.62,4.7
17.01,38.45,2.18,12.23,3.41,1.32,8.28,15.94,27.59,90.26,0.59,249.93,766.4,2024-10-31 05:45:00,4.9,2.97,0.97,45.11,8.84,2.97
17.04,39.74,2.48,14.52,3.29,1.33,9.74,13.4,27.69,89.85,0.51,234.88,766.6,2024-10-31 06:00:00,4.74,45.48,6.34,7.62,8.16,2.51
17.69,44.29,3.11,16.23,3.24,1.32,11.16,13.55,28.0,88.74,0.65,238.63,766.8,2024-10-31 06:15:00,4.61,4.84,5.33,6.0,4.94,1.65
17.01,46.3,4.07,19.59,3.42,1.35,13.73,13.75,28.46,86.71,0.65,226.7,766.9,2024-10-31 06:30:00,4.44,3.1,1.29,8.4,6.58,3.9
16.37,44.77,5.68,21.23,3.39,1.37,15.91,13.78,28.91,84.51,1.03,250.52,767.0,2024-10-31 06:45:00,5.07,17.99,9.51,7.41,2.84,1.81
15.51,42.16,3.19,11.49,3.37,1.34,8.71,21.72,29.54,81.27,1.22,259.6,767.1,2024-10-31 07:00:00,5.19,3.03,1.73,15.54,4.09,2.88
15.13,40.22,2.72,8.84,3.39,1.32,6.91,24.7,29.99,78.27,1.41,271.64,767.3,2024-10-31 07:15:00,4.96,16.22,9.51,6.85,5.02,2.7
15.83,38.67,2.73,8.33,3.24,1.31,6.65,26.71,30.66,74.14,1.38,245.97,767.4,2024-10-31 07:30:00,4.2,2.17,9.51,3.68,5.67,1.61
15.74,37.42,2.49,6.71,3.26,1.29,5.59,29.74,31.11,70.67,1.41,247.22,767.6,2024-10-31 07:45:00,3.79,17.99,0.97,7.23,5.4,2.31
15.55,36.83,2.37,6.85,3.58,1.27,5.57,32.59,31.59,67.29,1.29,247.03,767.5,2024-10-31 08:00:00,3.7,2.89,1.42,8.16,5.58,2.71
16.86,36.58,2.62,8.02,3.54,1.28,6.4,33.96,32.62,62.86,1.37,245.39,767.5,2024-10-31 08:15:00,3.75,7.33,5.01,7.81,5.34,2.18
21.49,38.19,2.05,4.63,3.56,1.27,4.13,37.04,32.33,62.63,1.75,275.74,767.7,2024-10-31 08:30:00,3.82,5.91,3.33,8.11,3.68,2.52
26.15,41.09,1.92,4.76,3.59,1.28,4.09,38.36,32.99,59.95,1.43,241.6,767.7,2024-10-31 08:45:00,3.53,2.05,2.27,6.54,11.56,7.22
38.13,44.14,1.94,5.82,3.63,1.28,4.67,41.01,33.86,57.34,1.23,232.58,767.8,2024-10-31 09:00:00,3.25,2.26,3.14,2.9,2.64,1.65
,,2.07,7.0,3.64,1.3,5.41,43.28,34.77,54.47,1.29,225.36,767.8,2024-10-31 09:15:00,3.11,5.8,1.73,6.84,15.72,9.85
,,3.23,12.35,3.56,1.31,9.2,41.42,35.08,53.06,1.31,227.16,767.9,2024-10-31 09:30:00,2.61,1.71,1.49,3.18,2.45,1.66
,,3.09,14.33,3.59,1.28,10.13,48.25,35.13,52.66,1.59,264.22,767.6,2024-10-31 09:45:00,2.75,5.13,3.2,6.89,3.26,2.25
,,3.32,14.28,3.84,1.27,10.29,47.76,35.71,50.8,1.38,240.95,767.7,2024-10-31 10:00:00,2.73,4.78,3.36,6.84,5.11,2.3
56.48,59.7,4.28,17.64,3.58,1.26,12.86,47.22,35.77,49.8,1.65,232.86,767.4,2024-10-31 10:15:00,2.22,3.07,2.88,9.61,3.1,2.31
53.71,60.27,2.29,10.66,3.31,1.27,7.53,56.03,35.18,51.21,1.78,263.57,767.2,2024-10-31 10:30:00,2.23,5.27,3.07,8.81,8.14,7.22
50.04,60.49,1.62,6.97,3.48,1.27,5.02,64.8,35.18,51.01,1.5,268.49,766.9,2024-10-31 10:45:00,2.26,5.76,3.93,2.99,8.92,7.2
46.11,60.65,1.58,6.21,3.85,1.26,4.59,63.8,35.79,48.83,1.65,247.36,766.8,2024-10-31 11:00:00,2.14,2.94,2.96,2.5,4.19,3.03
42.7,60.78,1.57,7.02,3.62,1.28,5.01,67.06,35.7,49.78,1.45,244.8,766.6,2024-10-31 11:15:00,1.93,6.41,1.46,2.78,12.87,9.92
40.2,60.13,1.4,6.23,3.75,1.27,4.45,75.46,36.43,47.04,1.19,253.73,766.4,2024-10-31 11:30:00,1.81,3.07,5.55,11.69,4.26,1.9
38.17,60.3,1.48,8.2,3.62,1.36,5.56,79.69,36.71,46.73,1.08,236.24,766.3,2024-10-31 11:45:00,1.64,2.32,2.6,8.36,2.94,2.43
36.71,63.2,1.47,9.38,3.71,1.36,6.18,85.51,36.65,46.99,1.39,248.77,766.0,2024-10-31 12:00:00,1.84,7.07,1.73,3.31,7.64,3.58
36.26,65.71,1.39,10.35,3.54,1.37,6.64,85.37,35.83,49.17,1.08,223.34,765.8,2024-10-31 12:15:00,1.68,1.99,1.67,2.95,7.65,4.7
35.53,65.2,1.41,10.21,3.38,1.35,6.58,92.49,35.71,48.89,1.33,257.29,765.7,2024-10-31 12:30:00,1.62,14.98,1.13,6.54,8.53,2.12
34.41,64.57,1.3,10.05,3.7,1.36,6.4,94.96,35.41,50.09,1.63,288.94,765.4,2024-10-31 12:45:00,1.59,2.89,1.73,9.93,3.06,2.38
34.58,64.71,1.18,8.88,3.49,1.3,5.68,95.22,35.01,50.51,1.27,299.94,765.4,2024-10-31 13:00:00,1.56,7.07,1.74,5.83,7.74,7.23
34.3,64.19,1.2,8.86,3.78,1.37,5.69,102.7,35.86,49.75,1.1,272.81,765.2,2024-10-31 13:15:00,1.55,2.92,6.44,9.88,5.08,2.67
33.86,63.54,1.19,10.4,3.88,1.41,6.5,100.5,36.36,48.11,1.61,260.12,765.0,2024-10-31 13:30:00,1.6,6.7,3.53,6.84,5.56,3.58
33.43,63.04,1.13,11.01,3.77,1.41,6.78,95.9,34.85,52.67,1.27,282.24,764.9,2024-10-31 13:45:00,1.48,5.76,7.74,3.43,3.09,2.53
32.63,62.64,1.21,10.11,3.84,1.36,6.36,92.72,34.69,53.53,1.38,261.98,764.9,2024-10-31 14:00:00,1.49,2.26,8.25,7.1,8.89,7.17
33.2,62.33,1.02,7.65,3.74,1.35,4.9,92.87,34.74,53.24,0.97,253.99,764.6,2024-10-31 14:15:00,1.66,6.46,5.76,8.68,2.22,1.54
33.42,62.09,1.08,9.26,3.99,1.42,5.8,90.56,34.17,55.52,1.21,299.84,764.7,2024-10-31 14:30:00,1.53,3.03,3.77,9.88,4.3,1.71
33.33,61.9,1.02,8.76,3.95,1.44,5.49,87.78,33.72,57.74,1.17,293.26,764.5,2024-10-31 14:45:00,1.41,16.22,8.85,6.89,2.95,2.43
39.64,63.43,1.0,8.19,4.03,1.45,5.17,85.86,33.66,58.1,0.93,273.88,764.5,2024-10-31 15:00:00,1.41,9.58,3.1,2.9,4.67,3.94
43.43,68.86,0.99,8.64,3.65,1.43,5.4,86.27,34.0,57.03,1.15,274.26,764.4,2024-10-31 15:15:00,1.54,1.92,3.36,2.39,2.94,2.43
44.09,71.7,0.88,8.24,3.41,1.36,5.1,85.04,34.18,56.31,1.17,263.14,764.3,2024-10-31 15:30:00,1.52,5.91,1.37,2.72,11.62,8.75
41.78,70.56,0.91,9.12,3.53,1.34,5.59,83.39,33.97,56.78,0.84,264.25,764.3,2024-10-31 15:45:00,1.22,2.94,2.21,5.87,3.43,2.25
40.43,69.49,0.91,9.38,3.58,1.41,5.73,82.4,33.3,58.7,0.99,254.27,764.4,2024-10-31 16:00:00,1.48,3.01,2.27,7.41,5.95,3.97
39.2,68.72,0.96,10.76,3.71,1.43,6.5,75.73,32.75,61.26,0.89,269.29,764.5,2024-10-31 16:15:00,1.23,7.75,9.51,29.71,13.35,7.23
36.82,67.05,0.89,11.73,3.84,1.45,6.96,75.66,32.05,63.59,1.09,267.8,764.5,2024-10-31 16:30:00,1.28,45.48,1.37,2.39,3.77,2.6
34.25,65.74,0.97,16.04,4.06,1.59,9.32,76.67,31.51,66.05,1.09,255.14,764.5,2024-10-31 16:45:00,1.89,1.98,9.04,3.31,2.94,1.9
32.71,64.76,1.04,19.49,3.63,1.73,11.21,72.01,31.07,68.44,0.67,257.29,764.6,2024-10-31 17:00:00,1.67,2.5,11.04,6.74,7.42,5.98
32.74,65.03,1.36,24.0,3.8,2.0,13.87,70.01,30.84,69.37,0.75,254.32,764.6,2024-10-31 17:15:00,1.96,2.3,1.67,4.99,3.63,1.65
34.3,69.92,1.1,18.87,3.62,1.6,10.93,78.05,30.75,68.44,1.02,261.02,764.8,2024-10-31 17:30:00,2.23,2.3,1.16,2.95,9.34,1.93
36.46,74.17,1.17,20.01,3.99,1.58,11.59,69.98,30.7,67.55,0.72,244.75,764.8,2024-10-31 17:45:00,1.83,2.97,5.05,7.41,10.14,9.16
39.44,77.49,1.37,31.31,3.65,1.83,17.77,54.28,30.41,69.61,0.58,252.67,765.0,2024-10-31 18:00:00,1.82,4.91,9.51,6.85,10.67,9.27
41.74,80.16,1.52,24.94,3.62,1.66,14.5,42.35,30.21,71.71,0.78,253.89,765.2,2024-10-31 18:15:00,2.32,16.22,3.93,8.81,8.59,7.31
44.4,82.23,1.44,23.13,3.43,1.66,13.47,38.24,30.17,74.87,0.77,234.41,765.2,2024-10-31 18:30:00,2.64,5.91,1.25,9.76,9.45,5.1
45.51,83.79,1.67,23.79,3.8,1.68,14.01,29.12,29.94,77.39,0.65,234.23,765.5,2024-10-31 18:45:00,2.45,1.93,1.32,45.11,3.42,2.43
47.56,85.62,3.15,28.62,3.89,1.72,17.78,19.61,29.85,78.48,0.88,231.72,765.5,2024-10-31 19:00:00,2.43,3.01,1.33,8.27,4.29,1.93
59.65,96.68,3.74,23.05,4.26,1.52,15.3,22.68,29.73,78.49,1.06,249.23,765.8,2024-10-31 19:15:00,3.25,16.22,3.78,6.85,1.93,1.27
74.51,112.97,3.21,21.67,3.95,1.51,14.14,20.71,29.51,79.95,0.94,246.89,765.9,2024-10-31 19:30:00,3.04,17.99,1.21,2.95,3.97,2.25
86.75,126.65,2.04,18.31,3.86,1.47,11.4,22.6,29.46,79.88,1.13,229.91,765.9,2024-10-31 19:45:00,2.87,5.91,3.12,2.9,2.65,1.66
95.8,137.77,2.26,17.51,3.8,1.45,11.15,21.53,29.36,79.78,1.02,235.6,765.9,2024-10-31 20:00:00,2.93,4.04,7.89,8.68,5.01,3.78
101.11,145.11,3.92,30.32,3.78,1.66,19.31,11.04,29.22,80.79,0.66,127.1,765.9,2024-10-31 20:15:00,2.83,6.02,2.88,8.36,7.79,2.27
107.21,151.25,4.49,30.13,4.67,1.66,19.68,9.61,29.16,81.11,0.84,217.75,766.0,2024-10-31 20:30:00,3.08,2.12,1.25,2.39,9.31,3.9
114.62,156.5,3.91,27.72,4.2,1.6,17.92,10.59,29.15,80.53,0.91,213.33,766.0,2024-10-31 20:45:00,3.29,4.79,6.47,4.08,3.64,2.97
129.51,165.17,4.33,29.36,4.15,1.61,19.14,9.3,29.05,80.63,0.94,232.12,766.2,2024-10-31 21:00:00,3.46,3.61,1.32,5.14,14.29,9.95
143.95,172.89,2.58,23.01,3.87,1.51,14.34,13.24,28.92,80.43,0.91,226.54,766.2,2024-10-31 21:15:00,3.97,2.81,4.83,9.74,7.75,1.34
151.09,175.41,2.55,19.92,3.68,1.47,12.67,15.23,28.82,80.13,0.98,239.09,766.2,2024-10-31 21:30:00,4.19,1.98,2.2,7.41,1.93,1.41
152.68,176.05,3.61,23.54,3.89,1.48,15.46,10.94,28.71,80.63,0.89,248.67,766.3,2024-10-31 21:45:00,4.46,4.69,1.85,6.85,6.54,5.77
152.01,179.21,3.01,24.9,3.46,1.52,15.69,10.85,28.64,80.66,0.74,266.48,766.4,2024-10-31 22:00:00,4.27,3.01,7.89,8.22,4.96,3.97
149.96,183.84,3.65,28.27,3.66,1.49,18.0,8.94,28.57,80.81,0.9,223.64,766.2,2024-10-31 22:15:00,4.78,11.16,2.79,7.54,3.9,2.53
146.47,187.79,2.85,21.57,4.02,1.47,13.79,15.09,28.53,79.7,0.9,225.83,766.2,2024-10-31 22:30:00,4.25,3.77,1.34,3.17,3.09,1.71
142.36,190.67,2.93,20.16,3.64,1.44,13.11,15.69,28.5,79.74,0.89,262.49,766.3,2024-10-31 22:45:00,3.64,6.7,1.15,3.68,11.13,9.92
137.03,190.99,3.21,25.22,3.95,1.4,16.02,14.61,28.49,79.52,0.97,242.21,766.2,2024-10-31 23:00:00,3.41,11.07,8.25,6.39,3.49,2.38
131.28,186.75,3.21,26.31,3.59,1.43,16.6,13.27,28.34,80.03,0.68,246.37,766.1,2024-10-31 23:15:00,3.56,4.69,3.77,7.01,3.04,2.52
124.47,164.5,2.51,17.29,3.71,1.39,11.24,20.67,28.26,80.23,0.81,244.12,766.0,2024-10-31 23:30:00,3.84,2.9,1.37,2.89,2.49,1.9
117.49,119.88,2.27,15.27,3.87,1.37,9.97,21.05,28.22,80.39,0.69,254.88,766.0,2024-10-31 23:45:00,3.77,2.03,3.07,2.9,4.96,1.41
,,2.14,14.99,3.43,1.34,9.71,22.25,28.1,80.96,0.77,252.83,766.0,2024-11-01 00:00:00,3.72,2.12,1.25,7.41,1.92,1.41
,,2.25,14.11,3.68,1.35,9.33,20.94,27.97,81.73,0.67,266.11,766.0,2024-11-01 00:15:00,3.71,2.9,1.13,7.54,5.85,3.15
,,2.13,13.11,3.5,1.37,8.71,20.61,27.89,82.45,0.72,232.91,765.9,2024-11-01 00:30:00,3.7,11.07,4.89,24.29,4.8,2.65
,,2.52,19.13,3.84,1.37,12.22,16.35,27.9,82.65,0.71,238.02,765.8,2024-11-01 00:45:00,3.87,3.07,5.76,3.68,13.93,7.52
,,2.22,17.68,3.81,1.39,11.21,17.1,27.81,83.21,0.65,253.12,765.8,2024-11-01 01:00:00,4.1,7.33,5.05,3.43,3.34,2.13
,,2.2,18.29,3.41,1.37,11.52,15.57,27.71,83.81,0.58,241.26,765.8,2024-11-01 01:15:00,4.21,2.12,9.56,5.83,11.23,9.85
,,2.21,19.51,3.52,1.38,12.17,14.74,27.47,85.06,0.57,235.54,765.7,2024-11-01 01:30:00,4.31,5.78,5.05,6.18,6.08,4.7
,,2.22,22.27,3.36,1.36,13.65,13.95,27.38,85.83,0.39,251.89,765.7,2024-11-01 01:45:00,4.43,5.08,9.56,6.94,3.01,1.98
,,2.36,20.06,3.51,1.4,12.59,13.21,27.29,86.41,0.51,257.28,765.7,2024-11-01 02:00:00,5.09,2.32,1.53,3.52,3.26,2.27
,,2.22,18.36,3.6,1.38,11.57,14.65,27.28,86.8,0.8,260.07,765.7,2024-11-01 02:15:00,5.13,5.8,7.25,7.94,5.54,3.78
,,2.19,13.56,3.45,1.41,8.99,16.27,27.27,87.07,0.81,255.34,765.6,2024-11-01 02:30:00,4.09,7.75,3.27,2.5,4.0,1.41
,,2.1,12.96,3.62,1.4,8.6,15.27,27.13,87.51,0.38,259.17,765.5,2024-11-01 02:45:00,3.98,6.02,9.04,8.75,7.99,7.31
,,2.83,21.85,3.78,1.4,13.92,10.81,26.95,88.65,0.47,242.84,765.6,2024-11-01 03:00:00,3.64,12.01,1.09,3.79,6.58,5.35
,,2.34,22.35,3.53,1.41,13.79,9.29,26.86,89.3,0.43,251.4,765.7,2024-11-01 03:15:00,4.55,1.92,3.14,9.82,6.99,2.88
,,2.17,19.4,3.56,1.43,12.08,10.58,26.78,89.99,0.54,250.36,765.8,2024-11-01 03:30:00,4.8,2.26,1.16,8.36,3.78,2.8
,,2.05,16.49,3.65,1.41,10.44,11.56,26.79,90.22,0.61,251.55,765.8,2024-11-01 03:45:00,5.09,3.94,1.73,8.01,2.66,1.98
60.37,62.61,2.27,19.07,3.34,1.4,11.99,10.01,26.76,90.25,0.36,239.92,765.8,2024-11-01 04:00:00,4.38,3.07,1.09,6.84,5.65,1.41
57.83,68.42,6.78,36.85,3.33,1.44,25.11,1.94,26.73,90.44,0.45,187.86,766.0,2024-11-01 04:15:00,4.8,3.87,6.27,9.76,4.26,2.67
