pm2.5,pm10,no,no2,co,nox,ozone,timestamp,benzene,eth_benzene,toluene,mp_xylene,xylene
31.24,50.96,5.38,11.18,,16.56,,2021-09-18 08:45:00,1.98,,,1.02,
32.69,55.73,5.65,11.26,,16.92,,2021-09-18 09:00:00,2.0,,,1.13,
32.69,55.73,5.41,10.85,,16.26,,2021-09-18 09:15:00,1.99,,,1.14,
32.69,55.73,5.24,10.68,,15.93,,2021-09-18 09:30:00,1.98,,,1.13,
30.29,55.73,5.25,10.49,,15.74,,2021-09-18 09:45:00,1.9,,,0.95,
27.59,46.62,5.36,10.53,,15.89,,2021-09-18 10:00:00,1.87,,,0.95,
27.59,,5.51,10.68,,16.19,,2021-09-18 10:15:00,1.85,,,0.95,
27.59,,5.42,10.57,,15.99,,2021-09-18 10:30:00,1.85,,,0.95,
23.9,46.62,5.41,10.66,,16.07,,2021-09-18 10:45:00,1.88,,,0.95,
19.86,32.81,5.42,10.73,,16.15,,2021-09-18 11:00:00,1.89,,,0.95,
19.86,32.81,5.33,10.74,,16.07,,2021-09-18 11:15:00,1.87,,,0.98,
11.93,,5.49,10.79,,16.28,,2021-09-20 07:30:00,1.94,,,0.95,
16.02,26.47,5.5,10.89,,16.39,,2021-09-20 07:45:00,1.96,,,0.95,
20.68,34.28,5.63,11.0,,16.63,,2021-09-20 08:00:00,1.97,,,0.95,
20.68,34.28,5.58,10.88,,16.47,,2021-09-20 08:15:00,1.98,,,0.95,
23.89,40.01,5.42,10.74,,16.15,,2021-09-20 09:00:00,1.73,,,0.95,
23.89,40.01,5.45,10.65,,16.11,,2021-09-20 09:15:00,1.89,,,0.95,
23.89,,5.55,10.63,,16.18,,2021-09-20 09:30:00,1.89,,,0.95,
21.07,30.85,5.38,10.58,,15.97,,2021-09-20 09:45:00,1.9,,,0.95,
17.48,28.56,5.33,10.73,,16.05,,2021-09-20 10:00:00,1.91,,,0.95,
17.48,,5.39,10.71,,16.11,,2021-09-20 10:15:00,1.86,,,0.95,
17.48,28.56,5.75,11.04,,16.79,,2021-09-20 10:30:00,1.88,,,0.95,
20.69,,5.6,10.85,,16.46,,2021-09-20 10:45:00,1.88,,,1.1,
24.38,40.88,5.54,10.72,,16.26,,2021-09-20 11:00:00,1.91,,,1.15,
24.38,,5.45,10.64,,16.09,,2021-09-20 11:15:00,1.89,,,1.14,
24.38,,5.36,10.63,,15.99,,2021-09-20 11:30:00,1.87,,,1.09,
20.34,40.88,5.4,10.8,,16.21,,2021-09-20 11:45:00,1.87,,,1.12,
16.2,26.27,5.38,10.62,,16.0,,2021-09-20 12:30:00,1.86,,,0.95,
16.47,26.61,5.36,10.61,,15.97,,2021-09-20 12:45:00,1.86,,,0.95,
16.77,27.29,5.4,10.66,,16.06,,2021-09-20 13:00:00,1.83,,,0.95,
16.77,27.29,5.35,10.69,,16.04,,2021-09-20 13:15:00,1.84,,,0.95,
16.77,27.29,5.37,10.62,,15.99,,2021-09-20 13:30:00,1.87,,,0.95,
16.7,27.15,5.4,10.7,,16.1,,2021-09-20 13:45:00,1.9,,,0.95,
16.61,27.01,5.42,10.63,,16.04,,2021-09-20 14:00:00,1.85,,,0.95,
16.61,,5.52,10.75,,16.28,,2021-09-20 14:15:00,1.85,,,0.95,
16.61,,5.49,10.64,,16.13,,2021-09-20 14:30:00,1.84,,,0.95,
14.09,20.68,5.49,10.74,,16.23,,2021-09-20 14:45:00,1.85,,,0.95,
11.3,17.52,5.47,10.79,,16.26,,2021-09-20 15:00:00,1.84,,,0.95,
11.3,17.52,5.52,10.74,,16.26,,2021-09-20 15:15:00,1.85,,,0.95,
11.3,17.52,5.64,10.82,,16.46,,2021-09-20 15:30:00,1.85,,,0.95,
17.35,33.2,5.48,10.87,,16.35,,2021-09-20 15:45:00,1.86,,,0.95,
24.47,41.04,5.55,10.85,,16.4,,2021-09-20 16:00:00,1.87,,,0.95,
24.47,41.04,5.69,10.93,,16.62,,2021-09-20 16:15:00,1.9,,,0.95,
24.47,41.04,5.47,10.9,,16.37,,2021-09-20 16:30:00,1.88,,,0.95,
,,4.86,9.38,,14.24,,2021-09-20 16:45:00,1.89,,,0.95,
20.43,,4.65,8.83,,13.48,,2021-09-20 17:00:00,1.87,,,0.95,
,,4.43,8.75,,13.18,,2021-09-20 17:15:00,1.88,,,0.95,
20.45,35.47,4.55,9.0,,13.55,,2021-09-20 17:30:00,1.87,,,0.95,
21.16,35.62,5.49,10.99,,16.49,,2021-09-20 17:45:00,1.88,,,0.95,
20.29,33.58,5.55,11.1,,16.65,,2021-09-20 18:00:00,1.91,,,1.1,
20.29,33.58,5.24,10.79,,16.02,,2021-09-20 18:15:00,1.91,,,1.12,
20.29,33.58,5.37,10.85,,16.22,,2021-09-20 18:30:00,1.9,,,1.13,
22.57,38.24,5.45,10.97,,16.42,,2021-09-20 18:45:00,1.89,,,1.14,
25.18,42.31,5.71,11.02,,16.73,,2021-09-20 19:00:00,1.9,,,1.16,
25.18,42.31,5.57,10.83,,16.41,,2021-09-20 19:15:00,1.9,,,1.16,
25.18,42.31,5.43,10.85,,16.28,,2021-09-20 19:30:00,1.92,,,1.18,
24.6,40.82,5.78,11.2,,16.98,,2021-09-20 19:45:00,1.92,,,1.14,
23.79,39.83,5.76,11.32,,17.08,,2021-09-20 20:00:00,1.91,,,1.14,
23.79,39.83,5.47,11.0,,16.48,,2021-09-20 20:15:00,1.91,,,1.15,
23.79,39.83,5.4,10.95,,16.35,,2021-09-20 20:30:00,1.91,,,1.17,
24.05,40.06,5.51,10.98,,16.49,,2021-09-20 20:45:00,1.9,,,1.15,
24.36,40.85,5.53,10.93,,16.47,,2021-09-20 21:00:00,1.92,,,1.14,
24.36,40.85,5.26,10.68,,15.93,,2021-09-20 21:15:00,1.91,,,1.12,
24.36,40.85,5.18,10.8,,15.98,,2021-09-20 21:30:00,1.9,,,1.1,
21.86,37.69,5.44,10.86,,16.3,,2021-09-20 21:45:00,1.89,,,0.96,
19.27,31.77,5.3,10.82,,16.12,,2021-09-20 22:00:00,1.89,,,0.95,
19.27,31.77,5.29,10.75,,16.04,,2021-09-20 22:15:00,1.89,,,1.11,
19.27,31.77,5.23,10.62,,15.85,,2021-09-20 22:30:00,1.88,,,0.96,
20.36,33.57,5.28,10.69,,15.97,,2021-09-20 22:45:00,1.86,,,0.95,
21.58,35.87,5.2,10.64,,15.85,,2021-09-20 23:00:00,1.87,,,0.95,
21.58,35.87,5.08,10.45,,15.53,,2021-09-20 23:15:00,1.9,,,0.95,
21.58,35.87,5.27,10.63,,15.9,,2021-09-20 23:30:00,1.85,,,0.95,
13.07,20.68,5.33,10.64,,15.97,,2021-09-21 00:00:00,1.83,,,0.95,
13.07,20.68,5.19,10.51,,15.7,,2021-09-21 00:15:00,1.83,,,0.95,
13.07,20.68,5.19,10.36,,15.56,,2021-09-21 00:30:00,1.83,,,0.95,
12.88,20.44,5.24,10.33,,15.57,,2021-09-21 00:45:00,1.82,,,0.95,
12.66,19.95,5.17,10.45,,15.62,,2021-09-21 01:00:00,1.8,,,0.95,
12.66,19.95,4.95,10.31,,15.26,,2021-09-21 01:15:00,1.8,,,0.95,
12.66,19.95,4.93,10.29,,15.22,,2021-09-21 01:30:00,1.79,,,0.95,
14.28,22.8,5.11,10.46,,15.57,,2021-09-21 01:45:00,1.8,,,0.95,
15.85,25.66,5.18,10.42,,15.6,,2021-09-21 02:00:00,1.83,,,0.95,
15.85,25.66,5.03,10.12,,15.15,,2021-09-21 02:15:00,1.81,,,0.95,
15.85,25.66,5.39,10.45,,15.85,,2021-09-21 02:30:00,1.81,,,0.95,
14.12,23.17,5.33,10.63,,15.96,,2021-09-21 02:45:00,1.84,,,0.95,
12.2,19.13,5.06,10.63,,15.7,,2021-09-21 03:00:00,1.83,,,0.95,
12.2,19.13,5.33,10.8,,16.13,,2021-09-21 03:15:00,1.81,,,0.95,
12.2,19.13,5.32,10.4,,15.72,,2021-09-21 03:30:00,1.82,,,0.95,
13.31,21.05,5.31,10.54,,15.85,,2021-09-21 03:45:00,1.84,,,0.95,
14.46,23.16,5.3,10.52,,15.83,,2021-09-21 04:00:00,1.85,,,0.95,
14.46,23.16,4.96,10.3,,15.26,,2021-09-21 04:15:00,1.88,,,0.95,
14.46,23.16,5.15,10.67,,15.82,,2021-09-21 04:30:00,1.88,,,0.95,
18.96,29.16,5.13,10.59,,15.72,,2021-09-21 04:45:00,1.9,,,0.95,
23.19,38.76,5.25,10.6,,15.85,,2021-09-21 05:00:00,1.89,,,0.95,
23.19,38.76,5.52,10.76,,16.29,,2021-09-21 05:15:00,1.87,,,0.95,
23.19,38.76,5.71,10.95,,16.66,,2021-09-21 05:30:00,1.93,,,0.95,
19.3,27.32,5.33,10.66,,15.99,,2021-09-21 05:45:00,1.93,,,1.15,
13.58,21.61,5.89,11.1,,16.99,,2021-09-21 06:00:00,1.87,,,0.96,
13.58,21.61,5.82,11.04,,16.86,,2021-09-21 06:15:00,1.88,,,0.95,
13.58,21.61,5.37,10.85,,16.23,,2021-09-21 06:30:00,1.9,,,0.95,
18.55,25.41,5.61,10.85,,16.46,,2021-09-21 06:45:00,1.99,,,0.95,
22.95,38.32,5.65,10.87,,16.52,,2021-09-21 07:00:00,2.05,,,0.95,
22.95,38.32,5.59,10.75,,16.34,,2021-09-21 07:15:00,1.96,,,0.95,
22.95,38.32,5.52,10.76,,16.28,,2021-09-21 07:30:00,1.95,,,0.95,
21.63,36.86,5.59,11.0,,16.59,,2021-09-21 07:45:00,1.98,,,0.95,
20.32,33.63,5.65,11.18,,16.83,,2021-09-21 08:00:00,1.97,,,0.95,
20.32,33.63,5.94,11.22,,17.15,,2021-09-21 08:15:00,1.99,,,0.95,
20.32,33.63,5.9,11.15,,17.06,,2021-09-21 08:30:00,2.01,,,0.95,
22.9,37.8,5.85,11.18,,17.04,,2021-09-21 08:45:00,1.99,,,1.12,
25.99,43.75,5.82,10.97,,16.79,,2021-09-21 09:00:00,1.97,,,1.13,
25.99,43.75,5.73,11.05,,16.78,,2021-09-21 09:15:00,1.96,,,1.14,
25.99,43.75,5.97,11.25,,17.23,,2021-09-21 09:30:00,1.95,,,1.12,
23.94,41.56,5.83,,,17.08,,2021-09-21 09:45:00,1.94,,,1.14,
22.0,36.63,5.68,11.12,,16.8,,2021-09-21 10:00:00,1.95,,,1.14,
22.0,36.63,5.67,10.98,,16.65,,2021-09-21 10:15:00,1.91,,,1.11,
22.0,36.63,5.5,10.9,,16.41,,2021-09-21 10:30:00,1.91,,,1.13,
17.58,29.9,5.59,10.89,,16.48,,2021-09-21 10:45:00,1.9,,,1.15,
12.85,20.29,5.9,11.06,,16.96,,2021-09-21 11:00:00,1.9,,,0.96,
12.85,20.29,5.74,10.95,,16.7,,2021-09-21 11:15:00,1.88,,,0.95,
12.85,20.29,5.76,11.05,,16.81,,2021-09-21 11:30:00,1.9,,,1.05,
12.13,19.73,5.47,10.87,,16.35,,2021-09-21 11:45:00,1.89,,,0.96,
11.39,17.68,5.51,10.94,,16.45,,2021-09-21 12:00:00,1.9,,,1.13,
11.39,17.68,5.48,11.09,,16.57,,2021-09-21 12:15:00,1.89,,,0.96,
11.39,17.68,5.47,10.8,,16.27,,2021-09-21 12:30:00,1.89,,,0.95,
9.92,15.09,5.52,10.87,,16.39,,2021-09-21 12:45:00,1.88,,,1.09,
8.0,11.64,5.6,10.98,,16.58,,2021-09-21 13:00:00,1.86,,,0.96,
8.0,11.64,5.59,10.99,,16.57,,2021-09-21 13:15:00,1.88,,,0.95,
8.0,11.64,5.54,10.94,,16.48,,2021-09-21 13:30:00,1.9,,,1.12,
7.48,9.18,5.47,10.7,,16.17,,2021-09-21 13:45:00,1.89,,,1.13,
5.94,7.95,5.37,10.72,,16.09,,2021-09-21 14:00:00,1.87,,,0.96,
5.94,7.95,5.39,10.74,,16.13,,2021-09-21 14:15:00,1.84,,,0.95,
5.94,7.95,5.63,10.88,,16.51,,2021-09-21 14:30:00,1.87,,,0.95,
9.25,14.15,5.35,10.66,,16.02,,2021-09-21 14:45:00,1.86,,,0.97,
12.88,20.34,5.41,10.7,,16.11,,2021-09-21 15:00:00,1.85,,,0.95,
12.88,20.34,5.53,10.68,,16.22,,2021-09-21 15:15:00,1.83,,,0.95,
12.88,20.34,5.43,10.68,,16.12,,2021-09-21 15:30:00,1.83,,,0.95,
10.77,20.34,5.41,10.65,,16.06,,2021-09-21 15:45:00,1.83,,,0.95,
8.17,11.94,5.71,10.64,,16.35,,2021-09-21 16:00:00,1.84,,,0.95,
8.17,11.94,5.66,10.92,,16.58,,2021-09-21 16:15:00,1.85,,,0.95,
8.17,11.94,5.8,10.95,,16.75,,2021-09-21 16:30:00,1.85,,,0.95,
9.81,17.89,5.77,10.95,,16.72,,2021-09-21 16:45:00,1.86,,,0.95,
13.17,20.86,5.69,10.99,,16.68,,2021-09-21 17:00:00,1.85,,,0.95,
13.17,20.86,5.73,10.99,,16.73,,2021-09-21 17:15:00,1.87,,,1.11,
13.17,20.86,5.6,11.18,,16.78,,2021-09-21 17:30:00,1.86,,,0.96,
12.74,20.33,5.68,11.06,,16.74,,2021-09-21 17:45:00,1.88,,,1.12,
12.38,19.45,5.6,11.12,,16.73,,2021-09-21 18:00:00,1.9,,,1.07,
12.38,19.45,5.55,10.94,,16.49,,2021-09-21 18:15:00,1.9,,,1.12,
12.38,19.45,5.8,11.17,,16.96,,2021-09-21 18:30:00,1.9,,,1.12,
14.28,24.86,5.82,11.26,,17.09,,2021-09-21 18:45:00,1.89,,,1.14,
16.92,27.56,5.7,11.1,,16.8,,2021-09-21 19:00:00,1.91,,,1.17,
16.92,27.56,5.55,11.05,,16.6,,2021-09-21 19:15:00,1.9,,,1.16,
16.92,27.56,5.87,11.16,,17.03,,2021-09-21 19:30:00,1.89,,,1.15,
18.46,33.25,5.72,11.04,,16.76,,2021-09-21 19:45:00,1.91,,,1.16,
20.74,34.38,5.59,10.93,,16.52,,2021-09-21 20:00:00,1.97,,,1.2,
20.74,34.38,5.75,11.0,,16.75,,2021-09-21 20:15:00,1.9,,,1.16,
20.74,34.38,5.72,11.0,,16.73,,2021-09-21 20:30:00,1.89,,,1.14,
20.04,32.64,5.52,10.88,,16.4,,2021-09-21 20:45:00,1.89,,,1.13,
19.01,31.3,5.59,11.02,,16.61,,2021-09-21 21:00:00,1.88,,,1.12,
19.01,31.3,5.48,10.95,,16.42,,2021-09-21 21:15:00,1.88,,,1.11,
19.01,31.3,5.45,10.73,,16.18,,2021-09-21 21:30:00,1.88,,,0.96,
15.85,30.03,5.56,10.85,,16.41,,2021-09-21 21:45:00,1.86,,,0.95,
11.91,18.61,5.48,10.8,,16.28,,2021-09-21 22:00:00,1.83,,,0.95,
11.91,18.61,5.61,10.94,,16.55,,2021-09-21 22:15:00,1.84,,,0.95,
11.91,18.61,5.61,10.99,,16.6,,2021-09-21 22:30:00,1.86,,,0.95,
11.14,17.11,5.35,10.87,,16.22,,2021-09-21 22:45:00,1.87,,,0.95,
10.23,15.61,5.35,10.58,,15.93,,2021-09-21 23:00:00,1.87,,,0.95,
10.23,15.61,5.33,10.63,,15.97,,2021-09-21 23:15:00,1.85,,,0.95,
10.23,15.61,5.11,10.48,,15.59,,2021-09-21 23:30:00,1.83,,,0.95,
16.78,27.3,5.24,10.53,,15.77,,2021-09-22 00:00:00,1.82,,,0.95,
16.78,27.3,5.29,10.61,,15.9,,2021-09-22 00:15:00,1.82,,,0.95,
16.78,27.3,5.12,10.53,,15.65,,2021-09-22 00:30:00,1.82,,,0.95,
14.68,19.53,5.03,10.41,,15.44,,2021-09-22 00:45:00,1.81,,,0.95,
10.68,16.42,5.03,10.38,,15.42,,2021-09-22 01:00:00,1.8,,,0.95,
10.68,16.42,5.2,10.49,,15.69,,2021-09-22 01:15:00,1.8,,,0.95,
10.68,16.42,5.16,10.39,,15.55,,2021-09-22 01:30:00,1.79,,,0.95,
12.84,21.07,5.1,10.25,,15.35,,2021-09-22 01:45:00,1.79,,,0.95,
15.24,24.56,5.12,10.17,,15.29,,2021-09-22 02:00:00,1.79,,,0.95,
15.24,24.56,5.15,10.31,,15.46,,2021-09-22 02:15:00,1.8,,,0.95,
15.24,24.56,5.19,10.35,,15.54,,2021-09-22 02:30:00,1.79,,,0.95,
12.75,20.07,5.18,10.4,,15.59,,2021-09-22 02:45:00,1.79,,,0.95,
9.37,14.07,4.99,10.25,,15.25,,2021-09-22 03:00:00,1.8,,,0.95,
9.37,14.07,5.26,10.67,,15.92,,2021-09-22 03:15:00,1.8,,,0.95,
9.37,14.07,5.29,10.49,,15.79,,2021-09-22 03:30:00,1.79,,,0.95,
8.37,10.86,5.07,10.21,,15.28,,2021-09-22 03:45:00,1.78,,,0.95,
6.97,9.79,4.92,10.2,,15.12,,2021-09-22 04:00:00,1.79,,,0.95,
6.97,9.79,5.23,10.36,,15.6,,2021-09-22 04:15:00,1.79,,,0.95,
6.97,9.79,5.27,10.38,,15.65,,2021-09-22 04:30:00,1.8,,,0.95,
6.64,9.51,5.14,10.28,,15.42,,2021-09-22 04:45:00,1.8,,,0.95,
6.3,8.59,5.27,10.37,,15.64,,2021-09-22 05:00:00,1.8,,,0.95,
6.3,8.59,5.18,10.41,,15.59,,2021-09-22 05:15:00,1.81,,,0.95,
6.3,8.59,5.14,10.47,,15.61,,2021-09-22 05:30:00,1.81,,,0.95,
8.26,11.84,5.2,10.51,,15.71,,2021-09-22 05:45:00,1.83,,,0.95,
10.54,16.17,5.28,10.55,,15.83,,2021-09-22 06:00:00,1.86,,,0.95,
10.54,16.17,5.39,10.67,,16.06,,2021-09-22 06:15:00,1.84,,,0.95,
10.54,16.17,5.48,10.88,,16.36,,2021-09-22 06:30:00,1.87,,,0.95,
10.58,16.17,5.77,11.02,,16.79,,2021-09-22 06:45:00,1.9,,,0.95,
10.61,16.3,5.82,11.0,,16.82,,2021-09-22 07:00:00,1.93,,,0.95,
10.61,16.3,5.48,10.84,,16.32,,2021-09-22 07:15:00,1.92,,,0.95,
10.61,16.3,5.51,10.84,,16.35,,2021-09-22 07:30:00,1.93,,,0.95,
11.45,17.14,5.44,10.81,,16.25,,2021-09-22 07:45:00,1.92,,,0.95,
12.27,19.26,5.66,10.9,,16.56,,2021-09-22 08:00:00,1.92,,,0.95,
12.27,19.26,5.49,10.85,,16.34,,2021-09-22 08:15:00,1.94,,,0.95,
12.27,19.26,5.36,10.84,,16.2,,2021-09-22 08:30:00,1.94,,,0.95,
13.86,22.09,5.53,10.84,,16.37,,2021-09-22 08:45:00,1.9,,,0.95,
15.13,24.36,5.65,10.94,,16.59,,2021-09-22 09:00:00,1.91,,,0.95,
15.13,24.36,5.8,10.98,,16.79,,2021-09-22 09:15:00,1.92,,,1.1,
15.13,24.36,5.91,11.19,,17.1,,2021-09-22 09:30:00,1.9,,,1.1,
17.38,26.98,5.85,11.28,,17.13,,2021-09-22 09:45:00,1.88,,,1.09,
20.27,33.54,5.79,11.0,,16.8,,2021-09-22 10:00:00,1.9,,,1.13,
20.27,33.54,5.66,10.84,,16.5,,2021-09-22 10:15:00,1.88,,,1.11,
20.27,33.54,5.65,10.84,,16.49,,2021-09-22 10:30:00,1.88,,,0.96,
17.13,31.12,5.63,10.98,,16.61,,2021-09-22 10:45:00,1.87,,,0.95,
13.49,21.44,5.86,11.2,,17.06,,2021-09-22 11:00:00,1.88,,,0.95,
13.49,21.44,5.73,11.07,,16.8,,2021-09-22 11:15:00,1.89,,,0.95,
13.49,21.44,5.62,10.94,,16.57,,2021-09-22 11:30:00,1.9,,,0.95,
14.7,22.65,5.6,10.95,,16.55,,2021-09-22 11:45:00,1.87,,,0.95,
16.21,26.29,5.79,11.18,,16.97,,2021-09-22 12:00:00,1.89,,,0.95,
16.21,26.29,5.33,11.12,,16.44,,2021-09-22 12:15:00,1.88,,,1.13,
16.21,26.29,5.59,10.87,,16.46,,2021-09-22 12:30:00,1.89,,,1.16,
13.24,19.31,5.36,10.6,,15.96,,2021-09-22 12:45:00,1.87,,,1.13,
9.96,15.13,5.45,10.99,,16.43,,2021-09-22 13:00:00,1.84,,,0.96,
9.96,15.13,5.41,11.01,,16.42,,2021-09-22 13:15:00,1.85,,,0.95,
9.96,15.13,5.74,11.23,,16.96,,2021-09-22 13:30:00,1.87,,,0.95,
8.53,12.25,5.88,11.42,,17.3,,2021-09-22 13:45:00,1.87,,,0.95,
6.73,9.37,5.85,11.32,,17.17,,2021-09-22 14:00:00,1.87,,,0.95,
6.73,9.37,5.6,11.0,,16.6,,2021-09-22 14:15:00,1.86,,,0.95,
6.73,9.37,5.55,10.97,,16.53,,2021-09-22 14:30:00,1.86,,,1.11,
7.09,10.0,5.64,11.03,,16.67,,2021-09-22 15:00:00,1.86,,,0.95,
7.09,10.0,5.38,10.89,,16.28,,2021-09-22 15:15:00,1.86,,,0.95,
7.09,10.0,5.96,11.24,,17.19,,2021-09-22 15:30:00,1.86,,,0.95,
9.51,15.33,5.72,11.05,,16.77,,2021-09-22 15:45:00,1.87,,,0.95,
11.94,18.66,5.61,11.01,,16.63,,2021-09-22 16:00:00,1.87,,,1.09,
11.94,18.66,5.47,10.91,,16.38,,2021-09-22 16:15:00,1.86,,,1.09,
11.94,18.66,5.4,10.78,,16.18,,2021-09-22 16:30:00,1.86,,,0.96,
14.22,20.64,5.95,11.1,,17.05,,2021-09-22 16:45:00,1.84,,,0.95,
16.92,27.56,5.82,11.06,,16.88,,2021-09-22 17:00:00,1.86,,,0.95,
16.92,27.56,5.61,11.06,,16.67,,2021-09-22 17:15:00,1.88,,,1.1,
16.92,27.56,5.63,11.09,,16.72,,2021-09-22 17:30:00,1.86,,,0.96,
16.56,26.92,5.56,11.16,,16.72,,2021-09-22 17:45:00,1.87,,,1.03,
16.21,26.29,5.32,10.91,,16.23,,2021-09-22 18:00:00,1.88,,,1.12,
16.21,26.29,6.95,12.06,,19.01,,2021-09-22 18:15:00,1.88,,,1.11,
16.21,26.29,6.01,11.51,,17.52,,2021-09-22 18:30:00,1.89,,,1.12,
17.44,28.24,5.93,11.59,,17.52,,2021-09-22 18:45:00,1.91,,,1.15,
19.49,32.16,5.85,11.45,,17.3,,2021-09-22 19:00:00,1.9,,,1.02,
19.49,32.16,5.86,11.53,,17.38,,2021-09-22 19:15:00,1.9,,,1.16,
19.49,32.16,5.71,11.33,,17.04,,2021-09-22 19:30:00,1.89,,,1.15,
20.62,36.92,5.63,11.06,,16.69,,2021-09-22 19:45:00,1.89,,,1.15,
22.16,36.92,5.59,11.14,,16.72,,2021-09-22 20:00:00,1.88,,,1.12,
22.16,36.92,5.7,11.1,,16.8,,2021-09-22 20:15:00,1.87,,,1.11,
22.16,36.92,5.73,11.24,,16.97,,2021-09-22 20:30:00,1.88,,,1.12,
22.57,37.87,5.75,11.36,,17.12,,2021-09-22 20:45:00,1.88,,,1.12,
23.23,38.83,5.77,11.23,,17.0,,2021-09-22 21:00:00,1.89,,,1.13,
23.23,38.83,5.87,11.2,,17.07,,2021-09-22 21:15:00,1.89,,,1.14,
23.23,38.83,5.59,11.1,,16.69,,2021-09-22 21:30:00,1.9,,,0.97,
21.8,35.42,6.05,11.4,,17.45,,2021-09-22 21:45:00,1.89,,,1.12,
20.47,33.9,5.81,11.29,,17.11,,2021-09-22 22:00:00,1.89,,,1.0,
20.47,33.9,5.86,11.3,,17.17,,2021-09-22 22:15:00,1.88,,,1.14,
20.47,33.9,5.54,11.11,,16.66,,2021-09-22 22:30:00,1.87,,,1.14,
21.79,37.13,5.49,11.02,,16.52,,2021-09-22 22:45:00,1.87,,,1.14,
24.09,40.36,5.42,10.91,,16.33,,2021-09-22 23:00:00,1.88,,,1.12,
24.09,40.36,5.43,10.91,,16.34,,2021-09-22 23:15:00,1.89,,,1.12,
24.09,40.36,5.56,11.03,,16.6,,2021-09-22 23:30:00,1.87,,,0.96,
18.79,30.9,5.51,10.95,,16.46,,2021-09-23 00:00:00,1.87,,,0.95,
18.79,30.9,5.29,10.92,,16.21,,2021-09-23 00:15:00,1.86,,,0.95,
18.79,30.9,5.39,11.03,,16.42,,2021-09-23 00:30:00,1.85,,,0.95,
19.35,31.96,5.45,10.96,,16.42,,2021-09-23 00:45:00,1.85,,,0.95,
19.98,33.02,5.18,10.72,,15.9,,2021-09-23 01:00:00,1.85,,,0.95,
19.98,33.02,5.15,10.66,,15.82,,2021-09-23 01:15:00,1.85,,,0.95,
19.98,33.02,5.21,10.69,,15.9,,2021-09-23 01:30:00,1.86,,,0.95,
21.37,34.16,5.3,10.82,,16.12,,2021-09-23 01:45:00,1.85,,,0.95,
22.54,37.59,5.23,10.7,,15.93,,2021-09-23 02:00:00,1.84,,,0.95,
22.54,37.59,5.36,10.68,,16.05,,2021-09-23 02:15:00,1.84,,,0.95,
22.54,37.59,5.15,10.66,,15.81,,2021-09-23 02:30:00,1.83,,,0.95,
18.93,29.49,5.23,10.54,,15.77,,2021-09-23 02:45:00,1.82,,,0.95,
14.75,23.69,5.23,10.74,,15.96,,2021-09-23 03:00:00,1.82,,,0.95,
14.75,23.69,5.25,10.67,,15.92,,2021-09-23 03:15:00,1.81,,,0.95,
14.75,23.69,5.29,10.59,,15.88,,2021-09-23 03:30:00,1.81,,,0.95,
16.46,24.3,5.3,10.65,,15.96,,2021-09-23 03:45:00,1.8,,,0.95,
18.17,29.8,5.17,10.52,,15.69,,2021-09-23 04:00:00,1.89,,,0.95,
18.17,29.8,5.13,10.53,,15.66,,2021-09-23 04:15:00,1.91,,,0.95,
18.17,29.8,5.0,10.45,,15.45,,2021-09-23 04:30:00,1.81,,,0.95,
17.93,29.53,5.33,10.69,,16.02,,2021-09-23 04:45:00,1.91,,,0.95,
17.72,28.99,5.32,10.63,,15.95,,2021-09-23 05:00:00,1.88,,,0.95,
17.72,28.99,5.32,10.62,,15.94,,2021-09-23 05:15:00,1.84,,,0.95,
17.72,28.99,5.41,10.8,,16.21,,2021-09-23 05:30:00,1.83,,,0.95,
18.26,30.06,5.44,10.81,,16.25,,2021-09-23 05:45:00,1.87,,,0.95,
18.92,31.12,5.63,10.94,,16.57,,2021-09-23 06:00:00,1.88,,,0.95,
18.92,31.12,5.76,10.91,,16.67,,2021-09-23 06:15:00,1.92,,,0.95,
18.92,31.12,5.79,10.9,,16.7,,2021-09-23 06:30:00,1.87,,,0.95,
18.27,29.74,5.91,11.13,,17.04,,2021-09-23 06:45:00,1.89,,,0.95,
17.37,28.36,6.03,11.41,,17.44,,2021-09-23 07:00:00,1.93,,,0.95,
17.37,28.36,5.96,11.13,,17.09,,2021-09-23 07:15:00,1.98,,,0.95,
17.37,28.36,5.84,11.12,,16.96,,2021-09-23 07:30:00,1.97,,,1.07,
17.67,29.28,5.85,11.07,,16.93,,2021-09-23 07:45:00,1.95,,,0.96,
18.11,29.68,6.14,11.35,,17.5,,2021-09-23 08:00:00,1.93,,,0.95,
18.11,29.68,5.83,11.25,,17.08,,2021-09-23 08:15:00,1.92,,,0.95,
18.11,29.68,5.59,11.03,,16.62,,2021-09-23 08:30:00,1.91,,,0.95,
21.49,37.39,5.66,11.03,,16.69,,2021-09-23 08:45:00,1.92,,,0.95,
24.58,41.24,5.57,10.95,,16.52,,2021-09-23 09:00:00,1.89,,,0.95,
24.58,41.24,5.55,10.71,,16.26,,2021-09-23 09:15:00,1.87,,,0.95,
24.58,41.24,5.61,10.91,,16.52,,2021-09-23 09:30:00,1.87,,,0.95,
26.73,46.96,5.45,10.87,,16.32,,2021-09-23 09:45:00,1.86,,,0.95,
29.38,49.82,5.33,10.85,,16.19,,2021-09-23 10:00:00,1.86,,,0.95,
29.38,49.82,5.27,10.73,,16.0,,2021-09-23 10:15:00,1.86,,,0.95,
29.38,49.82,5.3,10.75,,16.05,,2021-09-23 10:30:00,1.84,,,0.95,
