pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
31.89,47.55,1.2,9.68,2.2,0.22,5.29,42.3,27.52,76.8,0.44,78.16,2024-04-07 03:30:00,8.91,1.93,2.26,72.64,3.08
30.12,48.59,1.16,9.51,2.61,0.22,5.18,41.8,27.51,76.69,0.54,87.51,2024-04-07 03:45:00,9.0,1.92,2.37,76.59,3.16
30.12,48.59,1.16,9.13,2.39,0.21,4.97,44.35,27.52,76.42,0.15,90.5,2024-04-07 04:00:00,9.04,1.88,2.33,72.93,3.1
30.12,48.59,1.16,9.42,2.56,0.21,5.13,42.85,27.49,76.69,0.5,85.63,2024-04-07 04:15:00,9.02,1.79,2.35,72.58,3.12
28.61,47.62,1.19,9.72,1.91,0.19,5.31,38.92,27.4,77.2,0.39,116.18,2024-04-07 04:30:00,8.93,1.69,2.26,69.16,3.05
28.1,47.13,1.18,9.29,2.19,0.19,5.07,38.44,27.37,77.54,0.49,81.47,2024-04-07 04:45:00,9.09,1.71,2.16,66.37,3.0
28.1,47.13,1.19,9.08,2.07,0.19,4.98,35.87,27.24,78.23,0.63,110.82,2024-04-07 05:00:00,9.12,1.76,2.19,68.04,3.01
28.1,47.13,1.22,9.12,2.37,0.21,5.02,32.37,27.08,78.91,0.73,119.46,2024-04-07 05:15:00,9.03,1.69,2.09,66.84,2.95
31.15,45.27,1.27,10.22,2.36,0.21,5.64,30.17,27.03,79.4,0.29,111.03,2024-04-07 05:30:00,8.68,1.72,2.17,70.55,3.05
32.2,44.34,1.26,10.26,1.7,0.19,5.65,31.55,27.02,79.53,0.26,56.06,2024-04-07 05:45:00,8.72,1.81,2.26,75.12,3.11
32.2,44.34,1.26,9.49,1.8,0.21,5.25,31.0,26.97,79.78,0.24,95.79,2024-04-07 06:00:00,8.91,1.75,2.28,73.98,3.12
32.2,44.34,1.29,9.88,1.72,0.22,5.48,29.39,26.99,79.77,0.08,177.07,2024-04-07 06:15:00,8.82,1.72,2.24,69.64,3.09
26.6,40.98,1.34,10.44,1.65,0.21,5.81,27.27,27.03,79.84,0.45,94.93,2024-04-07 06:30:00,8.69,1.79,2.26,71.0,3.11
24.67,39.3,1.4,11.23,2.05,0.22,6.26,24.46,27.09,80.31,0.32,84.48,2024-04-07 06:45:00,8.38,1.83,2.26,71.12,3.1
24.67,39.3,1.53,14.35,2.05,0.27,8.0,22.93,27.26,80.39,0.46,237.43,2024-04-07 07:00:00,7.32,1.84,2.29,71.98,3.16
24.67,39.3,1.59,15.46,1.39,0.25,8.63,20.88,27.31,81.08,0.53,91.67,2024-04-07 07:15:00,7.01,1.92,2.37,73.31,3.25
28.76,40.91,1.58,13.77,1.66,0.25,7.73,20.75,27.33,81.65,0.35,47.02,2024-04-07 07:30:00,7.63,2.03,2.45,73.19,3.42
30.16,41.71,1.66,14.03,1.48,0.28,7.94,20.44,27.66,80.15,0.14,110.98,2024-04-07 07:45:00,7.52,2.05,2.46,76.46,3.43
30.16,41.71,1.71,15.05,1.55,0.29,8.51,22.89,28.13,76.51,0.14,55.39,2024-04-07 08:00:00,7.14,2.23,2.36,73.94,3.32
30.16,41.71,1.66,15.14,2.02,0.26,8.51,25.38,28.61,72.47,0.4,86.64,2024-04-07 08:15:00,7.12,2.46,2.39,73.38,3.35
30.08,44.29,1.58,13.9,1.93,0.25,7.81,31.48,28.96,69.45,0.29,105.68,2024-04-07 08:30:00,7.48,2.83,2.45,72.71,3.34
30.05,45.58,1.46,13.04,1.88,0.25,7.26,34.41,29.43,65.38,0.48,105.48,2024-04-07 08:45:00,7.75,2.79,2.41,74.59,3.18
30.05,45.58,1.36,12.25,2.26,0.24,6.77,39.69,29.97,61.85,0.18,154.29,2024-04-07 09:00:00,8.04,2.4,2.33,77.62,3.05
30.05,45.58,1.32,12.39,2.46,0.25,6.81,47.26,30.34,58.36,0.24,225.59,2024-04-07 09:15:00,7.97,2.54,2.3,76.31,2.95
24.07,40.16,1.36,12.48,2.73,0.26,6.89,51.61,30.85,54.05,0.2,146.74,2024-04-07 09:30:00,7.87,2.78,2.35,78.76,2.97
22.01,37.45,1.2,11.5,2.73,0.23,6.25,57.92,31.19,51.96,0.22,105.06,2024-04-07 09:45:00,8.19,3.14,2.31,70.97,2.91
22.01,37.45,1.16,12.22,3.13,0.26,6.59,61.72,31.65,50.78,0.2,178.51,2024-04-07 10:00:00,7.95,3.32,2.3,71.96,2.85
22.01,37.45,2.21,22.09,3.44,0.37,12.59,61.42,32.24,50.31,0.48,103.78,2024-04-07 10:15:00,4.92,3.11,2.32,75.98,2.91
24.14,43.81,1.6,19.33,3.1,0.25,10.66,68.63,32.67,48.52,0.44,89.52,2024-04-07 10:30:00,5.69,3.14,2.25,71.62,2.85
24.87,46.99,1.2,14.85,3.39,0.25,8.0,64.75,33.18,46.02,0.36,113.78,2024-04-07 10:45:00,7.1,3.27,2.23,69.67,2.85
24.87,46.99,1.13,13.69,3.85,0.28,7.34,76.42,33.42,45.6,0.17,220.95,2024-04-07 11:00:00,7.49,3.1,2.17,70.92,2.82
24.87,46.99,1.19,13.33,4.53,0.3,7.19,79.59,33.46,47.58,0.66,235.61,2024-04-07 11:15:00,7.71,2.86,2.53,75.41,2.94
24.55,48.91,1.34,13.63,3.49,0.32,7.47,71.69,32.33,59.83,1.07,241.57,2024-04-07 11:30:00,7.73,2.98,3.23,69.98,3.09
24.45,49.86,1.84,14.34,3.01,0.26,8.25,59.36,31.95,62.49,0.97,239.53,2024-04-07 11:45:00,7.56,2.97,3.68,67.94,3.28
24.45,49.86,1.4,10.85,2.4,0.22,6.07,54.45,31.65,63.43,0.52,234.82,2024-04-07 12:00:00,8.67,2.81,5.87,67.55,3.98
24.45,49.86,1.38,10.82,3.0,0.23,6.04,53.56,31.67,62.61,0.97,243.41,2024-04-07 12:15:00,8.66,2.13,6.1,65.29,4.05
25.86,50.42,1.52,12.59,2.99,0.26,7.08,56.95,31.9,62.25,0.86,242.83,2024-04-07 12:30:00,8.07,1.8,3.32,64.34,3.13
26.34,50.69,1.44,11.82,3.38,0.25,6.61,60.74,32.05,61.74,0.94,235.42,2024-04-07 12:45:00,8.36,1.9,2.81,66.42,3.03
26.34,50.69,1.39,11.59,3.12,0.25,6.45,63.15,31.98,61.2,0.95,241.99,2024-04-07 13:00:00,8.5,2.01,2.66,64.7,3.06
26.34,50.69,1.42,12.55,3.42,0.31,6.97,68.38,32.47,58.43,0.79,240.32,2024-04-07 13:15:00,8.19,1.68,2.4,64.74,2.94
25.04,46.55,1.3,11.69,3.63,0.24,6.42,78.31,32.88,55.81,0.87,240.63,2024-04-07 13:30:00,8.54,1.99,2.33,64.12,3.01
24.62,44.47,1.41,12.18,3.69,0.24,6.77,82.55,33.33,54.08,0.71,241.88,2024-04-07 13:45:00,8.25,2.39,2.46,64.7,3.35
24.62,44.47,1.7,16.1,3.94,0.26,9.05,84.95,33.17,54.01,0.86,241.22,2024-04-07 14:00:00,7.51,1.88,2.41,64.61,3.25
24.62,44.47,1.29,11.48,4.05,0.24,6.31,83.56,33.13,53.58,0.81,235.47,2024-04-07 14:15:00,8.58,1.87,2.38,63.12,3.21
22.73,45.65,1.28,10.9,4.56,0.2,6.0,85.46,33.2,51.24,0.84,242.48,2024-04-07 14:30:00,8.63,2.41,2.83,64.48,3.57
22.12,46.24,1.47,13.72,4.75,0.24,7.63,85.67,33.73,50.27,0.72,237.54,2024-04-07 14:45:00,7.59,2.41,3.15,65.08,3.7
22.12,46.24,1.27,12.48,4.55,0.25,6.82,80.04,34.05,52.53,0.77,235.18,2024-04-07 15:00:00,8.14,1.87,2.37,62.89,3.14
22.12,46.24,2.67,15.96,4.0,0.21,9.76,68.99,32.08,61.34,0.91,237.5,2024-04-07 15:15:00,6.56,2.09,2.36,62.58,3.27
24.87,42.35,1.68,10.74,3.95,0.2,6.24,67.65,31.4,61.86,0.44,241.13,2024-04-07 15:30:00,8.72,2.0,2.47,64.18,3.43
25.81,40.41,1.35,9.53,3.92,0.2,5.34,81.06,31.24,60.27,0.93,245.82,2024-04-07 15:45:00,9.18,1.26,2.25,65.0,3.08
25.81,40.41,1.23,8.95,4.07,0.19,4.94,84.19,30.99,61.01,0.99,241.55,2024-04-07 16:00:00,9.37,0.67,2.01,64.71,2.69
25.81,40.41,1.49,11.88,4.45,0.2,6.68,87.9,31.25,58.61,0.84,239.96,2024-04-07 16:15:00,8.23,1.3,1.97,62.39,2.66
22.27,41.91,1.27,11.17,4.37,0.2,6.14,83.75,31.55,57.21,0.62,233.94,2024-04-07 16:30:00,8.63,1.35,2.03,62.03,2.8
21.13,42.65,1.35,12.24,4.38,0.19,6.75,83.28,31.23,57.43,0.69,235.51,2024-04-07 16:45:00,8.2,1.36,2.06,61.16,2.91
21.13,42.65,1.59,16.59,4.56,0.27,9.22,80.62,30.86,58.8,0.73,232.95,2024-04-07 17:00:00,6.64,1.26,2.02,61.61,2.82
21.13,42.65,1.55,17.81,4.33,0.24,9.82,78.48,30.74,59.15,0.64,240.72,2024-04-07 17:15:00,6.32,1.09,1.99,62.07,2.76
21.65,42.0,1.31,13.48,4.39,0.19,7.37,77.25,30.03,61.71,0.4,234.44,2024-04-07 17:30:00,7.86,0.74,2.02,63.54,2.83
21.83,41.67,1.34,12.35,4.34,0.27,6.8,76.44,29.56,63.45,0.67,230.45,2024-04-07 17:45:00,8.18,1.35,2.27,66.31,3.26
21.83,41.67,1.35,10.93,4.18,0.27,6.07,72.37,29.28,64.42,0.45,230.09,2024-04-07 18:00:00,8.66,0.67,2.0,65.17,2.86
21.83,41.67,2.2,14.91,4.19,0.21,8.84,67.29,29.0,66.36,0.67,221.69,2024-04-07 18:15:00,6.96,1.52,2.03,63.98,2.92
20.42,40.97,2.53,16.53,4.71,0.24,9.95,59.47,28.78,66.93,0.5,211.46,2024-04-07 18:30:00,6.46,1.79,2.31,65.06,3.38
19.93,40.64,1.6,12.88,4.1,0.23,7.29,60.66,28.47,68.69,0.56,199.92,2024-04-07 18:45:00,8.08,1.82,2.67,67.87,4.01
19.93,40.64,1.43,13.69,4.3,0.24,7.58,58.41,28.24,69.98,0.58,211.65,2024-04-07 19:00:00,7.87,1.77,2.6,67.54,3.97
19.93,40.64,1.37,13.79,3.79,0.27,7.58,55.35,28.06,71.25,0.43,218.82,2024-04-07 19:15:00,7.84,1.55,2.39,66.66,3.68
20.92,39.63,1.28,12.91,3.56,0.28,7.05,51.5,27.98,72.83,0.48,218.94,2024-04-07 19:30:00,8.16,1.56,2.28,66.31,3.45
21.24,39.13,1.29,13.84,3.72,0.33,7.54,47.72,27.86,74.4,0.52,213.47,2024-04-07 19:45:00,7.93,1.58,2.16,66.16,3.21
21.24,39.13,1.31,15.57,3.99,0.41,8.47,45.1,27.91,75.22,0.45,209.6,2024-04-07 20:00:00,7.39,1.79,2.24,67.73,3.31
21.24,39.13,1.37,19.41,3.25,0.44,10.51,37.1,27.78,76.48,0.61,232.14,2024-04-07 20:15:00,6.22,2.45,2.47,68.43,3.68
19.33,37.84,1.63,22.15,3.02,0.47,12.16,31.86,27.72,77.37,0.57,224.89,2024-04-07 20:30:00,5.2,3.02,2.62,66.42,4.0
18.71,37.2,2.91,26.8,2.81,0.47,15.61,34.29,27.62,77.97,0.62,235.83,2024-04-07 20:45:00,3.45,2.58,2.54,65.49,3.95
18.71,37.2,1.69,20.84,2.72,0.42,11.52,35.3,27.6,77.35,0.56,228.27,2024-04-07 21:00:00,5.68,2.41,2.45,64.83,3.84
18.71,37.2,1.47,17.12,2.63,0.34,9.4,37.29,27.57,77.13,0.52,227.49,2024-04-07 21:15:00,6.91,2.35,2.5,65.12,3.89
20.24,33.09,1.4,15.62,2.95,0.3,8.56,38.83,27.41,78.43,0.38,205.21,2024-04-07 21:30:00,7.47,2.13,2.47,65.66,3.84
20.77,31.03,1.38,16.44,3.05,0.33,8.98,38.62,27.28,79.8,0.47,207.47,2024-04-07 21:45:00,7.19,1.86,2.32,65.17,3.62
20.77,31.03,1.47,20.62,2.51,0.35,11.23,37.02,27.28,79.85,0.54,224.49,2024-04-07 22:00:00,5.79,1.76,2.22,65.67,3.45
20.77,31.03,1.44,17.47,2.72,0.33,9.56,37.15,27.18,80.57,0.42,194.82,2024-04-07 22:15:00,6.83,1.81,2.23,66.59,3.43
22.74,32.4,1.43,16.49,2.8,0.28,9.04,40.41,27.19,80.94,0.67,235.52,2024-04-07 22:30:00,7.2,1.96,2.36,67.65,3.62
23.38,33.05,1.43,13.98,2.9,0.32,7.73,41.76,27.11,81.29,0.65,238.36,2024-04-07 22:45:00,8.01,1.7,2.23,68.25,3.39
23.38,33.05,1.4,11.35,2.44,0.2,6.33,44.21,26.98,81.94,0.43,194.53,2024-04-07 23:00:00,8.88,1.69,2.25,68.05,3.42
23.38,33.05,1.38,11.0,3.04,0.22,6.13,45.04,26.88,82.47,0.62,229.82,2024-04-07 23:15:00,8.96,1.81,2.28,68.72,3.47
18.08,32.41,1.35,10.05,2.89,0.19,5.61,47.49,26.75,83.34,0.42,177.16,2024-04-07 23:30:00,9.25,1.32,1.96,67.36,3.05
16.37,32.08,1.38,10.98,2.95,0.21,6.12,44.32,26.75,83.63,0.41,141.42,2024-04-07 23:45:00,8.96,1.46,1.91,68.16,2.94
16.37,32.08,1.18,9.48,0.07,0.16,5.18,41.78,26.71,84.15,0.3,198.13,2024-04-08 00:00:00,8.97,1.81,1.91,69.68,2.86
16.37,32.08,1.08,9.28,0.48,0.17,4.99,42.59,26.7,84.51,0.47,211.06,2024-04-08 00:15:00,9.08,2.3,1.95,71.54,2.84
15.78,30.81,1.07,9.14,0.35,0.18,4.91,40.83,26.55,85.79,0.67,235.6,2024-04-08 00:30:00,9.14,2.22,1.96,72.5,2.86
15.59,30.17,1.09,9.09,0.61,0.16,4.9,36.5,26.46,86.65,0.42,186.35,2024-04-08 00:45:00,9.19,2.09,1.87,70.07,2.76
15.59,30.17,1.08,8.81,0.35,0.16,4.75,35.24,26.53,86.82,0.35,208.42,2024-04-08 01:00:00,9.28,1.93,1.81,69.67,2.66
15.59,30.17,1.09,8.68,0.47,0.15,4.69,34.21,26.5,87.3,0.44,208.92,2024-04-08 01:15:00,9.32,2.42,1.84,70.79,2.68
18.02,28.54,1.19,8.55,0.13,0.16,4.7,30.58,26.37,88.03,0.37,146.68,2024-04-08 01:30:00,9.41,4.25,1.96,73.43,2.83
18.85,27.72,1.26,9.45,0.5,0.17,5.22,26.88,26.18,88.64,0.23,128.62,2024-04-08 01:45:00,9.04,4.86,2.03,75.36,2.93
18.85,27.72,2.58,11.88,0.86,0.21,7.55,25.28,26.2,88.54,0.48,147.97,2024-04-08 02:00:00,8.01,4.73,2.12,76.4,3.02
18.85,27.72,1.33,9.0,0.49,0.15,5.04,26.94,26.11,88.9,0.42,153.4,2024-04-08 02:15:00,9.2,4.64,2.18,79.09,3.06
16.38,28.35,1.21,7.82,0.08,0.14,4.33,28.44,26.11,88.87,0.47,154.34,2024-04-08 02:30:00,9.63,5.17,2.15,77.57,3.01
15.53,28.67,1.15,7.14,0.61,0.13,3.93,29.35,26.06,88.97,0.52,148.75,2024-04-08 02:45:00,9.91,5.43,2.13,78.97,2.96
15.53,28.67,1.15,6.67,0.39,0.12,3.68,30.88,26.02,88.81,0.55,161.11,2024-04-08 03:00:00,10.04,5.42,2.08,79.93,2.86
15.53,28.67,1.16,6.62,0.49,0.25,3.67,30.69,25.99,88.63,0.56,152.55,2024-04-08 03:15:00,10.07,5.16,2.05,80.4,2.82
18.28,30.91,1.23,6.61,0.3,0.13,3.72,29.2,25.93,88.9,0.66,133.54,2024-04-08 03:30:00,10.01,4.65,1.96,78.68,2.72
19.16,32.03,1.24,6.68,0.63,0.13,3.77,28.58,25.86,88.8,0.63,137.33,2024-04-08 03:45:00,9.96,4.05,1.99,79.23,2.76
19.16,32.03,1.26,6.59,0.98,0.14,3.74,28.13,25.84,88.82,0.51,131.51,2024-04-08 04:00:00,9.95,3.52,1.99,79.54,2.76
19.16,32.03,1.27,6.85,1.09,0.15,3.87,27.98,25.9,88.37,0.5,128.72,2024-04-08 04:15:00,9.93,3.07,2.02,81.74,2.77
16.79,33.13,1.29,6.8,1.33,0.13,3.87,28.36,25.88,88.15,0.41,150.58,2024-04-08 04:30:00,9.95,2.75,2.2,91.05,2.94
15.98,33.68,1.22,6.68,0.8,0.14,3.75,29.03,25.82,88.39,0.63,130.3,2024-04-08 04:45:00,10.01,2.53,2.31,93.53,3.05
15.98,33.68,1.23,7.33,0.98,0.15,4.09,27.37,25.73,88.95,0.66,141.11,2024-04-08 05:00:00,9.77,2.2,2.29,92.8,3.05
15.98,33.68,1.3,10.43,1.3,0.19,5.77,20.74,25.73,89.14,0.66,135.2,2024-04-08 05:15:00,8.76,2.04,2.25,92.08,3.04
17.6,29.8,1.34,14.01,1.04,0.21,7.68,16.55,25.7,89.55,0.59,134.67,2024-04-08 05:30:00,7.7,2.25,2.29,91.72,3.05
18.15,27.86,1.41,18.93,1.0,0.27,10.3,14.43,25.72,89.53,0.63,108.98,2024-04-08 05:45:00,6.09,2.87,2.45,92.61,3.23
18.15,27.86,1.42,21.23,0.84,0.27,11.51,14.86,25.64,89.84,0.56,130.94,2024-04-08 06:00:00,5.4,3.46,2.72,94.28,3.53
18.15,27.86,1.38,19.02,0.7,0.28,10.32,17.79,25.49,90.45,0.49,150.41,2024-04-08 06:15:00,6.06,3.47,2.73,92.2,3.54
14.81,23.16,1.42,20.91,0.89,0.34,11.34,16.99,25.42,90.76,0.41,182.43,2024-04-08 06:30:00,5.53,3.23,2.7,91.46,3.46
13.73,20.8,1.5,23.26,0.89,0.31,12.63,19.92,25.61,89.81,0.31,204.72,2024-04-08 06:45:00,4.7,3.01,2.56,90.04,3.36
13.73,20.8,1.43,17.43,1.04,0.24,9.53,26.38,25.91,88.6,0.2,137.85,2024-04-08 07:00:00,6.66,2.97,2.54,90.18,3.39
13.73,20.8,1.49,17.52,0.79,0.33,9.63,22.73,26.18,87.51,0.34,76.04,2024-04-08 07:15:00,6.56,2.81,2.56,90.02,3.48
17.01,30.42,2.87,32.63,0.68,0.51,18.62,13.19,26.58,85.84,0.44,84.18,2024-04-08 07:30:00,1.14,2.44,2.51,90.1,3.44
18.14,35.22,3.19,37.07,1.12,0.46,21.21,12.13,26.98,83.88,0.32,95.07,2024-04-08 07:45:00,,2.73,2.58,90.87,3.5
18.14,35.22,3.47,36.9,0.86,0.43,21.34,16.72,27.31,81.38,0.45,57.06,2024-04-08 08:00:00,,3.3,2.77,90.39,3.75
18.14,35.22,3.91,40.23,0.74,0.42,23.44,14.93,27.75,79.35,0.49,91.03,2024-04-08 08:15:00,,3.51,2.83,90.66,3.88
20.1,36.69,3.9,37.13,0.88,0.4,21.81,19.24,27.93,79.5,0.59,233.2,2024-04-08 08:30:00,0.04,3.27,2.81,90.05,3.83
20.78,37.42,2.66,28.96,0.9,0.31,16.55,25.56,28.31,77.54,0.26,239.82,2024-04-08 08:45:00,2.42,3.21,2.75,88.72,3.71
20.78,37.42,2.42,25.92,0.66,0.35,14.76,32.64,28.57,74.29,0.49,246.21,2024-04-08 09:00:00,3.48,3.17,2.61,83.92,3.59
20.78,37.42,2.3,27.42,0.75,0.41,15.45,35.56,29.0,71.47,0.36,62.89,2024-04-08 09:15:00,2.95,3.11,2.49,77.77,3.57
22.66,36.35,1.81,23.32,0.78,0.33,12.92,45.79,29.24,68.21,0.35,227.3,2024-04-08 09:30:00,4.47,2.98,2.41,77.2,3.49
23.3,35.81,3.31,24.7,1.06,0.39,14.84,50.71,29.56,65.03,0.78,238.5,2024-04-08 09:45:00,3.74,3.47,2.55,80.79,3.56
23.3,35.81,1.74,19.7,1.52,0.31,10.97,56.08,30.2,62.11,0.15,101.73,2024-04-08 10:00:00,5.67,3.23,2.41,78.81,3.33
23.3,35.81,1.37,17.25,1.1,0.29,9.39,62.19,30.4,60.56,0.21,137.21,2024-04-08 10:15:00,6.53,3.75,2.58,75.34,3.55
21.46,37.59,1.21,15.1,1.6,0.29,8.14,70.25,30.85,59.37,0.27,253.64,2024-04-08 10:30:00,7.3,3.39,2.86,78.36,3.58
20.87,38.48,1.15,14.05,1.11,0.28,7.54,71.88,31.01,61.13,0.27,232.19,2024-04-08 10:45:00,7.67,2.63,2.99,77.22,3.28
20.87,38.48,4.53,21.17,1.55,0.32,13.97,58.79,31.27,63.95,0.48,229.94,2024-04-08 11:00:00,6.27,2.53,3.22,76.41,3.27
20.87,38.48,1.98,15.68,1.51,0.34,9.06,49.58,31.2,68.88,0.92,241.22,2024-04-08 11:15:00,6.9,2.39,2.63,70.18,3.06
25.47,48.73,1.73,13.84,1.27,0.31,7.9,47.5,31.05,71.01,0.9,242.0,2024-04-08 11:30:00,7.74,2.65,3.29,71.24,3.54
27.05,53.85,1.59,13.3,1.3,0.3,7.5,46.51,30.86,73.01,0.9,239.5,2024-04-08 11:45:00,8.07,2.9,5.0,68.57,4.39
27.05,53.85,2.02,13.59,0.88,0.23,8.0,43.31,30.59,74.04,0.74,240.34,2024-04-08 12:00:00,7.77,2.71,9.14,67.38,5.52
27.05,53.85,1.68,11.53,0.71,0.22,6.65,42.78,30.55,74.32,0.89,232.09,2024-04-08 12:15:00,8.55,2.38,5.65,64.96,4.5
24.68,54.13,2.28,13.27,0.66,0.23,8.04,41.25,30.7,74.14,0.75,236.57,2024-04-08 12:30:00,7.74,2.03,3.96,64.38,3.75
23.87,54.26,1.65,10.02,0.28,0.2,5.83,43.13,30.53,73.98,0.8,238.77,2024-04-08 12:45:00,9.11,1.9,3.53,64.87,3.56
23.87,54.26,1.4,9.34,0.95,0.21,5.28,44.01,31.02,72.71,0.33,237.19,2024-04-08 13:00:00,9.43,1.76,3.33,63.18,3.43
23.87,54.26,1.84,10.76,0.48,0.25,6.38,42.31,31.31,71.87,0.82,239.89,2024-04-08 13:15:00,8.66,1.63,2.95,63.61,3.22
24.58,49.45,1.76,10.15,0.57,0.21,6.0,39.81,31.63,71.38,0.92,235.61,2024-04-08 13:30:00,8.97,1.62,2.93,62.85,3.24
24.83,47.04,1.47,7.94,0.45,0.17,4.6,39.03,31.65,71.37,0.83,228.55,2024-04-08 13:45:00,9.91,1.62,2.58,62.98,3.07
24.83,47.04,1.39,7.05,0.28,0.18,4.08,42.8,31.48,71.82,0.65,229.78,2024-04-08 14:00:00,10.26,1.5,2.38,62.84,2.95
24.83,47.04,1.36,7.14,0.47,0.19,4.1,39.55,31.47,71.96,0.62,236.85,2024-04-08 14:15:00,10.16,1.55,2.27,62.72,2.9
25.45,43.39,1.4,6.66,0.26,0.16,3.88,36.09,31.38,73.43,0.72,232.01,2024-04-08 14:30:00,10.25,1.14,2.08,62.32,2.68
25.66,41.56,1.81,8.39,0.29,0.18,5.11,33.11,31.4,73.71,0.68,238.18,2024-04-08 14:45:00,9.54,0.56,2.1,64.31,2.69
25.66,41.56,1.63,8.28,0.43,0.19,4.91,33.42,31.77,72.82,0.87,238.11,2024-04-08 15:00:00,9.67,0.53,2.12,62.52,2.7
25.66,41.56,1.49,7.44,0.41,0.19,4.36,35.19,31.63,73.04,0.9,238.0,2024-04-08 15:15:00,10.02,0.71,2.4,62.79,2.9
22.75,43.97,1.42,7.36,0.15,0.19,4.26,35.72,31.54,73.29,0.69,239.96,2024-04-08 15:30:00,10.09,1.14,2.58,61.64,3.06
21.81,45.17,1.51,7.78,0.43,0.17,4.55,39.68,31.53,73.38,0.65,232.53,2024-04-08 15:45:00,9.94,0.69,2.47,61.57,2.88
21.81,45.17,1.39,7.1,0.18,0.19,4.11,38.65,31.5,74.1,0.78,235.75,2024-04-08 16:00:00,10.31,1.12,2.77,62.96,2.97
21.81,45.17,1.33,6.55,0.43,0.18,3.77,37.53,31.43,73.87,0.49,248.58,2024-04-08 16:15:00,10.52,0.48,2.52,62.25,2.75
24.17,48.29,1.54,7.99,0.22,0.19,4.69,36.99,31.88,72.94,0.71,238.82,2024-04-08 16:30:00,9.87,0.52,2.1,61.03,2.59
24.98,49.96,1.97,10.03,0.28,0.2,6.1,37.18,31.43,75.06,0.7,247.28,2024-04-08 16:45:00,9.08,0.67,2.14,60.53,2.64
24.98,49.96,1.55,8.43,0.32,0.22,4.93,36.55,31.42,74.87,0.64,239.23,2024-04-08 17:00:00,9.74,1.36,2.36,61.04,2.89
24.98,49.96,2.69,9.52,0.45,0.2,6.41,36.28,31.43,74.81,0.81,236.29,2024-04-08 17:15:00,8.92,1.25,2.28,61.81,2.9
27.44,43.59,1.67,7.49,0.07,0.19,4.53,38.2,30.12,78.7,0.81,242.64,2024-04-08 17:30:00,10.02,1.15,2.17,61.56,2.9
28.29,40.41,1.51,7.56,0.39,0.24,4.44,34.51,29.76,80.75,0.7,235.13,2024-04-08 17:45:00,10.08,0.53,2.04,60.79,2.7
28.29,40.41,1.47,8.2,0.28,0.28,4.74,32.33,29.46,81.83,0.55,230.72,2024-04-08 18:00:00,9.88,0.7,2.19,62.4,2.82
28.29,40.41,1.38,7.69,0.13,0.22,4.4,34.13,29.17,83.63,0.4,208.01,2024-04-08 18:15:00,10.08,1.32,2.17,62.0,2.89
25.91,40.61,1.42,9.89,0.41,0.29,5.59,32.49,29.02,84.65,0.65,226.85,2024-04-08 18:30:00,9.41,1.3,2.27,63.08,3.02
25.14,40.71,1.57,12.45,0.29,0.28,7.04,32.77,28.69,86.11,0.54,217.22,2024-04-08 18:45:00,8.49,0.79,2.22,62.56,2.9
25.14,40.71,1.57,13.22,0.01,0.25,7.45,33.04,28.43,87.45,0.56,217.65,2024-04-08 19:00:00,8.23,1.53,2.27,64.47,3.08
25.14,40.71,1.43,10.29,0.04,0.25,5.8,34.89,28.24,88.25,0.43,204.78,2024-04-08 19:15:00,9.26,1.53,2.23,65.04,3.15
24.91,42.2,1.44,12.08,0.04,0.35,6.74,31.35,28.08,88.71,0.41,206.54,2024-04-08 19:30:00,8.64,1.31,2.02,64.29,2.86
24.83,42.9,1.58,16.57,0.59,0.47,9.21,31.21,27.98,88.93,0.68,240.03,2024-04-08 19:45:00,7.24,1.41,2.02,64.99,2.84
24.83,42.9,1.64,16.67,0.07,0.49,9.3,33.32,27.87,89.59,0.59,235.31,2024-04-08 20:00:00,7.21,2.08,2.23,67.58,3.13
24.83,42.9,1.62,17.38,0.41,0.49,9.66,32.12,27.76,90.47,0.65,238.49,2024-04-08 20:15:00,7.02,3.29,2.77,72.85,3.92
28.37,46.27,1.57,15.75,0.53,0.42,8.76,32.18,27.71,90.51,0.38,199.3,2024-04-08 20:30:00,7.63,2.78,2.69,71.97,3.88
29.51,47.87,1.55,14.5,0.08,0.35,8.09,32.04,27.6,90.75,0.33,171.46,2024-04-08 20:45:00,7.99,2.59,2.77,72.94,4.02
29.51,47.87,1.6,17.1,0.27,0.47,9.49,34.16,27.5,91.11,0.56,227.94,2024-04-08 21:00:00,7.12,2.14,2.68,73.64,3.85
29.51,47.87,1.54,16.83,0.22,0.42,9.31,35.68,27.5,90.98,0.51,222.25,2024-04-08 21:15:00,7.27,2.04,2.58,73.15,3.73
26.7,44.64,1.54,17.13,0.24,0.45,9.46,34.08,27.39,91.42,0.49,223.47,2024-04-08 21:30:00,7.22,2.31,2.72,71.78,4.05
25.74,43.02,1.55,19.43,0.44,0.44,10.67,34.05,27.36,91.71,0.57,237.9,2024-04-08 21:45:00,6.47,2.32,2.77,73.02,4.09
25.74,43.02,1.57,18.3,0.49,0.41,10.1,33.4,27.38,92.0,0.67,231.55,2024-04-08 22:00:00,6.81,2.58,2.89,74.97,3.99
25.74,43.02,1.57,15.98,0.28,0.37,8.89,32.53,27.38,92.23,0.5,216.73,2024-04-08 22:15:00,7.6,2.31,2.71,72.19,3.22
