pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
22.36,51.75,1.13,32.87,2.67,0.76,18.08,21.83,27.71,92.92,0.54,86.05,2024-03-26 20:30:00,22.71,2.36,38.77,93.05,11.69
22.36,53.86,1.15,32.96,2.67,0.72,18.14,22.82,27.68,92.19,0.64,162.29,2024-03-26 20:45:00,23.97,3.13,40.4,96.47,12.95
22.36,54.51,1.14,33.78,2.49,0.7,18.56,25.12,27.69,91.36,0.66,101.81,2024-03-26 21:00:00,23.69,2.8,41.92,100.26,12.96
20.7,54.51,0.99,34.41,2.31,0.68,18.77,24.88,27.64,91.97,0.45,143.55,2024-03-26 21:15:00,23.58,2.34,40.98,97.01,12.69
19.91,54.51,0.83,35.0,2.74,0.78,18.95,24.67,27.59,92.84,0.2,115.83,2024-03-26 21:30:00,23.77,2.6,42.36,101.29,12.85
19.91,56.15,0.72,34.8,2.59,0.76,18.76,25.88,27.51,92.69,0.7,178.67,2024-03-26 21:45:00,24.87,2.85,42.61,100.78,13.05
19.91,56.64,1.01,38.57,2.72,0.93,20.96,21.18,27.57,91.76,0.88,104.88,2024-03-26 22:00:00,23.34,3.53,44.33,106.66,13.7
24.24,56.64,1.11,44.53,3.51,1.02,24.16,16.09,27.61,90.05,0.23,130.68,2024-03-26 22:15:00,21.02,2.61,42.38,101.25,13.39
26.29,56.64,1.37,46.29,3.91,1.21,25.29,14.37,27.52,92.2,0.59,148.47,2024-03-26 22:30:00,20.94,4.51,46.72,111.99,15.29
26.29,64.37,1.97,46.26,3.79,0.96,25.75,12.53,27.56,93.88,0.74,192.85,2024-03-26 22:45:00,21.29,7.05,48.58,118.22,15.54
26.29,66.73,1.56,46.94,3.32,0.73,25.78,10.31,27.46,96.53,0.17,334.65,2024-03-26 23:00:00,21.67,8.33,53.82,127.74,18.05
28.54,66.73,1.58,49.7,3.59,0.74,27.23,7.54,27.35,97.74,0.52,18.76,2024-03-26 23:15:00,20.55,8.23,53.35,126.57,17.44
29.61,66.73,3.37,49.04,3.51,0.8,28.33,6.06,27.31,98.04,0.37,39.48,2024-03-26 23:30:00,20.55,5.37,53.56,123.77,17.51
29.61,72.57,27.57,53.6,4.51,0.82,50.11,1.85,27.2,98.69,0.95,31.4,2024-03-26 23:45:00,6.36,5.02,53.19,124.19,17.22
29.61,74.35,39.89,53.37,1.83,0.66,59.87,0.4,27.1,,0.34,359.37,2024-03-27 00:00:00,0.66,5.25,52.0,123.35,17.16
28.93,74.35,36.36,56.51,3.61,0.79,58.68,0.02,26.99,,0.32,172.49,2024-03-27 00:15:00,1.41,6.35,53.42,125.71,21.01
28.61,74.35,42.31,56.41,4.43,0.93,63.4,,26.98,,0.22,147.92,2024-03-27 00:30:00,,7.27,56.03,132.23,17.15
28.61,73.22,28.97,62.05,4.46,0.88,55.65,0.43,27.01,99.45,0.4,103.48,2024-03-27 00:45:00,5.7,7.31,58.61,136.76,18.85
28.61,72.88,7.73,62.95,4.79,0.65,39.09,8.16,27.21,95.31,0.46,85.26,2024-03-27 01:00:00,18.14,7.73,57.05,135.42,18.56
27.79,72.88,4.15,60.42,4.65,0.62,34.9,7.03,27.21,94.33,0.11,304.02,2024-03-27 01:15:00,21.04,7.58,57.39,133.51,19.02
27.38,72.88,7.63,63.45,4.9,0.58,39.27,6.4,27.19,96.11,0.53,182.22,2024-03-27 01:30:00,18.54,6.5,56.55,130.37,22.94
27.38,74.13,3.1,44.31,4.7,0.37,25.64,17.23,27.21,97.44,0.58,100.12,2024-03-27 01:45:00,28.98,10.12,60.5,141.27,21.87
27.38,74.51,1.85,33.03,4.65,0.31,18.74,17.99,27.14,99.27,0.88,47.36,2024-03-27 02:00:00,33.33,8.36,59.08,134.59,20.61
28.53,74.51,1.79,31.1,4.78,0.33,17.68,14.55,27.02,,0.43,51.74,2024-03-27 02:15:00,34.02,3.58,58.42,131.49,19.42
29.11,74.51,1.77,34.07,4.73,0.32,19.22,12.54,27.0,,0.33,57.6,2024-03-27 02:30:00,32.76,2.68,55.32,127.74,17.86
29.11,59.92,1.69,35.96,4.73,0.3,20.14,13.03,27.0,,0.48,181.04,2024-03-27 02:45:00,33.14,3.09,58.99,136.33,19.15
29.11,55.2,1.45,30.67,4.72,0.29,17.19,14.85,27.07,,0.36,221.99,2024-03-27 03:00:00,35.17,2.85,55.01,129.09,17.94
28.64,55.2,1.52,30.6,4.95,0.32,17.2,13.52,27.04,,0.58,203.05,2024-03-27 03:15:00,34.67,2.42,57.05,134.34,17.83
28.41,55.2,1.04,28.25,5.24,0.37,15.59,15.44,27.07,,0.82,190.07,2024-03-27 03:30:00,35.6,2.25,55.93,132.7,17.34
28.41,57.98,1.22,28.13,4.74,0.35,15.68,15.19,27.12,,0.91,217.32,2024-03-27 03:45:00,35.47,2.41,61.76,131.64,19.6
28.41,58.82,1.15,28.79,4.76,0.31,15.96,14.14,27.09,,0.78,211.94,2024-03-27 04:00:00,34.32,2.71,66.12,129.8,21.94
24.73,58.82,0.96,25.75,4.29,0.32,14.22,15.71,27.14,,0.31,78.38,2024-03-27 04:15:00,34.55,2.59,58.89,124.95,19.41
22.88,58.82,1.18,24.39,3.7,0.33,13.69,12.76,26.99,,0.82,50.8,2024-03-27 04:30:00,33.99,2.82,56.03,124.36,17.84
22.88,54.9,1.13,27.21,3.95,0.34,15.12,9.22,26.95,,0.76,56.58,2024-03-27 04:45:00,32.92,2.52,53.99,122.03,16.53
22.88,53.63,1.38,29.84,4.18,0.31,16.69,7.1,26.97,,0.31,45.23,2024-03-27 05:00:00,30.86,2.77,52.86,122.22,17.31
21.53,53.63,1.23,34.79,4.01,0.32,19.16,5.63,26.94,,0.73,45.99,2024-03-27 05:15:00,28.32,3.37,52.09,119.82,17.35
20.86,53.63,1.35,38.2,3.65,0.33,21.04,6.47,26.89,,0.4,43.03,2024-03-27 05:30:00,26.72,2.91,51.07,117.69,16.97
20.86,46.2,1.1,32.52,3.56,0.32,17.87,8.6,26.9,,1.05,38.03,2024-03-27 05:45:00,29.57,2.88,50.8,116.8,16.87
20.86,43.94,0.8,26.78,3.23,0.31,14.64,9.46,26.85,,0.52,11.1,2024-03-27 06:00:00,31.12,3.03,48.97,113.39,16.04
16.78,43.94,0.76,24.56,3.74,0.31,13.44,9.6,26.88,,0.49,6.92,2024-03-27 06:15:00,30.7,3.12,47.29,110.94,15.46
14.75,43.94,0.85,27.1,3.67,0.34,14.84,9.35,26.89,,1.13,30.68,2024-03-27 06:30:00,29.0,4.7,48.09,109.73,15.87
14.75,36.13,1.62,35.22,3.87,0.36,19.7,5.6,26.89,,1.03,19.91,2024-03-27 06:45:00,25.83,7.47,48.56,106.26,16.62
14.75,33.6,2.23,36.2,3.43,0.36,20.7,5.54,26.99,,0.74,8.53,2024-03-27 07:00:00,24.65,6.62,46.54,107.7,15.72
15.52,33.6,2.22,33.15,3.21,0.46,19.1,6.72,27.12,,0.34,43.58,2024-03-27 07:15:00,25.28,8.94,45.31,107.05,15.17
15.91,33.6,2.61,31.67,3.06,0.44,18.64,7.5,27.3,,0.09,272.29,2024-03-27 07:30:00,25.23,11.51,44.49,105.31,14.29
15.91,41.42,2.48,28.76,3.44,0.32,17.02,8.76,27.49,,0.45,48.24,2024-03-27 07:45:00,26.65,13.3,44.45,104.06,13.91
15.91,43.8,2.7,28.04,3.32,0.34,16.81,9.54,27.75,,0.26,104.26,2024-03-27 08:00:00,26.29,14.21,42.84,100.92,13.09
19.13,43.8,3.04,29.53,2.93,0.31,17.87,9.37,28.04,96.5,0.35,147.55,2024-03-27 08:15:00,25.04,17.58,41.74,98.7,13.02
20.66,43.8,3.84,31.0,2.79,0.32,19.27,9.16,27.95,96.69,0.33,170.39,2024-03-27 08:30:00,23.8,13.78,41.86,98.91,13.18
20.66,50.03,5.88,35.66,3.05,0.43,23.35,9.04,28.3,92.13,0.81,224.31,2024-03-27 08:45:00,21.3,11.82,42.03,99.13,12.93
20.66,51.92,6.98,38.73,3.48,0.42,25.84,8.81,28.8,87.59,0.16,167.75,2024-03-27 09:00:00,19.36,12.57,41.49,98.06,13.23
23.18,51.92,7.91,41.42,3.03,0.42,27.99,8.73,28.9,85.78,0.16,136.18,2024-03-27 09:15:00,17.5,15.5,40.85,98.98,12.69
24.45,51.92,8.58,40.76,3.09,0.4,28.18,9.91,28.85,87.13,1.23,37.07,2024-03-27 09:30:00,17.31,16.98,42.48,101.67,12.8
24.45,60.34,10.33,45.43,3.11,0.48,32.02,11.3,29.45,79.58,0.57,65.82,2024-03-27 09:45:00,15.2,16.58,43.19,103.25,13.59
24.45,62.9,11.92,50.04,3.24,0.45,35.71,11.21,29.62,76.97,0.72,161.56,2024-03-27 10:00:00,12.58,13.58,44.17,102.34,13.37
24.78,62.9,15.45,55.01,3.08,0.44,41.13,10.81,29.69,77.76,0.23,316.37,2024-03-27 10:15:00,8.89,12.15,44.84,100.7,13.44
24.95,62.9,14.28,56.8,3.31,0.46,41.13,10.88,29.84,77.66,0.56,219.38,2024-03-27 10:30:00,9.24,10.21,45.55,99.17,13.61
24.95,76.06,15.94,50.59,3.27,0.49,39.21,11.55,30.13,75.53,0.45,132.72,2024-03-27 10:45:00,12.01,10.99,44.32,102.46,13.55
24.95,80.07,7.86,43.68,2.84,0.52,29.13,14.36,29.86,76.6,0.9,183.94,2024-03-27 11:00:00,18.27,14.1,43.85,103.37,13.56
28.13,80.07,5.14,39.89,3.01,0.46,24.96,18.48,29.66,77.45,1.12,190.55,2024-03-27 11:15:00,20.15,8.24,43.12,103.63,13.5
29.72,80.07,4.22,38.04,2.91,0.43,23.25,19.83,29.74,76.46,0.91,192.71,2024-03-27 11:30:00,20.42,6.4,43.95,105.69,13.91
29.72,77.85,3.46,36.13,2.86,0.44,21.65,21.52,29.97,73.96,0.91,179.06,2024-03-27 11:45:00,21.43,5.49,44.86,109.28,13.92
29.72,77.18,2.65,34.3,2.67,0.42,20.05,21.74,30.46,69.98,0.57,166.01,2024-03-27 12:00:00,22.09,5.07,44.19,107.5,14.03
27.77,77.18,2.28,32.07,2.81,0.39,18.58,22.2,30.43,69.99,0.52,111.77,2024-03-27 12:15:00,22.5,4.11,41.84,102.78,13.25
26.8,77.18,2.16,30.01,2.83,0.41,17.41,24.08,30.31,70.27,0.57,172.56,2024-03-27 12:30:00,23.16,3.77,42.53,103.33,13.01
26.8,75.71,2.4,29.66,2.93,0.42,17.42,23.42,30.5,68.59,0.29,180.28,2024-03-27 12:45:00,22.74,3.74,42.91,103.6,13.38
26.8,75.26,2.1,27.83,3.04,0.38,16.22,23.62,29.97,72.6,1.13,193.49,2024-03-27 13:00:00,23.04,3.58,41.91,104.1,13.44
23.98,75.26,2.0,27.72,3.46,0.4,16.09,22.82,30.12,72.21,0.65,207.52,2024-03-27 13:15:00,22.55,3.2,42.87,105.16,13.19
22.57,75.26,2.25,28.55,3.56,0.39,16.72,22.57,29.95,71.74,1.11,201.96,2024-03-27 13:30:00,22.38,3.04,45.06,109.83,13.64
22.57,71.99,1.47,23.81,3.72,0.36,13.62,24.94,29.72,73.68,1.16,180.34,2024-03-27 13:45:00,25.79,3.06,44.26,107.1,14.04
22.57,70.99,1.57,25.54,3.71,0.36,14.6,24.48,30.0,70.62,0.96,195.84,2024-03-27 14:00:00,25.71,3.06,43.16,102.75,13.51
20.06,70.99,1.72,24.01,3.85,0.34,13.92,25.09,29.94,69.77,1.16,209.96,2024-03-27 14:15:00,26.79,3.21,42.88,103.89,13.33
18.81,70.99,1.98,23.95,3.62,0.34,14.1,25.89,29.8,71.22,1.33,202.57,2024-03-27 14:30:00,27.43,2.71,42.56,102.38,12.92
18.81,68.64,2.32,26.06,4.1,0.38,15.48,25.79,29.76,72.21,1.26,195.04,2024-03-27 14:45:00,27.53,2.5,43.57,103.94,13.47
18.81,67.92,3.71,28.11,3.88,0.36,17.66,24.41,29.61,70.63,1.45,182.95,2024-03-27 15:00:00,26.66,2.58,43.8,105.43,13.29
20.99,67.92,2.66,23.06,3.7,0.31,14.18,23.39,29.35,74.12,1.36,182.68,2024-03-27 15:15:00,28.86,2.56,43.41,101.7,13.22
22.03,67.92,4.59,27.46,3.34,0.39,18.03,14.88,29.58,73.41,1.03,192.81,2024-03-27 15:30:00,26.86,2.46,42.88,99.39,13.31
22.03,60.82,6.45,32.42,3.74,0.39,22.11,12.6,29.57,74.76,0.68,183.15,2024-03-27 15:45:00,27.69,2.52,43.13,99.92,12.93
22.03,58.66,7.15,33.59,3.71,0.37,23.29,12.98,29.51,72.39,0.96,187.41,2024-03-27 16:00:00,26.47,2.56,43.75,100.03,13.54
18.95,58.66,3.84,26.6,3.7,0.29,16.98,22.23,29.18,72.73,1.01,200.31,2024-03-27 16:15:00,29.53,2.33,43.58,99.06,13.58
17.41,58.66,2.46,25.1,4.1,0.32,15.09,22.56,29.08,74.98,1.01,177.96,2024-03-27 16:30:00,30.47,2.34,42.97,97.18,13.21
17.41,62.04,6.29,35.76,3.64,0.37,23.73,16.23,29.09,79.26,0.72,182.22,2024-03-27 16:45:00,25.48,2.14,42.68,97.53,13.16
17.41,63.07,4.71,35.64,3.42,0.35,22.39,13.09,29.03,80.79,0.42,140.72,2024-03-27 17:00:00,25.25,2.19,41.87,96.31,13.24
18.98,63.07,4.85,32.46,3.08,0.29,20.85,13.47,28.73,86.76,0.47,126.6,2024-03-27 17:15:00,24.92,2.3,43.9,102.13,13.88
19.72,63.07,4.96,29.14,2.68,0.36,19.2,15.04,28.45,90.36,0.68,130.6,2024-03-27 17:30:00,25.13,2.31,44.22,98.81,14.37
19.72,67.57,4.9,29.59,2.52,0.32,19.39,13.31,28.42,92.04,0.52,99.07,2024-03-27 17:45:00,25.73,1.92,42.75,94.86,14.03
19.72,69.03,1.67,25.2,2.44,0.33,14.5,14.2,28.34,92.43,0.64,69.94,2024-03-27 18:00:00,28.53,1.91,39.81,89.99,13.31
17.41,69.03,0.8,22.9,2.13,0.37,12.6,15.71,28.18,93.48,0.58,120.92,2024-03-27 18:15:00,30.23,1.51,38.1,86.5,13.08
16.32,69.03,0.92,22.67,2.4,0.41,12.58,14.66,28.07,96.67,0.58,87.61,2024-03-27 18:30:00,29.1,1.89,40.22,90.99,13.36
16.32,55.03,0.68,20.61,2.58,0.35,11.31,14.65,27.94,98.16,0.55,139.95,2024-03-27 18:45:00,31.09,1.8,38.84,89.69,13.16
16.32,50.77,0.63,19.01,2.11,0.32,10.43,14.22,27.94,98.52,0.54,82.78,2024-03-27 19:00:00,31.25,2.56,37.75,90.28,12.34
13.0,50.77,1.06,20.91,2.71,0.34,11.77,12.29,27.85,99.25,0.61,69.31,2024-03-27 19:15:00,29.3,2.25,38.84,92.13,12.29
11.42,50.77,1.14,21.81,2.56,0.35,12.31,12.43,27.76,,0.65,61.42,2024-03-27 19:30:00,30.43,2.32,37.63,90.16,12.38
11.42,43.44,0.89,21.68,2.06,0.37,12.04,13.5,27.74,,0.51,70.53,2024-03-27 19:45:00,30.83,2.51,39.6,95.31,12.77
11.42,41.06,0.8,20.57,2.04,0.38,11.38,15.81,27.72,99.61,0.5,62.05,2024-03-27 20:00:00,31.17,2.01,38.89,93.14,13.07
12.07,41.06,0.72,22.59,2.51,0.36,12.38,16.47,27.71,99.71,0.79,176.54,2024-03-27 20:15:00,30.34,2.28,37.67,92.69,12.51
12.37,41.06,0.91,25.47,2.37,0.42,14.04,16.52,27.69,,0.61,65.18,2024-03-27 20:30:00,28.81,2.7,40.28,98.33,13.07
12.37,41.38,0.73,22.97,2.31,0.38,12.59,16.46,27.69,,0.21,87.24,2024-03-27 20:45:00,31.69,2.54,38.52,94.42,11.86
12.37,41.48,0.66,24.68,2.52,0.39,13.43,15.2,27.67,,0.38,104.69,2024-03-27 21:00:00,30.39,3.26,39.7,99.03,12.25
16.42,41.48,0.63,26.88,2.01,0.41,14.55,14.49,27.66,,0.43,160.89,2024-03-27 21:15:00,30.1,3.56,40.12,101.07,12.65
18.34,41.48,0.71,27.82,1.98,0.41,15.11,15.9,27.69,,1.0,187.5,2024-03-27 21:30:00,30.67,3.21,41.22,102.92,13.03
18.34,41.81,0.46,26.69,2.45,0.38,14.31,17.5,27.67,,0.48,161.54,2024-03-27 21:45:00,32.08,2.92,42.82,106.22,13.61
18.34,41.91,0.69,28.06,2.34,0.4,15.22,16.22,27.64,,0.44,99.96,2024-03-27 22:00:00,31.02,2.88,42.88,106.33,13.46
17.47,41.91,0.73,28.4,1.92,0.42,15.42,14.85,27.57,,0.45,86.95,2024-03-27 22:15:00,30.07,2.85,41.55,102.17,12.46
17.05,41.91,0.82,30.32,1.93,0.43,16.5,12.63,27.55,,0.37,122.79,2024-03-27 22:30:00,28.82,2.45,42.02,103.32,13.06
17.05,39.25,0.99,31.29,2.09,0.43,17.14,11.28,27.52,,0.42,49.93,2024-03-27 22:45:00,28.56,2.54,41.85,101.74,13.32
17.05,38.45,1.2,32.43,2.23,0.43,17.91,9.69,27.54,,0.62,68.23,2024-03-27 23:00:00,27.42,2.84,40.63,99.32,13.09
14.19,38.45,1.54,35.58,2.0,0.47,19.82,7.69,27.45,,0.19,106.76,2024-03-27 23:15:00,25.37,2.61,40.5,100.49,13.23
12.75,38.45,1.16,38.86,2.51,0.53,21.23,6.3,27.37,,0.37,170.96,2024-03-27 23:30:00,23.94,3.19,40.63,99.82,13.12
12.75,44.98,3.76,45.68,2.13,0.62,26.88,3.36,27.36,,0.48,103.02,2024-03-27 23:45:00,20.99,3.45,41.0,99.94,14.02
12.75,46.97,2.9,47.29,0.95,0.64,27.04,3.2,27.39,,0.91,211.45,2024-03-28 00:00:00,20.4,4.94,40.18,98.6,13.11
10.41,46.97,3.16,43.99,2.17,0.61,25.52,6.51,27.39,96.55,0.35,141.37,2024-03-28 00:15:00,21.23,4.93,39.41,93.91,13.45
9.29,46.97,1.94,40.39,2.19,0.51,22.66,9.58,27.37,94.67,0.67,195.57,2024-03-28 00:30:00,23.27,5.2,39.51,99.73,14.32
9.29,43.27,2.68,45.03,1.83,0.53,25.67,8.14,27.39,91.7,0.19,104.68,2024-03-28 00:45:00,21.97,3.46,39.44,97.42,14.29
9.29,42.14,3.28,44.31,2.52,0.44,25.78,7.77,27.39,90.58,0.8,68.22,2024-03-28 01:00:00,21.43,2.55,39.03,95.55,13.18
7.79,42.14,2.84,41.2,2.48,0.39,23.8,9.46,27.33,91.16,0.22,112.36,2024-03-28 01:15:00,22.47,2.64,37.77,93.53,13.24
7.03,42.14,2.47,41.39,2.71,0.4,23.61,8.96,27.29,92.63,0.8,43.09,2024-03-28 01:30:00,22.37,2.16,37.52,92.77,13.02
7.03,43.94,2.01,41.77,2.96,0.43,23.44,8.0,27.2,94.39,0.4,29.5,2024-03-28 01:45:00,22.91,2.04,37.43,92.47,12.77
7.03,44.52,7.07,45.52,2.99,0.5,29.45,3.94,27.12,95.09,0.51,205.17,2024-03-28 02:00:00,18.1,2.43,37.05,92.1,12.09
9.51,44.52,14.31,52.34,2.99,0.53,38.82,1.1,27.17,94.62,0.49,67.61,2024-03-28 02:15:00,11.6,2.29,36.8,93.24,12.22
10.75,44.52,12.72,57.9,3.25,0.44,40.46,1.83,27.27,92.57,0.45,121.82,2024-03-28 02:30:00,11.3,3.1,37.81,94.29,13.4
10.75,45.84,5.95,51.92,3.34,0.38,31.9,5.73,27.16,93.71,0.23,174.2,2024-03-28 02:45:00,18.64,3.49,38.02,94.99,13.57
10.75,46.27,3.94,51.11,3.24,0.4,29.86,5.52,27.1,94.63,0.57,56.9,2024-03-28 03:00:00,19.73,2.58,37.77,92.86,13.21
20.45,46.27,2.81,40.63,4.16,0.37,23.48,8.61,27.07,95.0,0.55,79.72,2024-03-28 03:15:00,23.58,2.41,36.88,90.45,12.86
25.3,46.27,2.67,39.5,3.47,0.38,22.78,8.73,27.08,96.87,0.34,349.4,2024-03-28 03:30:00,23.41,2.26,37.59,89.15,13.16
25.3,52.67,2.95,43.02,3.83,0.39,24.84,6.33,27.02,99.3,0.72,47.08,2024-03-28 03:45:00,22.35,2.66,38.05,93.17,13.51
25.3,54.62,2.99,40.86,3.7,0.45,23.75,5.3,27.01,,1.05,42.22,2024-03-28 04:00:00,22.87,2.45,37.3,90.65,13.39
23.76,54.62,3.46,41.11,3.84,0.55,24.25,4.83,27.03,,1.04,59.23,2024-03-28 04:15:00,21.92,2.49,36.72,90.88,12.91
22.98,54.62,2.88,33.48,3.5,0.5,19.81,8.48,27.0,,0.33,124.39,2024-03-28 04:30:00,24.84,2.76,37.68,93.24,13.47
22.98,46.5,1.78,27.28,3.35,0.41,15.68,10.28,27.01,,0.17,79.55,2024-03-28 04:45:00,27.75,2.81,38.35,91.24,14.21
22.98,44.02,1.5,26.33,3.64,0.36,14.96,9.78,27.01,,0.49,182.22,2024-03-28 05:00:00,27.74,2.28,37.99,90.08,13.91
20.96,44.02,1.89,26.29,3.68,0.43,15.25,9.32,26.98,,0.98,59.55,2024-03-28 05:15:00,26.94,1.82,36.97,85.54,13.7
19.94,44.02,1.35,24.4,3.67,0.4,13.83,9.21,26.96,,0.24,56.38,2024-03-28 05:30:00,27.35,1.81,37.48,85.96,13.6
19.94,42.32,1.73,27.02,3.43,0.37,15.51,7.37,26.94,,0.42,118.21,2024-03-28 05:45:00,26.87,5.37,37.68,87.12,13.31
19.94,41.81,2.93,30.9,4.12,0.47,18.49,5.48,26.91,,1.06,58.48,2024-03-28 06:00:00,24.51,3.34,36.78,87.81,13.2
18.58,41.81,2.08,33.73,3.92,0.45,19.29,3.69,26.89,,0.38,27.77,2024-03-28 06:15:00,23.28,2.22,36.03,84.09,12.85
17.93,41.81,1.83,35.18,3.96,0.41,19.85,2.38,26.82,,1.09,36.78,2024-03-28 06:30:00,23.31,2.48,36.96,88.61,13.06
17.93,38.65,5.49,36.91,3.97,0.55,23.69,1.31,26.88,,1.07,45.38,2024-03-28 06:45:00,21.41,2.53,37.52,90.41,13.1
17.93,37.63,10.1,37.94,4.56,0.6,27.92,0.43,27.04,,0.66,35.07,2024-03-28 07:00:00,18.56,2.48,36.76,84.02,13.8
14.81,37.63,16.51,37.98,4.78,0.67,33.08,0.43,27.24,,1.06,60.62,2024-03-28 07:15:00,14.83,3.04,37.61,91.66,13.63
13.26,37.63,15.46,40.22,4.86,0.75,33.41,1.75,27.38,,0.67,170.0,2024-03-28 07:30:00,15.63,3.09,37.21,90.38,13.85
13.26,39.47,13.73,41.08,4.76,0.62,32.47,3.18,27.61,,0.59,111.69,2024-03-28 07:45:00,17.23,3.65,39.66,94.31,14.27
13.26,40.03,11.44,42.76,4.21,0.67,31.51,4.95,28.01,95.49,0.61,173.9,2024-03-28 08:00:00,18.35,7.61,39.74,96.23,14.33
17.21,40.03,9.79,44.24,4.87,0.86,30.96,6.05,28.42,88.77,0.49,86.85,2024-03-28 08:15:00,18.74,5.84,39.96,97.2,14.01
19.08,40.03,7.24,42.18,4.92,0.67,27.85,7.2,28.65,84.84,0.47,135.42,2024-03-28 08:30:00,21.87,4.94,41.84,99.81,13.81
19.08,47.34,5.69,39.08,5.02,0.64,24.98,10.28,29.1,79.85,0.56,57.29,2024-03-28 08:45:00,24.65,5.6,42.26,103.61,14.06
19.08,49.56,4.68,34.37,5.42,0.52,21.71,12.56,29.02,80.58,0.75,156.06,2024-03-28 09:00:00,26.85,3.41,43.05,105.88,14.16
18.58,49.56,4.1,31.15,5.2,0.5,19.56,16.41,29.31,77.57,0.61,60.82,2024-03-28 09:15:00,27.9,3.21,42.44,106.23,13.3
18.34,49.56,3.99,30.75,5.22,0.54,19.26,17.97,29.28,79.1,0.48,142.69,2024-03-28 09:30:00,27.94,2.72,44.81,110.49,13.96
18.34,52.22,5.71,36.81,5.24,0.55,23.81,18.85,29.13,82.79,0.64,163.98,2024-03-28 09:45:00,25.84,2.8,44.02,109.82,13.49
18.34,53.02,11.58,41.87,4.95,0.48,31.16,12.17,28.88,87.95,0.27,85.48,2024-03-28 10:00:00,20.22,3.69,47.52,116.42,14.54
23.3,53.02,11.41,40.59,5.19,0.49,30.36,11.1,29.1,86.95,0.32,178.15,2024-03-28 10:15:00,20.64,8.03,47.44,111.79,14.47
25.78,53.02,7.98,37.1,4.76,0.47,25.78,13.02,29.18,85.72,0.67,151.39,2024-03-28 10:30:00,24.34,19.24,45.87,110.98,14.1
25.78,58.89,6.86,33.81,4.13,0.41,23.17,15.29,29.18,85.67,0.9,166.36,2024-03-28 10:45:00,26.44,22.61,51.05,123.48,15.29
25.78,60.68,9.75,42.04,4.27,0.42,29.78,13.62,29.4,82.55,0.84,170.63,2024-03-28 11:00:00,21.42,23.89,47.71,111.49,14.4
25.66,60.68,8.83,46.44,4.14,0.46,31.35,15.26,29.91,77.29,0.33,131.94,2024-03-28 11:15:00,19.77,14.16,44.48,103.21,13.36
25.6,60.68,6.32,37.74,4.04,0.46,24.78,18.53,29.85,78.12,0.69,191.58,2024-03-28 11:30:00,22.47,6.52,45.86,106.64,13.61
25.6,58.75,5.34,36.2,4.18,0.52,23.19,19.28,30.16,75.06,0.5,160.3,2024-03-28 11:45:00,22.65,7.93,46.69,109.1,13.99
25.6,58.16,3.21,31.74,4.04,0.51,19.15,22.21,30.08,75.19,1.03,194.37,2024-03-28 12:00:00,23.75,4.24,45.69,103.57,13.46
21.33,58.16,7.95,38.24,4.27,0.55,26.35,21.36,30.21,73.59,1.07,185.38,2024-03-28 12:15:00,17.19,4.54,45.48,104.68,13.38
19.2,58.16,5.89,34.84,3.87,0.49,22.92,21.9,29.8,76.75,1.4,171.97,2024-03-28 12:30:00,19.35,3.59,45.63,107.61,13.78
19.2,56.63,4.57,31.5,4.11,0.47,20.12,22.11,29.86,76.61,1.21,200.4,2024-03-28 12:45:00,21.52,3.84,45.25,106.56,14.29
19.2,56.16,3.25,29.49,4.2,0.46,18.02,21.79,29.97,75.33,0.99,203.69,2024-03-28 13:00:00,22.64,3.39,43.68,102.54,14.04
16.62,56.16,3.38,30.65,4.12,0.48,18.73,21.33,29.88,76.01,1.05,194.13,2024-03-28 13:15:00,23.23,2.92,42.96,101.91,13.95
15.39,56.16,2.96,27.88,4.25,0.44,16.94,23.77,29.65,77.29,1.4,196.92,2024-03-28 13:30:00,25.39,2.8,42.85,102.66,13.75
15.39,58.75,2.35,24.52,4.49,0.4,14.69,26.53,29.44,78.93,1.39,192.16,2024-03-28 13:45:00,26.78,2.83,45.12,108.12,14.4
15.39,59.54,2.21,25.46,4.13,0.41,15.07,27.72,29.59,76.33,1.21,196.1,2024-03-28 14:00:00,25.27,2.61,43.34,106.18,13.51
16.62,59.54,3.78,28.31,4.84,0.42,17.83,20.63,29.8,74.8,1.13,201.71,2024-03-28 14:15:00,23.01,2.68,42.49,105.64,12.8
17.2,59.54,2.98,25.37,4.0,0.4,15.65,23.61,29.7,73.71,1.15,191.39,2024-03-28 14:30:00,24.71,2.65,41.82,103.23,13.12
17.2,60.64,2.86,24.62,4.8,0.4,15.16,24.56,29.67,72.63,0.54,185.49,2024-03-28 14:45:00,25.23,2.46,41.66,101.29,12.4
17.2,60.97,3.48,29.04,4.7,0.4,17.97,19.95,29.64,74.3,1.03,177.14,2024-03-28 15:00:00,21.43,2.3,41.5,100.8,13.03
19.75,60.97,3.05,30.52,4.79,0.41,18.39,19.61,29.53,78.04,0.76,180.3,2024-03-28 15:15:00,20.09,2.13,42.38,103.06,12.7
21.03,60.97,2.48,28.13,3.86,0.41,16.69,21.43,29.34,79.99,0.65,193.63,2024-03-28 15:30:00,22.6,1.71,40.68,89.91,12.56
21.03,65.86,3.97,31.04,3.66,0.44,19.4,18.01,29.33,80.96,0.76,154.32,2024-03-28 15:45:00,21.41,1.67,37.92,83.26,12.01
