pm2.5,pm10,no,no2,so2,co,nox,timestamp
,,6.49,11.94,5.75,0.42,11.48,2023-02-03 10:15:00
,,5.55,14.08,11.33,0.47,11.84,2023-02-03 10:30:00
,,,11.28,14.37,0.49,11.46,2023-02-03 10:45:00
,,,,,,0.0,2023-02-03 11:00:00
2.8,12.04,,,15.53,0.37,0.0,2023-02-03 11:15:00
31.52,120.42,,,28.0,0.4,0.0,2023-02-03 11:30:00
31.52,120.42,,6.57,30.88,0.4,6.41,2023-02-03 11:45:00
31.52,120.42,,,29.12,0.42,,2023-02-03 12:00:00
31.34,117.91,,,,0.41,,2023-02-03 12:15:00
29.53,95.38,,,,0.43,,2023-02-03 12:30:00
29.53,95.38,,,,0.4,,2023-02-03 12:45:00
29.53,95.38,,,,0.37,,2023-02-03 13:00:00
29.01,90.61,,,,0.34,,2023-02-03 13:15:00
23.63,47.69,,,,0.31,,2023-02-03 13:30:00
23.63,47.69,,,,0.26,,2023-02-03 13:45:00
23.63,47.69,,,,0.38,,2023-02-03 14:00:00
23.25,46.84,,,,0.38,,2023-02-03 14:15:00
19.34,39.16,,,,0.36,,2023-02-03 14:30:00
19.34,39.16,,,,0.37,,2023-02-03 14:45:00
19.34,39.16,14.56,,,0.37,10.24,2023-02-03 15:00:00
19.44,37.21,14.56,,,0.35,10.24,2023-02-03 15:15:00
,,14.56,,,0.33,10.24,2023-02-03 15:30:00
,,14.56,,,0.32,10.24,2023-02-03 15:45:00
,,2.11,25.56,,0.37,14.8,2023-02-03 16:00:00
,,2.31,24.42,,0.37,14.64,2023-02-03 16:15:00
12.94,15.37,1.24,25.85,12.58,0.36,14.33,2023-02-03 16:30:00
12.94,39.79,2.41,25.26,13.13,0.35,15.17,2023-02-03 16:45:00
12.94,39.79,5.34,24.79,11.51,0.38,17.27,2023-02-03 17:00:00
13.4,40.15,5.38,25.02,8.76,0.37,17.42,2023-02-03 17:15:00
18.16,43.41,5.38,25.02,7.8,0.34,17.42,2023-02-03 17:30:00
18.16,43.41,2.15,25.4,3.09,0.34,15.02,2023-02-03 17:45:00
18.16,43.41,0.71,26.84,9.54,0.32,14.63,2023-02-03 18:00:00
23.6,59.25,0.71,26.84,10.21,0.31,14.63,2023-02-03 18:15:00
72.54,201.8,0.71,26.84,10.29,0.3,14.63,2023-02-03 18:30:00
72.54,201.8,0.71,26.84,10.39,0.34,14.63,2023-02-03 18:45:00
72.54,201.8,0.71,26.84,8.99,0.39,14.63,2023-02-03 19:00:00
73.02,199.66,0.71,26.84,6.69,0.39,14.63,2023-02-03 19:15:00
77.28,180.38,0.71,26.84,5.86,0.39,14.63,2023-02-03 19:30:00
77.28,180.38,1.0,26.06,8.94,0.42,14.45,2023-02-03 19:45:00
77.28,180.38,7.58,10.96,10.82,0.43,11.84,2023-02-03 20:00:00
76.79,180.84,7.73,10.2,10.0,0.41,11.56,2023-02-03 20:15:00
72.34,184.97,8.24,6.73,10.09,0.43,10.16,2023-02-03 20:30:00
72.34,184.97,8.24,6.73,7.41,0.42,10.16,2023-02-03 20:45:00
72.34,184.97,8.24,6.73,5.1,0.4,10.16,2023-02-03 21:00:00
72.69,183.32,8.24,6.73,5.42,0.39,10.16,2023-02-03 21:15:00
75.86,168.53,8.24,6.73,4.0,0.36,10.16,2023-02-03 21:30:00
75.86,168.53,8.24,6.73,6.63,0.41,10.16,2023-02-03 21:45:00
75.86,168.53,8.24,6.73,6.04,0.43,10.16,2023-02-03 22:00:00
75.24,167.55,8.24,6.73,6.34,0.43,10.16,2023-02-03 22:15:00
69.64,158.79,8.24,6.73,5.77,0.43,10.16,2023-02-03 22:30:00
69.64,158.79,8.24,6.73,9.07,0.44,10.16,2023-02-03 22:45:00
69.64,158.79,8.24,6.73,8.62,0.46,10.16,2023-02-03 23:00:00
67.82,152.39,3.66,18.8,10.55,0.44,12.8,2023-02-03 23:15:00
51.47,94.82,3.4,19.26,13.07,0.44,12.82,2023-02-03 23:30:00
51.47,94.82,6.81,17.14,14.16,0.4,14.44,2023-02-04 00:00:00
52.4,97.05,2.3,14.62,13.01,0.36,9.52,2023-02-04 00:15:00
60.78,117.17,0.46,19.48,9.64,0.35,9.15,2023-02-04 00:30:00
60.78,117.17,,20.47,7.85,0.33,8.99,2023-02-04 00:45:00
60.78,117.17,1.19,15.46,7.61,0.31,8.39,2023-02-04 01:00:00
60.82,112.84,2.3,11.5,8.91,0.33,7.89,2023-02-04 01:15:00
61.3,73.88,2.3,11.5,8.84,0.31,7.89,2023-02-04 01:30:00
61.3,73.88,2.3,11.5,8.42,0.3,7.89,2023-02-04 01:45:00
61.3,73.88,2.3,11.5,10.36,0.29,7.89,2023-02-04 02:00:00
60.38,72.36,2.3,11.5,10.31,0.29,7.89,2023-02-04 02:15:00
50.96,58.64,0.62,16.32,6.68,0.28,8.43,2023-02-04 02:30:00
50.96,58.64,0.13,17.06,6.37,0.24,8.67,2023-02-04 02:45:00
50.96,58.64,3.69,14.37,9.05,0.25,10.5,2023-02-04 03:00:00
49.5,57.21,6.23,13.88,8.25,0.24,12.29,2023-02-04 03:15:00
34.5,44.32,6.56,13.82,9.81,0.17,12.52,2023-02-04 03:30:00
34.5,44.32,7.7,13.33,9.59,0.17,13.17,2023-02-04 03:45:00
34.5,44.32,6.73,14.83,10.55,0.31,13.18,2023-02-04 04:00:00
33.74,43.61,3.13,18.39,10.86,0.4,12.15,2023-02-04 04:15:00
25.89,37.16,3.13,18.39,7.65,0.38,12.15,2023-02-04 04:30:00
25.89,37.16,3.13,18.39,7.99,0.37,12.15,2023-02-04 04:45:00
25.89,37.16,3.13,18.39,7.84,0.39,12.15,2023-02-04 05:00:00
26.43,36.8,4.03,17.1,7.58,0.39,12.2,2023-02-04 05:15:00
31.94,33.58,5.67,13.27,4.89,0.34,11.51,2023-02-04 05:30:00
31.94,33.58,6.59,9.52,4.9,0.33,10.3,2023-02-04 05:45:00
31.94,33.58,6.14,12.15,9.14,0.32,11.3,2023-02-04 06:00:00
30.71,33.4,6.14,12.15,18.42,0.3,11.3,2023-02-04 06:15:00
18.1,31.79,6.14,12.15,18.72,0.29,11.3,2023-02-04 06:30:00
18.1,31.79,5.52,14.13,15.36,0.3,11.84,2023-02-04 06:45:00
18.1,31.79,6.47,15.04,17.74,0.31,13.08,2023-02-04 07:00:00
18.81,31.7,6.11,15.15,18.62,0.34,12.85,2023-02-04 07:15:00
26.06,30.89,4.18,18.6,17.4,0.4,13.1,2023-02-04 07:30:00
26.06,30.89,5.66,15.93,16.92,0.42,12.89,2023-02-04 07:45:00
26.06,30.89,5.72,15.91,15.6,0.41,12.93,2023-02-04 08:00:00
27.25,39.43,4.81,16.79,16.41,0.42,12.66,2023-02-04 08:15:00
39.36,116.26,6.14,12.37,15.0,0.39,11.42,2023-02-04 08:30:00
39.36,116.26,5.84,11.98,14.47,0.4,10.98,2023-02-04 08:45:00
39.36,116.26,6.45,10.93,15.74,0.46,10.91,2023-02-04 09:00:00
40.65,121.2,6.57,10.16,17.32,0.47,10.61,2023-02-04 09:15:00
53.89,165.67,5.26,13.12,14.22,0.48,11.11,2023-02-04 09:30:00
53.89,165.67,5.86,11.62,14.48,0.52,10.8,2023-02-04 09:45:00
53.89,165.67,3.66,15.98,17.06,0.57,11.32,2023-02-04 10:00:00
58.31,180.14,3.45,15.95,16.19,0.61,11.14,2023-02-04 10:15:00
98.06,310.39,4.83,13.07,19.06,0.64,10.74,2023-02-04 10:30:00
98.06,310.39,5.09,14.0,24.35,0.71,11.43,2023-02-04 10:45:00
98.06,310.39,7.61,11.7,24.9,0.77,12.25,2023-02-04 11:00:00
97.92,304.11,8.23,11.17,27.15,0.81,12.47,2023-02-04 11:15:00
96.65,247.57,4.98,14.14,26.76,0.78,11.41,2023-02-04 11:30:00
96.65,247.57,5.02,14.21,26.88,0.79,11.48,2023-02-04 11:45:00
96.65,247.57,4.25,16.28,15.16,0.5,11.95,2023-02-04 12:00:00
94.31,242.96,4.35,15.53,11.19,0.37,11.64,2023-02-04 12:15:00
73.27,201.41,4.4,15.37,14.42,0.3,11.59,2023-02-04 12:30:00
73.27,201.41,4.4,15.37,19.92,0.26,11.59,2023-02-04 12:45:00
73.27,201.41,4.4,15.37,26.49,0.27,11.59,2023-02-04 13:00:00
70.67,194.27,4.4,15.37,32.31,0.21,11.59,2023-02-04 13:15:00
47.27,129.98,4.59,15.06,37.1,0.19,11.58,2023-02-04 13:30:00
47.27,129.98,6.42,12.68,40.8,0.12,11.81,2023-02-04 13:45:00
47.27,129.98,6.78,12.67,44.8,0.09,12.09,2023-02-04 14:00:00
47.27,129.98,7.0,11.24,50.37,0.03,11.52,2023-02-04 14:15:00
,,6.07,12.67,51.86,0.04,11.52,2023-02-04 14:30:00
,,5.63,13.67,52.0,0.39,11.7,2023-02-04 14:45:00
,3.93,7.91,10.88,47.49,0.38,12.06,2023-02-04 15:00:00
,,10.91,8.5,47.14,0.37,13.22,2023-02-04 15:15:00
,,10.06,9.56,44.35,0.3,13.1,2023-02-04 15:30:00
,,6.89,11.88,43.96,0.29,11.76,2023-02-04 15:45:00
3.28,,7.72,10.11,40.49,0.34,11.51,2023-02-04 16:00:00
,,1.66,10.31,35.61,0.39,6.75,2023-02-04 16:15:00
,,0.91,10.33,30.69,0.32,6.16,2023-02-04 16:30:00
,,3.69,9.64,27.05,0.32,8.03,2023-02-04 16:45:00
,,8.5,9.33,26.32,0.33,11.73,2023-02-04 17:00:00
34.44,111.18,9.5,8.75,21.22,0.27,12.22,2023-02-04 17:15:00
50.0,120.0,8.58,9.21,22.11,0.29,11.73,2023-02-04 17:30:00
50.0,120.0,8.3,8.84,22.02,0.27,11.31,2023-02-04 17:45:00
15.0,46.67,5.13,14.59,16.36,0.26,11.77,2023-02-04 18:00:00
,,6.11,14.71,5.9,0.27,12.62,2023-02-04 18:15:00
,3.43,7.79,14.19,7.96,0.34,13.69,2023-02-04 18:30:00
,,5.76,14.88,3.55,0.39,12.42,2023-02-04 18:45:00
,,7.24,14.42,1.27,0.36,13.38,2023-02-04 19:00:00
6.56,,7.24,14.42,0.28,0.4,13.38,2023-02-04 19:15:00
98.49,164.3,7.24,14.42,0.05,0.4,13.38,2023-02-04 19:30:00
98.49,176.03,7.24,14.42,,0.39,13.38,2023-02-04 19:45:00
98.49,176.03,2.41,26.83,0.05,0.41,9.38,2023-02-04 20:00:00
97.43,176.03,,33.03,,0.34,7.37,2023-02-04 20:15:00
82.64,171.53,,33.03,,0.31,7.37,2023-02-04 20:30:00
82.64,171.21,,33.03,,0.32,7.37,2023-02-04 20:45:00
82.64,171.21,,33.03,,0.32,7.37,2023-02-04 21:00:00
81.58,171.21,,33.03,,0.32,7.37,2023-02-04 21:15:00
66.76,91.48,,33.03,,0.37,7.37,2023-02-04 21:30:00
66.76,85.79,9.05,17.36,,0.41,14.27,2023-02-04 21:45:00
66.76,85.79,11.49,13.27,,0.42,16.18,2023-02-04 22:00:00
66.16,85.79,12.98,12.85,,0.42,17.15,2023-02-04 22:15:00
57.75,78.3,10.91,13.9,,0.39,16.05,2023-02-04 22:30:00
57.75,77.77,11.49,12.86,,0.4,15.96,2023-02-04 22:45:00
57.75,77.77,9.75,15.89,,0.39,16.16,2023-02-04 23:00:00
57.57,77.77,9.71,16.14,,0.36,16.26,2023-02-04 23:15:00
55.07,41.47,9.47,16.42,,0.33,16.21,2023-02-04 23:30:00
,,8.36,17.06,4.49,0.36,15.65,2023-02-05 00:00:00
,,7.51,12.41,8.53,0.42,12.54,2023-02-05 00:15:00
,,8.76,9.36,4.92,0.46,11.95,2023-02-05 00:30:00
,,8.76,9.36,4.13,0.44,11.95,2023-02-05 00:45:00
,,8.76,9.36,7.36,0.42,11.95,2023-02-05 01:00:00
,,8.58,9.52,7.16,0.4,11.89,2023-02-05 01:15:00
,,6.38,12.95,7.63,0.41,11.91,2023-02-05 01:30:00
,,9.99,9.75,8.53,0.43,13.14,2023-02-05 01:45:00
,,14.12,8.67,8.52,0.4,15.89,2023-02-05 02:00:00
,,14.02,8.22,7.31,0.39,15.57,2023-02-05 02:15:00
,,7.52,10.48,5.53,0.37,11.54,2023-02-05 02:30:00
,,7.52,10.48,4.16,0.36,11.54,2023-02-05 02:45:00
,,7.52,10.48,3.56,0.33,11.54,2023-02-05 03:00:00
,,7.52,10.48,3.19,0.35,11.54,2023-02-05 03:15:00
,,7.52,10.48,1.99,0.36,11.54,2023-02-05 03:30:00
,,7.52,10.48,3.46,0.37,11.54,2023-02-05 03:45:00
,,7.52,10.48,4.1,0.38,11.54,2023-02-05 04:00:00
,,7.52,10.48,4.16,0.38,11.54,2023-02-05 04:15:00
,,7.52,10.48,1.5,0.36,11.54,2023-02-05 04:30:00
,,7.52,10.48,2.68,0.35,11.54,2023-02-05 04:45:00
,,7.52,10.48,2.72,0.32,11.54,2023-02-05 05:00:00
,,5.09,14.21,5.14,0.35,11.54,2023-02-05 05:15:00
,,5.41,14.14,4.36,0.37,11.76,2023-02-05 05:30:00
,,5.28,14.62,1.77,0.38,11.91,2023-02-05 05:45:00
,,7.67,12.87,9.65,0.34,12.92,2023-02-05 06:00:00
,,7.67,12.87,15.78,0.35,12.92,2023-02-05 06:15:00
,,7.67,12.87,14.84,0.36,12.92,2023-02-05 06:30:00
,,7.67,12.87,12.16,0.38,12.92,2023-02-05 06:45:00
,,7.67,12.87,14.22,0.4,12.92,2023-02-05 07:00:00
,,7.67,12.87,13.65,0.4,12.92,2023-02-05 07:15:00
,,5.71,19.05,13.26,0.41,9.61,2023-02-05 07:30:00
,,,37.05,14.83,0.42,0.0,2023-02-05 07:45:00
,,0.54,31.75,14.23,0.41,2.61,2023-02-05 08:00:00
53.34,,2.92,12.29,10.41,0.4,8.79,2023-02-05 08:15:00
58.81,,2.98,12.04,10.46,0.41,8.72,2023-02-05 08:30:00
58.81,,2.98,12.04,13.62,0.38,8.72,2023-02-05 08:45:00
58.81,66.39,3.16,16.58,12.0,0.35,11.2,2023-02-05 09:00:00
58.55,110.65,8.99,9.14,13.24,0.34,12.01,2023-02-05 09:15:00
54.14,110.65,10.59,7.43,13.51,0.33,12.41,2023-02-05 09:30:00
54.14,110.65,11.19,7.23,10.64,0.32,12.79,2023-02-05 09:45:00
54.14,111.7,11.05,7.41,13.13,0.3,12.77,2023-02-05 10:00:00
53.35,112.39,10.22,8.26,12.69,0.29,12.55,2023-02-05 10:15:00
42.34,112.39,6.7,12.08,12.81,0.31,11.72,2023-02-05 10:30:00
42.34,112.39,6.6,12.26,12.85,0.34,11.74,2023-02-05 10:45:00
42.34,78.67,8.29,9.66,16.21,0.37,11.73,2023-02-05 11:00:00
41.99,56.2,8.92,8.6,14.49,0.38,11.68,2023-02-05 11:15:00
37.19,56.2,8.83,8.95,16.16,0.37,11.79,2023-02-05 11:30:00
37.19,56.2,6.13,19.13,16.41,0.4,14.94,2023-02-05 11:45:00
37.19,39.34,6.13,19.13,13.88,0.41,14.94,2023-02-05 12:00:00
,,6.13,19.13,15.74,0.42,14.94,2023-02-05 12:15:00
,,6.13,19.13,16.99,0.44,14.94,2023-02-05 12:30:00
,,6.13,19.13,15.66,0.46,14.94,2023-02-05 12:45:00
,,6.13,19.13,17.36,0.42,14.94,2023-02-05 13:00:00
,,7.65,9.0,14.88,0.39,10.84,2023-02-05 13:15:00
,,8.69,3.17,13.91,0.37,8.66,2023-02-05 13:30:00
,,9.31,1.65,11.21,0.35,8.36,2023-02-05 13:45:00
,,9.4,1.59,11.17,0.34,8.4,2023-02-05 14:00:00
,,9.4,1.59,11.98,0.32,8.4,2023-02-05 14:15:00
,,8.84,2.25,11.77,0.29,8.24,2023-02-05 14:30:00
,,8.02,3.7,10.67,0.28,8.39,2023-02-05 14:45:00
,,5.25,13.51,13.94,0.26,11.3,2023-02-05 15:00:00
,,5.22,14.02,11.45,0.26,11.55,2023-02-05 15:15:00
,,5.31,13.75,11.94,0.25,11.47,2023-02-05 15:30:00
,,4.69,14.89,12.72,0.19,11.57,2023-02-05 15:45:00
,,4.69,14.89,13.91,0.38,11.57,2023-02-05 16:00:00
,,4.69,14.89,16.99,0.41,11.57,2023-02-05 16:15:00
,,5.43,13.91,16.41,0.4,11.66,2023-02-05 16:30:00
,,8.52,12.0,17.75,0.4,13.14,2023-02-05 16:45:00
,,7.68,12.18,18.4,0.39,12.56,2023-02-05 17:00:00
,,7.3,11.83,15.21,0.38,12.07,2023-02-05 17:15:00
,,7.3,11.83,13.07,0.37,12.07,2023-02-05 17:30:00
,,7.3,11.83,13.14,0.36,12.07,2023-02-05 17:45:00
,,7.3,11.83,8.97,0.38,12.07,2023-02-05 18:00:00
,,7.3,11.83,11.69,0.38,12.07,2023-02-05 18:15:00
,,5.13,14.27,13.25,0.37,11.6,2023-02-05 18:30:00
,,3.58,15.68,9.9,0.37,11.1,2023-02-05 18:45:00
,,4.49,11.29,6.57,0.36,9.53,2023-02-05 19:00:00
63.91,83.34,4.49,11.29,7.5,0.38,9.53,2023-02-05 19:15:00
,,4.49,11.29,8.82,0.44,9.53,2023-02-05 19:30:00
,,4.49,11.29,8.58,0.47,9.53,2023-02-05 19:45:00
140.7,163.79,3.04,16.27,10.47,0.44,10.97,2023-02-05 20:00:00
141.28,217.42,5.66,15.01,13.39,0.39,12.42,2023-02-05 20:15:00
149.43,217.42,9.9,14.15,12.45,0.42,15.36,2023-02-05 20:30:00
149.43,217.42,9.86,14.99,11.89,0.44,15.77,2023-02-05 20:45:00
149.43,152.67,1.85,18.63,9.16,0.45,11.26,2023-02-05 21:00:00
,,1.85,18.63,8.32,0.44,11.26,2023-02-05 21:15:00
,,1.85,18.63,5.37,0.4,11.26,2023-02-05 21:30:00
,,1.85,18.63,8.45,0.39,11.26,2023-02-05 21:45:00
,,1.85,18.63,7.61,0.39,11.26,2023-02-05 22:00:00
,,1.85,18.63,8.95,0.41,11.26,2023-02-05 22:15:00
103.03,,1.85,18.63,7.79,0.38,11.26,2023-02-05 22:30:00
103.03,,1.85,18.63,8.19,0.38,11.26,2023-02-05 22:45:00
103.03,,1.85,18.63,8.32,0.44,11.26,2023-02-05 23:00:00
101.46,,2.4,17.82,9.35,0.44,11.27,2023-02-05 23:15:00
79.45,,5.71,12.64,13.29,0.4,11.22,2023-02-05 23:30:00
79.45,,3.81,16.01,11.45,0.42,11.46,2023-02-06 00:00:00
79.11,,5.59,15.43,6.11,0.4,12.58,2023-02-06 00:15:00
74.39,,3.98,16.88,4.75,0.36,12.05,2023-02-06 00:30:00
74.39,,3.81,15.9,6.23,0.36,11.39,2023-02-06 00:45:00
74.39,,3.63,16.94,5.82,0.34,11.79,2023-02-06 01:00:00
74.01,,3.73,16.54,8.49,0.33,11.66,2023-02-06 01:15:00
67.65,,3.7,15.96,8.68,0.32,11.33,2023-02-06 01:30:00
67.65,,4.21,14.47,10.8,0.31,10.97,2023-02-06 01:45:00
67.65,,4.21,14.47,10.87,0.31,10.97,2023-02-06 02:00:00
68.45,,4.21,14.47,12.76,0.28,10.97,2023-02-06 02:15:00
82.11,,4.21,14.47,10.78,0.25,10.97,2023-02-06 02:30:00
82.11,,4.21,14.47,10.24,0.25,10.97,2023-02-06 02:45:00
82.11,,4.21,14.47,13.55,0.29,10.97,2023-02-06 03:00:00
81.84,,2.43,23.58,15.93,0.28,6.34,2023-02-06 03:15:00
77.12,,,36.04,18.23,0.28,0.0,2023-02-06 03:30:00
77.12,,,36.04,16.12,0.22,0.0,2023-02-06 03:45:00
77.12,,3.09,23.72,17.59,0.33,6.94,2023-02-06 04:00:00
76.6,,7.06,14.22,15.12,0.38,13.13,2023-02-06 04:15:00
67.81,,7.14,14.12,14.78,0.39,13.14,2023-02-06 04:30:00
67.81,,5.91,13.36,17.08,0.35,11.75,2023-02-06 04:45:00
67.81,,5.68,11.42,16.16,0.34,10.55,2023-02-06 05:00:00
67.32,,5.68,11.42,16.12,0.33,10.55,2023-02-06 05:15:00
58.92,,5.45,14.28,17.39,0.31,11.87,2023-02-06 05:30:00
58.92,,4.45,16.16,16.37,0.36,12.05,2023-02-06 05:45:00
58.92,,4.13,17.13,9.62,0.34,12.29,2023-02-06 06:00:00
58.72,,3.31,20.84,6.69,0.31,13.57,2023-02-06 06:15:00
55.27,,5.56,14.86,8.0,0.31,12.26,2023-02-06 06:30:00
55.27,,5.58,14.97,6.17,0.3,12.33,2023-02-06 06:45:00
55.27,,5.18,16.7,9.22,0.32,12.91,2023-02-06 07:00:00
54.76,,6.33,16.71,10.66,0.33,13.84,2023-02-06 07:15:00
46.15,,9.08,16.08,9.28,0.33,15.72,2023-02-06 07:30:00
46.15,,11.67,15.43,10.25,0.34,17.46,2023-02-06 07:45:00
46.15,,12.9,15.0,6.26,0.35,18.22,2023-02-06 08:00:00
46.42,,12.93,15.01,3.31,0.38,18.24,2023-02-06 08:15:00
50.96,,12.93,15.01,6.97,0.37,18.24,2023-02-06 08:30:00
50.96,,12.93,15.01,3.0,0.34,18.24,2023-02-06 08:45:00
50.96,,12.93,15.01,4.01,0.34,18.24,2023-02-06 09:00:00
50.95,,12.93,15.01,3.8,0.34,18.24,2023-02-06 09:15:00
50.75,,12.93,15.01,4.14,0.33,18.24,2023-02-06 09:30:00
50.75,,0.29,17.98,3.26,0.32,8.57,2023-02-06 09:45:00
50.72,782.29,,18.05,3.74,0.3,8.35,2023-02-06 10:00:00
50.7,116.4,,18.05,1.46,0.39,8.35,2023-02-06 10:15:00
50.7,116.4,,18.05,4.63,0.35,8.35,2023-02-06 10:30:00
50.7,116.4,,18.05,7.32,0.34,8.35,2023-02-06 10:45:00
25.56,148.21,1.67,9.25,6.99,0.34,5.94,2023-02-06 11:00:00
19.55,189.85,1.89,9.55,8.43,0.33,6.54,2023-02-06 11:15:00
19.55,189.85,3.99,13.07,6.03,0.31,10.06,2023-02-06 11:30:00
19.55,189.85,5.41,12.16,6.03,0.33,10.73,2023-02-06 11:45:00
20.48,176.59,1.66,12.13,9.62,0.36,7.7,2023-02-06 12:00:00
20.99,169.27,1.66,12.13,12.78,0.39,7.7,2023-02-06 12:15:00
20.99,169.27,1.66,12.13,12.25,0.35,7.7,2023-02-06 12:30:00
20.99,169.27,1.66,12.13,13.98,0.31,7.7,2023-02-06 12:45:00
17.24,124.92,1.66,12.13,12.74,0.29,7.7,2023-02-06 13:00:00
15.17,100.45,2.31,12.5,10.97,0.27,8.42,2023-02-06 13:15:00
15.17,100.45,6.73,13.16,12.96,0.33,12.3,2023-02-06 13:30:00
15.17,100.45,6.31,13.76,11.84,0.31,12.28,2023-02-06 13:45:00
19.83,102.33,4.91,15.83,14.03,0.32,12.24,2023-02-06 14:00:00
22.4,103.37,3.69,17.89,8.02,0.32,12.34,2023-02-06 14:15:00
22.4,103.37,4.1,17.08,10.43,0.33,12.24,2023-02-06 14:30:00
22.4,103.37,7.45,13.58,10.55,0.32,13.1,2023-02-06 14:45:00
23.12,70.4,7.53,12.27,13.6,0.28,12.48,2023-02-06 15:00:00
23.51,52.2,4.31,11.39,9.47,0.26,9.4,2023-02-06 15:15:00
23.51,52.2,1.93,10.03,4.52,0.31,6.82,2023-02-06 15:30:00
23.51,52.2,1.86,10.51,2.43,0.31,7.02,2023-02-06 15:45:00
20.83,61.45,1.86,10.51,1.12,0.32,7.02,2023-02-06 16:00:00
19.35,66.55,1.86,10.51,0.9,0.43,7.02,2023-02-06 16:15:00
19.35,66.55,1.86,10.51,0.14,0.42,7.02,2023-02-06 16:30:00
19.35,66.55,1.86,10.51,0.54,0.43,7.02,2023-02-06 16:45:00
17.5,45.11,1.86,10.51,0.34,0.41,7.02,2023-02-06 17:00:00
16.48,33.28,1.86,10.51,,0.42,7.02,2023-02-06 17:15:00
16.48,33.28,1.86,10.51,,0.41,7.02,2023-02-06 17:30:00
16.48,33.28,1.86,10.51,,0.41,7.02,2023-02-06 17:45:00
36.8,59.46,1.86,10.51,6.11,0.45,7.02,2023-02-06 18:00:00
48.02,73.91,1.98,10.86,14.16,0.47,7.3,2023-02-06 18:15:00
48.02,73.91,7.88,15.28,15.84,0.48,14.34,2023-02-06 18:30:00
48.02,73.91,13.65,13.86,19.53,0.48,18.22,2023-02-06 18:45:00
75.48,115.1,8.87,13.8,15.23,0.55,14.36,2023-02-06 19:00:00
90.63,137.82,5.34,15.75,14.05,0.57,12.55,2023-02-06 19:15:00
90.63,137.82,4.51,17.61,12.98,0.55,12.86,2023-02-06 19:30:00
90.63,137.82,4.51,17.61,11.06,0.54,12.86,2023-02-06 19:45:00
97.36,155.64,4.51,17.61,10.24,0.45,12.86,2023-02-06 20:00:00
101.08,165.48,4.51,17.61,9.44,0.38,12.86,2023-02-06 20:15:00
101.08,165.48,4.51,17.61,10.41,0.37,12.86,2023-02-06 20:30:00
101.08,165.48,4.51,17.61,9.74,0.4,12.86,2023-02-06 20:45:00
99.6,125.75,4.51,17.61,9.59,0.48,12.86,2023-02-06 21:00:00
98.79,103.83,4.51,17.61,10.82,0.46,12.86,2023-02-06 21:15:00
98.79,103.83,4.51,17.61,12.78,0.48,12.86,2023-02-06 21:30:00
98.79,103.83,4.51,17.61,13.13,0.5,12.86,2023-02-06 21:45:00
92.83,108.96,5.59,14.77,15.32,0.54,12.23,2023-02-06 22:00:00
89.53,111.79,8.78,10.99,15.73,0.54,12.82,2023-02-06 22:15:00
89.53,111.79,11.7,10.02,16.53,0.53,14.65,2023-02-06 22:30:00
89.53,111.79,7.29,12.02,18.75,0.57,12.16,2023-02-06 22:45:00
,,7.17,11.48,17.3,0.57,11.78,2023-02-06 23:00:00
,,7.17,11.48,16.87,0.55,11.78,2023-02-06 23:15:00
82.27,56.82,7.17,11.48,18.46,0.56,11.78,2023-02-06 23:30:00
,,7.17,11.48,15.01,0.44,11.78,2023-02-07 00:00:00
,,7.17,11.48,6.14,0.36,11.78,2023-02-07 00:15:00
,,7.17,11.48,7.65,0.39,11.78,2023-02-07 00:30:00
,,7.17,11.48,9.27,0.37,11.78,2023-02-07 00:45:00
,,5.98,13.55,8.73,0.35,11.91,2023-02-07 01:00:00
,,4.21,15.72,9.93,0.32,11.62,2023-02-07 01:15:00
,,5.32,13.63,12.06,0.36,11.42,2023-02-07 01:30:00
,,6.43,13.77,14.14,0.33,12.39,2023-02-07 01:45:00
,,10.51,12.4,15.85,0.31,14.94,2023-02-07 02:00:00
,,9.88,12.93,15.96,0.35,14.72,2023-02-07 02:15:00
,,5.65,14.79,13.74,0.4,12.29,2023-02-07 02:30:00
,,3.28,17.63,13.24,0.4,11.87,2023-02-07 02:45:00
,,1.66,19.32,13.91,0.34,11.46,2023-02-07 03:00:00
,,1.66,19.32,12.32,0.31,11.46,2023-02-07 03:15:00
,,1.66,19.32,13.13,0.27,11.46,2023-02-07 03:30:00
,,1.66,19.32,13.27,0.25,11.46,2023-02-07 03:45:00
,,1.66,19.32,15.13,0.32,11.46,2023-02-07 04:00:00
,,1.66,19.32,13.11,0.38,11.46,2023-02-07 04:15:00
,,1.66,19.32,13.22,0.39,11.46,2023-02-07 04:30:00
,,1.66,19.32,16.37,0.4,11.46,2023-02-07 04:45:00
,,1.66,19.32,16.86,0.38,11.46,2023-02-07 05:00:00
,,1.66,19.32,16.35,0.36,11.46,2023-02-07 05:15:00
,,6.14,12.67,18.87,0.37,11.58,2023-02-07 05:30:00
,,13.35,5.25,20.52,0.37,13.48,2023-02-07 05:45:00
,,4.89,15.76,15.99,0.36,12.19,2023-02-07 06:00:00
,,3.31,17.57,13.54,0.38,11.87,2023-02-07 06:15:00
,,2.13,20.52,10.65,0.37,12.46,2023-02-07 06:30:00
,,2.13,20.52,11.24,0.36,12.46,2023-02-07 06:45:00
,,2.13,20.52,9.08,0.33,12.46,2023-02-07 07:00:00
,,2.43,19.48,10.65,0.34,12.16,2023-02-07 07:15:00
