pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
11.2,29.61,1.97,11.57,0.42,7.76,7.25,21.42,94.41,0.77,181.92,2024-09-17 02:45:00,0.31,0.93,2.9,1.07
11.2,29.61,2.91,11.26,0.54,8.36,3.13,21.19,94.42,0.77,175.48,2024-09-17 03:00:00,0.28,0.83,2.79,0.96
11.46,31.02,3.14,11.11,0.61,8.46,,20.97,94.42,0.81,180.62,2024-09-17 03:15:00,0.25,0.75,2.85,0.89
12.41,35.38,3.34,9.97,0.6,8.02,,20.81,94.42,0.79,167.14,2024-09-17 03:30:00,0.21,0.67,2.96,0.82
12.41,35.38,4.9,10.98,0.64,9.82,4.56,20.72,94.42,0.81,186.61,2024-09-17 03:45:00,0.19,0.56,2.99,0.75
12.41,35.38,4.08,11.25,0.58,9.31,14.83,20.58,94.42,0.78,172.94,2024-09-17 04:00:00,0.17,0.5,3.02,0.69
12.43,35.49,2.6,10.97,0.59,7.95,10.84,20.51,94.42,0.76,172.59,2024-09-17 04:15:00,0.17,0.46,3.12,0.63
12.5,35.84,2.51,11.33,0.6,8.07,6.18,20.5,94.42,0.7,182.44,2024-09-17 04:30:00,0.16,0.44,3.07,0.61
12.5,35.84,3.5,11.58,0.57,9.0,5.12,20.55,94.43,0.59,175.61,2024-09-17 04:45:00,0.16,0.42,3.08,0.58
12.5,35.84,4.07,10.78,0.55,9.05,3.32,20.59,94.42,0.48,229.3,2024-09-17 05:00:00,0.15,0.43,3.1,0.6
12.28,34.65,0.52,10.03,0.4,5.53,2.17,20.56,94.4,0.63,182.53,2024-09-17 05:15:00,0.15,0.43,3.1,0.61
11.43,30.74,1.73,11.02,0.3,7.26,3.29,20.64,94.38,0.49,111.82,2024-09-17 05:30:00,0.14,0.41,3.13,0.6
11.43,30.74,2.82,11.49,0.25,8.4,3.64,20.7,94.38,0.39,160.12,2024-09-17 05:45:00,0.14,0.43,3.37,0.63
11.43,30.74,3.69,11.7,0.33,9.22,9.66,20.69,94.36,0.66,180.86,2024-09-17 06:00:00,0.16,0.48,4.0,0.7
10.77,27.87,3.43,11.48,0.3,8.89,9.95,20.72,94.38,0.46,117.81,2024-09-17 06:15:00,0.17,0.53,4.55,0.74
8.9,18.7,5.57,11.64,0.29,10.72,14.11,20.76,94.37,0.46,4.21,2024-09-17 06:30:00,0.17,0.58,4.51,0.81
8.9,18.7,3.76,11.75,0.29,9.3,17.76,21.01,94.38,0.7,198.87,2024-09-17 06:45:00,0.17,0.56,3.57,0.8
8.9,18.7,0.63,10.86,0.31,6.24,15.09,21.37,94.37,0.29,267.36,2024-09-17 07:00:00,0.19,0.58,4.3,0.84
9.17,19.9,2.8,11.07,0.37,8.16,27.82,21.81,94.37,0.52,158.23,2024-09-17 07:15:00,0.2,0.54,3.41,0.8
9.92,23.52,1.46,11.96,0.38,7.55,29.53,22.17,94.38,0.45,258.45,2024-09-17 07:30:00,0.24,0.51,3.45,0.81
9.92,23.52,2.4,14.55,0.44,9.68,36.14,22.36,94.37,0.4,222.18,2024-09-17 07:45:00,0.26,0.46,3.12,0.76
9.92,23.52,3.51,14.56,0.53,10.6,32.35,22.5,94.38,0.05,305.14,2024-09-17 08:00:00,0.25,0.41,3.1,0.69
9.98,23.82,3.48,13.49,0.57,10.01,35.14,22.79,94.39,0.08,263.99,2024-09-17 08:15:00,0.24,0.4,3.22,0.67
10.18,24.79,3.63,13.12,0.56,9.93,14.12,22.97,94.41,0.49,356.77,2024-09-17 08:30:00,0.18,0.36,3.05,0.62
10.18,24.79,5.36,13.92,0.58,11.76,16.29,23.2,94.41,0.29,15.41,2024-09-17 08:45:00,0.15,0.33,2.85,0.56
10.18,24.79,3.72,11.85,0.71,9.33,7.36,23.61,94.42,0.12,279.37,2024-09-17 09:00:00,0.23,0.33,2.97,0.57
10.73,27.48,3.62,12.08,0.71,9.37,,24.14,94.42,0.26,190.54,2024-09-17 09:15:00,0.24,0.34,3.1,0.6
12.6,36.31,4.73,11.81,0.74,10.13,0.5,24.55,94.43,0.36,0.21,2024-09-17 09:30:00,0.19,0.31,3.05,0.59
12.6,36.31,2.36,13.26,0.76,8.97,10.52,24.78,94.43,0.58,15.09,2024-09-17 09:45:00,0.16,0.31,2.97,0.54
12.6,36.31,3.51,13.82,0.75,10.21,33.77,24.89,94.43,0.59,359.47,2024-09-17 10:00:00,0.18,0.31,3.02,0.51
12.83,37.29,2.14,13.63,0.76,8.99,29.82,24.98,94.43,0.78,8.03,2024-09-17 10:15:00,0.23,0.34,3.31,0.59
13.55,40.82,2.12,13.74,0.65,9.03,19.5,25.26,94.43,1.11,8.22,2024-09-17 10:30:00,0.21,0.37,3.33,0.64
13.55,40.82,3.36,14.1,0.6,10.23,20.53,25.29,94.43,1.06,13.44,2024-09-17 10:45:00,0.23,0.41,3.41,0.7
13.55,40.82,0.9,14.17,0.52,8.22,26.84,25.86,94.41,0.68,6.94,2024-09-17 11:00:00,0.27,0.5,3.57,0.82
14.22,43.81,2.38,13.58,0.33,9.16,20.96,26.24,94.39,0.83,7.37,2024-09-17 11:15:00,0.25,0.45,3.94,0.75
16.24,53.64,1.3,12.53,0.21,7.72,12.64,26.17,94.39,1.12,6.52,2024-09-17 11:30:00,0.22,0.51,4.27,0.89
16.24,53.64,2.77,12.99,0.21,9.16,50.07,26.58,94.38,0.54,17.6,2024-09-17 11:45:00,0.21,0.49,4.33,0.9
16.24,53.64,3.42,13.14,0.14,9.77,36.58,26.99,93.84,0.63,5.24,2024-09-17 12:00:00,0.18,0.47,4.47,0.82
15.13,48.2,2.42,11.92,0.13,8.31,55.76,27.23,91.86,0.24,36.64,2024-09-17 12:15:00,0.2,0.48,4.11,0.81
11.35,30.33,2.25,11.36,0.08,7.87,41.5,27.28,89.36,0.19,343.62,2024-09-17 12:30:00,0.18,0.46,3.51,0.78
11.35,30.33,4.47,13.33,0.02,10.73,32.97,27.45,87.32,0.85,3.29,2024-09-17 12:45:00,0.18,0.39,3.55,0.75
11.35,30.33,4.92,13.35,0.09,11.1,31.58,27.36,85.98,0.72,9.56,2024-09-17 13:00:00,0.16,0.34,3.28,0.67
11.68,32.17,2.23,13.07,0.11,8.77,18.15,27.47,84.72,0.19,322.88,2024-09-17 13:15:00,0.15,0.32,3.51,0.64
12.96,38.03,2.74,16.29,0.09,10.89,23.71,27.74,83.19,0.98,12.67,2024-09-17 13:30:00,0.17,0.39,3.8,0.71
12.96,38.03,2.91,12.98,0.08,9.27,28.35,27.57,82.1,0.45,13.53,2024-09-17 13:45:00,0.17,0.37,3.76,0.72
12.96,38.03,2.04,13.02,0.07,8.29,30.58,27.69,80.52,0.48,7.36,2024-09-17 14:00:00,0.17,0.36,3.72,0.68
12.61,36.3,3.91,15.2,0.12,11.27,13.28,28.06,80.49,0.3,356.14,2024-09-17 14:15:00,0.19,0.36,3.89,0.67
11.28,30.02,6.17,18.86,0.09,15.05,3.0,28.16,79.78,0.66,23.6,2024-09-17 14:30:00,0.17,0.36,3.86,0.68
11.28,30.02,6.11,18.52,0.18,14.82,3.54,28.19,78.96,0.67,1.8,2024-09-17 14:45:00,0.18,0.35,3.27,0.63
11.28,30.02,4.55,15.05,0.13,11.71,20.0,28.2,79.17,0.36,349.34,2024-09-17 15:00:00,0.16,0.42,3.14,0.68
11.82,32.56,3.94,15.09,0.17,11.23,34.8,27.57,79.08,0.88,11.36,2024-09-17 15:15:00,0.19,0.51,3.09,0.8
13.57,40.9,4.65,15.81,0.22,12.19,31.5,27.63,79.3,0.65,2.59,2024-09-17 15:30:00,0.17,0.56,2.88,0.87
13.57,40.9,4.86,16.29,0.18,12.62,32.97,27.37,79.23,0.94,7.04,2024-09-17 15:45:00,0.18,0.57,3.09,0.88
13.57,40.9,4.27,16.07,0.16,12.02,29.38,27.03,79.36,0.61,3.15,2024-09-17 16:00:00,0.2,0.6,3.01,0.94
13.99,42.66,6.28,16.42,0.14,13.84,33.46,27.0,79.06,0.5,9.71,2024-09-17 16:15:00,0.19,0.58,2.94,0.92
15.16,48.49,5.52,17.69,0.13,13.9,28.42,26.85,78.54,0.83,358.23,2024-09-17 16:30:00,0.19,0.57,2.89,0.88
15.16,48.49,4.83,18.05,0.14,13.53,18.0,26.8,78.82,0.64,358.94,2024-09-17 16:45:00,0.24,0.59,2.74,0.95
15.16,48.49,5.23,16.97,0.04,13.28,51.44,26.61,79.59,0.67,6.74,2024-09-17 17:00:00,0.23,0.6,2.65,0.96
14.88,47.22,6.23,17.9,0.02,14.59,77.34,26.16,80.66,0.65,10.32,2024-09-17 17:15:00,0.23,0.63,2.78,1.05
14.02,43.04,4.6,18.42,0.0,13.54,89.41,25.87,82.23,0.37,6.68,2024-09-17 17:30:00,0.27,0.68,3.23,1.14
14.02,43.04,4.9,18.78,0.0,13.97,50.19,25.34,82.8,0.23,344.86,2024-09-17 17:45:00,0.31,0.59,3.02,0.97
14.02,43.04,4.86,19.71,0.02,14.43,53.38,25.1,85.03,0.52,202.07,2024-09-17 18:00:00,0.46,0.64,3.02,0.97
13.8,41.99,5.04,20.02,0.12,14.75,35.9,24.74,86.57,0.22,242.24,2024-09-17 18:15:00,0.5,0.7,3.16,1.04
13.07,38.54,6.12,19.47,0.1,15.34,40.12,24.43,87.93,0.2,185.35,2024-09-17 18:30:00,0.56,0.64,2.75,0.94
13.07,38.54,7.21,20.89,0.15,16.97,37.06,24.24,89.31,0.58,207.32,2024-09-17 18:45:00,0.7,0.68,2.84,1.04
13.07,38.54,5.29,19.87,0.08,14.87,19.95,24.0,90.49,0.59,193.04,2024-09-17 19:00:00,0.67,0.74,2.95,1.14
13.26,39.45,5.91,19.4,0.08,15.12,30.52,23.79,91.99,0.69,224.29,2024-09-17 19:15:00,0.75,0.71,2.87,1.17
13.89,42.45,6.14,20.29,0.14,15.79,28.84,23.58,93.1,0.57,210.51,2024-09-17 19:30:00,0.72,0.77,3.0,1.25
13.89,42.45,5.12,19.16,0.12,14.35,23.11,23.41,94.05,0.7,193.54,2024-09-17 19:45:00,0.65,0.68,2.9,1.11
13.89,42.45,6.14,18.59,0.26,14.88,25.52,23.15,94.4,0.83,185.46,2024-09-17 20:00:00,0.63,0.6,2.57,0.94
13.81,42.1,5.9,17.79,0.2,14.26,16.12,22.88,94.41,0.82,223.88,2024-09-17 20:15:00,0.74,0.6,2.75,0.96
13.57,40.94,4.23,17.04,0.23,12.51,2.2,22.64,94.42,0.71,177.7,2024-09-17 20:30:00,0.74,0.48,2.44,0.76
13.57,40.94,4.02,15.88,0.25,11.72,8.24,22.32,94.42,0.59,205.8,2024-09-17 20:45:00,0.71,0.44,2.42,0.72
13.57,40.94,5.28,15.87,0.29,12.73,24.8,22.07,94.42,0.62,206.1,2024-09-17 21:00:00,0.62,0.44,2.42,0.67
13.77,41.93,4.07,16.93,0.33,12.32,9.95,21.93,94.42,0.75,176.98,2024-09-17 21:15:00,0.56,0.42,2.46,0.67
14.42,44.99,4.98,16.79,0.37,12.98,5.15,21.75,94.43,0.81,184.65,2024-09-17 21:30:00,0.49,0.43,2.54,0.68
14.42,44.99,4.21,16.88,0.36,12.4,0.99,21.65,94.42,0.75,189.29,2024-09-17 21:45:00,0.48,0.42,2.56,0.68
,,4.14,16.37,0.36,12.07,0.86,,,0.68,204.96,2024-09-17 22:00:00,,,,
13.81,42.2,4.19,16.34,0.33,12.1,1.32,21.63,94.42,0.52,197.22,2024-09-17 22:15:00,0.53,0.45,2.7,0.76
11.92,33.05,4.41,17.48,0.34,12.88,0.51,21.66,94.42,0.3,217.9,2024-09-17 22:30:00,0.57,0.48,2.77,0.83
11.92,33.05,4.72,17.13,0.32,12.95,1.71,21.58,94.41,0.76,167.69,2024-09-17 22:45:00,0.56,0.5,2.75,0.84
11.92,33.05,5.84,16.74,0.27,13.65,8.74,21.53,94.39,0.76,200.92,2024-09-17 23:00:00,0.54,0.52,2.81,0.87
12.05,33.69,7.19,17.62,0.19,15.22,5.9,21.56,94.38,0.78,190.37,2024-09-17 23:15:00,0.54,0.59,3.14,1.0
12.49,35.79,5.17,17.24,0.12,13.37,3.0,21.54,94.39,0.7,197.16,2024-09-17 23:30:00,0.49,0.59,3.2,1.04
12.49,35.79,7.49,16.52,0.19,14.88,17.88,21.32,94.38,0.76,187.71,2024-09-18 00:00:00,0.43,0.61,3.02,1.01
11.87,32.53,6.07,15.99,0.19,13.44,16.94,21.23,94.38,0.29,207.23,2024-09-18 00:15:00,0.41,0.61,2.89,0.98
9.54,21.75,5.39,15.19,0.11,12.47,8.16,21.21,94.38,0.04,327.26,2024-09-18 00:30:00,0.39,0.65,2.98,1.03
9.54,21.75,4.62,12.75,0.22,10.54,8.74,21.22,94.38,0.37,62.9,2024-09-18 00:45:00,0.33,0.66,2.94,1.02
9.54,21.75,3.83,17.84,0.09,12.6,17.0,21.21,94.38,0.82,202.26,2024-09-18 01:00:00,0.3,0.68,3.02,1.02
9.99,23.41,6.57,16.63,0.1,14.19,16.71,21.14,94.38,0.77,205.58,2024-09-18 01:15:00,0.28,0.74,3.38,1.12
11.12,29.27,6.6,16.98,0.14,14.4,24.04,20.98,94.38,0.75,180.81,2024-09-18 01:30:00,0.26,0.71,3.05,1.06
11.12,29.27,7.7,18.2,0.17,15.94,14.88,20.92,94.38,0.33,124.27,2024-09-18 01:45:00,0.26,0.72,3.1,1.09
11.12,29.27,7.4,18.41,0.29,15.81,6.06,20.91,94.4,0.61,171.37,2024-09-18 02:00:00,0.25,0.71,3.09,1.07
10.84,28.03,8.08,18.58,0.3,16.46,4.82,20.77,94.41,0.67,185.15,2024-09-18 02:15:00,0.24,0.66,3.31,0.98
10.02,24.01,9.02,18.34,0.37,17.09,0.24,20.69,94.42,0.63,177.35,2024-09-18 02:30:00,0.24,0.63,2.93,0.93
10.02,24.01,8.58,17.67,0.44,16.37,,20.53,94.42,0.57,168.75,2024-09-18 02:45:00,0.23,0.61,2.87,0.92
10.02,24.01,8.27,17.65,0.45,16.11,12.51,20.46,94.42,0.02,255.59,2024-09-18 03:00:00,0.25,0.59,2.97,0.9
10.02,24.02,8.7,17.57,0.43,16.42,11.02,20.34,94.42,0.78,202.67,2024-09-18 03:15:00,0.26,0.57,3.14,0.9
10.02,24.03,7.56,17.26,0.41,15.33,3.63,20.22,94.42,0.62,215.1,2024-09-18 03:30:00,0.28,0.55,3.26,0.91
10.02,24.03,8.14,18.04,0.37,16.21,1.0,20.17,94.42,0.79,232.96,2024-09-18 03:45:00,0.29,0.52,3.5,0.89
10.02,24.03,8.37,17.74,0.36,16.24,4.42,20.09,94.42,0.7,205.61,2024-09-18 04:00:00,0.29,0.5,3.46,0.88
10.63,26.91,8.86,17.92,0.34,16.74,0.4,19.99,94.42,0.75,176.72,2024-09-18 04:15:00,0.31,0.48,3.46,0.86
12.56,36.1,8.82,17.75,0.32,16.61,2.6,20.0,94.43,0.63,173.36,2024-09-18 04:30:00,0.3,0.47,3.45,0.89
12.56,36.1,8.83,18.13,0.28,16.83,1.67,19.97,94.4,0.68,184.7,2024-09-18 04:45:00,0.28,0.46,3.46,0.88
12.56,36.1,8.13,17.44,0.22,15.89,3.04,19.89,94.38,0.5,229.99,2024-09-18 05:00:00,0.28,0.45,3.74,0.91
12.05,33.6,7.09,17.26,0.11,14.95,0.49,19.84,94.38,0.64,221.33,2024-09-18 05:15:00,0.27,0.48,4.46,0.99
10.31,25.39,10.68,18.16,0.06,18.35,0.83,19.77,94.38,0.34,236.86,2024-09-18 05:30:00,0.26,0.48,5.43,0.98
10.31,25.39,9.13,17.06,0.03,16.49,1.49,19.79,94.38,0.33,234.85,2024-09-18 05:45:00,0.25,0.46,4.97,0.95
10.31,25.39,8.49,16.31,0.02,15.58,5.13,19.65,94.38,0.79,196.31,2024-09-18 06:00:00,0.26,0.46,4.82,0.93
10.12,24.47,9.45,16.91,0.01,16.68,2.3,19.52,94.38,0.82,185.75,2024-09-18 06:15:00,0.28,0.46,4.81,0.97
9.48,21.44,11.21,17.05,0.0,18.18,1.6,19.43,94.38,0.76,220.64,2024-09-18 06:30:00,0.31,0.48,5.1,1.01
9.48,21.44,11.13,16.55,0.0,17.85,12.72,19.51,94.38,0.66,166.0,2024-09-18 06:45:00,0.27,0.46,5.35,0.96
9.48,21.44,11.76,14.99,0.0,17.54,16.86,19.81,94.38,0.58,154.04,2024-09-18 07:00:00,0.27,0.44,5.45,0.91
9.15,19.76,10.4,14.63,0.0,16.24,21.61,20.34,94.38,0.33,128.43,2024-09-18 07:15:00,0.26,0.42,5.23,0.86
7.97,14.23,12.33,18.41,0.02,19.82,12.6,20.81,94.38,0.16,265.65,2024-09-18 07:30:00,0.3,0.4,4.96,0.81
7.97,14.23,11.21,20.53,0.05,20.03,22.59,21.35,94.4,0.28,236.99,2024-09-18 07:45:00,0.52,0.41,5.04,0.85
7.97,14.23,10.6,19.52,0.03,19.01,7.08,21.77,94.41,0.68,208.22,2024-09-18 08:00:00,0.79,0.41,4.51,0.93
8.99,19.5,12.48,19.14,0.31,20.33,7.42,22.14,94.41,0.43,237.39,2024-09-18 08:15:00,0.55,0.4,3.75,0.91
12.49,35.79,10.73,19.13,0.38,18.9,,22.45,94.42,0.36,324.46,2024-09-18 08:30:00,0.49,0.37,3.48,0.82
12.49,35.79,11.7,20.82,0.46,20.58,2.86,22.69,94.42,0.17,314.43,2024-09-18 08:45:00,0.35,0.34,3.38,0.72
12.49,35.79,12.05,20.04,0.47,20.46,27.7,23.22,94.43,0.25,184.62,2024-09-18 09:00:00,0.32,0.34,3.46,0.71
12.81,37.34,12.48,19.51,0.48,20.52,19.97,23.79,94.42,0.19,20.12,2024-09-18 09:15:00,0.36,0.39,3.64,0.82
14.0,42.95,9.53,18.97,0.47,17.84,14.09,24.13,94.43,0.11,322.48,2024-09-18 09:30:00,0.31,0.47,3.47,0.82
14.0,42.95,8.79,18.31,0.47,16.89,13.5,24.54,94.43,0.49,354.39,2024-09-18 09:45:00,0.29,0.48,3.41,0.78
14.0,42.95,7.13,19.5,0.48,16.17,9.54,24.97,94.43,0.39,346.73,2024-09-18 10:00:00,0.29,0.52,3.46,0.82
14.08,43.32,8.4,19.94,0.48,17.43,14.3,25.54,94.43,0.3,345.67,2024-09-18 10:15:00,0.24,0.53,3.47,0.8
14.33,44.55,6.6,20.44,0.43,16.24,29.64,25.73,94.41,0.56,353.24,2024-09-18 10:30:00,0.28,0.59,3.45,0.83
14.33,44.55,5.13,19.31,0.27,14.45,34.4,25.83,94.4,0.82,9.63,2024-09-18 10:45:00,0.3,0.66,3.59,0.94
14.33,44.55,7.49,18.93,0.31,16.16,19.04,26.21,94.4,0.43,4.49,2024-09-18 11:00:00,0.27,0.69,3.84,1.02
14.25,44.15,24.1,17.88,0.16,24.1,21.64,26.41,94.4,0.79,2.67,2024-09-18 11:15:00,0.23,0.68,4.08,1.01
13.99,42.91,14.8,11.99,0.21,10.09,27.2,26.81,94.4,0.27,15.69,2024-09-18 11:30:00,0.26,0.73,3.83,1.09
13.99,42.91,6.13,18.78,0.31,14.98,14.54,27.04,94.41,0.77,12.77,2024-09-18 11:45:00,0.16,0.61,3.25,0.94
13.99,42.91,6.17,19.24,0.32,15.25,15.88,27.0,94.33,0.63,16.03,2024-09-18 12:00:00,0.11,0.44,2.75,0.68
14.18,43.9,5.53,17.64,0.32,13.88,10.36,27.18,92.53,0.05,49.38,2024-09-18 12:15:00,0.18,0.44,2.89,0.71
14.87,47.13,5.45,17.42,0.28,13.7,3.03,27.46,90.88,0.42,340.64,2024-09-18 12:30:00,0.19,0.44,3.02,0.7
14.87,47.13,7.27,19.96,0.28,16.53,22.94,27.59,89.61,0.63,345.06,2024-09-18 12:45:00,0.15,0.37,2.85,0.63
14.87,47.13,6.46,18.35,0.25,15.02,31.84,27.95,87.94,0.68,2.01,2024-09-18 13:00:00,0.17,0.38,2.92,0.64
14.8,46.84,6.73,17.54,0.26,14.81,14.4,28.06,86.64,0.45,13.74,2024-09-18 13:15:00,0.17,0.4,2.94,0.69
14.6,45.8,6.01,17.71,0.29,14.31,5.55,27.67,85.58,0.89,4.25,2024-09-18 13:30:00,0.16,0.4,3.15,0.69
14.6,45.8,4.69,17.39,0.24,13.06,27.56,27.36,85.08,1.12,15.42,2024-09-18 13:45:00,0.17,0.37,3.34,0.66
14.6,45.8,6.11,17.75,0.28,14.41,22.89,27.5,84.17,0.65,0.04,2024-09-18 14:00:00,0.18,0.4,3.32,0.68
15.04,47.77,5.05,17.16,0.3,13.24,25.12,27.89,83.51,0.84,8.73,2024-09-18 14:15:00,0.18,0.44,3.34,0.72
16.37,54.23,4.8,17.35,0.25,13.13,19.25,28.23,82.23,0.39,342.14,2024-09-18 14:30:00,0.19,0.48,3.26,0.76
16.37,54.23,5.02,18.02,0.24,13.66,18.37,28.56,80.7,0.46,13.77,2024-09-18 14:45:00,0.17,0.42,3.15,0.69
16.37,54.23,6.34,17.6,0.23,14.51,30.09,28.39,79.62,0.77,6.62,2024-09-18 15:00:00,0.19,0.41,3.21,0.67
15.93,52.21,5.48,18.33,0.16,14.2,40.86,28.17,78.96,0.44,352.53,2024-09-18 15:15:00,0.16,0.39,3.12,0.64
14.59,45.79,6.29,17.73,0.12,14.54,41.01,28.23,78.65,0.55,5.82,2024-09-18 15:30:00,0.18,0.43,3.3,0.67
14.59,45.79,6.0,23.65,0.34,17.46,60.63,27.95,78.1,0.44,350.5,2024-09-18 15:45:00,0.21,0.53,4.33,0.84
14.59,45.79,4.6,20.04,0.7,14.4,64.71,27.73,78.14,0.17,277.7,2024-09-18 16:00:00,0.27,0.55,4.87,0.98
14.32,44.4,5.77,18.36,0.68,14.45,65.78,27.49,77.92,0.48,356.5,2024-09-18 16:15:00,0.24,0.51,3.98,0.96
13.37,39.96,6.26,19.43,0.49,15.43,63.03,27.38,77.82,0.06,260.22,2024-09-18 16:30:00,0.24,0.45,2.58,0.75
13.37,39.96,5.12,18.1,0.25,13.78,68.48,27.33,78.58,0.18,298.8,2024-09-18 16:45:00,0.24,0.42,2.35,0.74
13.37,39.96,7.52,16.67,0.17,14.98,74.21,27.02,79.23,0.24,203.83,2024-09-18 17:00:00,0.26,0.41,2.22,0.81
14.19,43.78,7.59,15.23,0.08,14.28,65.9,26.84,80.32,0.68,198.24,2024-09-18 17:15:00,0.23,0.39,1.99,0.75
16.81,56.35,5.0,16.54,0.01,12.86,62.47,26.63,81.68,0.42,246.37,2024-09-18 17:30:00,0.26,0.36,1.85,0.64
16.81,56.35,5.04,17.32,0.04,13.31,67.52,26.41,83.21,0.14,267.71,2024-09-18 17:45:00,0.31,0.4,1.77,0.58
16.81,56.35,5.59,16.4,0.13,13.27,62.49,26.09,84.34,0.26,211.32,2024-09-18 18:00:00,0.39,0.43,1.75,0.58
16.42,54.26,5.2,17.93,0.2,13.77,68.48,25.7,86.08,0.09,123.34,2024-09-18 18:15:00,0.47,0.48,1.99,0.7
14.93,47.38,5.33,17.64,0.2,13.72,56.58,25.27,87.88,0.57,203.65,2024-09-18 18:30:00,0.62,0.49,2.22,0.81
14.93,47.38,5.79,17.96,0.19,14.27,44.09,24.88,89.48,0.51,223.34,2024-09-18 18:45:00,0.89,0.44,2.16,0.78
14.93,47.38,5.5,18.51,0.25,14.32,38.69,24.55,90.91,0.64,209.01,2024-09-18 19:00:00,0.91,0.43,2.01,0.72
15.57,50.15,6.05,20.02,0.22,15.56,26.5,24.35,92.36,0.06,221.82,2024-09-18 19:15:00,0.96,0.54,2.2,0.76
17.37,59.01,6.72,18.79,0.25,15.46,19.39,24.2,93.95,0.42,189.39,2024-09-18 19:30:00,0.92,0.91,2.18,0.97
17.37,59.01,5.7,18.01,0.34,14.21,4.04,24.01,94.42,0.21,173.31,2024-09-18 19:45:00,0.8,1.29,2.22,1.29
17.37,59.01,5.23,18.39,0.45,14.03,1.41,23.79,94.43,0.53,220.66,2024-09-18 20:00:00,0.63,0.88,2.1,1.05
17.08,57.49,3.61,17.48,0.46,12.24,28.27,23.59,94.43,0.57,211.67,2024-09-18 20:15:00,0.64,0.61,2.03,0.86
16.13,53.09,3.53,16.62,0.51,11.71,39.98,23.4,94.43,0.69,206.43,2024-09-18 20:30:00,0.7,0.55,2.1,0.83
16.13,53.09,6.56,17.61,0.52,14.7,26.73,23.27,94.44,0.59,213.83,2024-09-18 20:45:00,0.67,0.5,2.12,0.76
16.13,53.09,7.28,17.44,0.51,15.2,23.85,23.14,94.43,0.48,222.52,2024-09-18 21:00:00,0.65,0.51,2.06,0.7
16.46,54.72,2.87,17.09,0.51,11.43,16.95,23.02,94.44,0.5,203.37,2024-09-18 21:15:00,0.58,0.47,2.03,0.64
17.53,59.77,3.12,16.77,0.54,11.45,8.44,22.89,94.44,0.67,209.27,2024-09-18 21:30:00,0.61,0.5,2.03,0.65
17.53,59.77,5.92,17.71,0.56,14.23,15.62,22.71,94.44,0.53,226.82,2024-09-18 21:45:00,0.7,0.58,2.05,0.7
17.53,59.77,6.58,17.49,0.57,14.65,8.06,22.53,94.43,0.18,180.73,2024-09-18 22:00:00,0.77,0.75,2.21,0.88
16.87,56.95,6.52,17.29,0.54,14.5,3.05,22.27,94.41,0.75,176.97,2024-09-18 22:15:00,0.68,0.93,2.29,1.03
14.85,47.02,5.93,16.69,0.48,13.7,6.73,22.0,94.39,0.28,209.08,2024-09-18 22:30:00,0.59,1.11,2.46,1.23
14.85,47.02,5.36,16.31,0.47,13.03,10.07,21.91,94.39,0.3,189.08,2024-09-18 22:45:00,0.56,1.03,2.6,1.2
14.85,47.02,5.11,16.47,0.44,12.91,7.74,21.84,94.38,0.47,254.82,2024-09-18 23:00:00,0.59,0.91,2.66,1.15
14.22,44.16,5.49,17.65,0.45,13.85,6.93,21.86,94.38,0.72,196.37,2024-09-18 23:15:00,0.6,0.75,2.51,1.04
12.27,34.75,4.49,16.76,0.35,12.57,17.35,21.74,94.38,0.65,195.77,2024-09-18 23:30:00,0.63,0.72,2.63,1.03
12.27,34.75,3.75,16.23,0.34,11.68,33.45,21.72,94.38,0.43,192.34,2024-09-19 00:00:00,0.63,0.69,2.57,1.01
12.06,33.87,5.13,16.7,0.38,13.06,22.2,21.82,94.38,0.79,179.08,2024-09-19 00:15:00,0.54,0.63,2.36,0.89
11.42,30.67,8.64,16.77,0.33,15.95,15.47,21.85,94.38,0.55,206.07,2024-09-19 00:30:00,0.51,0.65,2.49,0.87
11.42,30.67,6.73,16.0,0.4,13.98,15.95,21.98,94.38,0.57,178.61,2024-09-19 00:45:00,0.5,0.68,2.42,0.87
11.42,30.67,6.08,16.19,0.4,13.56,23.83,22.04,94.38,0.39,180.88,2024-09-19 01:00:00,0.47,0.68,2.5,0.89
11.62,31.58,7.89,15.96,0.5,14.9,29.94,22.07,94.4,0.42,207.46,2024-09-19 01:15:00,0.45,0.67,2.49,0.84
12.28,34.77,7.27,15.86,0.53,14.35,18.11,22.03,94.42,0.53,183.61,2024-09-19 01:30:00,0.41,0.59,2.38,0.75
12.28,34.77,6.12,14.99,0.55,12.95,8.32,21.94,94.43,0.72,218.25,2024-09-19 01:45:00,0.38,0.52,2.14,0.65
12.28,34.77,5.82,14.82,0.58,12.61,,21.8,94.42,0.76,186.08,2024-09-19 02:00:00,0.41,0.55,2.26,0.66
11.67,31.91,8.09,15.59,0.66,14.87,3.14,21.68,94.43,0.73,200.93,2024-09-19 02:15:00,0.4,0.63,2.45,0.7
9.71,22.52,6.86,16.34,0.77,14.27,10.66,21.59,94.43,0.8,169.06,2024-09-19 02:30:00,0.42,0.68,2.54,0.74
9.71,22.52,6.88,15.89,0.77,14.05,21.99,21.61,94.43,0.34,132.56,2024-09-19 02:45:00,0.43,0.73,2.6,0.77
