pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
47.52,126.29,3.05,64.43,5.71,0.46,36.11,64.43,28.87,29.53,0.3,129.49,2024-02-13 18:00:00,21.76,15.2,6.66,44.67,4.8
47.52,126.29,2.21,91.5,10.04,0.62,49.58,44.75,28.63,32.01,0.4,127.93,2024-02-13 18:15:00,21.39,13.55,7.17,44.91,4.97
45.98,127.49,1.7,97.6,9.07,0.67,52.36,42.32,28.22,34.03,0.44,132.21,2024-02-13 18:30:00,21.63,12.96,8.72,46.82,5.82
40.6,131.44,1.12,87.12,7.91,0.57,46.41,47.52,27.95,33.35,0.18,115.69,2024-02-13 18:45:00,21.81,13.12,9.83,50.16,6.64
40.6,131.44,0.77,87.8,8.3,0.67,46.49,42.48,27.78,34.76,0.56,112.03,2024-02-13 19:00:00,22.12,14.03,9.72,51.86,6.87
40.6,131.44,2.06,98.85,12.56,0.79,53.29,37.45,27.53,37.67,0.33,101.13,2024-02-13 19:15:00,23.0,18.66,9.69,52.7,7.15
41.24,133.7,1.71,100.33,14.52,0.93,53.79,35.02,27.34,39.97,0.48,88.2,2024-02-13 19:30:00,23.88,18.53,9.84,55.45,7.52
43.49,141.13,0.99,96.33,15.51,0.89,51.13,38.05,27.16,40.48,0.6,102.9,2024-02-13 19:45:00,25.24,22.76,10.74,61.63,8.4
43.49,141.13,1.1,83.08,11.54,0.71,44.29,51.31,26.96,41.31,0.63,91.5,2024-02-13 20:00:00,25.54,27.08,11.59,66.32,9.39
43.49,141.13,2.55,85.36,18.0,0.81,46.65,51.14,26.81,42.34,0.44,93.55,2024-02-13 20:15:00,25.72,21.32,10.95,64.73,9.18
45.22,140.61,1.62,89.08,16.67,0.89,47.84,49.72,26.61,43.37,0.44,102.09,2024-02-13 20:30:00,25.39,20.87,9.39,60.73,7.98
51.28,138.89,0.89,98.62,16.65,1.18,52.24,39.35,26.41,43.83,0.67,112.13,2024-02-13 20:45:00,28.1,20.02,8.32,57.46,7.37
51.28,138.89,2.4,101.18,11.82,1.3,54.79,35.0,26.34,41.52,0.39,101.06,2024-02-13 21:00:00,28.87,22.75,8.33,60.72,7.49
51.28,138.89,3.51,105.79,16.93,0.97,58.08,35.82,26.37,39.26,0.64,87.38,2024-02-13 21:15:00,23.59,28.3,9.01,68.76,7.94
51.31,153.78,0.64,84.46,15.82,0.66,44.64,50.4,26.28,37.68,0.82,93.53,2024-02-13 21:30:00,21.35,28.84,10.02,71.2,8.74
51.4,202.7,0.22,85.13,15.64,0.95,44.65,40.63,25.86,39.97,0.64,118.75,2024-02-13 21:45:00,21.88,24.9,10.16,64.85,8.57
51.4,202.7,9.97,105.39,9.96,1.37,63.05,24.74,25.95,41.09,0.58,75.42,2024-02-13 22:00:00,23.44,16.8,13.72,58.77,8.49
51.4,202.7,5.32,112.53,14.32,1.44,63.06,19.17,25.8,42.83,0.72,130.79,2024-02-13 22:15:00,22.78,26.92,20.94,66.85,10.04
56.14,231.35,112.2,148.95,14.37,2.29,167.79,2.82,25.7,42.82,0.68,119.68,2024-02-13 22:30:00,18.1,51.15,21.84,,11.13
72.74,325.49,26.99,139.85,13.07,1.73,94.71,4.93,25.63,40.05,0.43,51.37,2024-02-13 22:45:00,19.45,71.31,19.57,,11.71
72.74,325.49,45.24,141.0,6.56,1.76,109.95,5.61,25.7,40.98,0.7,113.56,2024-02-13 23:00:00,19.17,67.7,20.09,,12.56
72.74,325.49,111.85,151.66,13.15,2.22,168.93,1.46,25.55,43.25,0.65,112.86,2024-02-13 23:15:00,17.47,51.67,19.78,,12.89
73.59,319.38,228.15,157.3,13.34,2.73,265.14,0.99,25.25,45.31,0.79,128.81,2024-02-13 23:30:00,12.0,42.73,18.25,90.67,13.07
76.59,299.34,107.1,144.83,11.88,2.0,161.55,3.61,25.29,41.08,0.74,78.94,2024-02-13 23:45:00,19.43,41.22,18.33,95.47,13.77
76.59,299.34,8.63,115.55,9.12,0.84,67.3,9.06,25.16,41.85,0.99,51.48,2024-02-14 00:00:00,23.92,41.28,18.95,,14.91
76.59,299.34,8.06,113.81,11.23,0.82,65.93,8.3,24.82,42.53,0.81,61.84,2024-02-14 00:15:00,23.2,48.63,17.57,,14.8
76.57,275.73,11.0,122.71,10.83,0.82,72.94,7.85,24.75,42.44,0.66,49.24,2024-02-14 00:30:00,20.67,55.61,17.19,,13.16
76.49,198.18,16.6,127.14,8.84,0.88,79.74,4.62,24.61,43.77,0.78,57.55,2024-02-14 00:45:00,20.9,52.71,19.28,94.0,11.95
76.49,198.18,13.39,133.27,11.79,1.02,80.37,2.99,24.56,43.7,0.8,44.83,2024-02-14 01:00:00,26.18,33.68,22.76,82.61,12.0
76.49,198.18,7.88,119.36,13.97,0.76,68.68,8.81,24.38,43.32,0.86,51.14,2024-02-14 01:15:00,24.7,42.92,18.54,86.52,11.42
76.69,186.88,11.3,123.79,9.56,0.71,73.74,8.51,24.14,44.1,0.79,73.01,2024-02-14 01:30:00,22.01,30.66,15.78,83.06,10.9
77.4,149.75,15.51,130.72,7.1,0.74,80.73,2.85,23.67,47.06,0.66,138.79,2024-02-14 01:45:00,22.08,22.17,13.66,75.47,9.98
77.4,149.75,35.3,132.79,8.84,0.93,97.68,0.66,23.54,48.58,0.76,131.76,2024-02-14 02:00:00,21.32,19.54,12.11,72.19,9.4
77.4,149.75,96.2,128.15,10.42,1.19,144.1,0.13,23.59,48.8,0.54,120.47,2024-02-14 02:15:00,18.65,19.08,12.43,74.27,10.21
75.73,155.52,63.59,125.0,11.84,0.93,116.3,0.4,23.79,45.93,0.72,129.95,2024-02-14 02:30:00,20.89,21.2,13.6,76.83,10.86
69.88,175.73,16.88,99.32,14.06,0.55,65.43,18.09,24.21,42.67,0.64,63.52,2024-02-14 02:45:00,24.01,22.23,15.18,82.25,11.58
69.88,175.73,3.14,86.99,11.16,0.34,47.97,27.28,24.46,42.77,0.95,27.47,2024-02-14 03:00:00,23.5,19.43,16.25,80.97,11.55
69.88,175.73,2.63,86.51,16.78,0.35,47.31,24.49,24.07,45.39,1.35,54.35,2024-02-14 03:15:00,23.94,16.08,18.72,71.83,11.04
68.93,157.4,2.51,79.49,18.71,0.24,43.54,34.66,24.08,44.8,1.42,9.86,2024-02-14 03:30:00,24.61,13.15,21.4,64.88,10.73
65.58,97.15,1.59,58.67,22.34,0.12,31.93,50.04,24.23,44.54,1.3,18.43,2024-02-14 03:45:00,25.46,14.01,17.43,63.78,9.4
65.58,97.15,0.97,49.62,15.81,0.09,26.7,54.5,24.36,43.66,1.8,73.44,2024-02-14 04:00:00,25.62,11.52,14.91,60.25,8.37
65.58,97.15,0.79,55.33,19.6,0.12,29.54,42.22,23.74,47.78,1.29,53.03,2024-02-14 04:15:00,26.08,8.45,10.91,56.34,7.02
63.68,99.83,0.61,53.9,14.86,0.11,28.65,37.62,23.03,52.34,1.4,53.92,2024-02-14 04:30:00,26.57,8.56,9.31,54.71,6.26
57.03,109.21,0.39,45.54,16.6,0.1,24.11,43.56,22.96,51.11,0.99,40.49,2024-02-14 04:45:00,26.86,11.9,8.87,52.82,6.06
57.03,109.21,0.32,43.75,9.29,0.3,23.11,44.93,22.89,51.38,0.99,33.81,2024-02-14 05:00:00,28.54,13.82,8.32,51.95,5.87
57.03,109.21,0.26,42.97,15.4,0.25,22.66,44.55,22.73,51.98,1.1,33.05,2024-02-14 05:15:00,29.98,12.15,7.38,49.68,5.39
56.8,106.4,0.2,45.88,16.01,0.11,24.13,41.7,22.83,51.13,1.12,74.91,2024-02-14 05:30:00,27.71,14.15,6.61,48.28,4.98
56.01,97.17,0.36,51.23,17.28,0.09,27.05,41.84,23.35,47.55,1.4,89.36,2024-02-14 05:45:00,25.22,17.11,6.04,47.97,4.68
56.01,97.17,0.45,50.32,15.83,0.08,26.65,51.27,23.73,45.82,1.69,83.65,2024-02-14 06:00:00,24.85,9.63,5.44,45.58,4.35
56.01,97.17,0.59,52.35,20.44,0.1,27.83,49.28,23.89,45.67,1.7,81.62,2024-02-14 06:15:00,24.46,7.63,4.92,44.46,4.03
54.82,101.41,0.53,50.6,21.24,0.07,26.86,57.5,24.1,44.13,1.74,77.65,2024-02-14 06:30:00,23.92,6.8,5.13,44.77,4.0
50.66,116.25,1.01,50.06,21.36,0.11,26.97,57.74,24.19,43.51,1.06,80.53,2024-02-14 06:45:00,22.59,6.37,6.69,44.77,4.21
50.66,116.25,2.01,57.71,10.96,0.22,31.77,51.87,24.23,42.87,0.44,87.24,2024-02-14 07:00:00,22.6,5.9,7.3,42.85,4.12
50.66,116.25,2.19,60.89,16.15,0.14,33.57,53.53,24.35,41.88,1.19,79.29,2024-02-14 07:15:00,21.25,5.85,6.15,41.02,3.84
51.12,116.58,0.74,53.14,15.8,0.09,28.36,58.87,24.53,40.91,1.57,75.89,2024-02-14 07:30:00,21.56,7.03,4.97,40.51,3.74
52.73,117.71,1.0,56.02,13.73,0.09,30.07,60.16,24.52,40.85,1.06,41.52,2024-02-14 07:45:00,21.17,6.79,4.59,39.81,3.6
52.73,117.71,1.73,48.06,11.31,0.15,26.5,58.97,24.36,43.26,1.04,32.8,2024-02-14 08:00:00,21.88,5.82,5.2,38.2,3.37
52.73,117.71,2.53,58.58,15.08,0.27,32.64,48.79,24.31,45.44,1.05,52.78,2024-02-14 08:15:00,21.92,6.47,6.11,38.0,3.35
52.35,115.54,4.43,70.34,14.71,0.33,40.3,39.28,24.09,48.45,1.55,48.07,2024-02-14 08:30:00,22.14,7.06,4.53,38.19,3.16
51.03,108.42,6.91,61.94,16.05,0.26,37.9,41.18,24.08,50.38,1.83,48.19,2024-02-14 08:45:00,23.15,7.75,4.18,41.07,3.34
51.03,108.42,4.76,56.81,15.98,0.24,33.5,49.35,24.43,49.83,1.63,47.82,2024-02-14 09:00:00,26.09,7.42,4.16,42.51,3.55
51.03,108.42,3.92,51.12,24.1,0.3,29.85,51.78,24.48,49.45,1.62,50.11,2024-02-14 09:15:00,26.13,7.54,3.84,41.05,3.38
50.91,108.6,2.53,49.58,25.21,0.3,27.94,56.78,24.61,46.98,1.77,44.66,2024-02-14 09:30:00,25.44,8.34,3.45,39.7,3.07
50.46,109.19,2.94,52.31,26.29,0.37,29.69,60.32,24.67,46.64,1.69,46.32,2024-02-14 09:45:00,24.3,10.76,3.39,40.21,3.03
50.46,109.19,3.15,51.24,17.5,0.35,29.3,64.34,25.51,44.11,1.69,47.54,2024-02-14 10:00:00,24.35,14.2,3.35,41.03,2.97
50.46,109.19,3.12,52.4,20.85,0.37,29.88,66.82,26.55,41.62,1.83,55.56,2024-02-14 10:15:00,25.23,16.46,3.39,41.75,3.07
51.23,114.42,2.78,56.75,19.25,0.31,31.88,73.21,27.18,39.73,1.65,47.64,2024-02-14 10:30:00,22.57,16.6,3.47,42.03,3.13
53.95,131.6,2.18,49.39,18.05,0.26,27.55,77.16,27.59,36.95,2.41,53.33,2024-02-14 10:45:00,23.92,17.02,3.55,41.76,3.17
53.95,131.6,1.35,43.4,11.81,0.2,23.76,83.42,28.42,32.93,2.35,53.25,2024-02-14 11:00:00,22.9,14.4,3.55,41.62,3.19
53.95,131.6,0.99,38.67,15.95,0.19,21.0,89.85,29.01,30.78,1.85,49.64,2024-02-14 11:15:00,22.69,11.96,3.54,43.33,3.29
53.68,130.18,1.06,43.95,17.78,0.2,23.81,94.27,29.75,28.86,2.01,48.81,2024-02-14 11:30:00,20.41,12.51,3.37,43.56,3.18
52.74,125.53,0.9,42.49,16.36,0.15,22.92,94.58,30.39,28.0,1.85,48.38,2024-02-14 11:45:00,20.99,13.25,3.49,43.04,3.05
52.74,125.53,1.18,38.89,6.68,0.13,21.27,86.43,31.07,25.04,1.86,50.2,2024-02-14 12:00:00,21.48,15.48,3.7,42.99,2.96
52.74,125.53,1.1,39.38,8.23,0.11,21.46,87.22,31.58,24.54,1.5,47.05,2024-02-14 12:15:00,20.47,15.97,3.47,43.97,2.81
52.14,123.59,1.06,37.64,6.23,0.11,20.52,87.42,32.07,23.34,1.78,46.4,2024-02-14 12:30:00,18.99,15.48,3.19,44.66,2.8
50.05,117.19,1.79,38.31,4.98,0.09,21.45,84.58,32.28,22.43,1.67,44.96,2024-02-14 12:45:00,19.88,12.99,2.97,42.52,2.71
50.05,117.19,2.81,29.85,3.3,0.03,17.85,81.51,32.63,20.78,1.86,56.19,2024-02-14 13:00:00,19.12,15.27,2.96,43.43,2.78
50.05,117.19,0.7,30.66,2.41,0.02,16.58,81.15,32.87,19.94,1.8,50.91,2024-02-14 13:15:00,17.4,13.65,2.77,41.48,2.67
47.12,117.01,0.9,29.18,2.13,0.01,15.97,82.42,33.21,19.49,1.11,59.78,2024-02-14 13:30:00,16.86,13.01,2.55,39.36,2.52
36.89,116.42,1.34,31.31,2.78,0.07,17.43,77.75,33.75,19.19,1.06,82.29,2024-02-14 13:45:00,16.79,14.86,2.39,37.81,2.39
36.89,116.42,2.17,34.32,5.04,0.03,19.67,75.87,34.14,18.59,0.67,69.85,2024-02-14 14:00:00,13.39,8.0,2.14,32.11,2.18
36.89,116.42,2.01,40.51,7.38,0.16,22.77,79.61,35.01,18.57,0.31,109.38,2024-02-14 14:15:00,12.96,12.03,2.33,31.85,2.3
37.9,117.24,1.37,54.74,11.27,0.33,29.7,84.71,34.69,25.29,0.6,107.59,2024-02-14 14:30:00,18.01,7.04,2.19,28.94,2.13
41.45,119.92,2.06,62.0,13.65,0.44,34.05,86.95,34.08,29.35,0.44,127.46,2024-02-14 14:45:00,22.94,6.66,2.21,31.31,2.24
41.45,119.92,2.4,78.21,9.39,0.61,42.78,80.18,33.72,32.45,0.37,191.25,2024-02-14 15:00:00,23.54,7.35,2.6,35.87,2.49
41.45,119.92,1.69,70.45,15.6,0.48,38.16,90.19,34.0,32.36,0.48,104.36,2024-02-14 15:15:00,27.48,8.37,3.31,40.25,2.96
42.71,125.02,1.56,72.41,17.67,0.86,39.08,91.67,33.76,32.46,0.42,179.26,2024-02-14 15:30:00,32.3,9.29,3.72,41.56,3.25
47.1,141.78,1.4,76.07,16.67,0.7,40.87,90.2,33.57,32.63,0.46,144.43,2024-02-14 15:45:00,26.95,14.52,4.53,44.62,3.76
47.1,141.78,1.7,81.87,15.89,0.77,44.14,91.48,33.37,33.08,0.37,170.63,2024-02-14 16:00:00,27.1,23.74,5.29,50.53,4.41
47.1,141.78,1.42,73.04,22.81,1.35,39.3,94.12,33.04,33.47,0.56,121.03,2024-02-14 16:15:00,38.47,15.06,7.71,65.99,6.89
49.54,144.58,1.14,73.15,20.9,0.56,39.13,94.59,32.5,34.81,0.38,124.26,2024-02-14 16:30:00,27.53,17.96,7.84,55.51,6.99
58.1,153.79,1.03,69.49,19.83,0.53,37.14,93.67,31.5,36.6,0.49,127.38,2024-02-14 16:45:00,27.64,35.08,7.9,52.44,5.81
58.1,153.79,0.75,65.34,11.57,0.5,34.74,102.02,31.0,36.03,0.32,104.63,2024-02-14 17:00:00,25.77,18.6,9.14,49.63,5.62
58.1,153.79,0.75,65.34,11.57,0.5,32.17,102.02,31.0,36.03,0.32,104.63,2024-02-14 17:15:00,25.77,18.6,9.14,49.63,5.62
56.27,154.85,0.49,59.42,18.55,0.41,31.44,98.85,30.28,36.37,0.63,88.72,2024-02-14 17:30:00,23.72,13.03,8.81,48.33,5.32
49.85,158.34,3.26,81.27,19.27,0.75,45.07,77.33,30.12,37.24,0.36,124.59,2024-02-14 17:45:00,22.67,12.17,7.3,46.13,4.87
49.85,158.34,1.27,81.36,14.5,0.72,43.52,73.41,29.74,38.23,0.31,132.01,2024-02-14 18:00:00,23.62,13.06,6.85,47.18,4.85
49.85,158.34,3.19,89.34,17.28,0.7,49.23,57.44,29.09,39.33,0.34,148.71,2024-02-14 18:15:00,21.48,14.52,7.54,52.33,5.5
50.7,156.93,2.03,87.37,15.78,0.78,47.28,51.37,28.55,41.68,0.33,147.25,2024-02-14 18:30:00,22.24,15.48,8.59,56.86,6.52
53.64,152.0,2.08,103.52,16.98,0.72,55.75,45.51,28.02,44.44,0.44,135.52,2024-02-14 18:45:00,23.78,15.59,9.11,57.12,7.09
53.64,152.0,1.52,96.3,13.72,0.81,51.53,53.88,27.63,46.46,0.27,119.06,2024-02-14 19:00:00,23.8,14.69,8.51,55.14,6.96
53.64,152.0,0.64,82.14,16.02,0.67,43.43,72.09,27.26,47.89,0.4,116.19,2024-02-14 19:15:00,25.48,18.27,8.81,58.28,7.4
53.89,150.4,0.96,83.91,16.58,0.75,44.61,67.2,27.08,48.66,0.45,135.26,2024-02-14 19:30:00,22.98,20.91,9.3,59.17,7.81
54.77,145.14,0.94,88.78,16.45,0.81,47.14,59.39,26.98,49.6,0.4,127.68,2024-02-14 19:45:00,25.95,24.9,9.88,59.17,8.27
54.77,145.14,1.04,92.0,7.24,0.79,48.9,54.89,26.7,50.79,0.46,108.57,2024-02-14 20:00:00,24.88,25.45,10.07,59.28,8.65
54.77,145.14,1.28,87.32,13.04,0.91,46.65,53.81,26.54,51.74,0.37,118.25,2024-02-14 20:15:00,25.19,24.17,11.15,62.93,9.8
54.77,146.25,2.35,94.99,15.09,1.85,51.52,52.53,26.43,51.72,0.5,113.1,2024-02-14 20:30:00,41.81,22.09,11.14,62.06,9.55
54.79,149.9,1.61,88.98,18.57,2.17,47.78,50.99,26.46,50.76,0.62,110.91,2024-02-14 20:45:00,43.37,28.52,10.44,60.31,8.98
54.79,149.9,1.52,84.7,10.99,1.15,45.47,49.11,26.35,49.23,0.46,99.97,2024-02-14 21:00:00,29.82,48.13,9.99,63.25,8.7
54.79,149.9,1.48,82.97,16.37,0.79,44.53,53.28,26.26,48.38,0.59,86.92,2024-02-14 21:15:00,25.49,82.14,10.02,70.7,8.74
56.49,153.35,1.08,76.76,16.23,0.81,40.97,56.08,26.2,48.96,0.69,62.15,2024-02-14 21:30:00,24.48,40.44,9.54,67.55,8.41
62.06,164.7,1.65,71.81,17.58,0.71,38.84,64.14,26.33,46.46,0.83,85.6,2024-02-14 21:45:00,23.08,25.39,9.47,66.33,8.16
62.06,164.7,1.68,74.76,14.26,0.61,40.41,62.0,26.27,45.56,0.84,82.95,2024-02-14 22:00:00,22.3,30.93,10.74,67.54,8.02
62.06,164.7,0.72,82.52,16.98,0.97,43.69,44.42,25.96,47.6,0.54,130.92,2024-02-14 22:15:00,22.13,20.92,11.14,62.65,7.98
61.46,167.18,1.05,108.23,14.98,1.36,57.39,26.97,25.76,48.89,0.55,119.71,2024-02-14 22:30:00,22.51,16.62,9.99,57.67,7.41
59.48,175.34,20.45,131.58,14.18,1.49,85.15,13.38,25.63,49.71,0.63,123.78,2024-02-14 22:45:00,18.63,26.41,10.75,62.94,7.79
59.48,175.34,128.32,163.28,6.48,2.03,188.22,3.22,25.56,49.31,0.72,125.36,2024-02-14 23:00:00,11.01,45.28,12.45,73.65,9.09
59.48,175.34,125.8,165.65,13.44,1.76,187.43,1.32,25.46,48.75,0.66,121.66,2024-02-14 23:15:00,10.49,27.49,13.24,76.98,10.12
64.94,204.44,169.3,165.2,14.61,2.02,222.08,0.72,25.4,48.83,0.75,128.5,2024-02-14 23:30:00,7.59,26.61,13.0,80.73,11.06
84.06,300.06,58.08,135.68,14.44,1.59,117.46,9.51,25.57,49.67,0.49,71.84,2024-02-14 23:45:00,16.32,26.14,12.13,80.69,11.87
84.06,300.06,22.4,140.03,8.54,1.62,91.12,3.33,25.41,50.72,0.59,110.48,2024-02-15 00:00:00,16.35,41.24,12.31,,12.47
84.06,300.06,11.15,124.27,12.17,1.15,73.87,15.28,25.32,48.57,0.62,100.82,2024-02-15 00:15:00,18.04,,13.12,,13.06
83.34,281.13,3.58,96.19,13.67,0.73,53.12,30.14,25.7,44.83,0.93,81.21,2024-02-15 00:30:00,18.9,,14.11,,12.69
80.82,218.93,3.54,101.08,13.78,0.75,55.65,27.7,25.65,44.0,0.63,81.88,2024-02-15 00:45:00,17.33,47.25,13.77,90.37,11.73
80.82,218.93,7.86,125.46,9.18,0.99,71.85,8.51,25.34,46.41,0.52,132.88,2024-02-15 01:00:00,15.74,25.9,12.46,73.88,10.11
80.82,218.93,15.23,135.95,13.68,1.07,83.25,1.8,24.96,47.94,0.63,124.67,2024-02-15 01:15:00,16.18,24.32,14.5,71.81,10.01
80.2,206.42,37.92,137.81,12.67,1.03,102.41,1.69,24.64,48.72,0.61,125.82,2024-02-15 01:30:00,13.84,21.96,18.12,73.82,11.14
78.06,165.29,77.25,128.79,10.73,1.11,129.23,1.02,24.17,53.47,0.65,63.38,2024-02-15 01:45:00,16.28,20.12,15.13,73.28,10.91
78.06,165.29,15.76,124.44,8.81,0.65,77.65,0.84,23.83,52.57,0.47,98.8,2024-02-15 02:00:00,20.03,34.64,14.9,,10.9
78.06,165.29,12.43,104.84,11.65,0.57,64.75,12.93,24.03,47.76,0.63,63.22,2024-02-15 02:15:00,18.55,,19.85,,12.31
77.14,165.26,4.58,76.09,12.0,0.32,43.43,29.72,24.37,42.53,0.7,71.6,2024-02-15 02:30:00,18.17,,21.64,,12.36
73.91,165.19,44.9,101.68,10.2,0.46,89.14,11.04,23.95,46.29,0.69,123.21,2024-02-15 02:45:00,13.86,88.33,19.24,,11.35
73.91,165.19,95.74,119.68,7.74,0.69,139.31,2.62,23.59,48.98,0.54,128.13,2024-02-15 03:00:00,12.78,44.87,14.76,,9.58
73.91,165.19,81.61,121.59,10.49,0.74,128.98,1.62,23.48,50.14,0.56,127.97,2024-02-15 03:15:00,13.11,38.77,13.22,88.25,8.91
74.87,174.72,21.06,109.22,9.38,0.5,73.95,2.18,23.58,48.8,0.6,85.47,2024-02-15 03:30:00,17.67,51.5,14.99,99.37,9.53
78.22,208.09,22.79,95.26,9.11,0.51,68.05,11.72,23.52,45.95,0.64,84.22,2024-02-15 03:45:00,17.7,48.92,15.35,97.74,9.73
78.22,208.09,5.99,65.04,9.8,0.19,38.79,34.48,24.12,39.49,0.8,36.58,2024-02-15 04:00:00,16.32,34.27,14.01,86.52,9.19
78.22,208.09,2.51,60.01,15.17,0.14,33.37,36.09,24.12,38.43,0.83,60.02,2024-02-15 04:15:00,16.16,28.83,13.55,78.94,8.79
75.15,189.8,2.92,67.67,15.29,0.18,37.7,28.91,23.84,39.9,0.58,20.8,2024-02-15 04:30:00,15.26,18.93,16.63,66.31,8.24
64.39,125.8,2.19,62.83,18.94,0.15,34.58,32.63,23.86,37.83,1.13,1.06,2024-02-15 04:45:00,15.74,14.12,27.84,59.65,9.02
64.39,125.8,1.53,52.06,18.97,0.25,28.43,40.81,23.75,37.72,0.82,353.52,2024-02-15 05:00:00,16.51,14.44,32.39,58.06,9.58
64.39,125.8,1.4,50.23,27.65,0.38,27.37,39.11,23.57,38.26,0.92,11.13,2024-02-15 05:15:00,18.05,15.48,25.97,56.42,8.72
62.46,122.57,1.65,53.12,30.15,0.24,29.08,37.47,23.47,38.45,1.07,8.32,2024-02-15 05:30:00,17.57,17.51,17.53,53.4,7.22
55.71,111.96,3.25,60.16,28.29,0.25,34.03,32.95,23.31,39.51,0.94,11.54,2024-02-15 05:45:00,16.12,20.33,13.77,52.36,6.45
55.71,111.96,3.45,58.57,22.68,0.22,33.37,37.74,23.32,39.41,0.8,353.82,2024-02-15 06:00:00,15.79,17.44,11.63,51.12,5.87
55.71,111.96,2.04,50.65,28.54,0.29,28.1,42.51,23.28,39.43,1.2,5.22,2024-02-15 06:15:00,16.38,15.25,10.54,49.36,5.62
54.75,114.5,1.75,50.33,29.24,0.21,27.7,40.5,23.2,39.75,1.21,358.02,2024-02-15 06:30:00,16.31,13.62,9.66,48.04,5.45
51.42,122.85,2.05,62.74,28.84,0.27,34.42,28.56,22.93,41.46,1.08,44.87,2024-02-15 06:45:00,16.04,12.31,8.64,45.96,5.09
51.42,122.85,3.48,78.76,19.73,0.31,43.94,22.48,22.74,42.53,1.04,41.47,2024-02-15 07:00:00,15.71,11.99,7.95,44.27,4.75
51.42,122.85,5.93,79.3,25.4,0.34,46.19,21.47,22.69,43.24,1.02,30.72,2024-02-15 07:15:00,17.16,12.75,7.73,44.21,4.69
51.79,121.45,5.04,74.88,25.75,0.25,43.16,26.94,22.58,44.25,0.84,18.59,2024-02-15 07:30:00,18.84,13.43,7.37,45.21,4.75
53.09,116.88,4.3,70.21,26.59,0.35,40.13,33.04,22.74,44.66,1.02,44.66,2024-02-15 07:45:00,22.3,13.31,6.83,44.85,4.67
53.09,116.88,5.18,68.17,21.59,0.33,39.77,35.84,23.06,44.13,1.19,45.04,2024-02-15 08:00:00,20.07,13.23,6.45,44.23,4.67
53.09,116.88,4.18,64.75,24.7,0.32,37.18,36.54,23.3,44.25,1.47,54.13,2024-02-15 08:15:00,21.73,14.84,6.52,46.14,5.05
54.28,125.53,4.89,65.63,25.66,0.34,38.21,39.57,23.97,42.96,1.07,52.74,2024-02-15 08:30:00,21.95,15.93,6.5,47.38,4.91
58.45,153.95,5.28,60.18,30.12,0.29,35.68,47.79,24.55,41.97,1.0,41.65,2024-02-15 08:45:00,22.22,16.06,5.92,46.56,4.52
58.45,153.95,4.57,59.09,23.87,0.3,34.53,51.2,25.0,41.29,1.19,34.07,2024-02-15 09:00:00,23.39,15.33,5.38,45.92,4.14
58.45,153.95,2.97,53.39,29.16,0.27,30.28,56.98,25.39,40.36,1.29,42.06,2024-02-15 09:15:00,23.4,13.29,5.18,45.5,4.02
58.37,150.47,2.72,53.66,25.69,0.25,30.22,58.91,26.12,39.11,1.37,50.04,2024-02-15 09:30:00,22.72,13.7,4.98,45.85,3.84
58.09,138.28,2.99,58.35,25.76,0.29,32.88,60.85,26.82,38.29,1.23,44.52,2024-02-15 09:45:00,22.57,13.66,4.69,45.62,3.62
58.09,138.28,2.82,58.69,15.89,0.24,32.93,63.66,27.54,37.24,1.23,50.63,2024-02-15 10:00:00,22.7,14.6,4.43,47.01,3.57
58.09,138.28,2.53,55.22,21.71,0.21,30.88,68.03,28.15,36.55,1.37,58.94,2024-02-15 10:15:00,22.85,12.89,4.51,48.1,3.78
59.36,135.08,2.1,52.78,21.54,0.26,29.26,70.86,28.78,35.55,1.23,59.17,2024-02-15 10:30:00,23.66,11.76,4.37,46.56,3.65
63.83,124.58,1.75,49.58,23.58,0.21,27.31,74.12,29.19,34.6,1.49,55.29,2024-02-15 10:45:00,23.6,14.88,4.2,46.73,3.44
63.83,124.58,1.35,44.8,21.02,0.13,24.49,80.14,29.76,32.92,1.23,57.49,2024-02-15 11:00:00,23.16,15.6,4.16,47.4,3.35
63.83,124.58,2.56,50.9,24.94,0.24,28.65,79.38,30.85,31.43,0.76,42.95,2024-02-15 11:15:00,22.2,14.82,4.14,47.15,3.29
61.88,123.43,1.89,48.42,23.44,0.19,26.82,84.24,31.66,29.64,1.31,57.67,2024-02-15 11:30:00,22.66,13.96,4.05,46.45,3.17
55.07,119.65,1.94,49.83,21.81,0.27,27.6,83.39,32.62,28.27,0.95,48.16,2024-02-15 11:45:00,23.98,12.63,3.99,45.72,3.15
55.07,119.65,0.92,42.92,17.34,0.17,23.16,92.75,33.14,27.04,1.32,53.96,2024-02-15 12:00:00,22.12,11.78,3.99,47.04,3.19
55.07,119.65,1.0,42.62,21.63,0.15,23.07,96.46,33.37,26.53,0.67,52.21,2024-02-15 12:15:00,22.86,11.7,4.03,48.22,3.26
55.07,119.65,1.0,42.62,21.63,0.15,26.17,96.46,33.37,26.53,0.67,52.21,2024-02-15 12:30:00,22.86,11.7,4.03,48.22,3.26
49.3,127.51,2.02,43.69,21.36,0.24,24.45,96.19,34.13,25.56,0.61,93.89,2024-02-15 12:45:00,21.73,9.67,4.2,48.18,3.25
