pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
44.63,74.0,3.45,24.86,34.18,0.01,16.03,7.79,2023-10-01 02:30:00
45.36,74.38,3.47,24.49,33.34,0.01,15.85,20.85,2023-10-01 02:45:00
55.53,79.67,3.37,23.46,34.84,0.01,15.22,7.36,2023-10-01 03:00:00
55.53,79.67,3.4,25.28,33.47,0.01,16.21,17.55,2023-10-01 03:15:00
55.53,79.67,3.49,24.2,30.95,0.01,15.71,6.86,2023-10-01 03:30:00
55.13,79.12,3.54,24.47,34.58,0.01,15.89,22.3,2023-10-01 03:45:00
49.52,71.42,3.59,23.53,34.44,0.01,15.43,4.64,2023-10-01 04:00:00
49.52,71.42,3.37,24.31,33.8,0.01,15.67,20.43,2023-10-01 04:15:00
49.52,71.42,3.48,22.37,33.99,0.01,14.73,7.48,2023-10-01 04:30:00
48.67,71.02,3.24,21.69,32.47,0.01,14.17,27.31,2023-10-01 04:45:00
36.8,65.45,3.33,21.83,32.32,0.01,14.32,5.22,2023-10-01 05:00:00
36.8,65.45,3.3,20.92,30.57,0.01,13.81,19.95,2023-10-01 05:15:00
36.8,65.45,3.27,21.0,34.71,0.01,13.83,10.04,2023-10-01 05:30:00
37.65,65.44,3.31,21.49,34.34,0.01,14.12,25.46,2023-10-01 05:45:00
49.62,65.34,3.32,21.67,31.94,0.01,14.22,13.8,2023-10-01 06:00:00
49.62,65.34,3.45,23.03,32.87,0.01,15.06,5.1,2023-10-01 06:15:00
49.62,65.34,3.32,22.6,31.57,0.01,14.72,12.56,2023-10-01 06:30:00
49.54,66.29,3.32,22.77,32.62,0.01,14.81,19.91,2023-10-01 06:45:00
48.42,79.56,3.38,21.92,35.06,0.01,14.41,16.12,2023-10-01 07:00:00
48.42,79.56,3.35,23.34,31.7,0.01,15.14,10.16,2023-10-01 07:15:00
48.42,79.56,3.37,22.95,33.77,0.01,14.95,23.83,2023-10-01 07:30:00
48.22,79.04,3.36,22.28,29.51,0.01,14.58,16.61,2023-10-01 07:45:00
45.36,71.69,3.33,23.2,30.27,0.01,15.05,13.76,2023-10-01 08:00:00
45.36,71.69,3.34,24.77,34.98,0.01,15.9,11.29,2023-10-01 08:15:00
45.36,71.69,3.25,22.79,33.17,0.01,14.76,27.71,2023-10-01 08:30:00
45.86,71.47,3.19,22.35,33.72,0.01,14.48,14.05,2023-10-01 08:45:00
52.83,68.42,3.6,23.72,32.8,0.01,15.55,14.53,2023-10-01 09:00:00
52.83,68.42,3.46,24.63,33.79,0.01,15.92,12.71,2023-10-01 09:15:00
52.83,68.42,3.42,25.43,31.17,0.01,16.31,15.58,2023-10-01 09:30:00
52.97,68.77,3.57,26.67,31.24,0.01,17.09,17.18,2023-10-01 09:45:00
54.88,73.7,3.67,30.14,30.08,0.01,19.01,3.92,2023-10-01 10:00:00
54.88,73.7,3.63,31.86,32.55,0.01,19.9,18.2,2023-10-01 10:15:00
54.88,73.7,3.47,29.13,34.61,0.01,18.32,21.09,2023-10-01 10:30:00
54.97,73.7,3.36,25.99,31.33,0.01,16.55,22.89,2023-10-01 10:45:00
56.16,73.68,3.3,24.91,32.04,0.01,15.93,16.81,2023-10-01 11:00:00
56.16,73.68,3.12,28.02,32.81,0.01,17.45,25.67,2023-10-01 11:15:00
56.16,73.68,3.12,23.84,32.07,0.01,15.22,13.21,2023-10-01 11:30:00
55.32,73.42,3.14,25.98,33.05,0.01,16.37,18.21,2023-10-01 11:45:00
43.53,69.75,3.11,25.88,34.99,0.01,16.3,19.55,2023-10-01 12:00:00
43.53,69.75,3.31,27.2,32.71,0.01,17.16,6.19,2023-10-01 12:15:00
43.53,69.75,3.5,30.17,34.49,0.01,18.89,14.78,2023-10-01 12:30:00
43.11,69.84,3.32,28.34,34.38,0.01,17.77,24.94,2023-10-01 12:45:00
37.18,71.15,3.25,25.42,33.56,0.01,16.16,17.56,2023-10-01 13:00:00
37.18,71.15,3.28,27.66,31.7,0.01,17.37,15.1,2023-10-01 13:15:00
37.18,71.15,3.49,25.92,35.83,0.01,16.63,18.58,2023-10-01 13:30:00
37.09,70.99,3.18,23.44,30.78,0.01,15.05,20.41,2023-10-01 13:45:00
35.87,68.73,3.12,22.53,34.51,0.01,14.52,26.07,2023-10-01 14:00:00
35.87,68.73,3.16,22.49,32.23,0.01,14.53,13.9,2023-10-01 14:15:00
35.87,68.73,3.17,24.02,33.34,0.01,15.35,14.32,2023-10-01 14:30:00
37.48,69.22,3.22,21.67,32.68,0.01,14.15,28.95,2023-10-01 14:45:00
59.99,76.03,3.21,21.07,32.38,0.01,13.81,16.59,2023-10-01 15:00:00
59.99,76.03,3.29,22.9,30.96,0.01,14.86,7.96,2023-10-01 15:15:00
59.99,76.03,3.24,23.89,30.57,0.01,15.34,12.25,2023-10-01 15:30:00
58.73,75.07,3.24,22.74,27.99,0.01,14.73,21.26,2023-10-01 15:45:00
41.12,61.64,3.32,22.9,31.4,0.01,14.88,16.36,2023-10-01 16:00:00
41.12,61.64,3.33,23.45,33.06,0.01,15.18,10.49,2023-10-01 16:15:00
41.12,61.64,3.27,23.25,35.48,0.01,15.02,12.65,2023-10-01 16:30:00
41.18,61.77,3.59,25.92,33.56,0.01,16.71,9.97,2023-10-01 16:45:00
42.09,63.66,3.47,25.74,33.17,0.01,16.51,16.23,2023-10-01 17:00:00
42.09,63.66,3.42,24.36,31.21,0.01,15.73,17.27,2023-10-01 17:15:00
42.09,63.66,3.36,25.79,31.52,0.01,16.45,10.64,2023-10-01 17:30:00
42.8,63.55,3.35,24.36,31.24,0.01,15.68,12.49,2023-10-01 17:45:00
52.73,62.02,3.49,25.99,32.48,0.01,16.66,12.67,2023-10-01 18:00:00
52.73,62.02,3.72,28.18,31.2,0.01,18.01,7.8,2023-10-01 18:15:00
52.73,62.02,3.67,28.4,28.87,0.01,18.09,16.48,2023-10-01 18:30:00
52.14,62.65,3.44,28.7,33.78,0.01,18.07,24.24,2023-10-01 18:45:00
43.83,71.45,3.52,27.57,33.1,0.01,17.53,8.05,2023-10-01 19:00:00
43.83,71.45,3.38,29.31,33.4,0.01,18.34,9.81,2023-10-01 19:15:00
43.83,71.45,3.42,27.03,31.45,0.01,17.16,18.75,2023-10-01 19:30:00
43.29,71.38,3.45,28.65,33.7,0.01,18.05,14.69,2023-10-01 19:45:00
35.77,70.42,3.5,29.76,33.1,0.01,18.68,6.93,2023-10-01 20:00:00
35.77,70.42,3.61,31.45,30.69,0.01,19.66,7.3,2023-10-01 20:15:00
35.77,70.42,3.54,30.33,30.96,0.01,19.01,17.98,2023-10-01 20:30:00
37.07,70.51,3.57,29.63,32.37,0.01,18.66,12.24,2023-10-01 20:45:00
55.2,71.83,3.69,30.41,31.11,0.01,19.17,7.53,2023-10-01 21:00:00
55.2,71.83,3.7,30.39,34.01,0.01,19.17,10.01,2023-10-01 21:15:00
55.2,71.83,3.84,32.85,32.45,0.01,20.59,7.14,2023-10-01 21:30:00
55.03,71.93,3.96,31.81,31.97,0.01,20.14,13.11,2023-10-01 21:45:00
52.62,73.35,3.89,31.49,31.92,0.01,19.92,10.06,2023-10-01 22:00:00
52.62,73.35,3.82,31.62,32.7,0.01,19.92,3.92,2023-10-01 22:15:00
52.62,73.35,3.63,29.9,31.41,0.01,18.86,18.8,2023-10-01 22:30:00
52.58,72.8,3.41,28.02,31.56,0.01,17.68,14.01,2023-10-01 22:45:00
51.95,65.11,3.51,26.55,32.68,0.01,16.98,7.04,2023-10-01 23:00:00
51.95,65.11,3.51,26.66,32.26,0.01,17.04,8.38,2023-10-01 23:15:00
51.95,65.11,3.51,26.56,33.72,0.01,16.98,20.83,2023-10-01 23:30:00
52.19,65.72,3.42,24.86,30.89,0.01,16.0,12.36,2023-10-01 23:45:00
55.59,74.3,3.48,26.93,31.7,0.01,17.15,9.22,2023-10-02 00:00:00
55.59,74.3,3.55,26.59,32.38,0.01,17.03,15.4,2023-10-02 00:15:00
55.59,74.3,3.52,26.18,33.24,0.01,16.79,8.98,2023-10-02 00:30:00
55.32,73.93,3.49,25.69,32.09,0.01,16.5,20.92,2023-10-02 00:45:00
51.59,68.7,3.37,25.93,29.57,0.01,16.54,5.94,2023-10-02 01:00:00
51.59,68.7,3.35,26.29,33.92,0.01,16.71,11.66,2023-10-02 01:15:00
51.59,68.7,3.34,25.37,32.1,0.01,16.21,18.75,2023-10-02 01:30:00
50.87,69.25,3.2,26.0,30.69,0.01,16.43,18.21,2023-10-02 01:45:00
40.84,76.98,3.3,24.69,31.53,0.01,15.82,8.46,2023-10-02 02:00:00
40.84,76.98,3.41,25.37,30.11,0.01,16.27,9.8,2023-10-02 02:15:00
40.84,76.98,3.35,25.38,34.79,0.01,16.22,20.32,2023-10-02 02:30:00
40.83,76.4,3.5,25.77,32.61,0.01,16.56,16.72,2023-10-02 02:45:00
40.72,68.35,3.32,26.6,34.1,0.01,16.85,9.62,2023-10-02 03:00:00
40.72,68.35,3.34,26.97,34.7,0.01,17.06,15.35,2023-10-02 03:15:00
40.72,68.35,3.39,25.46,34.8,0.01,16.3,7.62,2023-10-02 03:30:00
40.95,67.82,3.3,25.15,32.8,0.01,16.06,22.22,2023-10-02 03:45:00
44.14,60.35,3.59,25.76,28.95,0.01,16.62,9.06,2023-10-02 04:00:00
44.14,60.35,3.6,24.04,28.88,0.01,15.71,12.55,2023-10-02 04:15:00
44.14,60.35,3.42,28.35,32.83,0.01,17.86,14.03,2023-10-02 04:30:00
43.84,61.03,3.47,25.43,31.57,0.01,16.35,17.16,2023-10-02 04:45:00
39.61,70.54,3.35,25.2,35.52,0.01,16.13,9.58,2023-10-02 05:00:00
39.61,70.54,3.34,25.7,31.26,0.01,16.39,8.97,2023-10-02 05:15:00
39.61,70.54,3.32,25.08,34.44,0.01,16.04,23.46,2023-10-02 05:30:00
40.43,70.68,3.24,24.2,32.83,0.01,15.5,15.08,2023-10-02 05:45:00
51.98,72.7,3.4,23.09,33.38,0.01,15.05,11.56,2023-10-02 06:00:00
51.98,72.7,3.38,23.31,32.48,0.01,15.15,14.09,2023-10-02 06:15:00
51.98,72.7,3.45,24.31,32.87,0.01,15.73,9.8,2023-10-02 06:30:00
50.99,72.92,3.3,24.02,33.65,0.01,15.46,28.32,2023-10-02 06:45:00
37.13,75.97,3.34,23.68,33.99,0.01,15.31,6.16,2023-10-02 07:00:00
37.13,75.97,3.45,24.78,30.9,0.01,15.98,12.56,2023-10-02 07:15:00
37.13,75.97,3.31,22.95,30.1,0.01,14.9,22.07,2023-10-02 07:30:00
38.6,75.78,3.31,23.61,32.51,0.01,15.25,17.81,2023-10-02 07:45:00
59.23,73.07,3.4,22.36,32.36,0.01,14.66,14.68,2023-10-02 08:00:00
59.23,73.07,3.43,23.09,30.61,0.01,15.07,13.2,2023-10-02 08:15:00
59.23,73.07,3.43,22.37,32.43,0.01,14.69,24.18,2023-10-02 08:30:00
58.59,72.5,3.45,23.47,32.96,0.01,15.29,13.38,2023-10-02 08:45:00
49.61,64.53,3.39,23.07,33.65,0.01,15.02,22.73,2023-10-02 09:00:00
49.61,64.53,3.42,23.84,32.12,0.01,15.47,11.79,2023-10-02 09:15:00
49.61,64.53,3.54,22.55,29.6,0.01,14.88,16.31,2023-10-02 09:30:00
49.2,64.99,3.42,21.84,30.66,0.01,14.4,21.4,2023-10-02 09:45:00
43.47,71.4,3.43,22.06,33.1,0.01,14.52,19.22,2023-10-02 10:00:00
43.47,71.4,3.37,21.84,30.77,0.01,14.36,20.94,2023-10-02 10:15:00
43.47,71.4,3.22,20.58,30.43,0.01,13.57,17.1,2023-10-02 10:30:00
43.08,71.49,3.32,20.73,32.49,0.01,13.72,20.41,2023-10-02 10:45:00
37.59,72.82,3.34,20.45,34.21,0.01,13.59,22.33,2023-10-02 11:00:00
37.59,72.82,3.3,21.07,31.62,0.01,13.89,24.66,2023-10-02 11:15:00
37.59,72.82,3.55,22.13,34.88,0.01,14.66,21.34,2023-10-02 11:30:00
37.79,72.43,3.66,26.35,29.99,0.01,17.0,18.11,2023-10-02 11:45:00
40.52,66.98,4.04,30.25,30.16,0.01,19.37,11.55,2023-10-02 12:00:00
40.52,66.98,4.17,34.27,35.32,0.01,21.62,17.38,2023-10-02 12:15:00
40.52,66.98,4.01,33.08,32.33,0.01,20.86,21.02,2023-10-02 12:30:00
41.43,66.55,3.65,32.18,32.71,0.01,20.09,24.42,2023-10-02 12:45:00
54.18,60.47,3.74,28.37,31.89,0.01,18.13,22.73,2023-10-02 13:00:00
54.18,60.47,3.74,27.75,32.78,0.01,17.81,16.4,2023-10-02 13:15:00
54.18,60.47,3.55,28.0,31.45,0.01,17.78,16.58,2023-10-02 13:30:00
53.78,61.54,3.43,24.45,30.63,0.01,15.79,21.27,2023-10-02 13:45:00
48.18,76.49,3.26,27.14,34.43,0.01,17.09,21.81,2023-10-02 14:00:00
48.18,76.49,3.19,22.38,32.51,0.01,14.5,22.94,2023-10-02 14:15:00
48.18,76.49,3.37,22.8,30.0,0.01,14.86,18.19,2023-10-02 14:30:00
47.44,76.38,3.56,23.21,36.72,0.01,15.24,12.64,2023-10-02 14:45:00
37.12,74.85,3.63,25.17,32.12,0.01,16.34,24.76,2023-10-02 15:00:00
37.12,74.85,3.6,24.99,33.74,0.01,16.21,22.1,2023-10-02 15:15:00
37.12,74.85,3.35,22.4,32.47,0.01,14.64,25.79,2023-10-02 15:30:00
37.99,74.14,3.5,22.83,30.82,0.01,14.99,21.13,2023-10-02 15:45:00
50.14,64.22,3.6,25.76,32.78,0.01,16.63,8.28,2023-10-02 16:00:00
50.14,64.22,3.74,28.57,32.77,0.01,18.24,17.93,2023-10-02 16:15:00
50.14,64.22,3.67,28.4,33.33,0.01,18.1,22.05,2023-10-02 16:30:00
50.65,64.41,3.62,27.7,30.19,0.01,17.68,23.51,2023-10-02 16:45:00
57.78,67.14,3.6,26.01,32.75,0.01,16.76,16.58,2023-10-02 17:00:00
57.78,67.14,3.58,28.0,33.84,0.01,17.8,11.57,2023-10-02 17:15:00
57.78,67.14,3.66,28.33,30.37,0.01,18.05,13.74,2023-10-02 17:30:00
56.83,66.7,3.7,26.88,32.82,0.01,17.31,21.4,2023-10-02 17:45:00
43.49,60.61,3.58,26.98,32.03,0.01,17.26,15.94,2023-10-02 18:00:00
43.49,60.61,3.66,27.97,32.94,0.01,17.85,9.83,2023-10-02 18:15:00
43.49,60.61,3.74,28.83,31.51,0.01,18.38,22.78,2023-10-02 18:30:00
42.96,61.37,3.87,28.3,34.13,0.01,18.2,12.38,2023-10-02 18:45:00
35.56,72.0,3.68,27.17,33.88,0.01,17.45,12.26,2023-10-02 19:00:00
35.56,72.0,3.71,30.48,32.68,0.01,19.23,10.39,2023-10-02 19:15:00
35.56,72.0,3.81,31.56,32.82,0.01,19.88,12.15,2023-10-02 19:30:00
36.13,72.12,4.37,37.25,33.94,0.01,23.36,4.89,2023-10-02 19:45:00
44.17,73.76,4.76,44.2,33.91,0.01,27.38,14.34,2023-10-02 20:00:00
44.17,73.76,4.65,42.58,32.79,0.01,26.43,17.57,2023-10-02 20:15:00
44.17,73.76,4.24,38.46,34.35,0.01,23.9,12.52,2023-10-02 20:30:00
45.22,73.95,4.28,36.12,31.52,0.01,22.69,18.45,2023-10-02 20:45:00
59.95,76.64,4.1,33.34,30.24,0.01,21.07,12.89,2023-10-02 21:00:00
59.95,76.64,4.15,33.71,34.7,0.01,21.3,9.3,2023-10-02 21:15:00
59.95,76.64,4.16,34.88,32.95,0.01,21.93,6.98,2023-10-02 21:30:00
58.9,76.22,3.87,31.67,30.53,0.01,19.99,21.27,2023-10-02 21:45:00
44.24,70.35,3.9,30.6,30.86,0.01,19.44,5.71,2023-10-02 22:00:00
44.24,70.35,3.86,30.27,30.37,0.01,19.23,20.41,2023-10-02 22:15:00
44.24,70.35,3.77,29.05,32.03,0.01,18.52,7.24,2023-10-02 22:30:00
44.79,70.27,3.79,27.05,31.96,0.01,17.47,24.69,2023-10-02 22:45:00
52.44,69.13,3.71,26.74,31.47,0.01,17.24,6.91,2023-10-02 23:00:00
52.44,69.13,3.73,27.03,32.22,0.01,17.41,13.76,2023-10-02 23:15:00
52.44,69.13,3.83,28.64,30.35,0.01,18.35,16.22,2023-10-02 23:30:00
52.74,69.61,3.78,26.93,35.59,0.01,17.4,21.78,2023-10-02 23:45:00
57.0,76.39,3.72,27.44,31.11,0.01,17.62,14.68,2023-10-03 00:00:00
57.0,76.39,3.75,26.51,31.44,0.01,17.15,14.02,2023-10-03 00:15:00
57.0,76.39,3.83,26.47,31.44,0.01,17.19,2.77,2023-10-03 00:30:00
56.22,76.06,4.0,30.11,30.84,0.01,19.26,18.62,2023-10-03 00:45:00
45.28,71.46,3.76,28.73,31.75,0.01,18.34,11.66,2023-10-03 01:00:00
45.28,71.46,3.77,27.67,33.25,0.01,17.78,17.4,2023-10-03 01:15:00
45.28,71.46,3.71,25.95,31.34,0.01,16.82,12.79,2023-10-03 01:30:00
46.18,71.64,3.65,26.7,32.35,0.01,17.17,22.74,2023-10-03 01:45:00
58.74,74.18,3.8,24.95,32.55,0.01,16.36,9.68,2023-10-03 02:00:00
58.74,74.18,3.62,27.38,31.1,0.01,17.5,22.57,2023-10-03 02:15:00
58.74,74.18,3.57,25.3,34.39,0.01,16.36,10.9,2023-10-03 02:30:00
58.22,74.21,3.66,25.28,33.08,0.01,16.42,26.16,2023-10-03 02:45:00
50.98,74.56,3.67,25.75,36.29,0.01,16.68,16.32,2023-10-03 03:00:00
50.98,74.56,3.65,26.18,33.8,0.01,16.89,5.89,2023-10-03 03:15:00
50.98,74.56,3.87,25.75,32.07,0.01,16.84,18.98,2023-10-03 03:30:00
50.63,74.14,3.85,25.51,33.12,0.01,16.7,20.08,2023-10-03 03:45:00
45.79,68.27,3.67,26.42,32.83,0.01,17.04,8.35,2023-10-03 04:00:00
45.79,68.27,3.71,25.44,32.55,0.01,16.55,19.43,2023-10-03 04:15:00
45.79,68.27,3.78,26.09,31.24,0.01,16.96,13.14,2023-10-03 04:30:00
45.16,68.25,3.68,25.19,32.73,0.01,16.39,18.71,2023-10-03 04:45:00
36.3,67.96,3.7,25.95,32.02,0.01,16.81,11.32,2023-10-03 05:00:00
36.3,67.96,3.7,26.17,34.96,0.01,16.93,20.22,2023-10-03 05:15:00
36.3,67.96,3.62,25.96,31.74,0.01,16.75,8.26,2023-10-03 05:30:00
36.68,67.55,3.67,25.16,30.51,0.01,16.36,26.68,2023-10-03 05:45:00
42.06,61.86,3.67,24.83,30.66,0.01,16.19,18.64,2023-10-03 06:00:00
42.06,61.86,3.72,24.8,33.62,0.01,16.21,6.45,2023-10-03 06:15:00
42.06,61.86,3.81,26.06,33.87,0.01,16.97,21.91,2023-10-03 06:30:00
42.21,62.09,3.66,24.67,33.15,0.01,16.1,15.38,2023-10-03 06:45:00
44.29,65.32,3.82,25.71,33.96,0.01,16.78,11.02,2023-10-03 07:00:00
44.29,65.32,3.84,28.31,30.28,0.01,18.18,18.15,2023-10-03 07:15:00
44.29,65.32,3.78,28.47,32.2,0.01,18.22,8.66,2023-10-03 07:30:00
44.3,66.09,3.97,28.89,31.3,0.01,18.59,22.74,2023-10-03 07:45:00
44.49,76.89,3.85,30.53,30.23,0.01,19.37,7.26,2023-10-03 08:00:00
44.49,76.89,3.84,30.34,30.63,0.01,19.25,12.51,2023-10-03 08:15:00
44.49,76.89,4.01,32.69,33.59,0.01,20.65,13.65,2023-10-03 08:30:00
44.59,76.21,4.12,33.46,31.77,0.01,21.15,13.48,2023-10-03 08:45:00
45.96,66.71,4.48,37.2,32.42,0.01,23.44,14.9,2023-10-03 09:00:00
40.22,72.62,4.25,36.3,26.13,0.01,22.77,11.14,2023-10-03 12:30:00
41.45,72.79,4.13,32.88,30.41,0.01,20.85,22.56,2023-10-03 12:45:00
59.96,75.29,4.08,33.49,31.38,0.01,21.14,20.94,2023-10-03 13:00:00
59.96,75.29,4.08,33.82,32.59,0.01,21.3,17.89,2023-10-03 13:15:00
59.96,75.29,4.1,33.77,28.4,0.01,21.3,13.13,2023-10-03 13:30:00
59.51,74.71,3.94,31.35,35.91,0.01,19.87,29.21,2023-10-03 13:45:00
53.21,66.64,4.13,31.25,31.13,10.0,19.98,17.27,2023-10-03 14:00:00
53.21,66.64,4.12,31.34,34.21,0.01,20.02,8.31,2023-10-03 14:15:00
53.21,66.64,4.07,31.96,37.48,0.01,20.31,13.6,2023-10-03 14:30:00
52.17,66.91,4.07,31.03,35.05,0.01,19.82,27.05,2023-10-03 14:45:00
37.68,70.76,3.85,31.41,33.73,10.0,19.84,9.9,2023-10-03 15:00:00
37.68,70.76,4.04,30.47,31.9,0.01,19.49,18.68,2023-10-03 15:15:00
37.68,70.76,4.07,32.06,33.84,0.01,20.36,11.07,2023-10-03 15:30:00
38.36,70.65,3.98,30.03,32.33,9.86,19.21,24.5,2023-10-03 15:45:00
47.94,69.09,4.0,29.84,33.85,0.01,19.13,24.18,2023-10-03 16:00:00
47.94,69.09,4.11,31.91,32.28,0.01,20.32,8.91,2023-10-03 16:15:00
47.94,69.09,4.58,36.51,36.3,0.01,23.14,8.11,2023-10-03 16:30:00
48.31,69.67,5.03,43.74,32.0,0.01,27.36,3.79,2023-10-03 16:45:00
53.44,77.76,4.9,47.52,31.38,0.01,29.26,13.24,2023-10-03 17:00:00
53.44,77.76,4.57,43.79,31.06,0.01,27.01,18.85,2023-10-03 17:15:00
53.44,77.76,3.98,38.09,31.05,0.01,23.5,20.67,2023-10-03 17:30:00
53.81,77.63,4.0,34.34,29.34,0.01,21.52,14.44,2023-10-03 17:45:00
58.93,75.77,4.09,33.12,33.33,0.01,20.94,13.79,2023-10-03 18:00:00
58.93,75.77,4.03,36.1,31.26,0.01,22.48,9.34,2023-10-03 18:15:00
58.93,75.77,3.91,32.62,31.38,0.01,20.53,20.43,2023-10-03 18:30:00
57.88,75.86,3.88,34.41,32.82,0.01,21.46,13.12,2023-10-03 18:45:00
43.15,77.11,3.95,34.18,28.67,0.01,21.39,8.99,2023-10-03 19:00:00
43.15,77.11,4.02,35.48,32.7,0.01,22.14,8.56,2023-10-03 19:15:00
43.15,77.11,4.01,33.61,34.21,0.01,21.14,18.56,2023-10-03 19:30:00
43.34,76.54,3.96,32.29,31.88,0.01,20.4,15.07,2023-10-03 19:45:00
46.01,68.53,4.02,32.2,33.19,0.01,20.4,11.49,2023-10-03 20:00:00
46.01,68.53,4.11,32.02,33.06,0.01,20.37,11.39,2023-10-03 20:15:00
46.01,68.53,4.21,35.01,33.88,0.01,22.04,11.75,2023-10-03 20:30:00
45.76,69.02,4.39,38.34,29.74,0.01,23.96,5.43,2023-10-03 20:45:00
42.33,75.93,4.32,38.27,33.19,0.01,23.87,15.67,2023-10-03 21:00:00
42.33,75.93,4.21,37.01,33.69,0.01,23.1,21.16,2023-10-03 21:15:00
42.33,75.93,4.23,35.48,31.8,0.01,22.3,8.42,2023-10-03 21:30:00
42.15,75.14,4.04,34.49,33.81,0.01,21.63,20.95,2023-10-03 21:45:00
39.57,64.12,4.21,34.11,34.4,0.01,21.56,4.09,2023-10-03 22:00:00
39.57,64.12,4.11,35.75,33.98,0.01,22.36,17.44,2023-10-03 22:15:00
39.57,64.12,4.21,35.43,32.4,0.01,22.26,5.06,2023-10-03 22:30:00
39.65,64.46,3.99,36.04,31.46,0.01,22.42,20.23,2023-10-03 22:45:00
40.75,69.25,4.07,33.28,34.63,0.01,21.01,13.38,2023-10-03 23:00:00
40.75,69.25,3.97,34.29,33.16,0.01,21.46,3.06,2023-10-03 23:15:00
40.75,69.25,4.04,35.37,31.03,0.01,22.1,16.57,2023-10-03 23:30:00
41.44,69.13,3.98,32.21,33.55,0.01,20.37,13.73,2023-10-03 23:45:00
51.17,67.44,3.96,32.03,31.81,0.01,20.26,6.68,2023-10-04 00:00:00
51.17,67.44,4.14,32.16,31.51,0.01,20.47,15.24,2023-10-04 00:15:00
51.17,67.44,4.03,32.02,33.53,0.01,20.31,7.5,2023-10-04 00:30:00
51.25,67.53,3.92,30.97,31.31,0.01,19.66,22.0,2023-10-04 00:45:00
52.36,68.83,3.83,29.11,31.44,0.01,18.6,4.81,2023-10-04 01:00:00
52.36,68.83,3.87,28.21,29.03,0.01,18.16,19.3,2023-10-04 01:15:00
52.36,68.83,3.8,29.41,32.68,0.01,18.74,7.39,2023-10-04 01:30:00
52.04,68.43,3.76,27.83,30.38,0.01,17.86,23.53,2023-10-04 01:45:00
47.61,62.79,3.71,28.0,33.49,0.01,17.91,15.24,2023-10-04 02:00:00
47.61,62.79,3.83,31.16,34.71,0.01,19.69,4.7,2023-10-04 02:15:00
47.61,62.79,3.94,28.92,33.15,0.01,18.58,17.4,2023-10-04 02:30:00
46.89,63.07,3.76,28.12,31.91,0.01,18.02,17.88,2023-10-04 02:45:00
36.78,66.96,3.81,27.77,32.04,0.01,17.86,6.0,2023-10-04 03:00:00
36.78,66.96,3.61,28.31,32.24,0.01,18.0,12.94,2023-10-04 03:15:00
36.78,66.96,3.8,27.81,33.78,0.01,17.89,14.61,2023-10-04 03:30:00
38.03,66.69,3.77,29.35,34.9,0.01,18.68,22.47,2023-10-04 03:45:00
55.58,62.98,3.69,26.72,35.29,0.01,17.21,5.55,2023-10-04 04:00:00
55.58,62.98,3.77,26.37,33.86,0.01,17.09,17.96,2023-10-04 04:15:00
55.58,62.98,3.79,28.35,31.63,0.01,18.16,9.14,2023-10-04 04:30:00
55.3,64.08,3.85,26.68,31.61,0.01,17.32,20.52,2023-10-04 04:45:00
51.36,79.48,3.92,26.04,32.27,0.01,17.04,14.79,2023-10-04 05:00:00
51.36,79.48,3.8,27.03,29.06,0.01,17.46,15.17,2023-10-04 05:15:00
51.36,79.48,3.84,27.09,33.79,0.01,17.53,7.84,2023-10-04 05:30:00
51.17,79.01,3.71,26.3,30.75,0.01,17.0,22.7,2023-10-04 05:45:00
48.49,72.45,3.6,25.39,31.79,0.01,16.43,14.91,2023-10-04 06:00:00
48.49,72.45,3.65,27.47,29.98,0.01,17.58,10.75,2023-10-04 06:15:00
48.49,72.45,3.83,26.77,33.41,0.01,17.35,19.55,2023-10-04 06:30:00
47.8,72.2,3.69,27.04,32.25,0.01,17.38,15.72,2023-10-04 06:45:00
38.07,68.67,3.83,27.61,32.57,0.01,17.8,9.14,2023-10-04 07:00:00
38.07,68.67,3.81,28.23,32.93,0.01,18.11,18.97,2023-10-04 07:15:00
38.07,68.67,3.8,28.79,31.78,0.01,18.4,10.33,2023-10-04 07:30:00
38.81,68.12,3.8,25.94,33.32,0.01,16.89,25.02,2023-10-04 07:45:00
49.24,60.49,3.76,26.18,32.43,0.01,16.99,16.19,2023-10-04 08:00:00
49.24,60.49,3.83,26.33,32.66,0.01,17.11,7.92,2023-10-04 08:15:00
49.24,60.49,3.7,27.19,31.68,0.01,17.48,12.45,2023-10-04 08:30:00
48.94,60.46,3.68,25.17,30.34,0.01,16.38,21.06,2023-10-04 08:45:00
44.79,60.06,3.59,25.09,33.66,0.01,16.26,12.08,2023-10-04 09:00:00
44.79,60.06,3.61,26.02,31.19,0.01,16.78,22.57,2023-10-04 09:15:00
44.79,60.06,3.65,23.93,34.17,0.01,15.7,14.04,2023-10-04 09:30:00
45.24,60.56,3.62,25.75,32.24,0.01,16.64,20.86,2023-10-04 09:45:00
51.52,67.5,3.7,23.84,32.84,0.01,15.69,12.16,2023-10-04 10:00:00
51.52,67.5,3.74,25.49,32.36,0.01,16.6,11.17,2023-10-04 10:15:00
51.52,67.5,3.62,26.34,33.07,0.01,16.96,21.98,2023-10-04 10:30:00
51.12,68.31,3.69,27.01,30.35,0.01,17.37,12.43,2023-10-04 10:45:00
45.58,79.59,3.86,25.58,30.38,0.01,16.74,14.89,2023-10-04 11:00:00
