pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
,,21.19,3.85,4.74,0.34,18.06,26.19,31.22,77.32,1.9,98.67,1006.37,2024-10-28 16:30:00,8.26,0.69,2.44,1.81
,,21.62,3.95,3.91,0.3,18.57,26.21,31.03,79.14,1.49,96.13,1006.4,2024-10-28 16:45:00,7.97,0.6,2.08,1.54
,,21.9,4.13,3.98,0.3,19.03,25.63,30.85,80.16,1.51,105.68,1006.41,2024-10-28 17:00:00,7.85,0.54,1.88,1.38
,,21.12,4.08,4.21,0.31,18.19,25.73,30.39,81.19,1.63,96.37,1006.35,2024-10-28 17:15:00,7.91,0.62,2.16,1.6
,,20.93,3.85,3.4,0.27,17.78,25.36,30.19,82.87,1.25,103.54,1006.32,2024-10-28 17:30:00,8.16,0.52,1.8,1.32
,,21.01,3.84,4.04,0.31,17.86,26.27,30.08,83.8,1.57,99.65,1006.3,2024-10-28 17:45:00,8.03,0.6,2.08,1.54
,,20.99,3.85,3.62,0.29,17.84,28.95,30.06,84.25,1.37,95.88,1006.39,2024-10-28 18:00:00,7.9,0.54,1.87,1.38
,,21.32,3.67,3.19,0.26,17.99,28.66,30.13,82.46,1.14,112.68,1006.67,2024-10-28 18:15:00,8.24,0.5,1.7,1.25
,,21.82,3.69,3.24,0.27,18.5,31.41,30.09,81.47,1.19,115.89,1007.01,2024-10-28 18:30:00,8.58,0.48,1.6,1.18
,,22.04,4.03,3.95,0.3,19.07,33.24,29.95,80.78,1.54,124.75,1007.35,2024-10-28 18:45:00,7.78,0.57,1.96,1.45
,,28.13,4.25,3.87,0.3,25.38,33.94,29.77,81.39,1.48,119.16,1007.61,2024-10-28 19:00:00,7.67,0.57,1.98,1.46
,,28.68,4.02,3.4,0.28,25.68,32.99,29.58,82.03,1.27,140.03,1007.72,2024-10-28 19:15:00,7.85,0.53,1.84,1.35
,,27.41,3.84,3.65,0.29,24.25,30.89,29.42,82.19,1.38,153.32,1007.92,2024-10-28 19:30:00,8.24,0.54,1.86,1.37
,,24.94,3.99,3.17,0.26,21.93,31.31,29.32,82.33,1.13,178.62,1008.18,2024-10-28 19:45:00,8.22,0.48,1.61,1.18
,,21.85,3.91,3.02,0.26,18.78,30.41,29.27,82.85,1.06,231.17,1008.51,2024-10-28 20:00:00,7.83,0.46,1.53,1.12
,,21.49,3.76,3.65,0.28,18.24,30.56,29.27,83.26,1.35,252.52,1008.75,2024-10-28 20:15:00,8.07,0.52,1.78,1.31
,,21.09,3.61,3.48,0.28,17.69,29.58,29.21,83.47,1.28,232.64,1008.87,2024-10-28 20:30:00,8.26,0.53,1.82,1.34
,,21.15,3.98,3.77,0.29,18.14,28.64,29.18,83.69,1.45,239.64,1008.93,2024-10-28 20:45:00,8.02,0.54,1.85,1.36
,,21.24,3.99,4.19,0.32,18.23,28.89,29.14,83.59,1.64,238.52,1008.96,2024-10-28 21:00:00,7.92,0.58,2.02,1.49
,,21.29,3.89,3.53,0.28,18.19,29.51,29.07,83.76,1.33,261.11,1009.0,2024-10-28 21:15:00,8.04,0.57,1.96,1.45
,,21.08,3.73,3.6,0.29,17.81,29.15,29.03,83.88,1.35,246.29,1009.14,2024-10-28 21:30:00,8.3,0.52,1.79,1.31
,,21.36,3.75,3.47,0.28,18.1,29.7,28.97,84.09,1.31,227.14,1009.16,2024-10-28 21:45:00,8.26,0.53,1.81,1.33
,,21.28,3.88,3.31,0.27,18.14,28.75,28.88,83.54,1.2,196.98,1009.01,2024-10-28 22:00:00,8.14,0.5,1.68,1.24
,,21.27,3.45,2.81,0.24,17.71,29.38,28.72,83.34,0.96,154.48,1008.78,2024-10-28 22:15:00,8.3,0.44,1.47,1.07
,,21.39,3.66,2.42,0.23,18.04,29.35,28.57,83.49,0.77,160.54,1008.63,2024-10-28 22:30:00,8.06,0.4,1.3,0.95
,,21.07,3.86,2.27,0.22,17.92,26.98,28.41,83.93,0.69,124.07,1008.41,2024-10-28 22:45:00,7.99,0.38,1.21,0.88
,,20.89,3.69,2.36,0.22,17.58,30.28,28.26,84.58,0.73,141.02,1008.25,2024-10-28 23:00:00,7.87,0.38,1.21,0.88
,,20.65,3.66,3.04,0.26,17.32,30.0,28.14,85.2,1.06,210.73,1008.1,2024-10-28 23:15:00,8.36,0.48,1.64,1.2
,,20.72,3.68,3.01,0.26,17.41,29.38,28.01,86.14,1.07,224.95,1007.93,2024-10-28 23:30:00,8.02,0.47,1.59,1.16
,,20.51,3.68,3.36,0.27,17.2,30.71,27.89,86.81,1.25,263.85,1007.77,2024-10-28 23:45:00,8.27,0.52,1.77,1.3
,,20.68,3.81,3.29,0.27,17.49,33.21,27.79,87.68,1.2,286.7,1007.71,2024-10-29 00:00:00,8.22,0.49,1.66,1.22
,,21.04,3.66,3.43,0.28,17.7,37.19,27.76,88.29,1.28,290.87,1007.54,2024-10-29 00:15:00,8.56,0.53,1.8,1.33
,,20.92,3.62,3.53,0.28,17.55,37.65,27.73,88.69,1.32,281.82,1007.47,2024-10-29 00:30:00,8.4,0.52,1.79,1.32
,,22.48,3.96,3.63,0.29,19.44,36.9,27.67,89.2,1.35,284.15,1007.42,2024-10-29 00:45:00,7.94,0.54,1.87,1.38
20.0,,22.03,5.09,3.88,0.3,20.12,38.71,27.63,89.69,1.49,292.64,1007.47,2024-10-29 01:00:00,7.72,0.58,2.02,1.49
20.0,,23.16,4.21,4.1,0.31,20.39,39.22,27.71,89.87,1.6,289.85,1007.32,2024-10-29 01:15:00,7.54,0.6,2.11,1.56
20.0,,23.29,4.21,3.8,0.29,20.51,36.5,27.76,89.6,1.45,300.45,1007.17,2024-10-29 01:30:00,7.86,0.58,2.02,1.49
19.88,,22.38,3.85,3.98,0.3,19.24,36.68,27.86,88.75,1.54,284.27,1006.97,2024-10-29 01:45:00,7.99,0.58,2.02,1.49
,,22.14,3.83,3.52,0.28,18.96,38.54,27.89,88.23,1.31,276.52,1006.77,2024-10-29 02:00:00,8.18,0.53,1.82,1.34
,,22.51,3.84,3.56,0.28,19.35,39.49,27.79,88.57,1.33,284.66,1006.73,2024-10-29 02:15:00,8.11,0.53,1.8,1.33
,,22.6,3.87,3.59,0.28,19.47,39.07,27.71,89.17,1.36,297.37,1006.7,2024-10-29 02:30:00,8.08,0.54,1.85,1.36
,,22.37,3.88,4.49,0.33,19.24,39.8,27.68,89.63,1.8,310.2,1006.7,2024-10-29 02:45:00,8.1,0.65,2.28,1.69
,,22.31,3.84,4.72,0.34,19.14,38.65,27.68,89.86,1.91,313.35,1006.71,2024-10-29 03:00:00,8.15,0.69,2.46,1.82
,,22.74,3.81,4.86,0.35,19.56,38.77,27.64,90.28,1.97,314.59,1006.75,2024-10-29 03:15:00,8.03,0.68,2.43,1.8
,,23.78,3.96,5.14,0.36,20.75,36.83,27.61,90.57,2.14,318.14,1006.82,2024-10-29 03:30:00,8.06,0.72,2.57,1.9
17.82,18.0,23.14,4.09,5.34,0.37,20.23,34.16,27.57,90.87,2.24,318.59,1006.92,2024-10-29 03:45:00,7.8,0.76,2.73,2.02
,,22.87,3.74,4.67,0.34,19.63,32.92,27.53,90.95,1.88,313.56,1006.85,2024-10-29 04:00:00,8.1,0.69,2.45,1.81
,,22.62,3.77,4.29,0.32,19.37,31.69,27.47,91.15,1.69,306.96,1006.78,2024-10-29 04:15:00,8.06,0.63,2.23,1.65
,,22.41,3.79,4.1,0.31,19.21,33.15,27.44,91.26,1.58,303.24,1006.77,2024-10-29 04:30:00,8.05,0.6,2.09,1.55
,,22.3,3.77,4.04,0.31,19.07,33.38,27.45,91.23,1.58,300.01,1006.84,2024-10-29 04:45:00,8.1,0.61,2.14,1.58
,,21.95,3.83,3.49,0.28,18.78,33.14,27.47,91.22,1.29,257.25,1006.89,2024-10-29 05:00:00,8.2,0.51,1.75,1.29
,,21.76,3.86,3.7,0.29,18.61,32.5,27.47,91.34,1.39,270.09,1007.02,2024-10-29 05:15:00,8.19,0.54,1.87,1.38
,,22.01,3.87,3.97,0.3,18.88,32.52,27.49,91.37,1.54,280.56,1007.2,2024-10-29 05:30:00,8.08,0.59,2.08,1.53
,,21.93,3.75,4.07,0.31,18.67,30.09,27.48,91.39,1.59,305.23,1007.35,2024-10-29 05:45:00,8.16,0.58,2.02,1.49
,,21.66,3.86,4.57,0.33,18.52,28.82,27.47,91.73,1.84,305.86,1007.63,2024-10-29 06:00:00,8.04,0.66,2.32,1.72
,,21.89,3.79,4.56,0.33,18.7,26.87,27.49,92.06,1.8,298.51,1007.99,2024-10-29 06:15:00,8.29,0.64,2.27,1.68
,,22.14,3.71,5.06,0.36,18.84,27.39,27.63,92.12,2.08,323.88,1008.34,2024-10-29 06:30:00,8.33,0.71,2.54,1.88
,,21.7,3.85,4.41,0.33,18.56,28.48,27.81,91.51,1.76,322.1,1008.67,2024-10-29 06:45:00,8.11,0.65,2.29,1.69
,,21.83,3.66,3.22,0.27,18.48,26.97,28.26,90.31,1.16,222.69,1008.97,2024-10-29 07:00:00,8.24,0.49,1.66,1.22
,,22.01,3.7,4.73,0.34,18.71,25.84,28.5,88.14,1.93,285.18,1009.32,2024-10-29 07:15:00,8.21,0.66,2.36,1.74
,,22.17,3.6,4.45,0.32,18.77,26.3,29.13,85.54,1.75,292.73,1009.69,2024-10-29 07:30:00,8.21,0.65,2.3,1.7
,,22.02,3.74,3.6,0.29,18.75,25.57,30.03,79.1,1.36,195.33,1010.19,2024-10-29 07:45:00,8.19,0.55,1.88,1.39
42.0,51.18,21.84,3.81,4.31,0.32,18.64,25.36,30.46,74.08,1.73,197.19,1010.54,2024-10-29 08:00:00,8.27,0.63,2.21,1.64
42.0,52.0,21.83,3.82,3.82,0.3,18.65,25.9,31.52,69.8,1.47,174.55,1010.95,2024-10-29 08:15:00,8.07,0.56,1.94,1.43
42.0,52.0,21.87,3.81,4.3,0.32,18.66,28.38,31.3,67.69,1.67,195.15,1011.39,2024-10-29 08:30:00,8.17,0.62,2.2,1.62
43.0,52.0,21.77,3.94,3.87,0.3,18.69,29.31,30.75,70.04,1.52,239.25,1011.3,2024-10-29 08:45:00,8.16,0.57,1.97,1.45
,,21.58,3.78,5.11,0.36,18.36,30.05,30.99,70.54,2.11,278.36,1011.26,2024-10-29 09:00:00,8.07,0.76,2.72,2.02
,,21.89,3.76,4.81,0.37,18.66,33.39,31.47,67.71,1.93,155.93,1011.47,2024-10-29 09:15:00,8.08,0.69,2.45,1.81
,,22.03,3.57,5.71,0.39,18.6,33.69,31.66,66.36,2.41,274.19,1011.54,2024-10-29 09:30:00,8.18,0.79,2.87,2.13
,,21.78,3.77,4.75,0.33,18.55,33.25,32.07,64.38,1.92,218.84,1011.71,2024-10-29 09:45:00,8.14,0.67,2.37,1.76
,,21.39,3.84,4.19,0.29,18.24,31.22,32.63,62.22,1.63,134.79,1011.71,2024-10-29 10:00:00,8.06,0.62,2.19,1.61
,,21.39,3.69,5.2,0.29,18.05,31.01,32.55,61.44,2.15,238.11,1011.55,2024-10-29 10:15:00,8.18,0.75,2.71,2.01
,,20.84,4.0,4.23,0.29,17.88,29.53,33.04,56.35,1.58,198.81,1010.92,2024-10-29 11:00:00,7.94,0.54,1.84,1.36
,,20.9,4.0,4.6,0.33,17.91,28.91,33.14,54.35,1.86,199.76,1010.74,2024-10-29 11:15:00,7.9,0.64,2.24,1.66
,,20.94,3.71,4.68,0.32,17.62,28.86,33.19,54.77,1.9,221.36,1010.52,2024-10-29 11:30:00,8.04,0.66,2.33,1.72
,,20.73,3.68,5.22,0.34,17.42,29.12,33.48,54.82,2.16,154.27,1010.3,2024-10-29 11:45:00,8.2,0.77,2.76,2.05
,,20.72,3.8,5.5,0.3,17.52,29.21,33.63,55.57,2.25,143.1,1010.11,2024-10-29 12:00:00,8.27,0.76,2.73,2.02
40.06,46.0,21.42,3.78,4.59,0.28,18.2,29.28,34.99,51.97,1.84,84.53,1009.91,2024-10-29 12:30:00,8.23,0.66,2.34,1.73
30.27,46.0,21.46,3.91,5.02,0.29,18.38,28.71,34.72,51.34,2.05,112.97,1009.78,2024-10-29 12:45:00,8.09,0.74,2.66,1.97
35.0,42.14,21.42,3.93,5.28,0.26,18.33,29.65,34.8,50.7,2.19,126.79,1009.61,2024-10-29 13:00:00,7.94,0.74,2.68,1.98
35.0,42.0,21.5,3.74,5.83,0.27,18.28,26.09,34.56,50.62,2.45,142.16,1009.4,2024-10-29 13:15:00,8.19,0.81,2.92,2.17
35.0,42.0,21.35,3.73,5.32,0.22,18.1,15.17,35.87,46.74,2.24,69.58,1009.28,2024-10-29 13:30:00,8.2,0.76,2.76,2.04
34.73,42.0,21.33,3.85,5.58,0.22,18.19,24.38,35.0,52.96,2.36,65.95,1009.19,2024-10-29 13:45:00,8.01,0.79,2.87,2.13
29.0,46.82,21.04,3.92,6.24,0.23,17.96,43.83,34.8,53.8,2.64,57.17,1008.82,2024-10-29 14:00:00,7.99,0.86,3.14,2.33
29.0,47.0,21.06,3.79,5.68,0.24,17.84,22.53,34.37,56.03,2.4,46.79,1008.46,2024-10-29 14:15:00,8.13,0.78,2.83,2.1
29.0,47.0,21.16,3.88,6.05,0.24,18.03,20.2,34.0,57.74,2.57,66.39,1008.42,2024-10-29 14:30:00,8.14,0.83,3.0,2.23
28.94,47.0,20.85,3.74,5.52,0.23,17.59,17.8,33.58,59.17,2.28,69.43,1008.33,2024-10-29 14:45:00,8.01,0.77,2.79,2.07
28.0,52.0,21.97,5.56,6.0,0.25,20.54,12.94,33.06,60.97,2.56,85.26,1007.95,2024-10-29 15:15:00,8.22,0.83,3.0,2.23
28.0,52.0,20.6,4.02,5.56,0.23,17.62,10.35,32.74,63.22,2.3,92.08,1007.95,2024-10-29 15:30:00,8.19,0.77,2.79,2.06
28.0,52.0,20.03,3.64,5.17,0.21,16.66,9.0,32.17,67.73,2.13,102.28,1007.79,2024-10-29 15:45:00,8.11,0.71,2.55,1.89
,,19.53,3.5,4.52,0.23,16.04,8.26,31.66,71.68,1.8,106.54,1007.54,2024-10-29 16:00:00,8.42,0.65,2.31,1.71
,,18.75,3.53,5.25,0.22,15.29,11.68,31.36,73.03,2.19,98.59,1007.33,2024-10-29 16:15:00,8.41,0.76,2.73,2.02
,,18.83,3.77,4.64,0.27,15.61,12.35,30.83,74.61,1.89,92.35,1007.21,2024-10-29 16:30:00,8.07,0.66,2.32,1.72
,,18.92,3.88,4.13,0.29,15.81,11.83,30.45,77.16,1.62,88.81,1007.23,2024-10-29 16:45:00,7.98,0.59,2.05,1.51
11.0,,18.82,3.87,3.85,0.29,15.69,12.34,30.17,78.54,1.49,77.5,1007.34,2024-10-29 17:00:00,7.98,0.6,2.11,1.56
11.0,,18.93,3.93,3.64,0.31,15.84,14.18,30.04,79.83,1.37,70.23,1007.32,2024-10-29 17:15:00,8.1,0.55,1.89,1.39
11.0,,19.23,3.72,4.08,0.31,15.94,12.28,29.83,80.73,1.58,90.05,1007.23,2024-10-29 17:30:00,8.27,0.6,2.08,1.54
11.86,,19.28,3.7,4.0,0.29,15.95,6.69,29.73,81.65,1.54,89.95,1007.43,2024-10-29 17:45:00,8.29,0.6,2.11,1.56
29.0,51.0,19.2,3.58,3.94,0.3,15.76,14.36,29.64,82.24,1.52,86.23,1007.61,2024-10-29 18:00:00,8.25,0.58,2.01,1.48
29.0,51.0,19.1,3.69,3.9,0.28,15.78,16.3,29.6,81.36,1.5,83.13,1007.77,2024-10-29 18:15:00,8.05,0.58,2.03,1.5
29.0,51.0,18.72,3.71,3.58,0.29,15.43,40.76,29.62,79.83,1.34,92.92,1008.05,2024-10-29 18:30:00,8.11,0.53,1.83,1.35
29.28,51.0,18.7,3.74,3.3,0.28,15.44,32.35,29.62,78.16,1.21,82.3,1008.4,2024-10-29 18:45:00,8.12,0.49,1.65,1.21
34.0,43.27,18.86,3.87,2.93,0.28,15.74,18.02,29.61,75.65,1.03,96.21,1008.81,2024-10-29 19:00:00,8.1,0.46,1.53,1.12
34.0,43.0,18.87,3.81,2.88,0.28,15.7,19.97,29.66,73.63,0.99,65.05,1009.03,2024-10-29 19:15:00,8.15,0.46,1.55,1.14
34.0,43.0,18.85,3.79,2.91,0.28,15.63,15.72,29.57,75.4,1.01,116.44,1009.05,2024-10-29 19:30:00,8.14,0.45,1.5,1.1
34.62,43.0,18.89,3.79,2.86,0.28,15.69,13.6,29.52,77.4,0.98,160.38,1009.25,2024-10-29 19:45:00,8.07,0.44,1.47,1.08
48.0,73.86,18.85,3.73,2.77,0.29,15.58,10.02,29.41,79.34,0.94,188.52,1009.35,2024-10-29 20:00:00,8.17,0.43,1.43,1.05
48.0,75.0,18.84,3.69,3.01,0.28,15.52,9.98,29.34,80.74,1.06,175.0,1009.34,2024-10-29 20:15:00,8.11,0.46,1.56,1.14
48.0,75.0,18.71,3.85,3.02,0.3,15.56,7.89,29.33,81.29,1.05,219.1,1009.41,2024-10-29 20:30:00,8.04,0.46,1.53,1.13
47.78,75.0,18.76,3.79,2.89,0.29,15.55,10.7,29.29,81.95,1.0,228.56,1009.36,2024-10-29 20:45:00,8.09,0.45,1.49,1.09
44.0,63.43,18.58,3.79,3.0,0.28,15.38,12.41,29.25,82.71,1.05,283.24,1009.4,2024-10-29 21:00:00,8.26,0.47,1.57,1.15
44.0,63.0,18.66,3.83,3.27,0.27,15.49,11.83,29.22,83.33,1.18,302.35,1009.55,2024-10-29 21:15:00,8.11,0.49,1.66,1.22
44.0,63.0,18.5,3.81,3.58,0.27,15.3,12.9,29.19,84.29,1.34,294.71,1009.6,2024-10-29 21:30:00,8.17,0.53,1.83,1.35
44.09,63.0,18.46,3.86,3.7,0.26,15.29,12.25,29.15,85.15,1.39,255.46,1009.57,2024-10-29 21:45:00,8.17,0.55,1.88,1.39
46.0,70.71,18.3,3.93,3.25,0.24,15.23,13.07,29.16,85.3,1.18,251.58,1009.57,2024-10-29 22:00:00,8.19,0.49,1.67,1.23
46.0,71.0,18.34,3.98,2.99,0.27,15.3,10.18,29.1,85.62,1.04,213.27,1009.44,2024-10-29 22:15:00,8.05,0.47,1.56,1.15
46.0,71.0,18.54,3.93,2.84,0.26,15.45,10.15,29.04,86.43,0.97,204.16,1009.3,2024-10-29 22:30:00,7.98,0.44,1.48,1.08
45.91,71.0,18.61,3.83,2.93,0.25,15.44,12.95,28.96,86.69,1.03,136.06,1009.27,2024-10-29 22:45:00,8.07,0.45,1.5,1.1
44.0,66.18,18.44,3.77,2.77,0.26,15.22,35.02,28.85,87.38,0.93,120.5,1009.2,2024-10-29 23:00:00,8.18,0.43,1.44,1.05
44.0,66.0,18.55,3.73,2.48,0.23,15.28,38.4,28.74,88.21,0.79,94.57,1009.13,2024-10-29 23:15:00,8.12,0.38,1.23,0.9
44.0,66.0,18.18,3.73,2.81,0.27,14.92,18.93,28.67,88.87,0.96,61.56,1008.96,2024-10-29 23:30:00,8.06,0.43,1.42,1.04
44.08,66.0,18.0,3.82,2.94,0.31,14.82,21.63,28.58,89.31,1.02,60.41,1008.78,2024-10-29 23:45:00,8.12,0.46,1.52,1.12
46.0,68.87,18.0,3.81,2.89,0.28,14.82,16.71,28.49,89.88,0.99,67.05,1008.69,2024-10-30 00:00:00,8.16,0.44,1.47,1.08
46.0,69.0,18.3,3.75,2.78,0.24,15.06,13.7,28.44,90.17,0.94,50.64,1008.56,2024-10-30 00:15:00,8.02,0.44,1.47,1.08
46.0,69.0,18.41,3.7,2.69,0.23,15.1,11.44,28.37,90.58,0.9,58.1,1008.4,2024-10-30 00:30:00,8.07,0.43,1.41,1.03
46.3,69.0,18.43,3.79,2.6,0.23,15.23,10.16,28.3,91.0,0.85,56.19,1008.18,2024-10-30 00:45:00,7.99,0.41,1.33,0.97
51.0,,18.46,3.85,3.1,0.24,15.32,8.4,28.22,91.4,1.09,124.9,1007.94,2024-10-30 01:00:00,8.1,0.47,1.57,1.15
51.0,,18.39,3.83,3.64,0.25,15.23,9.72,28.14,91.9,1.39,259.56,1007.68,2024-10-30 01:15:00,8.02,0.54,1.85,1.36
51.0,,18.37,3.69,3.88,0.23,15.08,11.76,28.03,92.15,1.48,296.5,1007.48,2024-10-30 01:30:00,8.2,0.56,1.95,1.44
49.4,,18.44,3.79,3.72,0.22,15.23,12.25,27.98,92.35,1.42,281.07,1007.32,2024-10-30 01:45:00,8.08,0.57,1.97,1.45
21.0,35.0,18.26,3.65,3.7,0.22,14.92,12.76,27.89,92.68,1.4,300.07,1007.13,2024-10-30 02:00:00,8.32,0.55,1.9,1.4
21.0,35.0,18.11,3.65,3.67,0.23,14.75,11.53,27.84,92.84,1.4,280.0,1007.09,2024-10-30 02:15:00,8.35,0.55,1.91,1.41
21.0,35.0,17.79,3.87,3.65,0.23,14.67,14.19,27.78,92.88,1.38,314.94,1007.04,2024-10-30 02:30:00,8.1,0.54,1.87,1.38
20.82,35.0,17.75,3.8,3.79,0.23,14.55,12.17,27.76,92.81,1.45,308.79,1007.02,2024-10-30 02:45:00,8.11,0.56,1.96,1.44
17.0,19.57,17.92,3.77,3.58,0.23,14.69,6.11,27.77,92.71,1.34,310.32,1007.07,2024-10-30 03:00:00,8.07,0.53,1.81,1.33
17.0,19.0,17.93,3.71,3.8,0.21,14.61,15.17,27.73,92.65,1.43,315.7,1007.03,2024-10-30 03:15:00,8.12,0.56,1.95,1.43
17.0,19.0,17.94,3.67,3.97,0.22,14.6,24.38,27.7,92.66,1.55,311.9,1007.0,2024-10-30 03:30:00,8.19,0.59,2.05,1.52
17.17,19.0,17.84,3.83,3.4,0.22,14.64,43.83,27.67,92.72,1.26,296.29,1007.12,2024-10-30 03:45:00,8.11,0.5,1.69,1.25
20.0,24.76,17.96,3.74,3.61,0.22,14.69,22.53,27.72,92.61,1.36,294.24,1007.22,2024-10-30 04:00:00,8.15,0.54,1.87,1.38
20.0,25.0,18.11,3.64,3.47,0.22,14.75,20.2,27.81,92.46,1.31,313.03,1007.33,2024-10-30 04:15:00,8.22,0.53,1.81,1.34
20.0,25.0,18.09,3.88,3.66,0.24,14.96,17.8,27.83,92.28,1.36,302.1,1007.42,2024-10-30 04:30:00,8.08,0.53,1.81,1.33
19.95,25.0,18.15,3.9,3.77,0.27,15.06,14.24,27.77,92.44,1.45,303.59,1007.57,2024-10-30 04:45:00,8.03,0.57,1.98,1.46
19.0,21.14,18.18,3.74,4.04,0.27,14.92,12.94,27.7,92.71,1.57,309.31,1007.58,2024-10-30 05:00:00,8.24,0.6,2.12,1.56
19.0,21.0,18.18,3.66,4.48,0.28,14.86,10.35,27.61,93.07,1.8,306.71,1007.7,2024-10-30 05:15:00,8.31,0.65,2.32,1.71
19.0,21.0,18.16,3.64,4.34,0.27,14.81,9.0,27.5,93.55,1.73,317.43,1007.84,2024-10-30 05:30:00,8.3,0.63,2.24,1.65
18.89,21.0,18.07,3.8,3.27,0.25,14.89,8.26,27.39,94.11,1.17,281.06,1007.96,2024-10-30 05:45:00,8.03,0.5,1.69,1.25
17.0,27.77,18.06,3.94,2.58,0.22,15.0,11.68,27.34,94.57,0.85,268.91,1008.21,2024-10-30 06:00:00,8.08,0.42,1.38,1.01
17.0,28.0,18.33,3.7,2.98,0.34,15.03,12.35,27.36,94.94,1.05,250.1,1008.39,2024-10-30 06:15:00,8.11,0.46,1.55,1.14
17.0,28.0,18.29,3.65,3.68,0.31,14.93,11.83,27.48,95.22,1.42,303.95,1008.7,2024-10-30 06:30:00,8.21,0.55,1.89,1.39
17.36,28.0,18.22,3.76,4.89,0.26,14.99,12.34,27.71,94.84,1.99,311.1,1009.2,2024-10-30 06:45:00,8.23,0.69,2.46,1.82
25.0,52.89,18.49,3.74,3.21,0.27,15.23,14.18,28.01,93.76,1.15,229.3,1009.59,2024-10-30 07:00:00,8.24,0.49,1.66,1.22
25.0,54.0,18.1,3.89,3.18,0.27,14.99,12.28,28.25,92.33,1.15,248.93,1009.93,2024-10-30 07:15:00,8.13,0.49,1.66,1.22
25.0,54.0,17.91,3.73,4.08,0.26,14.65,6.69,29.08,89.59,1.59,278.04,1010.28,2024-10-30 07:30:00,8.18,0.59,2.08,1.53
25.11,54.0,17.74,3.75,3.68,0.27,14.5,14.36,29.29,86.74,1.4,214.23,1010.56,2024-10-30 07:45:00,8.2,0.53,1.82,1.34
27.0,39.54,17.64,3.83,3.6,0.25,14.48,16.3,29.74,84.57,1.36,243.41,1010.78,2024-10-30 08:00:00,8.28,0.54,1.85,1.37
27.0,39.0,17.74,3.74,3.06,0.29,14.5,30.06,29.97,82.99,1.06,201.22,1011.0,2024-10-30 08:15:00,8.33,0.49,1.66,1.22
27.0,39.0,18.04,3.66,3.54,0.31,14.69,30.75,30.08,81.43,1.3,169.89,1011.25,2024-10-30 08:30:00,8.32,0.52,1.79,1.32
26.82,39.0,18.16,3.66,3.57,0.37,14.82,29.42,30.26,81.11,1.34,234.68,1011.47,2024-10-30 08:45:00,8.3,0.52,1.77,1.3
23.0,28.39,18.05,3.86,3.53,0.39,14.93,29.98,30.64,78.72,1.33,243.43,1011.72,2024-10-30 09:00:00,8.2,0.54,1.84,1.36
23.0,28.0,17.92,3.94,4.45,0.42,14.88,31.15,30.83,77.67,1.73,253.73,1011.9,2024-10-30 09:15:00,8.05,0.64,2.28,1.68
23.0,28.0,17.75,3.84,3.76,0.3,14.6,33.66,30.92,76.84,1.45,235.21,1011.83,2024-10-30 09:30:00,8.26,0.54,1.84,1.36
22.78,28.0,17.81,3.62,3.15,0.37,14.44,37.29,31.09,75.35,1.13,189.39,1011.85,2024-10-30 09:45:00,8.3,0.5,1.68,1.24
19.0,32.82,18.07,3.59,2.92,0.31,14.66,37.56,31.16,74.94,1.04,202.56,1011.86,2024-10-30 10:00:00,8.21,0.47,1.56,1.15
19.0,33.0,18.14,3.56,4.07,0.31,14.72,37.29,32.07,71.62,1.58,202.72,1011.84,2024-10-30 10:15:00,8.25,0.6,2.09,1.54
19.0,33.0,17.94,3.66,2.88,0.28,14.6,38.47,32.23,69.08,0.99,175.07,1011.9,2024-10-30 10:30:00,8.36,0.43,1.44,1.05
19.14,33.0,17.97,3.7,4.76,0.31,14.66,39.54,33.15,64.19,1.93,187.89,1011.92,2024-10-30 10:45:00,8.25,0.68,2.4,1.78
22.0,33.0,17.88,3.69,2.98,0.31,14.56,35.95,32.09,67.18,1.03,172.16,1011.73,2024-10-30 11:00:00,8.26,0.45,1.51,1.11
22.0,33.0,17.75,3.65,3.03,0.29,14.4,36.78,32.54,67.52,1.05,88.5,1011.23,2024-10-30 11:15:00,8.23,0.46,1.52,1.12
22.0,33.0,17.62,3.76,3.24,0.33,14.37,39.0,32.76,64.78,1.17,120.8,1011.07,2024-10-30 11:30:00,8.16,0.51,1.74,1.28
21.94,33.0,17.93,3.79,4.19,0.32,14.72,39.35,32.79,65.98,1.68,91.51,1010.68,2024-10-30 11:45:00,8.19,0.59,2.05,1.51
21.0,31.08,18.29,3.65,5.26,0.32,14.94,39.01,30.79,73.11,2.13,105.4,1010.37,2024-10-30 12:00:00,8.22,0.76,2.73,2.02
21.0,31.0,18.6,3.65,4.63,0.31,15.24,39.84,29.08,80.11,1.83,104.64,1009.68,2024-10-30 12:15:00,8.52,0.68,2.41,1.78
21.0,31.0,18.56,3.59,3.77,0.3,15.13,38.43,27.21,89.15,1.43,134.73,1008.72,2024-10-30 12:30:00,8.45,0.57,1.97,1.45
21.22,31.0,18.18,3.73,4.84,0.28,14.92,39.2,26.7,90.83,1.96,237.57,1008.45,2024-10-30 12:45:00,8.23,0.71,2.53,1.87
25.0,85.96,17.99,3.85,6.19,0.28,14.83,36.27,26.38,93.85,2.64,190.7,1008.37,2024-10-30 13:00:00,8.03,0.87,3.17,2.35
