pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
49.0,82.0,3.25,10.96,18.12,0.4,8.13,6.01,,,,,,2024-11-18 23:15:00,6.98
49.0,82.0,3.24,10.95,18.19,0.4,8.12,6.5,,,,,,2024-11-18 23:30:00,6.97
49.0,82.0,3.27,10.96,18.19,0.4,8.13,6.22,,,,,,2024-11-18 23:45:00,7.0
46.47,70.0,3.16,10.97,18.2,0.4,8.13,6.37,,,,,,2024-11-19 00:00:00,6.99
46.0,67.0,2.98,10.98,18.22,0.39,8.11,6.03,,,,,,2024-11-19 00:15:00,6.99
46.0,67.0,2.97,11.02,18.22,0.39,8.14,5.85,,,,,,2024-11-19 00:30:00,6.99
46.0,67.0,3.24,10.99,18.23,0.39,8.15,6.34,,,,,,2024-11-19 00:45:00,6.95
47.63,64.6,3.31,10.95,17.86,0.39,8.13,5.9,,,,,,2024-11-19 01:00:00,7.01
48.0,64.0,3.34,10.96,18.24,0.39,8.14,6.51,,,,,,2024-11-19 01:15:00,6.98
48.0,64.0,3.25,10.96,18.24,0.39,8.13,6.39,,,,,,2024-11-19 01:30:00,6.99
48.0,64.0,3.24,10.97,18.3,0.39,8.14,6.84,,,,,,2024-11-19 01:45:00,6.98
47.1,65.87,3.19,11.01,18.27,0.39,8.16,5.89,,,,,,2024-11-19 02:00:00,6.97
47.0,66.0,3.04,11.0,18.27,0.39,8.13,6.09,,,,,,2024-11-19 02:15:00,7.0
47.0,66.0,2.98,10.98,18.23,0.39,8.11,5.76,,,,,,2024-11-19 02:30:00,6.98
47.0,66.0,3.19,10.96,18.28,0.39,8.12,5.89,,,,,,2024-11-19 02:45:00,6.99
44.3,68.8,3.36,10.98,18.19,0.39,8.16,6.01,,,,,,2024-11-19 03:00:00,6.97
44.0,69.0,3.02,11.05,18.25,0.39,8.17,6.3,,,,,,2024-11-19 03:15:00,6.97
44.0,69.0,2.99,11.03,18.23,0.39,8.15,6.31,,,,,,2024-11-19 03:30:00,7.0
44.0,69.0,3.1,10.96,18.26,0.39,8.11,5.73,,,,,,2024-11-19 03:45:00,7.01
41.2,70.83,3.32,10.97,18.27,0.39,8.15,6.34,,,,,,2024-11-19 04:00:00,6.96
41.0,71.0,3.44,10.93,18.22,0.39,8.13,5.96,,,,,,2024-11-19 04:15:00,6.98
41.0,71.0,3.19,10.94,18.25,0.39,8.11,6.4,,,,,,2024-11-19 04:30:00,6.99
41.0,71.0,3.35,10.96,18.2,0.39,8.14,6.36,,,,,,2024-11-19 04:45:00,6.96
40.13,68.74,3.19,10.95,17.87,0.39,8.11,6.23,,,,,,2024-11-19 05:00:00,7.02
40.0,68.0,3.2,10.96,18.21,0.39,8.12,6.55,,,,,,2024-11-19 05:15:00,7.01
40.0,68.0,3.33,10.9,18.25,0.39,8.09,6.18,,,,,,2024-11-19 05:30:00,6.98
40.0,68.0,3.21,10.95,18.19,0.39,8.11,6.55,,,,,,2024-11-19 05:45:00,6.99
38.22,66.4,3.29,10.98,18.19,0.39,8.15,6.34,,,,,,2024-11-19 06:00:00,6.97
38.0,66.0,3.07,11.02,18.22,0.4,8.15,5.94,,,,,,2024-11-19 06:15:00,6.99
38.0,66.0,3.34,10.95,18.21,0.4,8.14,6.38,,,,,,2024-11-19 06:30:00,6.99
38.0,66.0,3.43,10.94,18.2,0.4,8.14,5.73,,,,,,2024-11-19 06:45:00,6.95
40.7,61.76,3.39,10.97,18.2,0.4,8.15,5.74,,,,,,2024-11-19 07:00:00,6.96
41.0,61.0,3.3,10.99,18.17,0.4,8.16,6.03,,,,,,2024-11-19 07:15:00,6.99
41.0,61.0,3.33,10.98,18.18,0.4,8.16,6.53,,,,,,2024-11-19 07:30:00,6.96
41.0,61.0,3.34,10.96,18.14,0.4,8.14,6.26,,,,,,2024-11-19 07:45:00,6.97
44.57,59.34,3.25,10.96,18.12,0.4,8.13,6.2,,,,,,2024-11-19 08:00:00,7.0
45.0,59.0,2.92,11.04,18.03,0.4,8.15,6.15,,,,,,2024-11-19 08:15:00,6.98
45.0,59.0,3.01,11.03,18.09,0.4,8.15,6.02,,,,,,2024-11-19 08:30:00,6.98
45.0,59.0,3.35,10.9,17.78,0.41,8.1,6.16,,,,,,2024-11-19 08:45:00,6.99
43.13,62.43,1.48,11.06,18.7,0.47,7.99,6.77,,,,,,2024-11-19 09:00:00,6.98
43.0,63.0,1.7,10.98,19.6,0.42,7.96,6.88,,,,,,2024-11-19 09:15:00,7.0
43.0,63.0,2.59,10.92,20.23,0.44,8.02,6.46,,,,,,2024-11-19 09:30:00,7.0
,,,,,,,6.42,,,,,,2024-11-19 09:45:00,
39.53,66.47,3.0,10.91,18.45,0.41,8.06,6.02,,,,,,2024-11-19 10:00:00,7.02
39.0,67.0,3.0,10.96,18.13,0.41,8.1,5.58,,,,,,2024-11-19 10:15:00,7.0
39.0,67.0,3.13,10.92,18.07,0.4,8.08,5.92,,,,,,2024-11-19 10:30:00,7.0
39.0,67.0,3.29,10.95,17.97,0.4,8.13,6.2,,,,,,2024-11-19 10:45:00,6.98
35.36,68.73,3.37,10.97,17.94,0.4,8.15,6.2,,,,,,2024-11-19 11:00:00,6.98
35.0,69.0,3.46,10.94,18.06,0.39,8.14,6.02,,,,,,2024-11-19 11:15:00,7.01
35.0,69.0,3.54,10.95,18.1,0.4,8.15,6.31,,,,,,2024-11-19 11:30:00,6.97
35.0,69.0,3.24,10.98,17.89,0.4,8.14,6.26,,,,,,2024-11-19 11:45:00,6.99
33.18,71.47,3.03,11.0,18.08,0.4,8.13,5.52,,,,,,2024-11-19 12:00:00,6.99
33.0,72.0,3.18,10.97,18.19,0.41,8.13,5.92,,,,,,2024-11-19 12:15:00,7.0
33.0,72.0,3.21,10.99,18.1,0.41,8.15,5.85,,,,,,2024-11-19 12:30:00,6.95
33.0,72.0,3.25,10.87,19.53,0.43,8.06,6.69,,,,,,2024-11-19 12:45:00,7.0
31.13,68.62,2.96,10.91,18.46,0.41,8.05,6.09,,,,,,2024-11-19 13:00:00,6.99
31.0,68.0,3.07,10.99,18.37,0.41,8.13,6.45,,,,,,2024-11-19 13:15:00,6.99
31.0,68.0,1.88,10.9,19.06,0.44,7.92,6.31,,,,,,2024-11-19 13:30:00,7.1
31.0,68.0,3.0,10.91,18.76,0.4,8.06,6.17,,,,,,2024-11-19 13:45:00,7.01
29.22,50.5,1.76,10.68,19.83,0.42,7.74,6.29,,,,,,2024-11-19 14:00:00,6.95
29.0,47.0,2.77,10.9,19.09,0.39,8.03,6.98,,,,,,2024-11-19 14:15:00,6.99
29.0,47.0,3.07,10.9,18.21,0.39,8.06,6.2,,,,,,2024-11-19 14:30:00,7.01
29.0,47.0,3.16,10.95,18.15,0.39,8.11,6.21,,,,,,2024-11-19 14:45:00,6.99
32.64,47.0,3.17,10.97,17.77,0.39,8.13,6.25,,,,,,2024-11-19 15:00:00,6.98
33.0,47.0,3.4,10.96,18.06,0.39,8.15,6.59,,,,,,2024-11-19 15:15:00,6.98
33.0,47.0,3.35,10.97,18.22,0.39,8.15,6.4,,,,,,2024-11-19 15:30:00,7.0
33.0,47.0,3.34,10.96,18.2,0.39,8.14,5.98,,,,,,2024-11-19 15:45:00,6.96
37.56,,3.2,11.0,,,8.16,6.01,,,,,,2024-11-19 16:00:00,7.0
38.0,50.0,3.36,10.96,18.3,0.39,8.14,6.37,,,,,,2024-11-19 16:15:00,7.03
38.0,50.0,3.4,10.98,18.47,0.43,8.16,6.09,,,,,,2024-11-19 16:30:00,7.0
38.0,50.0,3.09,10.97,18.89,0.4,8.11,6.71,,,,,,2024-11-19 16:45:00,6.96
36.27,50.83,3.32,10.94,18.87,0.4,8.12,5.99,,,,,,2024-11-19 17:00:00,6.99
36.0,51.0,3.57,10.91,18.47,0.4,8.14,6.27,,,,,,2024-11-19 17:15:00,6.98
36.0,51.0,3.6,10.92,18.27,0.4,8.14,6.44,,,,,,2024-11-19 17:30:00,6.99
36.0,51.0,3.4,10.99,17.88,0.39,8.17,5.96,,,,,,2024-11-19 17:45:00,6.97
30.94,53.56,3.36,10.96,18.11,0.39,8.15,5.97,,,,,,2024-11-19 18:00:00,6.99
30.0,54.0,3.41,10.97,18.23,0.4,8.15,6.19,,,,,,2024-11-19 18:15:00,6.97
30.0,54.0,3.22,10.99,18.03,0.4,8.15,6.05,,,,,,2024-11-19 18:30:00,6.98
30.0,54.0,3.34,10.98,18.22,0.4,8.16,6.08,,,,,,2024-11-19 18:45:00,6.97
29.13,56.57,3.28,11.0,18.28,0.4,8.16,6.14,,,,,,2024-11-19 19:00:00,6.97
29.0,57.0,3.33,10.98,18.24,0.4,8.15,6.19,,,,,,2024-11-19 19:15:00,7.0
29.0,57.0,3.33,10.99,18.22,0.4,8.16,6.38,,,,,,2024-11-19 19:30:00,6.97
29.0,57.0,3.4,10.94,18.27,0.4,8.13,6.58,,,,,,2024-11-19 19:45:00,6.99
25.0,46.42,3.44,10.9,18.16,0.4,8.1,5.91,,,,,,2024-11-19 20:00:00,7.02
24.0,43.0,3.57,10.92,18.18,0.4,8.13,6.16,,,,,,2024-11-19 20:15:00,6.99
24.0,43.0,3.39,11.0,18.23,0.4,8.17,6.46,,,,,,2024-11-19 20:30:00,6.96
24.0,43.0,3.32,10.95,18.19,0.4,8.13,6.09,,,,,,2024-11-19 20:45:00,7.02
25.57,52.68,3.32,10.98,17.95,0.4,8.15,6.61,,,,,,2024-11-19 21:00:00,6.98
26.0,56.0,3.24,11.0,17.85,0.4,8.16,5.93,,,,,,2024-11-19 21:15:00,6.98
26.0,56.0,3.32,10.98,18.23,0.4,8.15,6.29,,,,,,2024-11-19 21:30:00,6.96
26.0,56.0,3.2,10.97,17.94,0.4,8.13,5.93,,,,,,2024-11-19 21:45:00,6.97
30.57,64.78,3.33,10.95,18.29,0.4,8.13,6.09,,,,,,2024-11-19 22:00:00,7.0
32.0,67.0,3.44,10.95,18.29,0.4,8.15,6.19,,,,,,2024-11-19 22:15:00,6.98
32.0,67.0,3.23,10.98,18.27,0.39,8.14,6.13,,,,,,2024-11-19 22:30:00,6.97
32.0,67.0,3.36,10.95,18.2,0.39,8.13,6.15,,,,,,2024-11-19 22:45:00,7.0
29.69,62.2,3.25,11.02,18.24,0.39,8.18,5.78,,,,,,2024-11-19 23:00:00,6.97
29.0,61.0,3.42,10.97,18.29,0.39,8.15,6.71,,,,,,2024-11-19 23:15:00,6.99
29.0,61.0,3.38,10.95,18.27,0.39,8.14,6.26,,,,,,2024-11-19 23:30:00,7.0
29.0,61.0,3.14,10.97,18.01,0.39,8.12,6.11,,,,,,2024-11-19 23:45:00,7.02
30.07,58.6,3.31,10.99,18.27,0.39,8.16,6.06,,,,,,2024-11-20 00:00:00,6.95
31.0,57.0,3.35,10.95,18.21,0.39,8.13,6.84,,,,,,2024-11-20 00:15:00,6.98
31.0,57.0,3.27,10.96,18.31,0.39,8.13,6.32,,,,,,2024-11-20 00:30:00,6.99
31.0,57.0,3.16,10.96,18.21,0.38,8.11,5.41,,,,,,2024-11-20 00:45:00,7.02
31.47,56.07,3.13,10.93,18.25,0.38,8.09,6.21,,,,,,2024-11-20 01:00:00,7.04
32.0,55.0,3.2,10.94,18.26,0.38,8.11,6.55,,,,,,2024-11-20 01:15:00,7.01
32.0,55.0,3.3,10.92,18.27,0.38,8.1,5.67,,,,,,2024-11-20 01:30:00,7.0
32.0,55.0,3.41,10.89,18.32,0.38,8.09,5.86,,,,,,2024-11-20 01:45:00,7.04
30.8,53.32,3.38,10.92,18.26,0.38,8.12,5.73,,,,,,2024-11-20 02:00:00,7.02
30.0,52.0,3.37,10.92,18.25,0.38,8.11,6.52,,,,,,2024-11-20 02:15:00,7.02
30.0,52.0,3.49,10.94,18.31,0.38,8.14,5.79,,,,,,2024-11-20 02:30:00,7.02
30.0,52.0,3.32,11.0,18.29,0.38,8.17,6.23,,,,,,2024-11-20 02:45:00,7.0
28.8,49.28,3.48,10.94,18.27,0.38,8.15,6.48,,,,,,2024-11-20 03:00:00,6.98
28.0,47.0,3.22,10.94,18.19,0.38,8.11,6.5,,,,,,2024-11-20 03:15:00,7.01
28.0,47.0,3.35,10.94,18.25,0.38,8.12,6.27,,,,,,2024-11-20 03:30:00,6.98
28.0,47.0,3.3,10.92,18.23,0.38,8.11,6.2,,,,,,2024-11-20 03:45:00,6.97
40.0,60.61,3.39,10.9,,0.38,8.1,6.04,,,,,,2024-11-20 04:00:00,6.98
,,3.41,10.92,,,8.12,5.66,,,,,,2024-11-20 04:15:00,6.97
48.0,72.0,3.16,10.98,18.31,0.38,8.13,5.86,,,,,,2024-11-20 04:30:00,6.98
48.0,72.0,3.19,10.97,18.36,0.38,8.13,6.01,,,,,,2024-11-20 04:45:00,6.99
43.2,64.8,3.4,10.94,18.29,0.38,8.13,6.22,,,,,,2024-11-20 05:00:00,6.95
40.0,60.0,3.37,10.94,18.28,0.38,8.13,5.86,,,,,,2024-11-20 05:15:00,6.97
40.0,60.0,3.26,10.94,18.26,0.39,8.12,5.85,,,,,,2024-11-20 05:30:00,7.03
40.0,60.0,3.14,10.98,18.22,0.39,8.13,6.34,,,,,,2024-11-20 05:45:00,6.99
34.6,52.04,3.34,10.95,18.15,0.39,8.13,6.21,,,,,,2024-11-20 06:00:00,6.98
31.0,48.0,3.26,10.95,18.19,0.39,8.13,5.81,,,,,,2024-11-20 06:15:00,7.0
31.0,48.0,3.08,10.95,18.22,0.39,8.1,6.22,,,,,,2024-11-20 06:30:00,7.0
31.0,48.0,3.33,10.93,18.23,0.39,8.11,6.13,,,,,,2024-11-20 06:45:00,6.98
28.33,40.02,3.34,10.95,18.2,0.4,8.13,6.14,,,,,,2024-11-20 07:00:00,6.98
27.0,36.0,3.38,10.92,18.23,0.4,8.11,5.5,,,,,,2024-11-20 07:15:00,6.96
27.0,36.0,3.37,10.96,,0.4,8.14,,,,,,,2024-11-20 07:30:00,6.97
27.0,36.0,3.17,10.96,,0.4,8.12,,,,,,,2024-11-20 07:45:00,6.95
25.67,37.22,3.05,11.02,,0.4,8.15,,,,,,,2024-11-20 08:00:00,6.95
25.0,38.0,3.14,11.0,,0.4,8.15,,,,,,,2024-11-20 08:15:00,6.94
25.0,38.0,3.22,10.92,,0.4,8.09,,,,,,,2024-11-20 08:30:00,7.02
25.0,38.0,3.27,10.95,,0.41,8.13,,,,,,,2024-11-20 08:45:00,6.96
22.33,35.41,3.31,10.95,,0.42,8.13,,,,,,,2024-11-20 09:00:00,6.95
21.0,34.0,3.28,10.92,,0.43,8.1,,,,,,,2024-11-20 09:15:00,7.01
21.0,34.0,3.32,10.95,,0.43,8.13,,,,,,,2024-11-20 09:30:00,6.98
21.0,34.0,3.28,10.97,,0.42,8.14,,,,,,,2024-11-20 09:45:00,6.96
26.87,40.47,3.41,10.98,,0.41,8.16,,,,,,,2024-11-20 10:00:00,6.92
29.0,44.0,3.42,10.95,,0.4,8.14,,,,,,,2024-11-20 10:15:00,6.98
29.0,44.0,3.23,10.99,,0.4,8.15,,,,,,,2024-11-20 10:30:00,6.97
29.0,44.0,3.31,10.93,,0.4,8.12,,,,,,,2024-11-20 10:45:00,6.99
27.0,46.6,3.37,10.94,,0.39,8.12,,,,,,,2024-11-20 11:00:00,6.96
26.0,48.0,3.36,10.92,,0.39,8.11,,,,,,,2024-11-20 11:15:00,6.98
26.0,48.0,3.29,10.95,,0.39,8.13,,,,,,,2024-11-20 11:30:00,6.98
28.0,50.2,3.19,10.94,,0.39,8.11,,,,,,,2024-11-20 12:00:00,7.02
29.0,51.0,3.23,10.94,,0.4,8.11,,,,,,,2024-11-20 12:15:00,7.02
29.0,51.0,3.25,10.96,,0.4,8.13,,,,,,,2024-11-20 12:30:00,6.98
29.0,51.0,3.11,10.95,,0.4,8.1,,,,,,,2024-11-20 12:45:00,7.01
30.33,54.33,3.06,10.95,,0.4,8.1,,,,,,,2024-11-20 13:00:00,6.99
31.0,56.0,3.21,10.98,,0.4,8.14,,,,,,,2024-11-20 13:15:00,7.0
31.0,56.0,3.4,10.92,,0.4,8.12,,,,,,,2024-11-20 13:30:00,7.01
31.0,56.0,3.48,10.92,,0.4,8.13,,,,,,,2024-11-20 13:45:00,6.97
28.33,53.07,3.23,10.97,,0.4,8.14,,,,,,,2024-11-20 14:00:00,6.96
27.0,52.0,3.27,10.94,,0.4,8.12,,,,,,,2024-11-20 14:15:00,6.97
27.0,52.0,3.34,10.94,,0.4,8.13,,,,,,,2024-11-20 14:30:00,7.0
27.0,52.0,3.3,10.96,,0.4,8.13,,,,,,,2024-11-20 14:45:00,7.0
24.6,54.6,3.44,10.94,,0.4,8.14,,,,,,,2024-11-20 15:00:00,6.98
23.0,55.0,3.53,10.93,,0.4,8.14,,,,,,,2024-11-20 15:15:00,7.01
23.0,55.0,3.48,10.97,,0.4,8.17,,,,,,,2024-11-20 15:30:00,6.97
23.0,55.0,3.22,10.99,,0.4,8.15,,,,,,,2024-11-20 15:45:00,6.96
24.87,57.6,3.26,10.96,,0.4,8.13,,,,,,,2024-11-20 16:00:00,7.03
26.0,58.0,3.19,10.96,,0.4,8.13,,,,,,,2024-11-20 16:15:00,7.0
26.0,58.0,3.22,10.93,,0.4,8.1,,,,,,,2024-11-20 16:30:00,7.02
26.0,58.0,3.35,10.94,,0.4,8.12,,,,,,,2024-11-20 16:45:00,7.0
26.61,64.43,3.39,10.96,,0.41,8.14,,,,,,,2024-11-20 17:00:00,7.0
27.0,65.0,3.38,10.95,,0.41,8.14,,,,,,,2024-11-20 17:15:00,6.97
27.0,65.0,3.45,10.95,,0.41,8.15,,,,,,,2024-11-20 17:30:00,6.94
27.0,64.47,3.5,10.9,,0.41,8.11,,,,,,,2024-11-20 17:45:00,6.98
25.02,63.0,3.41,10.93,,0.41,8.12,,,,,,,2024-11-20 18:00:00,6.95
24.0,63.0,3.39,10.95,,0.41,8.14,,,,,,,2024-11-20 18:15:00,6.96
24.0,63.0,3.28,10.99,,0.41,8.15,,,,,,,2024-11-20 18:30:00,6.96
24.0,63.0,3.18,10.96,,0.42,8.12,,,,,,,2024-11-20 18:45:00,6.98
29.7,67.8,3.3,10.99,,0.42,8.15,,,,,,,2024-11-20 19:00:00,6.97
33.0,71.0,3.19,10.97,,0.42,8.13,,,,,,,2024-11-20 19:30:00,7.0
33.0,71.0,3.29,10.97,,0.42,8.14,,,,,,,2024-11-20 19:45:00,6.98
34.33,68.33,3.42,10.95,,0.42,8.14,,,,,,,2024-11-20 20:00:00,7.0
35.0,67.0,3.41,10.93,,0.42,8.12,,,,,,,2024-11-20 20:15:00,7.0
35.0,67.0,3.53,10.92,,0.42,8.13,,,,,,,2024-11-20 20:30:00,6.98
35.0,67.0,3.51,10.93,,0.42,8.14,,,,,,,2024-11-20 20:45:00,6.99
33.0,64.6,3.39,10.97,,0.42,8.15,,,,,,,2024-11-20 21:00:00,6.97
32.0,63.0,3.33,10.95,,0.42,8.14,,,,,,,2024-11-20 21:15:00,6.95
32.0,63.0,3.28,10.99,,0.42,8.15,,,,,,,2024-11-20 21:30:00,6.97
32.0,63.0,3.3,11.0,,0.42,8.16,,,,,,,2024-11-20 21:45:00,6.96
32.67,64.17,3.46,10.95,,0.42,8.15,,,,,,,2024-11-20 22:00:00,6.93
33.0,65.0,3.47,10.95,,0.42,8.15,,,,,,,2024-11-20 22:15:00,6.98
33.0,65.0,3.08,11.04,,0.42,8.17,,,,,,,2024-11-20 22:30:00,6.97
33.0,65.0,3.2,10.98,,0.42,8.13,,,,,,,2024-11-20 22:45:00,6.94
34.33,67.5,3.38,10.92,,,8.12,,,,,,,2024-11-20 23:00:00,6.99
35.0,69.0,3.43,10.96,,0.41,8.15,,,,,,,2024-11-20 23:15:00,6.97
35.0,69.0,3.52,10.94,,0.41,8.15,,,,,,,2024-11-20 23:30:00,6.99
35.0,69.0,3.39,10.97,,0.41,8.15,,,,,,,2024-11-20 23:45:00,7.0
36.97,70.9,3.35,10.97,,0.4,8.15,,,,,,,2024-11-21 00:00:00,6.98
38.0,72.0,3.49,10.97,,0.4,8.17,,,,,,,2024-11-21 00:15:00,6.98
38.0,72.0,3.36,10.97,,0.4,8.15,,,,,,,2024-11-21 00:30:00,6.98
38.0,72.0,3.58,10.92,,0.4,8.14,,,,,,,2024-11-21 00:45:00,6.96
41.87,87.28,3.52,10.89,,0.39,8.11,,,,,,,2024-11-21 01:00:00,7.01
44.0,97.0,3.57,10.92,,0.39,8.14,,,,,,,2024-11-21 01:15:00,6.99
44.0,97.0,3.48,10.94,,0.39,8.14,,,,,,,2024-11-21 01:30:00,6.99
44.0,97.0,3.51,10.95,,0.39,8.15,,,,,,,2024-11-21 01:45:00,6.98
47.87,90.89,3.37,10.96,,0.39,8.14,,,,,,,2024-11-21 02:00:00,6.97
50.0,87.0,3.39,10.96,,0.39,8.14,,,,,,,2024-11-21 02:15:00,6.98
50.0,87.0,3.25,10.99,,0.38,8.15,,,,,,,2024-11-21 02:30:00,6.93
50.0,87.0,3.2,10.98,,0.38,8.13,,,,,,,2024-11-21 02:45:00,7.0
53.93,79.06,3.22,11.0,,0.38,8.15,,,,,,,2024-11-21 03:00:00,6.98
56.0,74.0,3.37,10.98,,0.38,8.16,,,,,,,2024-11-21 03:15:00,6.97
56.0,74.0,3.39,10.96,,0.38,8.15,,,,,,,2024-11-21 03:30:00,7.01
56.0,74.0,3.46,10.95,,0.38,8.14,,,,,,,2024-11-21 03:45:00,7.02
45.51,67.89,3.47,10.97,,0.38,8.16,,,,,,,2024-11-21 04:00:00,7.02
40.0,64.0,3.4,11.0,,0.37,8.18,,,,,,,2024-11-21 04:15:00,6.96
40.0,64.0,3.27,11.01,,0.37,8.17,,,,,,,2024-11-21 04:30:00,6.93
40.0,64.0,3.02,11.01,,0.37,8.14,,,,,,,2024-11-21 04:45:00,7.0
38.03,57.89,3.35,10.96,,0.37,8.14,,,,,,,2024-11-21 05:00:00,7.02
37.0,54.0,3.48,10.91,,0.37,8.12,,,,,,,2024-11-21 05:15:00,7.01
37.0,54.0,3.31,10.96,,0.37,8.14,,,,,,,2024-11-21 05:30:00,7.01
37.0,54.0,3.43,10.98,,0.38,8.17,,,,,,,2024-11-21 05:45:00,6.94
33.72,55.87,3.62,10.95,,0.38,8.16,,,,,,,2024-11-21 06:00:00,6.97
32.0,57.0,3.4,10.96,,0.38,8.15,,,,,,,2024-11-21 06:15:00,6.98
32.0,57.0,3.34,10.92,,0.38,8.11,,,,,,,2024-11-21 06:30:00,7.01
32.0,57.0,3.44,10.91,,0.38,8.11,,,,,,,2024-11-21 06:45:00,6.99
31.34,55.78,3.35,10.96,,0.38,8.14,,,,,,,2024-11-21 07:00:00,6.99
31.0,55.0,3.47,10.92,,0.39,8.12,,,,,,,2024-11-21 07:15:00,6.99
31.0,55.0,3.42,10.95,,0.39,8.14,,,,,,,2024-11-21 07:30:00,7.01
31.0,55.0,3.32,10.96,,0.39,8.13,,,,,,,2024-11-21 07:45:00,7.0
31.0,47.2,3.47,10.94,,0.39,8.14,,,,,,,2024-11-21 08:00:00,6.98
31.0,42.0,3.3,10.93,,0.39,8.11,,,,,,,2024-11-21 08:15:00,7.03
31.0,42.0,3.3,10.94,,0.4,8.12,,,,,,,2024-11-21 08:30:00,7.0
31.0,42.0,3.51,10.97,,0.41,8.17,,,,,,,2024-11-21 08:45:00,6.99
30.36,43.22,3.35,10.94,,0.42,8.13,,,,,,,2024-11-21 09:00:00,7.0
30.0,44.0,3.29,10.93,,,8.11,,,,,,,2024-11-21 09:15:00,7.0
,,2.98,10.96,,,8.09,,,,,,,2024-11-21 09:30:00,7.02
30.0,44.0,3.35,10.94,,0.43,8.12,,,,,,,2024-11-21 09:45:00,6.98
33.22,44.61,3.49,10.96,,0.43,8.16,,,,,,,2024-11-21 10:00:00,6.97
35.0,45.0,3.48,10.94,,0.43,8.14,,,,,,,2024-11-21 10:15:00,6.98
35.0,45.0,3.54,10.93,,0.42,8.14,,,,,,,2024-11-21 10:30:00,7.01
35.0,45.0,3.34,10.97,,0.42,8.14,,,,,,,2024-11-21 10:45:00,7.0
33.71,53.56,3.2,10.98,,0.42,8.14,,,,,,,2024-11-21 11:00:00,6.99
33.0,59.0,3.56,10.95,,0.41,8.16,,,,,,,2024-11-21 11:15:00,6.97
33.0,59.0,3.48,10.95,,0.41,8.15,,,,,,,2024-11-21 11:30:00,6.94
33.0,59.0,3.21,10.93,,0.41,8.1,,,,,,,2024-11-21 11:45:00,7.01
36.28,53.5,3.29,10.95,,0.4,8.13,,,,,,,2024-11-21 12:00:00,7.0
38.0,50.0,3.35,10.97,,0.4,8.15,,,,,,,2024-11-21 12:15:00,6.98
38.0,50.0,3.29,10.99,,0.4,8.15,,,,,,,2024-11-21 12:30:00,6.97
38.0,50.0,3.31,10.96,,0.4,8.14,,,,,,,2024-11-21 12:45:00,6.97
36.03,49.39,3.33,10.92,,0.4,8.11,,,,,,,2024-11-21 13:00:00,7.0
35.0,49.0,3.29,10.93,,0.4,8.11,,,,,,,2024-11-21 13:15:00,6.97
35.0,49.0,3.38,10.96,,0.4,8.14,,,,,,,2024-11-21 13:30:00,6.98
35.0,49.0,3.48,10.97,,0.4,8.16,,,,,,,2024-11-21 13:45:00,6.98
29.76,53.98,3.43,10.98,,0.39,8.17,,,,,,,2024-11-21 14:00:00,6.94
27.0,57.0,3.29,10.96,,0.4,8.14,,,,,,,2024-11-21 14:15:00,6.96
27.0,57.0,3.39,10.95,,0.39,8.14,,,,,,,2024-11-21 14:45:00,7.0
28.97,64.33,3.54,10.9,,0.39,8.12,,,,,,,2024-11-21 15:00:00,7.04
30.0,69.0,3.28,10.97,,0.39,8.14,,,,,,,2024-11-21 15:15:00,7.0
30.0,69.0,3.55,10.94,,0.39,8.15,,,,,,,2024-11-21 15:30:00,6.98
30.0,69.0,3.45,10.97,,0.39,8.16,,,,,,,2024-11-21 15:45:00,6.93
34.59,69.61,3.35,10.95,,0.39,8.13,,,,,,,2024-11-21 16:00:00,7.01
37.0,70.0,3.22,10.98,,0.39,8.14,,,,,,,2024-11-21 16:15:00,7.01
37.0,70.0,3.46,10.96,,0.39,8.16,,,,,,,2024-11-21 16:30:00,7.02
,,3.39,10.96,,,8.14,,,,,,,2024-11-21 16:45:00,6.98
38.93,61.6,3.37,10.98,,0.4,8.15,,,,,,,2024-11-21 17:00:00,7.0
40.0,56.0,3.28,10.96,,0.4,8.13,,,,,,,2024-11-21 17:15:00,6.98
40.0,56.0,3.36,10.92,,0.4,8.12,,,,,,,2024-11-21 17:30:00,6.99
40.0,56.0,3.31,10.99,,0.4,8.16,,,,,,,2024-11-21 17:45:00,6.97
32.91,51.72,3.21,11.03,,0.4,8.18,,,,,,,2024-11-21 18:00:00,6.94
29.0,49.0,3.1,10.99,,0.4,8.13,,,,,,,2024-11-21 18:15:00,7.0
29.0,49.0,3.42,10.91,,0.4,8.12,,,,,,,2024-11-21 18:30:00,6.98
29.0,49.0,3.27,10.95,,0.41,8.12,,,,,,,2024-11-21 18:45:00,6.98
25.07,42.28,3.36,10.95,,0.41,8.14,,,,,,,2024-11-21 19:00:00,7.0
23.0,38.0,3.23,10.96,,0.41,8.13,,,,,,,2024-11-21 19:15:00,7.02
23.0,38.0,3.39,10.93,,0.41,8.12,,,,,,,2024-11-21 19:30:00,7.0
23.0,38.0,3.41,10.93,,0.41,8.13,,,,,,,2024-11-21 19:45:00,6.96
25.58,44.11,3.29,10.96,,0.41,8.14,,,,,,,2024-11-21 20:00:00,7.0
27.0,48.0,3.27,11.0,,0.41,8.16,,,,,,,2024-11-21 20:15:00,7.01
27.0,48.0,3.43,10.94,,0.41,8.13,,,,,,,2024-11-21 20:30:00,6.99
27.0,48.0,3.23,11.0,,0.41,8.16,,,,,,,2024-11-21 20:45:00,6.97
