pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
28.0,66.0,,12.36,12.71,0.33,,,34.7,53.21,0.56,174.01,995.41,2024-12-21 15:45:00,24.1
28.67,67.24,,12.11,12.73,0.44,,,33.76,55.42,0.42,141.32,995.5,2024-12-21 16:00:00,24.51
32.0,74.0,,12.24,12.67,0.43,,,32.46,58.23,0.43,149.29,995.67,2024-12-21 16:15:00,24.36
32.0,74.0,,12.27,12.64,0.44,,,32.03,60.39,0.41,176.21,995.82,2024-12-21 16:30:00,24.6
32.0,74.0,,12.47,12.64,0.44,,,31.47,63.34,0.44,156.8,995.98,2024-12-21 16:45:00,24.67
31.17,72.44,,12.54,12.63,0.4,,,31.06,65.61,0.41,153.37,996.2,2024-12-21 17:00:00,23.89
27.0,64.0,,12.3,12.58,0.39,,,30.81,66.51,0.48,150.92,996.33,2024-12-21 17:15:00,24.19
27.0,64.0,,12.34,12.58,0.42,,,30.66,67.46,0.48,162.0,996.56,2024-12-21 17:30:00,24.49
27.0,64.0,,12.49,12.52,0.43,,,30.42,69.74,0.99,250.17,996.85,2024-12-21 17:45:00,24.72
26.5,63.07,,12.31,12.59,0.46,,,28.66,75.19,1.66,271.75,997.2,2024-12-21 18:00:00,24.5
24.0,58.0,,12.36,12.54,0.38,,,25.12,83.65,4.04,295.84,997.87,2024-12-21 18:15:00,24.59
24.0,58.0,,12.34,12.6,0.4,,,22.81,91.88,2.27,272.03,998.47,2024-12-21 18:30:00,24.47
24.0,58.0,,12.05,12.47,0.39,,,22.81,94.04,2.02,176.64,998.7,2024-12-21 18:45:00,23.8
20.33,51.16,,12.21,12.5,0.51,,,22.48,94.18,2.08,147.62,998.95,2024-12-21 19:00:00,23.96
2.0,14.0,,12.12,12.38,0.4,,,22.06,94.27,2.16,133.62,999.06,2024-12-21 19:15:00,24.19
2.0,14.0,,12.15,12.51,0.37,,,22.14,94.65,2.21,137.5,999.27,2024-12-21 19:30:00,23.87
2.0,14.0,,12.53,12.03,0.43,,,22.46,95.0,1.23,176.15,999.73,2024-12-21 19:45:00,24.23
2.67,15.24,,12.53,12.42,0.36,,,22.93,95.28,1.26,153.14,999.79,2024-12-21 20:00:00,24.06
6.0,22.0,,12.43,12.41,0.39,,,23.17,95.27,0.96,173.93,1000.1,2024-12-21 20:15:00,24.17
6.0,22.0,,12.46,12.42,0.38,,,23.33,95.22,0.82,129.97,1000.55,2024-12-21 20:30:00,24.12
6.0,22.0,,12.51,12.35,0.39,,,23.6,95.31,1.04,146.51,1000.5,2024-12-21 20:45:00,23.83
6.33,22.62,,12.46,12.15,0.47,,,23.71,95.26,1.38,144.45,1000.42,2024-12-21 21:00:00,23.93
8.0,26.0,,12.45,12.27,0.46,,,23.33,94.96,1.11,151.38,1000.36,2024-12-21 21:15:00,23.8
8.0,26.0,,12.34,12.29,0.45,,,23.31,94.99,1.25,157.52,1000.29,2024-12-21 21:30:00,23.67
8.0,26.0,,12.35,12.26,0.44,,,23.47,95.09,0.69,156.11,1000.34,2024-12-21 21:45:00,23.31
7.53,25.07,,12.06,12.26,0.4,,,23.56,95.04,0.8,162.37,1000.43,2024-12-21 22:00:00,23.3
5.0,20.0,,12.16,12.3,0.33,,,23.84,95.25,0.96,166.49,1000.4,2024-12-21 22:15:00,23.16
5.0,20.0,,12.54,12.07,0.44,,,23.77,95.05,0.8,187.8,1000.39,2024-12-21 22:30:00,22.6
5.0,20.0,,12.48,12.24,0.43,,,23.62,95.03,0.78,191.44,1000.33,2024-12-21 22:45:00,23.04
4.22,18.44,,12.41,12.23,0.46,,,23.71,95.17,0.74,182.67,1000.23,2024-12-21 23:00:00,23.35
,10.0,,12.42,12.22,0.41,,,23.67,95.23,0.75,185.73,1000.27,2024-12-21 23:15:00,23.11
,10.0,,12.27,12.16,0.43,,,23.7,95.27,0.73,211.68,1000.11,2024-12-21 23:30:00,22.95
,10.0,,12.31,12.01,0.43,,,23.73,95.34,0.69,188.96,1000.08,2024-12-21 23:45:00,22.52
0.47,10.93,,12.37,12.2,0.43,,,23.76,95.38,0.81,168.4,1000.16,2024-12-22 00:00:00,22.61
3.0,16.0,,12.33,12.18,0.41,,,23.73,95.34,0.9,162.96,1000.11,2024-12-22 00:15:00,22.56
3.0,16.0,,12.25,12.21,0.45,,,23.62,95.29,1.08,158.3,1000.01,2024-12-22 00:30:00,22.48
3.0,16.0,,12.27,12.18,0.38,,,23.62,95.37,1.02,164.25,999.8,2024-12-22 00:45:00,22.51
3.62,17.24,,12.55,11.97,0.48,,,23.54,95.28,0.95,164.66,999.55,2024-12-22 01:00:00,22.51
7.0,24.0,,12.35,12.13,0.43,,,23.48,95.34,0.92,166.86,999.38,2024-12-22 01:15:00,22.22
7.0,24.0,,12.37,12.13,0.45,,,23.52,95.4,0.74,169.18,999.18,2024-12-22 01:30:00,22.67
7.0,24.0,,12.35,12.18,0.47,,,23.55,95.45,0.72,160.93,999.05,2024-12-22 01:45:00,22.43
7.31,24.62,,12.42,12.2,0.42,,,23.57,95.44,0.84,167.61,998.84,2024-12-22 02:00:00,22.42
9.0,28.0,,12.35,12.09,0.43,,,23.68,95.5,1.11,168.49,998.51,2024-12-22 02:15:00,22.31
9.0,28.0,,12.4,11.96,0.47,,,23.63,95.37,0.92,163.91,998.22,2024-12-22 02:30:00,22.25
9.0,28.0,,12.4,12.15,0.36,,,23.73,95.38,0.97,162.59,998.15,2024-12-22 02:45:00,21.97
8.84,27.69,,12.32,11.94,0.38,,,23.74,95.37,0.84,159.53,998.14,2024-12-22 03:00:00,21.9
8.0,26.0,,12.6,12.11,0.38,,,23.68,95.35,0.74,169.74,998.15,2024-12-22 03:15:00,22.05
8.0,26.0,,12.3,12.08,0.44,,,23.72,95.35,0.66,160.29,998.13,2024-12-22 03:30:00,22.08
8.0,26.0,,12.23,12.03,0.45,,,23.62,95.14,0.56,162.44,998.12,2024-12-22 03:45:00,21.63
7.84,25.69,,12.34,12.1,0.38,,,23.54,95.14,0.64,170.11,998.14,2024-12-22 04:00:00,21.77
7.0,24.0,,12.17,12.05,0.43,,,23.66,95.26,1.2,200.85,998.19,2024-12-22 04:15:00,21.67
7.0,24.0,,12.57,12.05,0.39,,,23.65,95.28,1.09,303.7,998.2,2024-12-22 04:30:00,21.68
7.0,24.0,,12.5,11.81,0.41,,,23.61,95.34,0.79,306.0,998.18,2024-12-22 04:45:00,21.98
6.84,23.69,,12.55,12.01,0.42,,,23.55,95.37,0.56,277.28,998.24,2024-12-22 05:00:00,21.71
6.0,22.0,,12.45,12.0,0.44,,,23.47,95.45,0.9,297.11,998.39,2024-12-22 05:15:00,21.65
6.0,22.0,,12.47,12.0,0.37,,,23.41,95.53,0.82,279.46,998.57,2024-12-22 05:30:00,21.85
6.0,22.0,,12.24,12.0,0.37,,,23.26,95.5,0.88,301.44,998.7,2024-12-22 05:45:00,21.62
6.47,22.93,,12.4,11.61,0.44,,,23.23,95.61,0.69,298.66,998.8,2024-12-22 06:00:00,20.92
9.0,28.0,,12.55,11.93,0.49,,,23.24,95.64,0.53,294.57,999.0,2024-12-22 06:15:00,21.06
9.0,28.0,,12.57,11.92,0.4,,,23.3,95.71,0.69,231.89,999.22,2024-12-22 06:30:00,21.31
9.0,28.0,,12.39,11.92,0.38,,,23.45,95.8,0.48,175.49,999.4,2024-12-22 06:45:00,20.81
10.4,31.0,,12.34,11.72,0.4,,,23.65,95.81,0.61,166.04,999.62,2024-12-22 07:00:00,21.02
18.0,46.0,,12.35,11.91,0.46,,,23.9,95.72,0.69,225.24,999.83,2024-12-22 07:15:00,20.84
18.0,46.0,,12.46,12.06,0.45,,,24.15,95.46,0.84,255.69,1000.12,2024-12-22 07:30:00,20.4
18.0,46.0,,12.3,12.47,0.43,,,24.31,94.95,1.15,252.56,1000.38,2024-12-22 07:45:00,20.19
17.53,45.07,,12.21,12.47,0.4,,,25.01,94.45,1.01,179.86,1000.61,2024-12-22 08:00:00,20.11
15.0,40.0,,12.36,12.27,0.49,,,25.91,91.71,1.14,196.54,1000.69,2024-12-22 08:15:00,20.8
15.0,40.0,,12.37,11.93,0.43,,,27.47,85.0,0.87,156.99,1000.82,2024-12-22 08:30:00,21.65
15.0,40.0,,12.43,11.86,0.45,,,28.09,80.63,0.92,146.11,1000.87,2024-12-22 08:45:00,22.15
15.0,40.0,,12.28,11.81,0.38,,,28.9,78.67,0.85,177.65,1000.89,2024-12-22 09:00:00,22.37
15.0,40.0,,12.25,11.83,0.49,,,28.9,77.92,0.8,140.87,1000.89,2024-12-22 09:15:00,22.11
15.0,40.0,,12.35,11.59,0.42,,,28.91,78.24,0.74,135.83,1000.8,2024-12-22 09:30:00,22.44
15.0,40.0,,12.48,11.93,0.44,,,29.66,75.62,0.9,117.62,1000.75,2024-12-22 09:45:00,22.25
15.93,41.87,,12.46,12.15,0.47,,,29.62,74.55,0.86,122.54,1000.68,2024-12-22 10:00:00,21.89
21.0,52.0,,12.53,12.49,0.45,,,29.76,72.91,0.91,120.47,1000.6,2024-12-22 10:15:00,21.49
21.0,52.0,,12.44,12.31,0.42,,,29.79,72.03,1.03,147.68,1000.59,2024-12-22 10:30:00,21.38
21.0,52.0,,12.28,12.61,0.43,,,30.57,71.27,0.64,165.15,1000.5,2024-12-22 10:45:00,21.43
21.16,52.31,,12.41,12.33,0.43,,,32.08,66.03,0.69,91.47,1000.26,2024-12-22 11:00:00,21.88
22.0,54.0,,12.33,12.26,0.45,,,32.53,64.24,0.71,94.07,1000.04,2024-12-22 11:15:00,22.35
22.0,54.0,,12.31,12.17,0.48,,,32.72,63.25,0.68,96.84,999.85,2024-12-22 11:30:00,22.65
22.0,54.0,,12.38,12.29,0.46,,,31.38,63.52,1.49,145.17,999.65,2024-12-22 11:45:00,22.74
22.31,54.62,,12.33,12.41,0.42,,,30.85,66.69,0.65,124.21,999.43,2024-12-22 12:00:00,22.76
24.0,58.0,,12.13,12.43,0.43,,,32.89,61.92,0.7,113.11,999.13,2024-12-22 12:15:00,22.85
24.0,58.0,,12.43,12.38,0.46,,,32.35,59.55,0.66,109.24,998.88,2024-12-22 12:30:00,23.18
24.0,58.0,,12.12,12.42,0.47,,,31.54,60.19,0.7,94.57,998.6,2024-12-22 12:45:00,23.35
22.44,54.67,,12.34,12.41,0.42,,,31.96,60.89,0.61,101.41,998.29,2024-12-22 13:00:00,23.75
14.0,38.0,,12.44,12.3,0.42,,,31.81,59.17,0.84,90.55,997.93,2024-12-22 13:15:00,23.92
14.0,38.0,,12.39,12.31,0.44,,,31.33,61.01,0.77,87.57,997.65,2024-12-22 13:30:00,24.28
14.0,38.0,,12.53,12.19,0.38,,,32.92,58.6,0.62,99.11,997.34,2024-12-22 13:45:00,24.4
13.52,37.04,,12.53,12.33,0.41,,,32.96,57.12,0.72,96.96,997.08,2024-12-22 14:00:00,24.62
11.0,32.0,,12.13,12.42,0.49,,,33.03,56.47,0.67,111.03,996.96,2024-12-22 14:15:00,24.35
11.0,32.0,,12.12,12.65,0.42,,,33.81,55.66,0.57,113.38,996.71,2024-12-22 14:30:00,23.69
11.0,32.0,,12.42,12.78,0.41,,,33.91,54.44,0.63,105.91,996.52,2024-12-22 14:45:00,23.7
11.17,32.33,,12.56,12.62,0.35,,,33.12,55.35,0.61,108.13,996.43,2024-12-22 15:00:00,24.19
12.0,34.0,,12.4,12.59,0.41,,,33.45,54.63,0.53,125.24,996.37,2024-12-22 15:15:00,24.3
12.0,34.0,,12.11,12.47,0.43,,,33.36,55.38,0.62,110.49,996.31,2024-12-22 15:30:00,24.22
12.0,34.0,,11.86,12.36,0.45,,,33.55,54.81,0.45,120.18,996.29,2024-12-22 15:45:00,24.31
12.62,35.24,,12.26,12.4,0.49,,,32.42,56.91,0.48,105.35,996.32,2024-12-22 16:00:00,24.6
16.0,42.0,,12.49,12.31,0.41,,,31.42,60.13,0.55,131.23,996.35,2024-12-22 16:15:00,24.76
16.0,42.0,,12.47,12.47,0.44,,,31.44,61.21,0.53,131.46,996.48,2024-12-22 16:30:00,24.83
16.0,42.0,,12.44,12.21,0.43,,,30.88,63.18,0.42,139.51,996.67,2024-12-22 16:45:00,24.54
17.24,44.49,,12.19,12.43,0.38,,,30.53,65.9,0.43,132.14,996.77,2024-12-22 17:00:00,24.23
24.0,58.0,,12.3,12.43,0.47,,,29.97,67.74,0.45,134.18,996.93,2024-12-22 17:15:00,24.7
24.0,58.0,,12.43,12.4,0.42,,,29.5,70.73,0.54,135.96,997.19,2024-12-22 17:30:00,24.79
24.0,58.0,,12.38,12.37,0.37,,,29.19,72.05,0.51,127.04,997.42,2024-12-22 17:45:00,24.54
23.84,57.69,,12.48,12.38,0.42,,,28.77,73.03,0.36,127.69,997.57,2024-12-22 18:00:00,24.09
23.0,56.0,,12.48,12.35,0.45,,,28.4,74.77,0.42,124.02,997.71,2024-12-22 18:15:00,24.14
23.0,56.0,,12.47,12.39,0.41,,,28.13,76.02,0.4,116.58,998.06,2024-12-22 18:30:00,24.5
23.0,56.0,,12.39,12.33,0.39,,,28.0,77.16,0.49,129.26,998.25,2024-12-22 18:45:00,24.05
23.16,56.31,,12.45,12.13,0.35,,,28.02,77.47,0.54,123.62,998.46,2024-12-22 19:00:00,24.15
24.0,58.0,,12.44,12.32,0.4,,,27.97,78.31,0.54,127.79,998.73,2024-12-22 19:15:00,24.41
24.0,58.0,,12.25,12.24,0.43,,,27.83,78.55,0.69,116.6,998.83,2024-12-22 19:30:00,23.86
24.0,58.0,,12.47,12.28,0.45,,,27.73,78.57,0.54,102.55,999.08,2024-12-22 19:45:00,23.97
22.6,55.2,,12.56,12.29,0.4,,,27.6,78.99,0.63,105.61,999.28,2024-12-22 20:00:00,23.48
15.0,40.0,,12.2,12.07,0.46,,,27.47,79.47,0.53,126.03,999.44,2024-12-22 20:15:00,23.46
15.0,40.0,,12.24,12.31,0.42,,,27.32,81.31,0.47,157.69,999.8,2024-12-22 20:30:00,23.4
15.0,40.0,43.68,13.69,21.85,0.35,44.93,,26.75,81.37,2.14,295.99,1000.43,2024-12-22 20:45:00,
15.0,40.0,11.1,13.3,14.41,0.41,11.37,,23.8,85.89,2.16,268.15,1000.79,2024-12-22 21:00:00,14.35
,,,12.56,13.22,0.41,,,22.39,90.86,3.14,279.99,1000.95,2024-12-22 21:15:00,16.33
,,,12.29,12.7,0.47,,,21.53,92.92,1.61,204.21,1000.97,2024-12-22 21:30:00,18.32
,,,12.39,11.83,0.39,,,22.04,94.56,0.86,159.12,1000.88,2024-12-22 21:45:00,20.09
,,,12.39,11.73,0.35,,,22.6,95.01,0.46,212.68,1000.86,2024-12-22 22:00:00,21.15
,8.0,,12.06,11.86,0.42,,,22.91,95.07,0.48,216.24,1000.85,2024-12-22 22:15:00,21.41
,8.0,,12.29,11.9,0.44,,,22.76,94.68,0.57,279.61,1000.94,2024-12-22 22:30:00,21.81
,8.0,,12.52,11.99,0.45,,,22.3,94.18,0.94,321.38,1000.82,2024-12-22 22:45:00,21.96
,9.67,,12.31,12.07,0.43,,,22.32,94.35,0.57,281.6,1000.66,2024-12-22 23:00:00,21.82
4.0,18.0,,12.48,12.1,0.42,,,22.38,94.61,0.41,184.45,1000.54,2024-12-22 23:15:00,21.83
4.0,18.0,,12.32,12.06,0.44,,,22.68,94.88,0.58,252.7,1000.41,2024-12-22 23:30:00,22.04
4.0,18.0,,12.53,12.07,0.44,,,22.72,94.93,0.42,203.58,1000.27,2024-12-22 23:45:00,22.18
4.31,18.62,,12.45,12.06,0.49,,,22.81,94.99,0.48,270.84,1000.3,2024-12-23 00:00:00,22.0
6.0,22.0,,12.53,11.92,0.38,,,22.77,94.88,0.57,291.59,1000.28,2024-12-23 00:15:00,22.07
6.0,22.0,,12.47,12.11,0.4,,,22.87,94.95,0.38,194.15,1000.21,2024-12-23 00:30:00,22.08
6.0,22.0,,12.5,12.04,0.43,,,22.77,94.75,0.89,297.64,1000.04,2024-12-23 00:45:00,21.93
6.0,22.0,,12.41,12.12,0.4,,,22.85,95.05,0.65,301.1,999.91,2024-12-23 01:00:00,21.85
6.0,22.0,,12.43,12.05,0.45,,,22.94,95.14,0.26,179.94,999.66,2024-12-23 01:15:00,22.0
6.0,22.0,,12.41,12.18,0.43,,,23.07,95.17,0.32,220.63,999.52,2024-12-23 01:30:00,21.32
6.0,22.0,,12.39,12.43,0.44,,,23.15,95.14,0.4,204.22,999.35,2024-12-23 01:45:00,21.08
7.56,25.11,,12.6,12.71,0.42,,,23.12,95.06,0.61,304.92,999.14,2024-12-23 02:00:00,20.61
16.0,42.0,,12.43,12.54,0.4,,,23.2,95.14,0.5,235.4,998.93,2024-12-23 02:15:00,20.43
16.0,42.0,,12.27,12.25,0.42,,,23.41,95.25,0.45,267.28,998.85,2024-12-23 02:30:00,21.47
16.0,42.0,,12.34,12.18,0.43,,,23.45,95.24,0.5,227.49,998.88,2024-12-23 02:45:00,22.1
16.17,42.31,,12.3,12.3,0.4,,,23.58,95.35,0.73,237.88,998.8,2024-12-23 03:00:00,22.19
17.0,44.0,,12.47,12.47,0.45,,,23.68,95.43,0.9,212.55,998.69,2024-12-23 03:15:00,22.13
17.0,44.0,,12.17,12.32,0.47,,,23.54,95.31,0.72,206.75,998.61,2024-12-23 03:30:00,22.48
17.0,44.0,,12.33,12.18,0.44,,,23.28,95.26,1.09,207.65,998.64,2024-12-23 03:45:00,23.08
15.44,40.89,,12.29,11.98,0.48,,,23.22,95.39,0.89,189.22,998.73,2024-12-23 04:00:00,23.2
7.0,24.0,,12.38,11.88,0.4,,,23.22,95.48,0.67,190.25,998.72,2024-12-23 04:15:00,23.51
7.0,24.0,,12.53,12.04,0.45,,,23.18,95.46,0.66,211.36,998.72,2024-12-23 04:30:00,23.56
7.0,24.0,,12.32,12.02,0.43,,,23.15,95.45,0.86,190.64,998.7,2024-12-23 04:45:00,22.87
7.93,26.0,,12.42,12.09,0.43,,,23.26,95.52,0.7,175.31,998.81,2024-12-23 05:00:00,23.32
13.0,36.0,,12.35,12.08,0.41,,,23.34,95.52,0.4,127.85,999.19,2024-12-23 05:15:00,23.33
13.0,36.0,,12.52,11.97,0.44,,,23.44,95.54,0.49,107.86,999.44,2024-12-23 05:30:00,23.13
13.0,36.0,,12.47,12.11,0.38,,,23.46,95.53,0.58,99.54,999.55,2024-12-23 05:45:00,22.97
13.67,37.24,,12.67,12.06,0.44,,,23.42,95.5,0.48,98.19,999.67,2024-12-23 06:00:00,22.93
17.0,44.0,,12.41,12.06,0.37,,,23.41,95.44,0.48,65.1,999.88,2024-12-23 06:15:00,23.11
17.0,44.0,,12.38,12.04,0.43,,,23.49,95.48,0.35,103.35,1000.13,2024-12-23 06:30:00,22.87
17.0,44.0,,12.2,12.06,0.47,,,23.53,95.49,0.32,146.82,1000.36,2024-12-23 06:45:00,22.56
17.0,44.0,,12.29,12.05,0.47,,,23.62,95.53,0.4,122.37,1000.63,2024-12-23 07:00:00,22.34
17.0,44.0,,12.31,11.99,0.36,,,23.51,95.43,0.51,106.5,1000.82,2024-12-23 07:15:00,22.29
17.0,44.0,,12.43,11.94,0.41,,,23.61,95.46,0.33,90.43,1001.03,2024-12-23 07:30:00,22.44
17.0,44.0,,12.59,11.89,0.42,,,23.77,95.49,0.36,99.34,1001.25,2024-12-23 07:45:00,22.1
16.67,43.33,,12.7,11.72,0.46,,,23.89,95.48,0.39,96.4,1001.38,2024-12-23 08:00:00,22.71
15.0,40.0,,12.35,11.89,0.43,,,23.98,95.29,0.48,137.46,1001.57,2024-12-23 08:15:00,21.85
15.0,40.0,,12.27,11.86,0.4,,,24.14,95.17,0.55,163.46,1001.76,2024-12-23 08:30:00,21.95
15.0,40.0,,12.37,11.86,0.41,,,24.28,94.96,1.01,136.99,1001.84,2024-12-23 08:45:00,21.96
14.17,38.44,,12.11,11.92,0.42,,,24.64,94.71,0.96,221.78,1001.84,2024-12-23 09:00:00,21.75
10.0,30.0,,12.18,11.92,0.4,,,24.86,93.67,1.19,197.65,1001.84,2024-12-23 09:15:00,21.37
10.0,30.0,,12.28,12.28,0.46,,,25.07,92.84,1.28,180.3,1001.85,2024-12-23 09:30:00,21.25
10.0,30.0,,12.73,12.42,0.42,,,25.71,91.06,1.31,198.84,1001.75,2024-12-23 09:45:00,20.94
12.17,34.04,,12.51,12.55,0.35,,,26.47,87.9,1.04,201.67,1001.69,2024-12-23 10:00:00,20.81
23.0,56.0,,12.43,12.42,0.38,,,27.23,81.67,0.88,133.37,1001.61,2024-12-23 10:15:00,20.66
23.0,56.0,,12.59,12.31,0.44,,,29.61,72.46,0.6,162.91,1001.53,2024-12-23 10:30:00,21.41
23.0,56.0,,12.32,12.33,0.41,,,30.68,66.15,0.71,156.67,1001.38,2024-12-23 10:45:00,21.93
23.5,56.93,,12.43,12.3,0.4,,,30.82,64.32,0.55,149.37,1001.28,2024-12-23 11:00:00,22.41
26.0,62.0,,12.61,12.24,0.35,,,31.27,62.69,0.38,110.26,1001.09,2024-12-23 11:15:00,22.67
26.0,62.0,,12.32,12.23,0.42,,,30.79,63.45,0.34,158.22,1000.82,2024-12-23 11:30:00,22.74
26.0,62.0,,12.3,12.29,0.46,,,30.21,64.83,0.53,155.29,1000.47,2024-12-23 11:45:00,22.88
26.5,62.93,,12.51,12.34,0.41,,,30.95,66.05,0.55,123.08,1000.08,2024-12-23 12:00:00,23.27
29.0,68.0,,12.38,12.22,0.46,,,29.72,66.64,0.52,153.48,999.83,2024-12-23 12:15:00,23.45
29.0,68.0,,12.5,12.43,0.38,,,29.68,67.08,0.35,155.74,999.5,2024-12-23 12:30:00,23.21
29.0,68.0,,12.74,12.42,0.44,,,29.35,68.57,0.42,179.78,999.08,2024-12-23 12:45:00,23.92
28.5,67.07,,12.35,12.48,0.41,,,29.83,68.25,0.34,121.01,998.74,2024-12-23 13:00:00,24.19
26.0,62.0,,12.36,12.55,0.48,,,31.16,65.92,0.68,134.06,998.38,2024-12-23 13:15:00,24.08
26.0,62.0,,12.43,12.55,0.45,,,32.23,59.48,0.58,167.07,998.1,2024-12-23 13:30:00,24.15
26.0,62.0,,12.32,12.43,0.47,,,33.15,56.2,0.56,143.19,997.8,2024-12-23 13:45:00,24.42
26.78,63.56,,12.44,12.37,0.4,,,32.88,54.97,0.58,112.14,997.55,2024-12-23 14:00:00,24.78
31.0,72.0,,12.1,12.41,0.44,,,33.16,53.5,0.58,121.94,997.39,2024-12-23 14:15:00,24.92
31.0,72.0,,12.22,12.57,0.44,,,31.9,56.03,0.56,147.77,997.22,2024-12-23 14:30:00,24.41
31.0,72.0,,12.19,12.67,0.4,,,32.48,56.32,0.74,125.56,997.07,2024-12-23 14:45:00,24.32
29.44,68.89,,12.18,12.73,0.47,,,32.2,57.32,0.43,136.86,996.97,2024-12-23 15:00:00,24.04
21.0,52.0,,12.24,12.65,0.44,,,31.07,58.85,0.62,146.03,996.93,2024-12-23 15:15:00,24.29
21.0,52.0,,12.45,12.62,0.38,,,32.29,57.28,0.44,123.62,996.84,2024-12-23 15:30:00,25.23
21.0,52.0,,12.36,12.53,0.46,,,32.48,55.33,0.51,104.97,996.8,2024-12-23 15:45:00,25.12
21.0,52.0,,12.33,12.58,0.47,,,32.32,55.01,0.55,128.09,996.79,2024-12-23 16:00:00,25.25
21.0,52.0,,12.27,12.6,0.44,,,32.1,55.76,0.48,103.03,996.87,2024-12-23 16:15:00,24.9
21.0,52.0,,12.48,12.49,0.45,,,31.74,56.07,0.52,119.91,996.94,2024-12-23 16:30:00,25.61
21.0,52.0,,12.44,12.46,0.41,,,31.18,58.53,0.54,134.68,996.96,2024-12-23 16:45:00,25.72
21.47,52.93,,12.34,12.39,0.44,,,30.07,61.77,0.63,137.84,996.96,2024-12-23 17:00:00,25.84
24.0,58.0,,12.22,12.29,0.42,,,29.23,65.87,0.44,132.11,997.08,2024-12-23 17:15:00,25.74
24.0,58.0,,12.4,12.45,0.41,,,28.61,69.09,0.36,136.72,997.23,2024-12-23 17:30:00,25.59
24.0,58.0,,12.35,12.44,0.38,,,27.94,71.46,0.3,110.79,997.3,2024-12-23 17:45:00,25.55
26.64,63.67,,12.42,12.45,0.43,,,27.35,74.63,0.26,131.7,997.44,2024-12-23 18:00:00,25.5
41.0,92.0,,12.53,12.44,0.47,,,26.88,76.34,0.28,149.2,997.62,2024-12-23 18:15:00,25.52
41.0,92.0,,12.34,12.43,0.44,,,26.5,77.88,0.33,99.74,997.78,2024-12-23 18:30:00,25.76
41.0,92.0,,12.4,12.36,0.41,,,26.29,77.98,0.31,123.53,997.92,2024-12-23 18:45:00,25.55
40.07,90.13,,12.22,12.3,0.44,,,26.13,78.82,0.34,115.06,998.09,2024-12-23 19:00:00,25.55
35.0,80.0,,12.23,12.37,0.45,,,25.87,79.4,0.41,268.5,998.25,2024-12-23 19:15:00,25.4
35.0,80.0,,12.29,12.27,0.42,,,25.76,79.82,0.35,235.75,998.43,2024-12-23 19:30:00,25.26
35.0,80.0,,12.41,12.1,0.43,,,25.57,80.59,0.31,152.51,998.64,2024-12-23 19:45:00,25.22
35.0,80.0,,12.21,12.17,0.41,,,25.41,81.65,0.39,214.02,998.77,2024-12-23 20:00:00,25.13
35.0,80.0,,12.26,12.23,0.44,,,25.36,82.43,0.33,123.98,998.96,2024-12-23 20:15:00,24.85
35.0,80.0,,12.31,12.21,0.44,,,25.29,83.55,0.33,109.84,999.24,2024-12-23 20:30:00,24.98
35.0,80.0,,12.3,12.19,0.42,,,25.19,84.53,0.3,138.27,999.4,2024-12-23 20:45:00,24.86
35.31,80.62,,12.24,12.01,0.45,,,25.02,85.25,0.24,97.34,999.57,2024-12-23 21:00:00,24.5
37.0,84.0,,12.34,12.14,0.43,,,24.86,86.1,0.28,93.03,999.64,2024-12-23 21:15:00,24.44
37.0,84.0,,12.45,12.1,0.42,,,24.68,87.18,0.27,127.59,999.72,2024-12-23 21:30:00,24.27
37.0,84.0,,12.41,12.04,0.45,,,24.55,87.62,0.35,124.83,999.79,2024-12-23 21:45:00,23.91
36.5,83.13,,12.06,12.06,0.44,,,24.58,87.61,0.57,241.02,999.81,2024-12-23 22:00:00,24.23
34.0,78.0,,12.23,11.92,0.45,,,24.52,87.38,0.53,309.36,999.79,2024-12-23 22:15:00,23.85
34.0,78.0,,12.56,12.04,0.45,,,24.41,88.01,0.46,279.09,999.71,2024-12-23 22:30:00,24.19
34.0,78.0,,12.34,12.04,0.4,,,24.12,89.03,0.28,216.64,999.66,2024-12-23 22:45:00,24.0
32.91,75.82,,12.41,12.03,0.38,,,24.02,89.31,0.41,273.05,999.58,2024-12-23 23:00:00,23.99
27.0,64.0,,12.33,12.05,0.42,,,23.65,89.55,0.28,199.7,999.49,2024-12-23 23:15:00,23.65
27.0,64.0,,12.33,12.04,0.43,,,23.6,90.28,0.47,229.76,999.48,2024-12-23 23:30:00,23.8
27.0,64.0,,12.59,11.99,0.46,,,23.64,90.56,0.71,219.06,999.52,2024-12-23 23:45:00,24.12
27.29,64.62,,12.37,12.0,0.38,,,23.59,91.04,0.57,209.52,999.54,2024-12-24 00:00:00,23.44
29.0,68.0,,12.1,11.96,0.45,,,23.6,91.45,0.61,199.71,999.5,2024-12-24 00:15:00,23.52
29.0,68.0,,12.23,11.9,0.51,,,23.67,91.3,0.47,201.42,999.44,2024-12-24 00:30:00,23.29
29.0,68.0,,12.26,12.0,0.54,,,23.72,91.08,0.5,209.93,999.36,2024-12-24 00:45:00,23.41
29.29,68.62,,12.38,11.95,0.46,,,23.63,90.98,0.28,228.07,999.24,2024-12-24 01:00:00,23.45
31.0,72.0,,12.62,11.91,0.45,,,23.37,91.47,0.29,204.73,999.04,2024-12-24 01:15:00,23.27
