pm2.5,pm10,no,no2,so2,co,nox,at,rh,ws,wd,bp,timestamp,nh3
19.4,40.0,3.2,4.07,15.82,,2.69,32.59,55.11,2.02,272.04,1000.07,2024-08-28 16:45:00,11.63
20.14,41.67,3.16,4.14,15.9,,2.69,32.56,55.45,1.8,273.19,1000.14,2024-08-28 17:00:00,11.63
22.16,46.0,3.19,4.06,15.57,,2.6,32.34,56.13,1.93,269.49,1000.34,2024-08-28 17:15:00,11.63
22.16,46.0,3.2,3.99,15.86,,2.6,32.07,56.94,1.93,261.79,1000.49,2024-08-28 17:30:00,11.64
22.16,46.0,3.2,4.06,15.67,,2.65,31.98,56.89,2.06,259.81,1000.64,2024-08-28 17:45:00,11.63
29.57,62.11,3.2,4.07,15.62,,2.68,31.83,56.25,2.05,265.08,1000.71,2024-08-28 18:00:00,11.63
48.84,104.0,3.31,4.02,15.34,,2.69,31.66,56.01,1.91,258.81,1000.83,2024-08-28 18:15:00,11.64
48.84,104.0,3.27,4.17,15.43,,2.79,31.48,55.22,2.26,256.69,1000.96,2024-08-28 18:30:00,11.62
48.84,104.0,3.32,3.95,15.75,,2.68,31.25,55.18,1.92,259.64,1001.13,2024-08-28 18:45:00,11.63
42.95,91.2,3.21,4.06,15.89,,2.67,31.05,56.1,1.63,257.63,1001.38,2024-08-28 19:00:00,11.63
26.76,56.0,3.24,4.17,15.78,,2.75,30.89,56.7,2.27,260.85,1001.6,2024-08-28 19:15:00,11.62
26.76,56.0,3.3,4.02,15.51,,2.68,30.65,57.87,1.71,255.22,1001.77,2024-08-28 19:30:00,11.63
26.76,56.0,3.14,4.09,15.65,,2.61,30.48,58.84,2.07,255.11,1001.86,2024-08-28 19:45:00,11.64
23.45,48.8,3.12,4.17,15.8,,2.68,30.39,59.58,1.72,254.27,1002.01,2024-08-28 20:00:00,11.63
14.34,29.0,3.29,4.01,15.61,,2.69,30.32,60.01,1.86,256.29,1002.15,2024-08-28 20:15:00,11.63
14.34,29.0,3.2,4.13,15.8,,2.71,30.25,60.31,1.91,256.28,1002.47,2024-08-28 20:30:00,11.63
14.34,29.0,3.16,4.22,15.51,,2.74,30.19,60.3,1.81,256.46,1002.67,2024-08-28 20:45:00,11.63
13.83,27.89,3.2,4.14,15.32,,2.71,30.18,59.95,2.22,259.91,1002.82,2024-08-28 21:00:00,11.63
12.5,25.0,3.22,3.96,15.63,,2.61,30.08,60.44,1.77,262.21,1002.98,2024-08-28 21:15:00,11.64
12.5,25.0,3.31,4.03,15.14,,2.68,29.88,61.71,1.91,265.42,1003.12,2024-08-28 21:30:00,11.63
12.5,25.0,3.22,4.22,15.28,,2.8,29.71,63.03,2.02,263.31,1003.03,2024-08-28 21:45:00,11.62
12.38,24.72,3.32,4.07,15.35,,2.75,29.6,63.83,1.62,258.07,1002.9,2024-08-28 22:00:00,11.62
12.04,24.0,3.38,4.09,15.36,,2.8,29.43,64.47,1.89,254.83,1002.87,2024-08-28 22:15:00,11.62
12.04,24.0,3.33,3.97,15.46,,2.69,29.24,65.23,2.04,257.75,1002.71,2024-08-28 22:30:00,11.63
12.04,24.0,3.31,3.98,15.52,,2.67,29.06,65.91,1.88,262.36,1002.69,2024-08-28 22:45:00,11.63
11.06,21.78,3.09,4.21,15.59,,2.71,28.82,66.71,1.79,259.99,1002.71,2024-08-28 23:00:00,11.63
8.36,16.0,3.19,4.14,15.41,,2.71,28.69,67.0,1.97,267.54,1002.67,2024-08-28 23:15:00,11.63
8.36,16.0,3.21,4.12,15.53,,2.7,28.59,67.14,2.1,268.82,1002.55,2024-08-28 23:30:00,11.63
8.36,16.0,3.24,4.08,15.67,,2.7,28.51,67.69,2.02,264.71,1002.33,2024-08-28 23:45:00,11.63
7.07,12.94,3.22,4.01,15.48,,2.64,28.49,67.99,1.86,259.93,1002.01,2024-08-29 00:00:00,11.63
3.3,5.0,3.2,4.19,15.61,,2.75,28.56,67.68,1.73,253.76,1001.73,2024-08-29 00:15:00,11.62
3.3,5.0,3.17,4.13,15.23,,2.68,28.57,67.73,1.72,254.81,1001.62,2024-08-29 00:30:00,11.63
3.3,5.0,3.14,4.25,15.62,,2.74,28.5,68.03,1.61,252.0,1001.42,2024-08-29 00:45:00,11.62
3.3,5.0,3.21,4.15,15.62,,2.76,28.39,68.35,1.75,255.71,1001.2,2024-08-29 01:00:00,11.62
3.3,5.0,3.13,4.12,15.55,,2.66,28.29,68.62,1.74,259.78,1000.95,2024-08-29 01:15:00,11.63
3.3,5.0,3.14,4.11,15.66,,2.64,28.2,68.9,1.83,262.65,1000.72,2024-08-29 01:30:00,11.64
3.3,5.0,3.21,4.15,15.57,,2.73,28.01,69.58,1.49,259.09,1000.48,2024-08-29 01:45:00,11.63
3.42,5.28,3.22,4.0,15.71,,2.62,27.89,70.17,1.63,261.84,1000.44,2024-08-29 02:00:00,11.64
3.76,6.0,3.14,4.19,15.98,,2.73,27.82,70.49,1.5,258.52,1000.52,2024-08-29 02:15:00,11.63
3.76,6.0,3.06,4.19,15.8,,2.67,27.79,70.49,1.46,255.15,1000.57,2024-08-29 02:30:00,11.63
3.76,6.0,3.12,4.1,15.47,,2.61,27.77,70.39,1.42,255.54,1000.42,2024-08-29 02:45:00,11.63
4.13,6.8,3.2,4.08,16.02,,2.69,27.77,69.88,2.34,252.78,1000.13,2024-08-29 03:00:00,11.63
5.14,9.0,3.21,4.08,16.01,,2.67,27.78,69.51,2.28,253.22,1000.12,2024-08-29 03:15:00,11.63
5.14,9.0,3.15,4.07,15.78,,2.6,27.74,69.57,1.92,254.28,1000.16,2024-08-29 03:30:00,11.64
5.14,9.0,3.17,4.03,15.92,,2.6,27.67,70.07,2.06,252.13,1000.26,2024-08-29 03:45:00,11.64
5.39,9.53,3.11,4.17,15.98,,2.69,27.62,70.69,2.25,251.49,1000.32,2024-08-29 04:00:00,11.63
6.06,11.0,3.18,4.12,16.12,,2.68,27.54,71.32,1.93,259.8,1000.42,2024-08-29 04:15:00,11.63
6.06,11.0,3.13,4.13,15.98,,2.65,27.45,71.89,1.96,259.5,1000.43,2024-08-29 04:30:00,11.63
6.06,11.0,3.14,4.22,16.08,,2.71,27.39,72.35,2.34,258.21,1000.45,2024-08-29 04:45:00,11.63
6.18,11.27,3.2,4.1,15.7,,2.66,27.35,72.75,1.62,253.81,1000.53,2024-08-29 05:00:00,11.63
6.52,12.0,3.24,3.99,15.79,,2.61,27.29,73.09,1.62,253.72,1000.57,2024-08-29 05:15:00,11.64
6.52,12.0,3.14,4.01,15.7,,2.58,27.25,73.39,1.74,252.23,1000.64,2024-08-29 05:30:00,11.64
6.52,12.0,3.14,4.08,15.44,,2.61,27.21,73.76,1.34,256.51,1000.73,2024-08-29 05:45:00,11.64
6.52,12.0,3.16,4.1,15.79,,2.64,27.11,74.15,1.11,253.29,1000.81,2024-08-29 06:00:00,11.63
6.52,12.0,3.08,4.2,15.9,,2.7,27.0,74.69,1.52,257.65,1001.0,2024-08-29 06:15:00,11.63
6.52,12.0,3.09,4.15,15.48,,2.65,26.95,75.23,1.52,261.07,1001.1,2024-08-29 06:30:00,11.63
6.52,12.0,3.16,4.11,15.53,,2.69,27.09,75.27,1.37,252.13,1001.18,2024-08-29 06:45:00,11.63
9.71,18.93,3.19,4.06,15.47,,2.62,27.3,74.78,1.54,257.83,1001.35,2024-08-29 07:00:00,11.64
18.48,38.0,3.08,4.15,15.78,,2.61,27.64,73.98,1.82,255.5,1001.59,2024-08-29 07:15:00,11.64
18.48,38.0,3.02,4.17,15.77,,2.6,27.92,73.41,1.46,245.64,1001.79,2024-08-29 07:30:00,11.64
18.48,38.0,3.16,4.01,15.59,,2.6,28.25,72.09,1.87,253.74,1001.89,2024-08-29 07:45:00,11.64
19.34,39.87,3.11,4.09,15.8,,2.64,28.7,70.87,2.09,256.57,1001.92,2024-08-29 08:00:00,11.63
21.7,45.0,3.08,4.14,15.64,,2.64,29.2,68.68,2.72,257.73,1002.08,2024-08-29 08:15:00,11.63
21.7,45.0,3.17,4.05,15.83,,2.62,29.4,67.09,2.79,257.57,1002.09,2024-08-29 08:30:00,11.64
21.7,45.0,3.1,4.03,15.7,,2.57,29.8,65.68,2.75,266.68,1002.05,2024-08-29 08:45:00,11.64
19.4,39.8,3.1,4.11,15.88,,2.6,29.99,64.47,3.11,263.16,1002.11,2024-08-29 09:00:00,11.63
13.42,27.0,3.11,4.11,15.66,,2.6,30.66,62.85,2.32,257.35,1002.18,2024-08-29 09:15:00,11.63
13.42,27.0,3.02,4.12,15.73,,2.56,30.9,60.92,2.96,263.88,1002.03,2024-08-29 09:30:00,11.64
13.42,27.0,3.19,3.99,15.95,,2.57,31.12,59.79,3.46,258.07,1001.89,2024-08-29 09:45:00,11.64
13.17,26.44,3.03,4.21,15.6,,2.6,31.65,58.83,2.8,263.79,1001.77,2024-08-29 10:00:00,11.63
12.5,25.0,3.07,4.24,16.16,,2.7,31.86,58.2,3.34,259.36,1001.55,2024-08-29 10:15:00,11.63
12.5,25.0,3.08,4.17,15.81,,2.64,32.17,57.25,3.14,255.57,1001.34,2024-08-29 10:30:00,11.63
12.5,25.0,3.06,4.16,15.83,,2.6,32.5,56.22,3.05,264.8,1001.08,2024-08-29 10:45:00,11.64
12.75,25.53,3.01,4.17,15.6,,2.61,32.98,54.55,2.37,265.27,1000.93,2024-08-29 11:00:00,11.63
13.42,27.0,3.08,4.08,15.65,,2.56,33.0,53.88,2.58,254.96,1000.81,2024-08-29 11:15:00,11.64
13.42,27.0,3.07,4.19,15.66,,2.61,32.64,55.26,3.41,256.89,1000.79,2024-08-29 11:30:00,11.63
13.42,27.0,3.03,4.28,15.9,,2.69,32.96,54.8,2.73,265.33,1000.63,2024-08-29 11:45:00,11.62
13.91,28.07,3.04,4.09,16.32,,2.53,33.22,53.94,2.5,269.71,1000.37,2024-08-29 12:00:00,11.64
15.26,31.0,3.08,4.02,16.0,,2.5,32.89,54.3,3.23,266.3,1000.08,2024-08-29 12:15:00,11.64
15.26,31.0,3.04,4.12,16.36,,2.59,33.28,53.9,2.9,273.69,999.78,2024-08-29 12:30:00,11.64
15.26,31.0,3.0,4.12,16.2,,2.54,33.27,53.66,3.16,266.37,999.51,2024-08-29 12:45:00,11.64
14.49,29.33,3.12,4.02,16.43,,2.57,33.66,52.99,2.82,262.04,999.2,2024-08-29 13:00:00,11.64
12.5,25.0,3.06,4.05,16.34,,2.52,33.96,52.12,2.34,267.86,998.95,2024-08-29 13:15:00,11.64
12.5,25.0,3.01,4.09,16.26,,2.55,34.36,51.68,2.37,269.95,998.6,2024-08-29 13:30:00,11.64
12.5,25.0,3.02,4.16,16.29,,2.59,34.04,51.59,2.44,268.84,998.4,2024-08-29 13:45:00,11.64
13.65,27.4,3.19,4.07,16.3,,2.64,34.11,50.91,2.69,253.42,998.23,2024-08-29 14:00:00,11.63
16.64,34.0,3.18,4.06,16.5,,2.62,34.05,50.51,2.65,262.85,997.99,2024-08-29 14:15:00,11.64
16.64,34.0,3.09,4.11,16.33,,2.59,33.89,51.09,2.23,269.97,997.95,2024-08-29 14:30:00,11.64
16.64,34.0,3.08,4.19,16.32,,2.64,33.91,52.13,1.71,271.9,997.82,2024-08-29 14:45:00,11.63
15.49,31.6,3.08,4.17,16.5,,2.64,33.85,51.62,2.27,258.54,997.65,2024-08-29 15:00:00,11.64
12.5,25.0,3.14,4.15,16.54,,2.67,34.14,50.81,2.14,261.42,997.46,2024-08-29 15:15:00,11.63
12.5,25.0,3.13,4.13,16.42,,2.63,34.26,50.57,2.39,266.33,997.34,2024-08-29 15:30:00,11.63
12.5,25.0,3.13,4.12,16.36,,2.66,34.2,48.45,2.58,263.6,997.32,2024-08-29 15:45:00,11.63
12.62,25.27,3.09,4.13,16.17,,2.61,33.86,47.15,3.1,256.16,997.42,2024-08-29 16:00:00,11.64
12.96,26.0,3.14,4.1,15.98,,2.63,33.81,48.33,2.68,259.6,997.44,2024-08-29 16:15:00,11.63
12.96,26.0,3.12,4.13,16.17,,2.64,33.68,48.69,2.34,255.23,997.49,2024-08-29 16:30:00,11.63
12.96,26.0,3.29,3.98,16.03,,2.65,33.63,49.37,2.33,259.18,997.75,2024-08-29 16:45:00,11.63
14.19,28.67,3.28,4.07,16.11,,2.72,33.17,50.7,2.86,251.12,998.02,2024-08-29 17:00:00,11.63
17.56,36.0,3.19,4.12,15.92,,2.7,33.02,51.0,2.32,250.93,998.09,2024-08-29 17:15:00,11.63
17.56,36.0,3.18,4.12,16.1,,2.7,32.84,51.9,1.87,257.07,998.29,2024-08-29 17:30:00,11.63
17.56,36.0,3.14,4.13,16.01,,2.67,32.66,52.92,2.05,262.97,998.66,2024-08-29 17:45:00,11.63
19.4,40.0,3.2,4.12,16.32,,2.7,32.32,53.31,2.62,262.99,999.03,2024-08-29 18:00:00,11.63
24.46,51.0,3.21,4.01,16.21,,2.64,31.94,54.02,2.9,264.26,999.19,2024-08-29 18:15:00,11.64
24.46,51.0,3.21,4.03,16.17,,2.63,31.74,54.86,2.31,265.47,999.26,2024-08-29 18:30:00,11.63
24.46,51.0,3.26,4.11,16.1,,2.7,31.52,55.62,2.55,267.13,999.47,2024-08-29 18:45:00,11.63
21.44,44.61,3.15,4.15,15.81,,2.71,31.29,56.52,1.87,268.7,999.72,2024-08-29 19:00:00,11.63
13.88,28.0,3.2,4.12,15.72,,2.7,30.96,57.9,2.53,268.33,1000.11,2024-08-29 19:15:00,11.63
13.88,28.0,3.27,4.02,16.0,,2.7,30.27,62.4,2.2,274.0,1000.35,2024-08-29 19:30:00,11.63
13.88,28.0,3.2,4.13,15.81,,2.76,28.29,71.99,2.29,265.33,1000.49,2024-08-29 19:45:00,11.63
12.78,25.5,3.25,4.05,15.9,,2.69,27.73,75.27,2.03,250.1,1000.76,2024-08-29 20:00:00,11.63
9.74,19.0,3.25,4.11,15.62,,2.76,28.03,73.07,2.67,260.44,1001.14,2024-08-29 20:15:00,11.63
9.74,19.0,3.36,4.09,15.62,,2.78,28.34,70.12,2.66,262.79,1001.43,2024-08-29 20:30:00,11.62
9.74,19.0,3.33,4.01,15.38,,2.74,27.97,73.44,2.35,261.96,1001.62,2024-08-29 20:45:00,11.63
9.0,17.4,3.31,4.01,15.54,,2.7,27.9,74.69,2.27,263.36,1001.71,2024-08-29 21:00:00,11.64
6.98,13.0,3.32,4.06,15.65,,2.73,27.68,72.95,1.98,269.14,1001.8,2024-08-29 21:15:00,11.63
6.98,13.0,3.32,4.09,15.21,,2.78,27.45,72.25,1.56,268.51,1001.73,2024-08-29 21:30:00,11.63
6.98,13.0,3.32,4.05,15.47,,2.73,27.25,73.01,1.19,260.39,1001.78,2024-08-29 21:45:00,11.63
6.21,11.4,3.32,4.14,15.57,,2.8,27.02,73.94,1.43,267.13,1001.69,2024-08-29 22:00:00,11.62
4.22,7.0,3.24,4.11,15.57,,2.74,26.74,75.96,1.83,259.88,1001.54,2024-08-29 22:15:00,11.63
4.22,7.0,3.21,4.13,15.48,,2.76,26.59,77.08,2.02,264.49,1001.38,2024-08-29 22:30:00,11.63
4.22,7.0,3.33,4.11,15.5,,2.8,26.47,77.71,1.6,264.4,1001.21,2024-08-29 22:45:00,11.62
3.97,6.47,3.29,4.08,15.84,,2.73,26.3,78.96,1.64,265.92,1001.0,2024-08-29 23:00:00,11.63
3.3,5.0,3.37,4.03,15.46,,2.78,26.27,79.89,1.91,263.34,1000.97,2024-08-29 23:15:00,11.63
3.3,5.0,3.39,4.01,15.52,,2.79,26.19,80.58,1.79,266.51,1001.01,2024-08-29 23:30:00,11.62
3.3,5.0,3.29,4.09,15.68,,2.74,26.2,80.43,2.11,265.11,1000.84,2024-08-29 23:45:00,11.63
3.42,5.27,3.3,4.12,15.84,,2.8,26.11,80.94,1.74,257.0,1000.62,2024-08-30 00:00:00,11.62
3.76,6.0,3.21,4.18,15.45,,2.76,26.16,81.06,1.77,254.47,1000.48,2024-08-30 00:15:00,11.63
3.76,6.0,3.3,4.13,15.45,,2.77,26.11,81.25,1.82,254.98,1000.17,2024-08-30 00:30:00,11.62
3.76,6.0,3.22,4.2,15.57,,2.8,26.13,81.23,1.72,253.2,999.88,2024-08-30 00:45:00,11.63
4.37,7.33,3.36,4.0,15.39,,2.72,26.26,80.73,1.81,257.9,999.68,2024-08-30 01:00:00,11.63
6.06,11.0,3.28,4.11,15.66,,2.72,26.3,80.45,1.8,256.04,999.51,2024-08-30 01:15:00,11.63
6.06,11.0,3.34,4.07,15.61,,2.75,26.3,80.49,1.61,263.02,999.28,2024-08-30 01:30:00,11.63
6.06,11.0,3.3,4.1,15.95,,2.77,26.21,80.82,1.66,257.76,999.11,2024-08-30 01:45:00,11.63
5.81,10.47,3.29,4.1,15.43,,2.73,26.26,80.82,1.86,253.54,999.0,2024-08-30 02:00:00,11.63
5.14,9.0,3.28,4.08,15.68,,2.75,26.31,80.71,1.61,254.02,999.03,2024-08-30 02:15:00,11.63
5.14,9.0,3.31,4.07,15.8,,2.75,26.32,80.67,1.6,251.18,998.95,2024-08-30 02:30:00,11.63
5.14,9.0,3.23,4.05,15.69,,2.7,26.4,80.23,1.8,246.98,998.99,2024-08-30 02:45:00,11.63
4.53,7.67,3.25,4.11,15.74,,2.73,26.51,79.72,1.48,251.63,999.07,2024-08-30 03:00:00,11.63
2.84,4.0,3.16,4.24,15.85,,2.78,26.72,78.16,1.79,246.3,998.99,2024-08-30 03:15:00,11.63
2.84,4.0,3.35,4.01,15.64,,2.74,26.85,76.9,1.63,249.57,998.97,2024-08-30 03:30:00,11.63
2.84,4.0,3.29,4.06,15.26,,2.72,26.88,76.16,1.15,245.63,998.96,2024-08-30 03:45:00,11.63
3.09,4.56,3.2,4.12,15.75,,2.7,26.95,75.5,1.51,244.79,998.99,2024-08-30 04:00:00,11.63
3.76,6.0,3.23,4.2,15.61,,2.78,27.01,75.08,1.31,245.9,998.97,2024-08-30 04:15:00,11.62
3.76,6.0,3.22,4.17,15.69,,2.78,27.05,74.85,1.31,238.79,998.84,2024-08-30 04:30:00,11.63
3.76,6.0,3.29,4.24,15.97,,2.86,27.05,74.6,1.11,243.06,998.93,2024-08-30 04:45:00,11.62
9.77,19.07,3.26,4.15,15.85,,2.78,27.03,74.62,0.84,245.11,999.26,2024-08-30 05:00:00,11.63
26.3,55.0,3.3,4.03,15.63,,2.7,26.88,75.07,0.96,253.29,999.51,2024-08-30 05:15:00,11.63
26.3,55.0,3.28,4.07,15.69,,2.71,26.63,76.16,1.06,263.96,999.78,2024-08-30 05:30:00,11.63
26.3,55.0,3.26,4.0,15.98,,2.7,26.49,76.87,0.86,262.41,999.91,2024-08-30 05:45:00,11.63
21.6,44.33,3.27,4.1,15.64,,2.75,26.48,77.19,0.91,255.18,1000.14,2024-08-30 06:00:00,11.62
7.9,15.0,3.22,4.07,15.76,,2.69,26.56,77.14,1.28,258.11,1000.29,2024-08-30 06:15:00,11.63
7.9,15.0,3.43,3.98,15.45,,2.77,26.7,76.89,1.51,260.07,1000.45,2024-08-30 06:30:00,11.63
15.26,31.0,4.78,4.12,17.17,,3.93,34.12,52.51,2.22,264.8,1001.01,2024-08-30 11:30:00,11.56
15.26,31.0,4.13,4.02,16.33,,3.39,33.92,51.96,1.88,274.13,1000.81,2024-08-30 11:45:00,11.59
,,3.57,4.12,15.51,,3.01,33.82,52.47,2.44,269.24,1000.53,2024-08-30 12:00:00,11.61
,,3.33,4.23,14.95,,2.87,33.76,52.73,3.05,263.97,1000.24,2024-08-30 12:15:00,11.62
,,3.28,4.12,14.6,,2.77,34.23,51.29,2.73,268.15,999.87,2024-08-30 12:30:00,11.63
,,3.34,3.9,15.68,,2.61,34.57,50.0,2.6,263.79,999.58,2024-08-30 12:45:00,11.64
,,3.22,3.95,15.66,,2.57,34.92,49.02,2.63,273.46,999.24,2024-08-30 13:00:00,11.64
10.66,21.0,3.07,4.18,16.03,,2.6,35.05,48.74,2.56,266.01,998.88,2024-08-30 13:15:00,11.64
10.66,21.0,3.08,4.12,16.48,,2.6,35.3,48.16,2.36,259.87,998.5,2024-08-30 13:30:00,11.64
10.66,21.0,3.09,4.03,16.81,,2.52,35.58,47.18,2.5,269.59,998.26,2024-08-30 13:45:00,11.64
10.91,21.53,3.07,4.16,16.95,,2.63,35.25,47.21,2.63,263.82,998.06,2024-08-30 14:00:00,11.63
11.58,23.0,3.2,4.01,16.72,,2.6,35.09,47.57,2.85,263.11,997.83,2024-08-30 14:15:00,11.64
11.58,23.0,3.17,4.11,16.92,,2.67,34.97,48.82,2.74,270.59,997.71,2024-08-30 14:30:00,11.63
11.58,23.0,3.05,4.15,16.58,,2.63,35.37,47.94,2.91,268.25,997.54,2024-08-30 14:45:00,11.63
10.94,21.67,3.16,3.97,16.66,,2.53,35.23,47.2,2.88,250.53,997.44,2024-08-30 15:00:00,11.65
9.28,18.0,3.15,4.09,16.48,,2.66,35.26,47.51,2.85,256.31,997.31,2024-08-30 15:15:00,11.64
9.28,18.0,3.2,4.12,16.41,,2.7,34.7,48.53,2.75,264.25,997.23,2024-08-30 15:30:00,11.63
9.28,18.0,3.17,4.13,16.7,,2.69,34.55,49.49,2.5,260.14,997.13,2024-08-30 15:45:00,11.63
10.26,20.13,3.14,4.04,16.39,,2.6,34.69,49.56,2.71,263.72,997.08,2024-08-30 16:00:00,11.64
12.96,26.0,3.25,3.98,16.73,,2.63,34.44,50.23,2.1,261.08,997.11,2024-08-30 16:15:00,11.64
12.96,26.0,3.2,3.96,16.46,,2.57,34.27,50.05,2.34,252.64,997.18,2024-08-30 16:30:00,11.64
12.96,26.0,3.17,3.97,16.39,,2.57,34.25,49.99,2.02,268.09,997.2,2024-08-30 16:45:00,11.64
12.84,25.72,3.11,4.08,16.45,,2.6,34.17,49.37,2.0,255.3,997.36,2024-08-30 17:00:00,11.64
12.5,25.0,3.16,4.09,16.51,,2.63,33.83,48.65,2.15,252.47,997.54,2024-08-30 17:15:00,11.63
12.5,25.0,3.11,4.08,16.29,,2.6,33.55,50.7,2.02,252.33,997.64,2024-08-30 17:30:00,11.64
12.5,25.0,3.11,4.03,16.31,,2.6,33.3,52.38,1.68,259.68,997.73,2024-08-30 17:45:00,11.65
14.22,28.73,3.22,4.03,16.32,,2.65,33.11,53.43,1.8,262.34,998.0,2024-08-30 18:00:00,11.64
18.94,39.0,3.19,4.11,16.25,,2.71,32.98,54.34,1.59,268.42,998.39,2024-08-30 18:15:00,11.63
18.94,39.0,3.08,4.24,16.23,,2.69,32.71,54.87,2.22,264.51,998.79,2024-08-30 18:30:00,11.63
18.94,39.0,3.1,4.18,16.0,,2.67,32.47,53.66,2.51,262.16,999.13,2024-08-30 18:45:00,11.63
19.19,39.53,3.17,4.06,16.28,,2.62,32.21,54.05,2.2,254.91,999.29,2024-08-30 19:00:00,11.64
19.86,41.0,3.26,4.11,15.97,,2.74,31.93,54.83,2.68,254.4,999.5,2024-08-30 19:15:00,11.63
19.86,41.0,3.32,4.25,16.0,,2.92,31.72,55.48,2.43,256.62,999.89,2024-08-30 19:30:00,11.61
19.86,41.0,3.29,4.15,16.13,,2.82,31.52,56.65,2.82,260.81,1000.24,2024-08-30 19:45:00,11.62
18.33,37.8,3.26,4.0,15.9,,2.7,31.36,57.56,2.73,262.63,1000.28,2024-08-30 20:00:00,11.63
14.34,29.0,3.25,4.15,16.01,,2.77,31.16,58.43,2.59,263.87,1000.29,2024-08-30 20:15:00,11.62
14.34,29.0,3.35,3.98,16.04,,2.72,30.94,59.04,2.65,266.66,1000.67,2024-08-30 20:30:00,11.63
14.34,29.0,3.22,4.15,15.73,,2.76,30.74,60.29,2.15,264.39,1000.87,2024-08-30 20:45:00,11.62
13.05,26.07,3.3,4.09,15.62,,2.76,30.56,60.88,1.81,268.75,1001.11,2024-08-30 21:00:00,11.63
9.28,18.0,3.26,4.07,15.78,,2.69,30.28,62.31,2.16,267.88,1001.23,2024-08-30 21:15:00,11.63
9.28,18.0,3.29,4.08,15.75,,2.72,30.11,63.0,2.65,264.87,1001.35,2024-08-30 21:30:00,11.63
9.28,18.0,3.19,4.27,15.51,,2.79,29.91,63.93,2.24,262.85,1001.64,2024-08-30 21:45:00,11.62
8.54,16.4,3.2,4.14,15.5,,2.75,29.74,64.58,1.97,261.82,1001.88,2024-08-30 22:00:00,11.63
6.52,12.0,3.28,4.17,15.36,,2.8,29.58,65.35,1.75,262.41,1001.99,2024-08-30 22:15:00,11.63
6.52,12.0,3.32,4.09,15.41,,2.77,29.42,66.19,1.45,261.79,1002.05,2024-08-30 22:30:00,11.63
6.52,12.0,3.3,4.21,15.45,,2.85,29.23,67.07,1.3,264.31,1002.04,2024-08-30 22:45:00,11.62
7.11,13.33,3.37,4.07,15.81,,2.8,29.08,67.86,1.82,260.59,1001.93,2024-08-30 23:00:00,11.62
8.82,17.0,3.39,3.99,15.65,,2.74,28.97,68.47,1.28,261.73,1001.79,2024-08-30 23:15:00,11.63
8.82,17.0,3.24,4.16,15.59,,2.78,28.73,69.67,1.27,270.87,1001.72,2024-08-30 23:30:00,11.63
8.82,17.0,3.25,4.17,15.41,,2.8,28.56,70.51,1.04,269.57,1001.52,2024-08-30 23:45:00,11.62
8.33,15.98,3.3,4.21,15.61,,2.86,28.33,71.27,1.5,265.63,1001.22,2024-08-31 00:00:00,11.62
6.98,13.0,3.36,3.99,15.41,,2.72,28.21,71.59,1.69,257.84,1000.87,2024-08-31 00:15:00,11.63
6.98,13.0,3.41,3.96,15.76,,2.73,28.13,71.83,1.65,256.7,1000.55,2024-08-31 00:30:00,11.63
6.98,13.0,3.32,3.98,15.4,,2.7,28.06,72.12,1.6,249.2,1000.22,2024-08-31 00:45:00,11.64
7.1,13.27,3.25,4.12,15.83,,2.75,27.88,72.74,1.92,252.05,999.91,2024-08-31 01:00:00,11.62
7.44,14.0,3.31,4.04,15.69,,2.75,27.77,73.28,1.89,252.87,999.72,2024-08-31 01:15:00,11.63
7.44,14.0,3.22,4.13,15.39,,2.71,27.74,73.48,2.03,256.55,999.66,2024-08-31 01:30:00,11.63
7.44,14.0,3.32,4.12,15.71,,2.79,27.75,73.49,2.07,261.64,999.5,2024-08-31 01:45:00,11.63
7.56,14.27,3.23,4.19,15.94,,2.8,27.76,73.43,1.89,267.12,999.4,2024-08-31 02:00:00,11.62
7.9,15.0,3.32,4.08,16.03,,2.77,27.75,73.48,1.7,262.49,999.45,2024-08-31 02:15:00,11.62
7.9,15.0,3.33,4.03,15.63,,2.71,27.83,73.22,1.72,263.09,999.45,2024-08-31 02:30:00,11.63
7.9,15.0,3.35,4.03,15.71,,2.78,27.9,72.94,1.62,258.35,999.38,2024-08-31 02:45:00,11.62
7.29,13.67,3.3,4.08,15.63,,2.76,27.96,72.64,1.76,262.62,999.37,2024-08-31 03:00:00,11.63
5.6,10.0,3.36,4.1,15.85,,2.81,27.97,72.58,1.71,265.73,999.43,2024-08-31 03:15:00,11.62
5.6,10.0,3.32,4.0,15.95,,2.7,27.93,72.66,1.56,264.6,999.32,2024-08-31 03:30:00,11.63
5.6,10.0,3.25,4.12,15.9,,2.77,27.89,72.82,1.25,262.19,999.39,2024-08-31 03:45:00,11.63
5.48,9.73,3.29,4.12,16.08,,2.73,27.91,72.74,1.65,261.63,999.38,2024-08-31 04:00:00,11.63
5.14,9.0,3.42,3.97,15.84,,2.71,27.87,72.8,1.92,259.76,999.25,2024-08-31 04:15:00,11.63
5.14,9.0,3.38,3.96,15.95,,2.71,27.8,73.11,1.82,254.51,999.11,2024-08-31 04:30:00,11.63
5.14,9.0,3.36,4.12,15.65,,2.8,27.79,73.29,2.28,258.57,999.1,2024-08-31 04:45:00,11.62
4.53,7.72,3.32,4.01,15.69,,2.7,27.76,73.59,1.99,260.69,999.29,2024-08-31 05:00:00,11.63
