pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
26.21,53.8,17.97,12.94,10.21,0.26,22.66,5.52,26.43,73.31,0.88,220.69,973.95,2024-10-14 06:15:00,8.2,0.62,6.03,3.05
16.85,33.0,29.19,2.43,7.53,0.54,57.85,5.97,26.59,73.11,0.83,208.46,974.05,2024-10-14 06:30:00,24.92,0.62,6.03,3.05
16.85,33.0,29.22,2.43,7.65,0.55,57.94,5.82,26.91,71.87,0.69,186.64,974.25,2024-10-14 06:45:00,24.94,0.61,6.02,3.04
16.85,33.0,29.21,2.52,7.73,0.55,57.8,6.41,27.29,71.08,0.66,154.23,974.5,2024-10-14 07:00:00,24.9,0.62,6.03,3.05
16.85,33.0,29.24,2.2,8.14,0.54,58.2,5.96,27.67,70.34,0.47,127.53,974.65,2024-10-14 07:15:00,24.98,0.62,6.03,3.05
16.85,33.0,29.18,2.48,8.12,0.55,57.78,6.18,28.14,67.85,0.6,230.22,974.86,2024-10-14 07:30:00,24.91,0.63,6.04,3.06
20.31,41.4,24.78,6.76,8.42,0.43,43.76,5.79,28.6,66.45,0.86,185.23,975.03,2024-10-14 07:45:00,18.23,0.62,6.03,3.05
24.67,52.22,17.93,12.82,10.2,0.25,22.64,5.51,29.35,63.83,0.9,179.72,975.12,2024-10-14 08:00:00,8.24,0.63,6.04,3.06
20.5,44.0,17.89,12.56,10.21,0.26,22.71,5.52,29.72,62.12,0.99,203.35,975.2,2024-10-14 08:15:00,8.25,0.61,6.02,3.04
20.5,44.0,17.83,12.52,10.21,0.26,22.62,5.52,29.88,61.71,1.14,218.36,975.3,2024-10-14 08:30:00,8.21,0.62,6.03,3.05
20.5,44.0,17.92,12.41,10.2,0.25,22.83,5.51,30.36,60.57,1.25,194.67,975.34,2024-10-14 08:45:00,8.29,0.63,6.04,3.06
21.76,46.6,17.97,12.32,10.21,0.26,22.97,5.51,30.65,59.37,1.11,197.36,975.36,2024-10-14 09:00:00,8.3,0.62,6.03,3.05
16.85,33.0,18.01,12.82,10.2,0.26,22.78,5.51,30.86,58.77,1.19,192.01,975.33,2024-10-14 09:15:00,8.29,0.62,6.03,3.05
16.85,33.0,18.14,12.89,10.21,0.26,22.95,5.52,31.27,57.93,1.21,203.03,975.18,2024-10-14 09:30:00,8.28,0.62,6.03,3.05
16.99,33.31,18.01,12.8,10.2,0.25,22.78,5.51,31.59,57.18,1.18,210.77,975.07,2024-10-14 09:45:00,8.21,0.61,6.02,3.04
26.33,54.07,17.94,12.65,10.2,0.26,22.73,5.51,32.09,55.86,1.04,171.54,975.14,2024-10-14 10:00:00,8.31,0.62,6.03,3.05
25.49,52.2,17.96,12.54,10.21,0.26,22.83,5.52,31.63,56.54,1.63,138.48,975.04,2024-10-14 10:15:00,8.29,0.63,6.04,3.06
7.31,17.4,17.75,12.9,10.2,0.25,22.32,5.5,32.54,54.64,1.31,81.4,974.85,2024-10-14 10:30:00,8.22,0.62,6.03,3.05
6.0,15.0,17.89,12.93,10.2,0.25,22.52,5.51,32.32,54.06,1.44,141.46,974.69,2024-10-14 10:45:00,8.17,0.62,6.03,3.05
6.0,15.0,17.84,12.98,10.2,0.26,22.41,5.51,32.76,52.38,1.34,126.98,974.48,2024-10-14 11:00:00,8.3,0.63,6.04,3.06
6.0,15.0,17.83,13.23,10.2,0.25,22.26,5.5,32.94,51.64,1.24,198.62,974.31,2024-10-14 11:15:00,8.19,0.62,6.03,3.05
7.03,17.0,17.66,12.85,10.2,0.25,22.17,5.5,33.71,50.18,1.12,103.71,974.12,2024-10-14 11:30:00,8.21,0.62,6.03,3.05
9.0,21.0,17.4,13.22,10.2,0.25,21.57,5.51,34.4,48.37,1.18,173.26,973.78,2024-10-14 11:45:00,8.19,0.63,6.03,3.05
9.0,21.0,17.35,11.99,10.21,0.26,22.08,5.52,34.21,48.1,1.7,90.74,973.41,2024-10-14 12:00:00,8.32,0.63,6.04,3.06
9.0,21.0,17.58,12.8,10.2,0.25,22.08,5.5,34.39,47.52,1.09,149.25,973.1,2024-10-14 12:15:00,8.27,0.62,6.03,3.05
8.14,19.28,17.44,12.7,10.2,0.25,21.88,5.51,33.9,48.11,1.4,199.85,972.83,2024-10-14 12:30:00,8.25,0.62,6.03,3.05
6.5,16.0,17.46,12.99,10.2,0.25,21.78,5.51,33.69,49.4,1.16,169.89,972.54,2024-10-14 12:45:00,8.19,0.63,6.03,3.05
6.5,16.0,17.43,12.66,10.2,0.25,21.88,5.49,33.53,49.48,1.5,221.09,972.37,2024-10-14 13:00:00,8.16,0.62,6.03,3.05
6.5,16.0,17.38,12.09,10.2,0.25,22.08,5.5,33.6,49.94,1.56,228.1,972.14,2024-10-14 13:15:00,8.32,0.62,6.03,3.05
8.39,19.79,17.33,12.22,10.2,0.25,21.95,5.5,33.69,49.68,1.02,193.25,971.84,2024-10-14 13:30:00,8.29,0.62,6.03,3.05
12.0,27.0,17.47,12.88,10.2,0.25,21.84,5.51,33.59,50.25,1.49,197.05,971.67,2024-10-14 13:45:00,8.12,0.62,6.03,3.05
12.0,27.0,17.57,12.82,10.2,0.25,22.04,5.5,34.47,48.67,1.67,105.92,971.36,2024-10-14 14:00:00,8.2,0.62,6.03,3.05
12.0,27.0,17.63,12.76,10.21,0.26,22.17,5.52,33.74,49.06,1.81,128.42,971.18,2024-10-14 14:15:00,8.24,0.63,6.04,3.06
12.17,27.33,17.5,12.2,10.2,0.25,22.23,5.51,33.52,49.62,1.5,58.63,971.06,2024-10-14 14:30:00,8.3,0.62,6.03,3.05
12.5,28.0,17.57,12.36,10.2,0.25,22.27,5.51,33.79,49.41,1.58,255.74,970.93,2024-10-14 14:45:00,8.33,0.62,6.03,3.05
12.5,28.0,17.56,11.81,10.2,0.25,22.54,5.5,33.96,48.49,2.33,241.98,970.77,2024-10-14 15:00:00,8.38,0.62,6.03,3.05
12.5,28.0,17.62,12.09,10.2,0.25,22.48,5.5,34.49,46.19,2.15,209.55,970.58,2024-10-14 15:15:00,8.28,0.62,6.03,3.05
11.67,26.33,17.49,12.35,10.21,0.26,22.14,5.51,34.53,46.26,2.32,202.27,970.54,2024-10-14 15:30:00,8.28,0.63,6.04,3.06
10.0,23.0,17.6,12.82,10.2,0.24,22.09,5.49,34.57,46.94,2.25,236.42,970.58,2024-10-14 15:45:00,8.3,0.62,6.03,3.05
9.07,21.13,16.27,12.91,10.2,0.25,19.83,5.51,30.59,59.23,1.83,272.39,970.98,2024-10-14 16:00:00,8.1,0.63,6.04,3.06
9.0,21.0,16.17,12.73,10.2,0.25,19.76,5.51,30.72,58.61,2.34,270.14,970.59,2024-10-14 16:15:00,8.14,0.62,6.03,3.05
9.53,22.03,16.17,12.81,10.2,0.25,19.72,5.51,30.57,58.67,2.19,285.37,970.66,2024-10-14 16:30:00,8.17,0.62,6.03,3.05
10.5,24.0,16.28,12.67,10.2,0.26,19.97,5.51,30.4,59.08,2.09,276.83,970.77,2024-10-14 16:45:00,8.21,0.63,6.04,3.06
10.5,24.0,16.29,12.8,10.2,0.25,19.9,5.51,30.17,59.96,2.08,255.64,970.96,2024-10-14 17:00:00,8.18,0.63,6.04,3.06
10.5,24.0,16.34,12.67,10.2,0.25,20.06,5.51,30.19,60.14,1.55,272.05,971.13,2024-10-14 17:15:00,8.2,0.63,6.04,3.06
10.67,24.34,16.27,12.52,10.2,0.26,20.02,5.51,29.9,60.87,2.34,286.77,971.27,2024-10-14 17:30:00,8.2,0.62,6.03,3.05
11.0,25.0,16.28,12.72,10.21,0.26,19.94,5.52,29.72,61.48,2.15,304.69,971.45,2024-10-14 17:45:00,8.2,0.61,6.02,3.04
11.0,25.0,16.36,13.24,10.21,0.26,19.81,5.52,29.73,61.34,1.4,246.42,971.52,2024-10-14 18:00:00,8.11,0.62,6.03,3.05
11.0,25.0,16.34,13.13,10.21,0.27,19.83,5.53,29.62,61.51,1.64,271.9,971.59,2024-10-14 18:15:00,8.13,0.61,6.02,3.04
10.66,24.31,16.28,12.71,10.21,0.26,19.94,5.53,29.62,61.6,1.78,264.27,971.54,2024-10-14 18:30:00,8.2,0.62,6.03,3.05
10.0,23.0,16.24,12.75,10.21,0.26,19.85,5.52,29.34,62.49,2.11,275.51,971.7,2024-10-14 18:45:00,8.19,0.63,6.04,3.06
10.0,23.0,16.29,12.35,10.21,0.26,20.15,5.52,28.85,63.87,1.92,286.01,972.12,2024-10-14 19:00:00,8.2,0.61,6.02,3.04
10.0,23.0,16.28,12.41,10.2,0.26,20.09,5.51,28.86,63.77,1.75,284.3,972.24,2024-10-14 19:15:00,8.18,0.62,6.02,3.04
8.79,20.59,16.16,12.71,10.2,0.26,19.74,5.51,29.03,63.29,1.22,267.8,972.33,2024-10-14 19:30:00,8.11,0.61,6.02,3.04
6.5,16.0,16.12,12.56,10.2,0.26,19.74,5.51,29.57,62.0,1.74,250.44,971.96,2024-10-14 19:45:00,8.16,0.62,6.03,3.05
0.9,4.8,16.55,12.92,10.2,0.25,20.29,5.51,28.63,63.29,1.82,227.43,973.13,2024-10-14 20:00:00,8.16,0.62,6.03,3.05
0.5,4.0,16.53,13.01,10.2,0.25,20.21,5.51,28.64,63.27,1.43,270.18,973.49,2024-10-14 20:15:00,8.12,0.62,6.03,3.05
0.84,4.69,16.65,12.79,10.2,0.25,20.52,5.51,28.61,63.37,1.22,245.34,973.63,2024-10-14 20:30:00,8.17,0.61,6.02,3.04
1.5,6.0,16.63,13.06,10.2,0.25,20.36,5.51,28.45,63.67,1.49,221.78,973.73,2024-10-14 20:45:00,8.17,0.61,6.02,3.04
1.5,6.0,16.72,12.87,10.2,0.25,20.6,5.51,28.82,62.83,1.64,210.87,973.11,2024-10-14 21:00:00,8.16,0.62,6.03,3.05
1.5,6.0,16.67,12.77,10.2,0.25,20.56,5.51,28.95,62.65,2.08,244.7,972.79,2024-10-14 21:15:00,8.18,0.62,6.03,3.05
1.67,6.34,16.67,12.69,10.2,0.25,20.59,5.51,28.05,64.59,2.61,206.03,974.01,2024-10-14 21:30:00,8.22,0.61,6.02,3.04
2.0,7.0,16.61,12.75,10.2,0.25,20.47,5.51,27.97,65.17,2.23,210.84,974.06,2024-10-14 21:45:00,8.23,0.62,6.03,3.05
2.0,7.0,16.61,12.58,10.2,0.26,20.56,5.51,27.9,65.69,2.02,214.48,974.05,2024-10-14 22:00:00,8.2,0.62,6.03,3.05
2.0,7.0,16.6,12.67,10.2,0.25,20.5,5.51,27.82,66.24,1.12,243.52,974.22,2024-10-14 22:15:00,8.21,0.63,6.03,3.05
2.69,8.38,16.46,12.68,10.2,0.25,20.26,5.51,27.75,66.75,1.11,237.65,974.28,2024-10-14 22:30:00,8.19,0.63,6.03,3.05
4.0,11.0,16.46,12.51,10.2,0.25,20.33,5.51,27.66,67.24,1.1,255.27,974.25,2024-10-14 22:45:00,8.19,0.63,6.04,3.06
4.0,11.0,16.45,12.72,10.2,0.26,20.22,5.51,29.34,62.68,1.56,250.99,972.16,2024-10-14 23:00:00,8.18,0.62,6.03,3.05
4.0,11.0,16.45,12.81,10.2,0.25,20.18,5.51,27.55,67.92,1.01,249.3,974.02,2024-10-14 23:15:00,8.15,0.63,6.04,3.06
4.0,11.0,16.43,12.96,10.2,0.25,20.08,5.51,27.57,67.91,1.08,239.4,974.05,2024-10-14 23:30:00,8.13,0.62,6.03,3.05
4.0,11.0,16.42,12.57,10.2,0.25,20.24,5.51,27.55,67.89,1.07,227.59,973.89,2024-10-14 23:45:00,8.19,0.62,6.03,3.05
15.2,33.4,16.42,12.78,10.2,0.25,20.14,5.51,27.5,68.05,1.18,247.92,973.91,2024-10-15 00:00:00,8.15,0.61,6.02,3.04
16.0,35.0,16.43,12.78,10.21,0.26,20.15,5.52,27.45,68.36,1.28,287.72,973.99,2024-10-15 00:15:00,8.16,0.62,6.03,3.05
13.76,30.52,16.46,12.77,10.2,0.25,20.22,5.5,27.32,69.06,0.66,251.28,973.87,2024-10-15 00:30:00,8.2,0.62,6.03,3.05
9.5,22.0,16.37,12.83,10.2,0.26,20.04,5.51,27.27,69.26,0.79,257.55,973.74,2024-10-15 00:45:00,8.14,0.62,6.03,3.05
9.5,22.0,16.37,12.86,10.21,0.26,20.01,5.52,27.21,69.5,0.76,245.57,973.55,2024-10-15 01:00:00,8.13,0.62,6.03,3.05
9.5,22.0,16.39,12.88,10.2,0.25,20.04,5.51,27.13,69.91,1.16,233.45,973.43,2024-10-15 01:15:00,8.18,0.62,6.03,3.05
10.19,23.38,16.41,12.8,10.21,0.26,20.11,5.52,27.04,70.36,0.8,246.37,973.23,2024-10-15 01:30:00,8.13,0.62,6.03,3.05
11.5,26.0,16.48,12.83,10.2,0.25,20.21,5.5,28.08,67.08,1.06,252.16,972.49,2024-10-15 01:45:00,8.14,0.61,6.02,3.04
11.5,26.0,16.58,12.77,10.2,0.25,20.4,5.49,27.95,67.6,1.5,231.97,972.34,2024-10-15 02:00:00,8.19,0.63,6.03,3.05
11.5,26.0,16.61,12.82,10.2,0.25,20.43,5.51,26.8,71.45,1.24,200.47,972.77,2024-10-15 02:15:00,8.19,0.62,6.03,3.05
13.1,29.0,16.46,12.73,10.21,0.27,20.22,5.53,26.72,71.66,1.02,215.35,972.7,2024-10-15 02:30:00,8.15,0.61,6.02,3.04
16.0,35.0,16.6,13.17,10.21,0.26,20.24,5.52,26.69,71.72,0.6,204.04,972.63,2024-10-15 02:45:00,8.13,0.63,6.04,3.06
16.0,35.0,16.48,12.93,10.2,0.26,20.16,5.51,26.66,71.76,0.56,214.19,972.66,2024-10-15 03:00:00,8.14,0.62,6.03,3.05
16.0,35.0,16.39,12.58,10.21,0.26,20.18,5.52,28.57,65.51,1.18,241.09,971.87,2024-10-15 03:15:00,8.18,0.63,6.04,3.06
13.42,29.67,16.4,12.68,10.2,0.25,20.15,5.5,27.12,70.31,0.85,241.46,972.48,2024-10-15 03:30:00,8.14,0.62,6.03,3.05
8.5,20.0,16.43,12.88,10.22,0.28,20.09,5.56,26.68,71.84,0.57,243.3,972.78,2024-10-15 03:45:00,8.14,0.62,6.03,3.05
4.0,11.0,17.96,12.2,12.67,0.54,23.0,6.12,26.69,71.88,0.69,223.63,972.78,2024-10-15 04:00:00,8.28,0.63,6.04,3.06
4.0,11.0,18.04,12.68,13.42,0.55,22.89,6.01,26.55,72.78,0.82,192.34,972.82,2024-10-15 04:15:00,8.27,0.62,6.03,3.05
4.0,11.0,17.95,12.93,12.71,0.56,22.62,5.84,26.39,73.68,0.89,189.11,972.93,2024-10-15 04:30:00,8.18,0.62,6.03,3.05
3.03,9.08,17.8,12.19,12.88,0.53,22.75,5.88,26.4,73.29,0.98,216.73,973.06,2024-10-15 04:45:00,8.25,0.62,6.03,3.05
3.0,9.0,17.84,11.82,12.83,0.54,22.99,5.39,27.71,68.82,1.11,232.33,972.47,2024-10-15 05:00:00,8.28,0.62,6.03,3.05
3.0,9.0,18.08,12.53,11.81,0.53,23.04,5.96,27.69,68.73,1.4,227.13,972.52,2024-10-15 05:15:00,8.31,0.62,6.03,3.05
3.0,9.0,18.04,13.27,12.79,0.57,22.59,5.94,26.43,72.93,0.87,226.41,973.23,2024-10-15 05:30:00,8.24,0.62,6.03,3.05
3.96,10.91,17.84,12.85,12.34,0.56,22.48,6.09,26.38,73.18,0.94,266.38,973.57,2024-10-15 05:45:00,8.25,0.63,6.04,3.06
4.0,11.0,17.91,12.65,14.28,0.56,22.7,6.06,26.4,73.21,0.93,224.25,973.77,2024-10-15 06:00:00,8.3,0.62,6.03,3.05
4.0,11.0,17.97,12.67,14.14,0.56,22.79,5.81,26.43,73.31,0.88,220.69,973.95,2024-10-15 06:15:00,8.22,0.62,6.03,3.05
4.0,11.0,17.85,12.51,14.92,0.55,22.67,5.9,26.59,73.11,0.83,208.46,974.05,2024-10-15 06:30:00,8.23,0.63,6.04,3.06
4.97,12.91,17.84,12.53,14.58,0.55,22.63,6.05,26.91,71.87,0.69,186.64,974.25,2024-10-15 06:45:00,8.25,0.62,6.03,3.05
5.0,13.0,17.97,13.02,15.0,0.55,22.6,5.78,27.29,71.08,0.66,154.23,974.5,2024-10-15 07:00:00,8.18,0.62,6.03,3.05
5.0,13.0,17.97,12.79,15.08,0.54,22.72,6.35,27.95,69.14,0.59,139.73,974.17,2024-10-15 07:15:00,8.26,0.62,6.03,3.05
5.0,13.0,17.93,12.97,14.71,0.55,22.56,6.33,29.15,63.7,1.28,245.1,972.91,2024-10-15 07:30:00,8.15,0.63,6.04,3.06
4.04,11.09,17.96,13.26,14.61,0.56,22.47,6.53,28.6,66.45,0.86,185.23,975.03,2024-10-15 07:45:00,8.1,0.63,6.04,3.06
4.0,11.0,18.09,13.01,14.25,0.54,22.81,6.12,29.35,63.83,0.9,179.72,975.12,2024-10-15 08:00:00,8.28,0.62,6.03,3.05
4.0,11.0,17.99,12.62,14.85,0.55,22.83,5.99,29.72,62.12,0.99,203.35,975.2,2024-10-15 08:15:00,8.33,0.63,6.04,3.06
4.0,11.0,17.97,12.49,14.11,0.55,22.88,5.59,29.88,61.71,1.14,218.36,975.3,2024-10-15 08:30:00,8.3,0.63,6.04,3.06
5.91,14.87,18.21,12.48,13.51,0.54,23.28,6.08,30.1,60.54,1.64,240.08,972.54,2024-10-15 08:45:00,8.31,0.62,6.03,3.05
6.0,15.0,18.15,12.1,14.76,0.54,23.37,6.2,30.65,59.37,1.11,197.36,975.36,2024-10-15 09:00:00,8.38,0.63,6.03,3.05
6.0,15.0,18.07,12.04,14.68,0.54,23.27,6.07,30.86,58.77,1.19,192.01,975.33,2024-10-15 09:15:00,8.27,0.62,6.03,3.05
7.87,18.73,16.99,12.52,11.84,0.37,21.21,5.84,31.27,57.93,1.21,203.03,975.18,2024-10-15 09:30:00,8.19,0.62,6.03,3.05
14.22,31.44,16.19,12.65,10.2,0.25,19.82,5.51,31.59,57.18,1.18,210.77,975.07,2024-10-15 09:45:00,8.19,0.62,6.03,3.05
14.5,32.0,16.11,12.42,10.2,0.25,19.81,5.51,32.09,55.86,1.04,171.54,975.14,2024-10-15 10:00:00,8.21,0.63,6.03,3.05
14.5,32.0,16.24,12.94,10.2,0.26,19.77,5.51,31.63,56.54,1.63,138.48,975.04,2024-10-15 10:15:00,8.16,0.63,6.04,3.06
15.9,34.8,16.41,12.81,10.21,0.26,20.12,5.52,32.54,54.64,1.31,81.4,974.85,2024-10-15 10:30:00,8.16,0.63,6.04,3.06
14.19,31.39,16.46,12.77,10.2,0.25,20.22,5.5,32.32,54.06,1.44,141.46,974.69,2024-10-15 10:45:00,8.2,0.63,6.04,3.06
6.23,15.47,17.84,12.96,10.2,0.25,22.42,5.5,32.76,52.38,1.34,126.98,974.48,2024-10-15 11:00:00,8.25,0.62,6.03,3.05
6.0,15.0,17.82,13.11,10.2,0.25,22.31,5.51,32.94,51.64,1.24,198.62,974.31,2024-10-15 11:15:00,8.11,0.62,6.03,3.05
5.67,14.31,17.7,12.84,10.2,0.25,22.24,5.51,33.71,50.18,1.12,103.71,974.12,2024-10-15 11:30:00,8.26,0.62,6.03,3.05
5.0,13.0,17.83,12.97,10.2,0.25,22.4,5.5,34.4,48.37,1.18,173.26,973.78,2024-10-15 11:45:00,8.29,0.62,6.03,3.05
5.0,13.0,17.84,13.34,10.2,0.25,22.23,5.49,34.21,48.1,1.7,90.74,973.41,2024-10-15 12:00:00,8.14,0.62,6.03,3.05
5.0,13.0,17.66,12.85,10.2,0.26,22.19,5.51,34.39,47.52,1.09,149.25,973.1,2024-10-15 12:15:00,8.15,0.63,6.04,3.06
5.17,13.33,17.67,13.08,10.2,0.25,22.08,5.51,33.9,48.11,1.4,199.85,972.83,2024-10-15 12:30:00,8.16,0.62,6.03,3.05
5.5,14.0,17.48,12.35,10.2,0.25,22.13,5.51,33.69,49.4,1.16,169.89,972.54,2024-10-15 12:45:00,8.24,0.63,6.03,3.05
5.5,14.0,17.66,12.43,10.2,0.25,22.37,5.49,32.52,52.84,1.59,215.55,971.99,2024-10-15 13:00:00,8.31,0.62,6.03,3.05
5.5,14.0,17.99,12.78,10.2,0.25,22.76,5.5,32.46,53.38,1.83,226.38,971.78,2024-10-15 13:15:00,8.3,0.62,6.03,3.05
5.83,14.69,18.21,13.33,10.21,0.26,22.84,5.52,33.69,49.68,1.02,193.25,971.84,2024-10-15 13:30:00,8.25,0.63,6.04,3.06
6.5,16.0,17.26,13.01,10.2,0.25,21.44,5.49,33.59,50.25,1.49,197.05,971.67,2024-10-15 13:45:00,8.16,0.62,6.03,3.05
6.5,16.0,17.92,12.79,10.2,0.25,22.65,5.51,34.47,48.67,1.67,105.92,971.36,2024-10-15 14:00:00,8.21,0.63,6.03,3.05
6.5,16.0,18.09,12.61,10.21,0.26,23.0,5.52,33.74,49.06,1.81,128.42,971.18,2024-10-15 14:15:00,8.21,0.63,6.04,3.06
6.17,15.33,18.04,12.65,10.2,0.25,22.91,5.5,33.52,49.62,1.5,58.63,971.06,2024-10-15 14:30:00,8.15,0.62,6.03,3.05
5.5,14.0,18.0,12.77,10.2,0.25,22.77,5.5,33.79,49.41,1.58,255.74,970.93,2024-10-15 14:45:00,8.18,0.62,6.03,3.05
5.5,14.0,17.13,12.48,10.21,0.26,21.48,5.51,33.96,48.49,2.33,241.98,970.77,2024-10-15 15:00:00,8.27,0.63,6.04,3.06
5.5,14.0,17.38,12.47,10.2,0.25,21.89,5.5,34.49,46.19,2.15,209.55,970.58,2024-10-15 15:15:00,8.24,0.62,6.03,3.05
8.0,19.0,17.37,12.16,10.2,0.25,22.03,5.51,34.53,46.26,2.32,202.27,970.54,2024-10-15 15:30:00,8.3,0.62,6.03,3.05
13.0,29.0,16.57,12.64,10.2,0.25,20.47,5.51,31.77,55.8,1.73,232.46,970.94,2024-10-15 15:45:00,8.2,0.63,6.03,3.05
12.07,27.13,17.19,12.81,10.2,0.25,21.41,5.51,34.21,44.41,2.94,268.17,971.86,2024-10-15 16:00:00,8.19,0.63,6.04,3.06
12.0,27.0,17.22,13.05,10.2,0.25,21.34,5.51,34.05,43.65,2.99,282.15,972.02,2024-10-15 16:15:00,8.24,0.63,6.04,3.06
12.04,27.04,17.22,12.99,10.2,0.25,21.38,5.51,33.98,43.71,2.44,260.79,972.01,2024-10-15 16:30:00,8.21,0.62,6.03,3.05
14.0,31.0,17.52,12.65,10.2,0.25,22.04,5.51,33.52,43.3,3.3,250.35,972.1,2024-10-15 16:45:00,8.22,0.63,6.04,3.06
14.0,31.0,17.8,13.24,10.2,0.25,22.21,5.51,33.22,43.47,2.74,270.45,972.32,2024-10-15 17:00:00,8.18,0.62,6.03,3.05
14.0,31.0,17.97,12.65,10.2,0.25,22.8,5.5,32.93,43.6,2.79,268.78,972.52,2024-10-15 17:15:00,8.25,0.62,6.03,3.05
13.93,30.87,18.01,12.97,10.2,0.25,22.71,5.51,32.71,44.13,2.41,262.17,972.73,2024-10-15 17:30:00,8.23,0.62,6.03,3.05
11.0,25.0,18.07,12.61,10.2,0.25,22.97,5.5,32.47,44.35,3.26,273.45,972.99,2024-10-15 17:45:00,8.23,0.62,6.03,3.05
11.0,25.0,18.03,12.25,10.2,0.25,23.09,5.51,32.24,44.73,2.17,258.56,973.09,2024-10-15 18:00:00,8.31,0.63,6.03,3.05
11.0,25.0,18.03,12.73,10.2,0.25,22.85,5.51,32.04,45.08,2.06,278.29,973.3,2024-10-15 18:15:00,8.21,0.61,6.02,3.04
10.98,24.96,17.95,12.8,10.2,0.25,22.68,5.51,31.84,45.17,2.25,268.84,973.54,2024-10-15 18:30:00,8.23,0.62,6.03,3.05
10.0,23.0,17.75,12.89,10.2,0.25,22.31,5.51,31.64,45.86,1.42,238.62,973.88,2024-10-15 18:45:00,8.25,0.62,6.03,3.05
10.0,23.0,17.57,12.52,10.2,0.25,22.19,5.51,31.43,46.67,1.63,282.32,974.07,2024-10-15 19:00:00,8.31,0.61,6.02,3.04
10.0,23.0,17.42,12.64,10.2,0.25,21.89,5.51,31.29,47.91,1.5,266.2,974.19,2024-10-15 19:15:00,8.23,0.63,6.04,3.06
9.93,22.87,17.36,12.97,10.2,0.25,21.62,5.51,31.09,48.1,1.5,282.14,974.28,2024-10-15 19:30:00,8.16,0.62,6.03,3.05
7.0,17.0,17.12,12.09,10.2,0.25,21.66,5.51,30.93,48.7,1.45,277.56,974.4,2024-10-15 19:45:00,8.18,0.62,6.03,3.05
7.0,17.0,17.23,12.36,10.2,0.25,21.7,5.51,30.81,49.13,0.8,216.54,974.51,2024-10-15 20:00:00,8.27,0.62,6.03,3.05
7.0,17.0,17.22,12.59,10.2,0.25,21.57,5.51,30.72,49.9,0.94,241.04,974.58,2024-10-15 20:15:00,8.22,0.61,6.02,3.04
8.0,19.0,17.49,12.79,10.2,0.26,21.92,5.51,30.43,55.39,1.13,235.41,974.72,2024-10-15 20:30:00,8.25,0.63,6.03,3.05
6.5,16.0,17.28,13.05,10.2,0.26,21.43,5.51,29.97,57.91,1.82,209.67,974.94,2024-10-15 20:45:00,8.22,0.62,6.03,3.05
6.5,16.0,17.09,13.22,10.2,0.25,21.05,5.5,29.7,58.67,1.85,196.61,975.19,2024-10-15 21:00:00,8.21,0.62,6.03,3.05
6.5,16.0,17.08,13.09,10.2,0.25,21.09,5.5,29.37,59.41,2.33,204.5,975.24,2024-10-15 21:15:00,8.2,0.61,6.02,3.04
7.5,18.04,16.94,13.01,10.2,0.25,20.9,5.51,29.14,60.28,1.78,205.64,975.43,2024-10-15 21:30:00,8.17,0.62,6.03,3.05
9.03,20.9,16.98,12.82,10.21,0.26,21.06,5.52,29.0,61.03,1.29,218.8,975.67,2024-10-15 21:45:00,8.21,0.62,6.03,3.05
16.18,33.0,17.92,12.67,10.2,0.25,22.7,5.51,28.86,61.36,1.99,224.16,975.79,2024-10-15 22:00:00,8.36,0.62,6.03,3.05
16.18,33.0,18.02,12.91,10.2,0.25,22.74,5.5,28.61,62.17,2.04,226.97,975.89,2024-10-15 22:15:00,8.36,0.61,6.02,3.04
16.18,33.0,18.12,13.01,10.2,0.25,22.87,5.51,28.4,63.06,2.09,222.19,976.02,2024-10-15 22:30:00,8.32,0.62,6.03,3.05
9.5,22.0,17.51,12.46,10.21,0.26,22.12,5.52,28.24,63.65,1.66,226.02,975.99,2024-10-15 22:45:00,8.28,0.63,6.04,3.06
9.5,22.0,17.37,12.31,10.2,0.26,21.97,5.51,28.14,63.96,1.41,238.32,976.04,2024-10-15 23:00:00,8.34,0.62,6.03,3.05
9.63,22.27,17.3,12.27,10.2,0.26,21.86,5.51,28.02,64.39,1.05,234.05,976.03,2024-10-15 23:15:00,8.31,0.62,6.03,3.05
10.5,24.0,17.22,12.66,10.2,0.25,21.53,5.5,27.94,64.47,0.95,228.45,975.95,2024-10-15 23:30:00,8.29,0.62,6.03,3.05
10.59,24.18,17.33,12.73,10.2,0.25,21.67,5.51,27.86,64.68,0.99,249.68,975.9,2024-10-15 23:45:00,8.23,0.62,6.03,3.05
11.5,26.0,17.38,13.15,10.2,0.25,21.55,5.51,27.77,64.91,0.94,238.97,975.84,2024-10-16 00:00:00,8.17,0.61,6.02,3.04
8.9,20.84,16.95,12.92,10.2,0.25,20.96,5.51,27.65,65.3,1.25,217.48,975.63,2024-10-16 00:15:00,8.15,0.63,6.04,3.06
11.39,25.3,17.03,12.8,10.21,0.26,21.15,5.51,27.5,65.93,1.26,229.15,975.42,2024-10-16 00:30:00,8.22,0.62,6.03,3.05
20.07,41.67,17.13,13.08,10.2,0.25,21.18,5.51,27.31,66.58,1.36,223.24,975.31,2024-10-16 00:45:00,8.14,0.63,6.03,3.05
13.42,27.0,17.27,13.28,10.2,0.25,21.3,5.51,27.2,67.02,1.35,231.26,975.18,2024-10-16 01:00:00,8.11,0.61,6.02,3.04
