pm2.5,pm10,no,no2,so2,nox,timestamp
,,11.58,6.39,8.61,11.45,2023-07-20 12:45:00
,,10.73,6.82,12.55,11.03,2023-07-20 13:00:00
,,12.12,6.25,5.76,11.78,2023-07-20 13:15:00
,,12.97,6.36,8.2,12.45,2023-07-20 13:30:00
,,13.47,6.64,6.49,12.95,2023-07-20 13:45:00
,,13.68,5.97,5.33,12.78,2023-07-20 14:00:00
,,14.24,6.58,7.29,13.47,2023-07-20 14:15:00
,,12.96,6.21,5.83,12.38,2023-07-20 14:30:00
,,9.48,6.72,13.14,10.08,2023-07-20 14:45:00
,,9.15,5.86,1.91,9.43,2023-07-20 15:45:00
,,6.23,7.16,7.05,7.93,2023-07-20 16:00:00
,,9.38,6.92,10.62,10.11,2023-07-20 16:15:00
,,8.64,5.92,7.87,9.09,2023-07-20 16:30:00
,,13.48,7.08,7.91,13.16,2023-07-20 16:45:00
,,13.54,6.52,11.63,12.93,2023-07-20 17:00:00
,,10.19,6.71,11.05,10.59,2023-07-20 17:15:00
,,11.54,6.62,7.7,11.53,2023-07-20 17:30:00
,,12.03,6.36,11.36,11.77,2023-07-20 17:45:00
,,14.81,6.62,13.03,13.9,2023-07-20 18:00:00
,,13.04,5.88,7.07,12.27,2023-07-20 18:15:00
,,13.25,6.46,7.83,12.7,2023-07-20 18:30:00
,,9.19,6.32,5.39,9.68,2023-07-20 18:45:00
,,11.35,6.47,7.88,11.32,2023-07-20 19:00:00
,,11.16,6.9,8.34,11.39,2023-07-20 19:15:00
,,13.63,7.04,12.2,13.25,2023-07-20 19:30:00
,,12.03,7.06,5.29,12.1,2023-07-20 19:45:00
,,11.48,6.42,7.99,11.39,2023-07-20 20:00:00
,,12.38,6.81,7.78,12.23,2023-07-20 20:15:00
,,11.49,6.47,6.04,11.42,2023-07-20 20:30:00
,,12.2,6.47,10.35,11.94,2023-07-20 20:45:00
,,11.48,6.8,8.85,11.57,2023-07-20 21:00:00
,,11.53,6.78,11.57,11.6,2023-07-20 21:15:00
,,11.89,6.51,9.05,11.74,2023-07-20 21:30:00
,,12.06,6.57,11.68,11.88,2023-07-20 21:45:00
,,13.13,6.97,12.94,12.85,2023-07-20 22:00:00
,,10.74,6.6,9.21,10.94,2023-07-20 22:15:00
,,12.89,6.83,7.37,12.61,2023-07-20 22:30:00
,,12.14,6.74,7.43,12.02,2023-07-20 22:45:00
,,12.45,6.15,9.53,11.97,2023-07-20 23:00:00
,,10.09,6.39,6.7,10.37,2023-07-20 23:15:00
,,13.12,6.56,5.83,12.65,2023-07-20 23:30:00
,,12.44,6.82,7.69,12.28,2023-07-20 23:45:00
,,10.39,6.64,5.61,10.7,2023-07-21 00:00:00
,,10.68,6.45,8.65,10.82,2023-07-21 00:15:00
,,11.42,6.82,12.1,11.54,2023-07-21 00:30:00
,,12.34,6.57,7.95,12.09,2023-07-21 00:45:00
,,13.19,7.1,5.62,12.96,2023-07-21 01:00:00
,,12.94,6.5,11.37,12.49,2023-07-21 01:15:00
,,10.44,6.05,12.03,10.46,2023-07-21 01:30:00
,,12.98,6.7,7.02,12.62,2023-07-21 01:45:00
,,12.97,6.55,7.01,12.53,2023-07-21 02:00:00
,,14.18,6.03,5.17,13.17,2023-07-21 02:15:00
,,11.24,6.86,10.81,11.43,2023-07-21 02:30:00
,,12.27,6.44,7.09,11.98,2023-07-21 02:45:00
,,12.22,6.44,10.52,11.94,2023-07-21 03:00:00
,,12.43,6.08,12.47,11.92,2023-07-21 03:15:00
,,13.37,6.94,13.61,13.02,2023-07-21 03:30:00
,,12.4,6.85,7.87,12.27,2023-07-21 03:45:00
,,10.22,6.6,4.73,10.56,2023-07-21 04:00:00
,,9.06,6.1,4.19,9.48,2023-07-21 04:15:00
,,8.94,6.56,5.59,9.61,2023-07-21 04:30:00
,,10.87,6.57,8.74,11.02,2023-07-21 04:45:00
,,9.82,6.35,9.5,10.16,2023-07-21 05:00:00
,,10.08,6.93,10.99,10.62,2023-07-21 05:15:00
,,12.28,6.58,9.1,12.05,2023-07-21 05:30:00
,,15.15,6.36,6.43,14.03,2023-07-21 05:45:00
,,13.22,6.58,5.05,12.73,2023-07-21 06:00:00
,,12.55,6.48,7.63,12.2,2023-07-21 06:15:00
,,13.51,6.34,10.04,12.83,2023-07-21 06:30:00
,,12.09,6.56,10.74,11.9,2023-07-21 06:45:00
,,14.39,6.23,6.04,13.42,2023-07-21 07:00:00
,,13.84,6.33,8.53,13.07,2023-07-21 07:15:00
,,12.48,6.4,12.83,12.11,2023-07-21 07:30:00
,,11.51,6.54,7.32,11.47,2023-07-21 07:45:00
,,11.39,6.52,3.89,11.38,2023-07-21 08:00:00
,,12.14,6.39,4.17,11.86,2023-07-21 08:15:00
,,12.89,6.61,4.87,12.5,2023-07-21 08:30:00
,,13.15,6.09,4.71,12.45,2023-07-21 08:45:00
,,15.96,6.44,8.3,14.65,2023-07-21 09:00:00
,,13.11,6.95,9.13,12.83,2023-07-21 09:15:00
,,9.14,6.35,10.92,9.66,2023-07-21 09:30:00
,,13.05,5.89,8.78,12.28,2023-07-21 09:45:00
,,11.5,6.63,6.98,11.5,2023-07-21 10:00:00
,,11.07,6.77,4.53,11.26,2023-07-21 10:15:00
,,10.26,6.38,3.44,10.49,2023-07-21 10:30:00
,,11.38,6.59,7.65,11.4,2023-07-21 10:45:00
,,12.46,6.7,10.03,12.23,2023-07-21 11:00:00
,,12.27,6.99,8.2,12.24,2023-07-21 11:15:00
,,13.33,6.65,10.34,12.85,2023-07-21 11:30:00
,,13.96,6.25,6.18,13.11,2023-07-21 11:45:00
,,12.35,6.72,8.29,12.16,2023-07-21 12:00:00
,,12.2,6.71,12.17,12.06,2023-07-21 12:15:00
,,12.48,7.1,7.15,12.44,2023-07-21 12:30:00
,,10.67,6.5,7.25,10.84,2023-07-21 12:45:00
,,12.01,6.47,10.55,11.8,2023-07-21 13:00:00
,,14.11,6.79,9.78,13.48,2023-07-21 13:15:00
,,12.3,6.95,7.52,12.24,2023-07-21 13:30:00
,,10.32,6.64,12.05,10.66,2023-07-21 13:45:00
,,404.61,12.46,2.66,284.48,2023-07-21 19:30:00
,,114.83,,9.93,63.25,2023-07-21 19:45:00
,,14.33,5.29,7.82,9.65,2023-07-21 20:00:00
,,7.58,6.42,4.94,8.55,2023-07-21 20:15:00
,,7.48,6.29,7.51,8.42,2023-07-21 20:30:00
,,8.22,6.8,12.28,9.2,2023-07-21 20:45:00
,,7.46,6.29,11.96,8.41,2023-07-21 21:00:00
,,10.19,6.46,11.79,10.47,2023-07-21 21:15:00
,,11.8,6.6,9.08,11.71,2023-07-21 21:30:00
,,12.66,6.35,7.7,12.22,2023-07-21 21:45:00
,,12.07,6.6,4.85,11.91,2023-07-21 22:00:00
,,10.91,6.64,7.87,11.08,2023-07-21 22:15:00
,,9.91,7.21,6.51,10.63,2023-07-21 22:30:00
,,8.35,6.43,4.18,9.12,2023-07-21 22:45:00
,,7.37,6.45,6.32,8.42,2023-07-21 23:00:00
,,9.7,6.38,6.82,10.08,2023-07-21 23:15:00
,,8.19,7.21,5.41,9.38,2023-07-21 23:30:00
,,6.28,6.24,5.77,7.53,2023-07-21 23:45:00
,,7.38,6.77,8.9,8.58,2023-07-22 00:00:00
,,11.54,6.64,5.75,11.54,2023-07-22 00:15:00
,,12.35,6.26,6.59,11.94,2023-07-22 00:30:00
,,14.29,6.77,9.66,13.6,2023-07-22 00:45:00
,,12.23,6.34,6.37,11.9,2023-07-22 01:00:00
,,8.19,6.78,5.72,9.17,2023-07-22 01:15:00
,,11.71,6.84,7.83,11.75,2023-07-22 01:30:00
,,12.84,6.64,10.62,12.49,2023-07-22 01:45:00
,,12.51,7.21,11.82,12.51,2023-07-22 02:00:00
,,9.78,6.73,10.3,10.3,2023-07-22 02:15:00
,,11.57,6.2,8.66,11.35,2023-07-22 02:30:00
,,13.71,6.44,7.57,13.02,2023-07-22 02:45:00
,,9.14,6.79,8.21,9.87,2023-07-22 03:00:00
,,14.36,7.22,11.55,13.87,2023-07-22 03:15:00
,,11.67,6.1,11.45,11.38,2023-07-22 03:30:00
,,12.93,6.67,10.46,12.57,2023-07-22 03:45:00
,,13.32,7.45,11.65,13.22,2023-07-22 04:00:00
,,11.1,6.92,11.04,11.35,2023-07-22 04:15:00
,,12.15,6.75,9.39,12.04,2023-07-22 04:30:00
,,12.45,6.87,10.84,12.31,2023-07-22 04:45:00
,,12.0,6.73,10.92,11.92,2023-07-22 05:00:00
,,8.83,7.5,12.49,9.98,2023-07-22 05:15:00
,,11.99,6.87,7.38,11.98,2023-07-22 05:30:00
,,12.81,6.7,8.5,12.49,2023-07-22 05:45:00
,,11.36,6.74,9.52,11.46,2023-07-22 06:00:00
,,11.37,6.63,11.03,11.41,2023-07-22 06:15:00
,,12.1,6.27,10.43,11.77,2023-07-22 06:30:00
,,12.18,6.75,6.97,12.06,2023-07-22 06:45:00
,,11.16,6.76,10.02,11.32,2023-07-22 07:00:00
,,12.45,7.01,9.18,12.38,2023-07-22 07:15:00
,,11.2,6.54,9.0,11.25,2023-07-22 07:30:00
,,12.73,6.52,5.73,12.35,2023-07-22 07:45:00
,,11.94,6.73,4.55,11.88,2023-07-22 08:00:00
,,14.35,6.89,10.36,13.7,2023-07-22 08:15:00
,,10.96,6.31,12.53,10.97,2023-07-22 08:30:00
,,10.42,6.26,10.91,10.55,2023-07-22 08:45:00
,,11.26,6.8,11.89,11.41,2023-07-22 09:00:00
,,10.88,6.31,7.94,10.91,2023-07-22 09:15:00
,,11.09,6.02,4.28,10.92,2023-07-22 09:30:00
,,11.11,6.34,7.98,11.09,2023-07-22 09:45:00
,,11.19,6.35,8.09,11.15,2023-07-22 10:00:00
,,11.14,6.48,6.97,11.18,2023-07-22 10:15:00
,,13.63,6.78,8.5,13.12,2023-07-22 10:30:00
,,12.49,7.03,5.68,12.42,2023-07-22 10:45:00
,,15.42,6.14,5.98,14.12,2023-07-22 11:00:00
,,14.46,6.34,8.65,13.52,2023-07-22 11:15:00
,,12.13,6.19,8.75,11.75,2023-07-22 11:30:00
,,11.46,6.34,5.19,11.34,2023-07-22 11:45:00
,,13.8,7.25,5.7,13.48,2023-07-22 12:00:00
,,13.53,6.02,9.22,12.7,2023-07-22 12:15:00
,,10.06,6.62,7.14,10.46,2023-07-22 12:30:00
,,11.38,6.59,4.14,11.4,2023-07-22 12:45:00
,,12.28,6.15,7.59,11.85,2023-07-22 13:00:00
,,12.93,6.41,11.13,12.44,2023-07-22 13:15:00
,,12.6,6.44,9.68,12.21,2023-07-22 13:30:00
,,13.7,7.13,10.42,13.34,2023-07-22 13:45:00
,,12.97,5.86,11.71,12.21,2023-07-22 14:00:00
,,10.54,6.31,10.26,10.65,2023-07-22 14:15:00
,,11.72,6.64,9.51,11.67,2023-07-22 14:30:00
,,10.63,6.43,9.51,10.78,2023-07-22 14:45:00
,,12.5,7.1,9.51,12.46,2023-07-22 15:00:00
,,13.76,6.78,9.51,13.22,2023-07-22 15:15:00
,,12.6,6.64,12.03,12.31,2023-07-22 15:30:00
,,10.16,6.37,11.76,10.41,2023-07-22 15:45:00
,,11.56,6.69,10.29,11.58,2023-07-22 16:00:00
,,12.9,6.42,9.43,12.43,2023-07-22 16:15:00
,,12.56,6.01,7.79,11.98,2023-07-22 16:30:00
,,11.94,6.51,9.23,11.77,2023-07-22 16:45:00
,,13.24,6.7,12.24,12.8,2023-07-22 17:00:00
,,11.76,6.6,8.01,11.68,2023-07-22 17:15:00
,,11.02,6.6,8.3,11.15,2023-07-22 17:30:00
,,11.18,7.02,11.41,11.47,2023-07-22 17:45:00
,,13.52,6.45,9.28,12.89,2023-07-22 18:00:00
,,11.43,6.83,5.28,11.55,2023-07-22 18:15:00
,,11.8,6.74,4.06,11.78,2023-07-22 18:30:00
,,12.64,7.25,7.71,12.63,2023-07-22 18:45:00
,,11.32,6.93,8.92,11.51,2023-07-22 19:00:00
,,11.4,6.75,9.65,11.49,2023-07-22 19:15:00
,,12.79,6.82,9.01,12.53,2023-07-22 19:30:00
,,11.7,6.96,6.81,11.8,2023-07-22 19:45:00
,,11.74,6.35,8.74,11.55,2023-07-22 20:00:00
,,12.9,7.08,12.41,12.74,2023-07-22 20:15:00
,,13.58,6.35,12.02,12.89,2023-07-22 20:30:00
,,11.03,6.55,7.12,11.13,2023-07-22 20:45:00
,,9.68,6.82,8.91,10.28,2023-07-22 21:00:00
,,9.28,6.55,10.91,9.85,2023-07-22 21:15:00
,,12.14,6.48,8.08,11.9,2023-07-22 21:30:00
,,13.13,6.49,5.18,12.63,2023-07-22 21:45:00
,,12.1,6.37,8.81,11.82,2023-07-22 22:00:00
,,12.22,7.38,9.4,12.39,2023-07-22 22:15:00
,,15.01,6.66,10.27,14.07,2023-07-22 22:30:00
,,11.95,6.41,12.48,11.73,2023-07-22 22:45:00
,,12.28,6.96,11.13,12.23,2023-07-22 23:00:00
,,11.55,6.49,6.52,11.48,2023-07-22 23:15:00
,,10.64,6.72,8.9,10.92,2023-07-22 23:30:00
,,10.58,7.03,7.49,11.03,2023-07-22 23:45:00
,,12.95,6.59,8.86,12.54,2023-07-23 00:00:00
,,15.16,6.56,12.54,14.13,2023-07-23 00:15:00
,,12.59,6.93,11.93,12.43,2023-07-23 00:30:00
,,12.78,6.19,8.36,12.23,2023-07-23 00:45:00
,,10.81,6.68,6.58,11.02,2023-07-23 01:00:00
,,11.46,6.36,7.27,11.35,2023-07-23 01:15:00
,,12.42,7.04,9.78,12.37,2023-07-23 01:30:00
,,12.12,6.0,11.85,11.66,2023-07-23 01:45:00
,,9.92,7.0,7.79,10.53,2023-07-23 02:00:00
,,11.19,7.02,8.04,11.47,2023-07-23 02:15:00
,,13.12,6.84,8.0,12.78,2023-07-23 02:30:00
,,13.15,6.28,10.83,12.54,2023-07-23 02:45:00
,,14.52,6.29,11.56,13.54,2023-07-23 03:00:00
,,12.16,7.22,11.33,12.27,2023-07-23 03:15:00
,,10.91,6.87,9.45,11.19,2023-07-23 03:30:00
,,12.73,6.09,8.81,12.15,2023-07-23 03:45:00
,,11.39,6.43,9.05,11.33,2023-07-23 04:00:00
,,13.68,6.73,7.45,13.14,2023-07-23 04:15:00
,,13.02,6.76,5.03,12.67,2023-07-23 04:30:00
,,11.53,6.78,8.1,11.6,2023-07-23 04:45:00
,,12.98,6.94,6.37,12.73,2023-07-23 05:00:00
,,12.65,7.09,7.23,12.56,2023-07-23 05:15:00
,,14.11,6.28,9.73,13.24,2023-07-23 05:30:00
,,12.59,6.84,5.66,12.4,2023-07-23 05:45:00
,,10.96,6.61,5.88,11.1,2023-07-23 06:00:00
,,11.03,6.71,9.55,11.2,2023-07-23 06:15:00
,,16.14,6.3,10.04,14.72,2023-07-23 06:30:00
,,12.39,6.41,5.81,12.05,2023-07-23 06:45:00
,,11.21,6.62,5.03,11.29,2023-07-23 07:00:00
,,12.17,6.12,5.13,11.75,2023-07-23 07:15:00
,,12.01,6.71,8.48,11.91,2023-07-23 07:30:00
,,13.26,6.58,12.54,12.76,2023-07-23 07:45:00
,,17.1,6.41,11.65,15.47,2023-07-23 08:00:00
,,14.51,6.71,10.53,13.73,2023-07-23 08:15:00
,,13.15,6.57,10.67,12.68,2023-07-23 08:30:00
,,11.95,6.43,7.0,11.74,2023-07-23 08:45:00
,,12.1,6.29,4.4,11.78,2023-07-23 09:00:00
,,11.02,6.82,5.93,11.25,2023-07-23 09:15:00
,,11.2,6.64,7.32,11.3,2023-07-23 09:30:00
,,11.56,6.83,6.92,11.65,2023-07-23 09:45:00
,,11.97,6.34,5.52,11.71,2023-07-23 10:00:00
,,10.7,6.36,9.22,10.8,2023-07-23 10:15:00
,,13.07,6.66,10.48,12.67,2023-07-23 10:30:00
,,13.3,6.74,8.73,12.86,2023-07-23 10:45:00
,,13.68,6.24,7.17,12.91,2023-07-23 11:00:00
,,10.85,6.21,10.44,10.84,2023-07-23 11:15:00
,,10.95,6.94,11.85,11.25,2023-07-23 11:30:00
,,11.91,6.43,7.26,11.71,2023-07-23 11:45:00
,,14.25,6.65,8.39,13.52,2023-07-23 12:00:00
,,12.87,6.61,10.95,12.5,2023-07-23 12:15:00
,,10.33,7.01,11.03,10.84,2023-07-23 12:30:00
,,12.31,6.62,7.96,12.09,2023-07-23 12:45:00
,,11.97,6.07,7.44,11.58,2023-07-23 13:00:00
,,12.3,6.48,8.6,12.02,2023-07-23 13:15:00
,,12.39,6.06,4.1,11.89,2023-07-23 13:30:00
,,11.96,6.52,8.77,11.78,2023-07-23 13:45:00
,,13.43,6.75,14.04,12.97,2023-07-23 14:00:00
,,10.85,6.65,12.57,11.04,2023-07-23 14:15:00
,,11.9,6.83,12.81,11.89,2023-07-23 14:30:00
,,11.78,6.38,12.27,11.59,2023-07-23 14:45:00
,,10.82,6.78,12.32,11.09,2023-07-23 15:00:00
,,11.37,6.63,9.4,11.41,2023-07-23 15:15:00
,,11.6,6.68,8.07,11.61,2023-07-23 15:30:00
,,13.18,7.25,10.94,13.03,2023-07-23 15:45:00
,,13.88,6.63,7.78,13.24,2023-07-23 16:00:00
,,11.96,6.53,4.31,11.79,2023-07-23 16:15:00
,,9.74,6.41,6.9,10.12,2023-07-23 16:30:00
,,11.05,6.71,7.17,11.22,2023-07-23 16:45:00
,,11.31,6.58,8.24,11.35,2023-07-23 17:00:00
,,11.1,6.96,11.38,11.37,2023-07-23 17:15:00
,,10.63,7.2,11.75,11.15,2023-07-23 17:30:00
,,12.35,7.1,10.37,12.34,2023-07-23 17:45:00
,,10.87,5.93,8.27,10.72,2023-07-23 18:00:00
,,11.11,6.76,6.34,11.28,2023-07-23 18:15:00
,,13.06,7.07,8.74,12.85,2023-07-23 18:30:00
,,14.21,6.3,10.21,13.31,2023-07-23 18:45:00
,,12.0,7.12,9.52,12.11,2023-07-23 19:00:00
,,13.24,6.87,9.72,12.88,2023-07-23 19:15:00
,,11.03,7.02,11.19,11.35,2023-07-23 19:30:00
,,10.6,5.97,7.19,10.54,2023-07-23 19:45:00
,,11.66,6.23,5.26,11.43,2023-07-23 20:00:00
,,12.88,7.32,8.69,12.84,2023-07-23 20:15:00
,,12.38,6.15,12.45,11.92,2023-07-23 20:30:00
,,13.06,6.55,13.67,12.6,2023-07-23 20:45:00
,,12.15,6.26,10.22,11.8,2023-07-23 21:00:00
,,12.23,6.12,9.21,11.79,2023-07-23 21:15:00
,,13.21,6.68,8.27,12.77,2023-07-23 21:30:00
,,11.26,6.96,4.61,11.49,2023-07-23 21:45:00
,,12.87,6.6,7.01,12.49,2023-07-23 22:00:00
,,13.42,6.4,10.12,12.79,2023-07-23 22:15:00
,,12.23,6.76,7.3,12.11,2023-07-23 22:30:00
,,9.43,6.61,6.03,9.99,2023-07-23 22:45:00
,,11.77,6.71,7.84,11.75,2023-07-23 23:00:00
,,11.22,6.38,6.29,11.18,2023-07-23 23:15:00
,,12.51,6.36,6.29,12.11,2023-07-23 23:30:00
,,11.49,6.32,5.21,11.35,2023-07-23 23:45:00
,,12.27,6.42,6.9,11.96,2023-07-24 00:00:00
,,12.23,6.63,5.52,12.03,2023-07-24 00:15:00
,,12.35,6.56,7.88,12.1,2023-07-24 00:30:00
,,11.56,6.71,12.66,11.59,2023-07-24 00:45:00
,,13.56,6.29,12.06,12.84,2023-07-24 01:00:00
,,12.78,6.07,10.97,12.17,2023-07-24 01:15:00
,,12.56,6.45,8.83,12.19,2023-07-24 01:30:00
,,12.82,6.61,5.56,12.46,2023-07-24 01:45:00
,,11.96,6.79,6.73,11.91,2023-07-24 02:00:00
,,12.13,6.55,8.67,11.93,2023-07-24 02:15:00
,,11.98,6.4,10.67,11.75,2023-07-24 02:30:00
,,13.16,6.91,12.7,12.84,2023-07-24 02:45:00
,,12.01,6.74,9.68,11.93,2023-07-24 03:00:00
,,11.95,6.29,8.72,11.67,2023-07-24 03:15:00
,,10.97,7.48,7.72,11.52,2023-07-24 03:30:00
,,12.03,6.78,10.12,11.96,2023-07-24 03:45:00
,,14.11,6.37,10.67,13.28,2023-07-24 04:00:00
,,9.38,6.11,7.8,9.72,2023-07-24 04:15:00
,,12.17,6.08,5.02,11.73,2023-07-24 04:30:00
,,11.6,6.4,10.1,11.47,2023-07-24 04:45:00
,,11.54,7.04,9.86,11.73,2023-07-24 05:00:00
,,14.75,6.43,6.5,13.77,2023-07-24 05:15:00
,,11.81,6.7,7.06,11.77,2023-07-24 05:30:00
,,10.52,6.58,7.62,10.77,2023-07-24 05:45:00
,,12.24,6.22,5.84,11.85,2023-07-24 06:00:00
,,11.69,6.24,6.36,11.46,2023-07-24 06:15:00
,,10.74,6.34,7.25,10.82,2023-07-24 06:30:00
,,11.82,6.49,4.92,11.67,2023-07-24 06:45:00
,,11.58,6.31,4.88,11.42,2023-07-24 07:00:00
,,10.85,6.2,6.51,10.83,2023-07-24 07:15:00
,,10.39,5.87,8.19,10.34,2023-07-24 07:30:00
,,13.33,6.71,6.16,12.87,2023-07-24 07:45:00
,,12.92,6.19,7.89,12.33,2023-07-24 08:00:00
,,11.58,6.6,9.37,11.55,2023-07-24 08:15:00
,,11.71,6.44,4.51,11.57,2023-07-24 08:30:00
,,13.31,7.44,6.53,13.21,2023-07-24 08:45:00
,,9.26,6.9,8.66,10.01,2023-07-24 09:00:00
,,11.64,6.31,8.99,11.46,2023-07-24 09:15:00
,,12.88,6.39,10.37,12.4,2023-07-24 09:30:00
,,11.46,6.34,8.0,11.34,2023-07-24 09:45:00
,,11.15,6.3,10.89,11.1,2023-07-24 10:00:00
,,10.1,7.19,9.38,10.76,2023-07-24 10:15:00
,,12.07,6.53,7.28,11.88,2023-07-24 10:30:00
,,11.75,7.04,9.93,11.88,2023-07-24 10:45:00
,,10.92,6.43,9.92,10.99,2023-07-24 11:00:00
,,11.0,6.46,8.49,11.06,2023-07-24 11:15:00
,,11.37,7.04,6.91,11.61,2023-07-24 11:30:00
,,12.38,6.86,8.66,12.26,2023-07-24 11:45:00
,,12.19,6.99,7.34,12.18,2023-07-24 12:00:00
,,10.75,6.45,5.49,10.88,2023-07-24 12:15:00
,,11.03,6.6,5.89,11.15,2023-07-24 12:30:00
,,11.48,5.79,7.03,11.09,2023-07-24 12:45:00
,,13.33,6.29,12.43,12.67,2023-07-24 13:00:00
,,14.44,6.92,10.94,13.78,2023-07-24 13:15:00
,,11.11,6.35,8.01,11.09,2023-07-24 13:30:00
,,10.78,6.63,6.0,10.99,2023-07-24 13:45:00
,,11.16,6.7,8.6,11.29,2023-07-24 14:00:00
,,12.02,6.5,6.24,11.82,2023-07-24 14:15:00
,,12.39,6.46,6.65,12.08,2023-07-24 14:30:00
,,12.66,6.62,10.33,12.35,2023-07-24 14:45:00
,,13.06,6.91,11.08,12.78,2023-07-24 15:00:00
,,11.95,6.32,9.08,11.68,2023-07-24 15:15:00
,,12.24,6.72,7.36,12.09,2023-07-24 15:30:00
,,13.76,5.98,9.56,12.84,2023-07-24 15:45:00
,,14.79,6.86,7.82,14.01,2023-07-24 16:00:00
,,11.83,6.74,6.33,11.8,2023-07-24 16:15:00
,,14.65,6.21,7.78,13.59,2023-07-24 16:30:00
,,12.45,6.45,9.78,12.11,2023-07-24 16:45:00
,,11.64,6.46,9.16,11.53,2023-07-24 17:00:00
,,12.2,6.67,8.93,12.03,2023-07-24 17:15:00
,,12.71,6.46,7.41,12.31,2023-07-24 17:30:00
,,11.95,6.8,4.11,11.91,2023-07-24 17:45:00
,,9.26,7.13,5.21,10.11,2023-07-24 18:00:00
,,13.47,6.35,7.44,12.81,2023-07-24 18:15:00
,,14.31,6.37,8.18,13.43,2023-07-24 18:30:00
,,12.06,6.35,11.13,11.78,2023-07-24 18:45:00
,,11.38,6.55,6.44,11.38,2023-07-24 19:00:00
,,11.67,6.44,6.62,11.54,2023-07-24 19:15:00
,,14.75,6.34,4.71,13.73,2023-07-24 19:30:00
,,14.04,6.71,7.16,13.4,2023-07-24 19:45:00
,,13.09,6.97,8.46,12.82,2023-07-24 20:00:00
,,10.81,6.34,8.17,10.87,2023-07-24 20:15:00
,,11.55,6.74,8.08,11.6,2023-07-24 20:30:00
,,11.42,6.37,7.98,11.32,2023-07-24 20:45:00
,,13.31,6.1,9.03,12.57,2023-07-24 21:00:00
,,14.38,6.51,7.4,13.54,2023-07-24 21:15:00
,,12.95,6.15,5.5,12.33,2023-07-24 21:30:00
,,11.2,6.25,8.07,11.1,2023-07-24 21:45:00
,,11.78,6.8,9.47,11.79,2023-07-24 22:00:00
,,8.75,6.43,10.59,9.42,2023-07-24 22:15:00
,,13.3,6.79,7.53,12.89,2023-07-24 22:30:00
,,13.09,6.52,4.06,12.61,2023-07-24 22:45:00
,,12.02,6.27,6.95,11.71,2023-07-24 23:00:00
,,12.22,6.58,9.92,12.01,2023-07-24 23:15:00
,,14.05,6.0,8.61,13.06,2023-07-24 23:30:00
,,13.35,6.68,9.65,12.88,2023-07-24 23:45:00
,,11.87,6.08,8.26,11.51,2023-07-25 00:00:00
,,12.81,7.6,12.39,12.91,2023-07-25 00:15:00
,,13.24,6.11,12.05,12.53,2023-07-25 00:30:00
,,10.2,6.8,10.33,10.64,2023-07-25 00:45:00
,,9.57,6.64,9.49,10.11,2023-07-25 01:00:00
,,11.27,6.29,10.41,11.18,2023-07-25 01:15:00
,,11.18,7.34,13.28,11.61,2023-07-25 01:30:00
,,11.42,6.85,11.9,11.56,2023-07-25 01:45:00
,,12.51,6.92,7.65,12.38,2023-07-25 02:00:00
,,13.36,6.72,5.98,12.9,2023-07-25 02:15:00
,,11.04,6.99,8.28,11.34,2023-07-25 02:30:00
,,12.38,7.05,4.45,12.35,2023-07-25 02:45:00
,,12.69,6.28,6.02,12.2,2023-07-25 03:00:00
,,97.25,,0.35,48.69,2023-07-25 03:30:00
,,39.98,,4.88,5.82,2023-07-25 03:45:00
,,20.32,4.19,10.88,8.38,2023-07-25 04:00:00
,,10.63,7.21,9.1,11.15,2023-07-25 04:15:00
,,12.84,6.23,4.12,12.29,2023-07-25 04:30:00
,,12.04,6.94,9.51,12.04,2023-07-25 04:45:00
,,9.29,6.67,5.65,9.92,2023-07-25 05:00:00
,,11.54,6.77,6.81,11.61,2023-07-25 05:15:00
,,13.81,6.3,6.21,13.03,2023-07-25 05:30:00
,,11.22,6.36,13.01,11.18,2023-07-25 05:45:00
,,11.22,6.56,5.25,11.26,2023-07-25 06:00:00
,,11.82,6.67,8.81,11.76,2023-07-25 06:15:00
,,12.55,6.24,7.76,12.09,2023-07-25 06:30:00
,,12.51,6.09,9.45,11.98,2023-07-25 06:45:00
,,11.84,6.61,5.66,11.74,2023-07-25 07:00:00
,,9.56,7.56,11.96,10.54,2023-07-25 07:15:00
,,13.01,6.11,8.45,12.36,2023-07-25 07:30:00
,,12.65,6.78,7.83,12.41,2023-07-25 07:45:00
,,14.67,5.97,9.89,13.5,2023-07-25 08:00:00
,,13.69,6.58,13.55,13.08,2023-07-25 08:15:00
,,13.81,5.9,5.19,12.84,2023-07-25 08:30:00
,,10.92,6.74,12.31,11.14,2023-07-25 08:45:00
,,11.13,6.54,8.24,11.2,2023-07-25 09:00:00
,,8.05,6.55,4.37,8.96,2023-07-25 09:15:00
,,12.27,6.66,5.9,12.08,2023-07-25 09:30:00
,,12.74,6.13,10.38,12.17,2023-07-25 09:45:00
,,14.4,6.61,6.21,13.61,2023-07-25 10:00:00
,,14.09,6.88,11.76,13.51,2023-07-25 10:15:00
,,15.49,7.46,12.59,14.8,2023-07-25 10:30:00
,,12.79,6.74,5.89,12.5,2023-07-25 10:45:00
,,15.47,6.86,4.71,14.5,2023-07-25 11:00:00
,,12.81,6.3,8.18,12.3,2023-07-25 11:15:00
,,11.44,6.9,4.81,11.59,2023-07-25 11:30:00
,,11.92,6.92,11.08,11.95,2023-07-25 11:45:00
