pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
,,,,45.57,0.02,,8.16,23.9,83.93,1.68,305.93,1001.47,2022-11-08 04:15:00,,,,
,,,,45.43,0.02,,7.78,23.84,83.26,1.39,286.87,1001.53,2022-11-08 04:30:00,,,,
,,,,45.18,0.04,,8.16,23.69,83.67,1.6,284.95,1001.68,2022-11-08 04:45:00,,,,
,,,,44.72,0.04,,8.09,23.5,84.1,2.03,286.04,1001.69,2022-11-08 05:00:00,,,,
,,,,45.2,0.04,,8.31,23.52,83.61,1.86,293.37,1001.94,2022-11-08 05:15:00,,,,
,,,,45.53,0.04,,8.61,23.56,82.89,1.91,278.77,1002.24,2022-11-08 05:30:00,,,,
,,,,45.94,0.04,,8.0,23.61,82.45,1.82,289.75,1002.26,2022-11-08 05:45:00,,,,
,,,,45.46,0.03,,8.18,23.52,82.46,1.63,285.65,1002.37,2022-11-08 06:00:00,,,,
,,,,45.13,0.04,,7.79,23.5,82.47,1.6,285.56,1002.68,2022-11-08 06:15:00,,,,
,,,,45.19,0.04,,8.22,23.56,82.5,1.48,293.2,1002.82,2022-11-08 06:30:00,,,,
,,,,45.06,0.04,,8.43,23.7,82.53,1.24,291.4,1003.04,2022-11-08 06:45:00,,,,
,,,,45.43,0.05,,8.34,23.94,82.16,1.03,290.89,1003.33,2022-11-08 07:00:00,,,,
,,,,45.32,0.05,,8.12,24.15,80.93,1.29,281.22,1003.47,2022-11-08 07:15:00,,,,
,,,,45.25,0.05,,8.67,24.42,79.92,1.12,262.31,1003.56,2022-11-08 07:30:00,,,,
,,,,45.37,0.04,,8.61,24.63,78.86,1.05,258.46,1003.67,2022-11-08 07:45:00,,,,
,,,,45.33,0.02,,8.53,24.78,77.75,1.09,297.95,1003.87,2022-11-08 08:00:00,,,,
,,,,45.24,0.04,,8.12,24.95,77.04,1.42,291.01,1004.13,2022-11-08 08:15:00,,,,
,,,,45.31,0.04,,8.59,25.46,75.8,1.61,292.19,1004.23,2022-11-08 08:30:00,,,,
,,,,45.37,0.05,,8.62,26.13,74.27,1.45,237.98,1004.33,2022-11-08 08:45:00,,,,
,,,,44.78,0.05,,8.06,27.04,72.37,1.35,267.14,1004.45,2022-11-08 09:00:00,,,,
,,,,44.13,0.06,,8.61,28.19,68.37,1.1,239.15,1004.6,2022-11-08 09:15:00,,,,
,,,,43.49,0.04,,8.14,28.59,66.58,1.17,249.81,1004.58,2022-11-08 09:30:00,,,,
,,,,43.59,0.05,,8.39,28.05,67.06,1.68,264.63,1004.49,2022-11-08 09:45:00,,,,
,,,,43.61,0.05,,8.07,28.03,68.0,1.29,265.13,1004.34,2022-11-08 10:00:00,,,,
,,,,45.27,0.04,,8.58,28.41,67.86,1.06,290.31,1004.26,2022-11-08 10:15:00,,,,
,,,,45.79,0.02,,7.83,28.33,68.65,0.91,236.59,1004.13,2022-11-08 10:30:00,,,,
,,,,45.37,0.04,,8.45,29.53,64.72,1.04,212.7,1003.91,2022-11-08 10:45:00,,,,
,,,,45.21,0.04,,8.12,30.35,61.48,1.03,170.99,1003.65,2022-11-08 11:00:00,,,,
,,,,45.13,0.02,,8.18,30.1,59.75,1.25,185.83,1003.41,2022-11-08 11:15:00,,,,
,,,,45.02,0.04,,8.36,29.83,60.23,1.07,191.51,1003.24,2022-11-08 11:30:00,,,,
,,,,45.18,0.03,,8.48,29.6,60.82,0.98,186.36,1003.02,2022-11-08 11:45:00,,,,
,,,,45.22,0.04,,8.18,29.95,59.94,1.39,222.1,1002.72,2022-11-08 12:00:00,,,,
,,,,45.11,0.03,,8.28,29.58,60.54,1.21,169.59,1002.52,2022-11-08 12:15:00,,,,
,,,,44.85,0.03,,8.75,29.89,58.81,1.36,162.97,1002.26,2022-11-08 12:30:00,,,,
,,,,44.97,0.03,,8.31,29.39,61.71,1.28,135.35,1002.02,2022-11-08 12:45:00,,,,
,,,,44.95,0.04,,8.56,29.9,61.3,0.88,145.83,1001.83,2022-11-08 13:00:00,,,,
,,,,45.33,0.04,,8.17,30.12,58.56,1.21,179.74,1001.45,2022-11-08 13:15:00,,,,
,,,,45.57,0.04,,8.23,29.8,58.42,1.35,189.25,1001.2,2022-11-08 13:30:00,,,,
,,,,46.06,0.02,,8.02,30.54,56.84,1.19,141.02,1000.96,2022-11-08 13:45:00,,,,
,,,,46.24,0.04,,8.49,31.01,55.26,1.14,120.64,1000.79,2022-11-08 14:00:00,,,,
,,,,45.96,0.04,,7.91,31.07,53.52,1.31,103.8,1000.6,2022-11-08 14:15:00,,,,
,,,,45.33,0.03,,8.68,30.89,54.99,1.05,178.17,1000.62,2022-11-08 14:30:00,,,,
,,,,44.96,0.04,,8.27,30.96,53.7,1.27,150.45,1000.39,2022-11-08 14:45:00,,,,
,,,,45.21,0.04,,8.18,30.9,54.59,0.95,139.52,1000.29,2022-11-08 15:00:00,,,,
,,,,45.34,0.04,,8.52,29.97,57.7,1.15,111.99,1000.31,2022-11-08 15:15:00,,,,
,,,,45.04,0.04,,8.27,28.11,65.27,2.01,101.57,1000.31,2022-11-08 15:30:00,,,,
,,,,45.61,0.04,,8.23,27.46,69.41,1.57,106.14,1000.24,2022-11-08 15:45:00,,,,
,,,,45.65,0.04,,8.4,27.61,70.43,1.14,98.19,1000.15,2022-11-08 16:00:00,,,,
,,,,45.52,0.03,,7.86,27.64,70.63,1.01,104.69,1000.18,2022-11-08 16:15:00,,,,
,,,,45.32,0.03,,8.19,27.62,70.39,0.9,96.49,1000.37,2022-11-08 16:30:00,,,,
,,,,45.41,0.04,,7.67,27.46,70.07,0.74,99.6,1000.57,2022-11-08 16:45:00,,,,
20.32,42.0,,,45.47,0.03,,8.08,27.27,70.2,0.9,84.57,1000.7,2022-11-08 17:00:00,,,,
20.32,42.0,,,45.6,0.04,,8.23,26.98,71.81,0.81,85.0,1000.87,2022-11-08 17:15:00,,,,
20.32,42.0,,,45.27,0.03,,8.06,26.62,73.74,0.81,82.26,1001.09,2022-11-08 17:30:00,,,,
20.52,42.51,,,45.15,0.04,,8.12,26.32,75.32,0.8,70.36,1001.22,2022-11-08 17:45:00,,,,
25.84,54.0,,,45.53,0.04,,7.65,26.08,76.89,0.69,92.93,1001.34,2022-11-08 18:00:00,,,,
25.84,54.0,,,45.6,0.03,,8.24,26.02,78.0,0.84,68.08,1001.53,2022-11-08 18:15:00,,,,
25.84,54.0,,,45.32,0.04,,8.42,26.04,78.57,0.91,71.29,1001.76,2022-11-08 18:30:00,,,,
25.97,54.29,,,45.58,0.05,,7.8,26.05,78.86,1.01,80.8,1001.98,2022-11-08 18:45:00,,,,
29.52,62.0,,,45.23,0.04,,8.19,26.11,78.35,0.9,103.46,1002.08,2022-11-08 19:00:00,,,,
29.52,62.0,,,45.24,0.04,,8.44,26.22,77.34,1.04,101.16,1002.25,2022-11-08 19:15:00,,,,
29.52,62.0,,,45.16,0.04,,8.28,26.11,77.5,1.01,104.0,1002.58,2022-11-08 19:30:00,,,,
29.54,62.03,,,44.81,0.04,,8.46,25.91,78.18,1.02,95.76,1002.78,2022-11-08 19:45:00,,,,
29.98,63.0,,,44.87,0.04,,8.32,25.76,78.78,0.98,104.07,1003.0,2022-11-08 20:00:00,,,,
29.98,63.0,,,45.09,0.04,,8.36,25.67,79.13,0.85,141.88,1003.22,2022-11-08 20:15:00,,,,
29.98,63.0,,,45.04,0.04,,8.3,25.56,79.61,0.62,152.73,1003.35,2022-11-08 20:30:00,,,,
30.03,63.11,,,45.03,0.04,,8.75,25.36,80.75,0.76,126.79,1003.57,2022-11-08 20:45:00,,,,
31.36,66.0,,,45.26,0.04,,8.06,25.24,81.51,0.72,172.31,1003.62,2022-11-08 21:00:00,,,,
31.36,66.0,,,44.71,0.04,,7.94,25.15,81.75,0.65,136.41,1003.7,2022-11-08 21:15:00,,,,
31.36,66.0,,,45.16,0.03,,8.33,25.11,81.66,0.78,170.34,1003.69,2022-11-08 21:30:00,,,,
31.39,66.07,,,45.01,,,,,,,,,2022-11-08 21:45:00,,,,
32.28,68.0,,,44.94,0.04,,8.43,24.9,81.88,0.81,142.75,1003.65,2022-11-08 22:00:00,,,,
32.28,68.0,,,45.37,0.04,,8.55,24.74,82.36,0.62,143.82,1003.55,2022-11-08 22:15:00,,,,
32.28,68.0,,,44.86,0.03,,8.55,24.67,82.48,0.71,114.13,1003.52,2022-11-08 22:30:00,,,,
32.36,68.17,,,45.02,0.04,,8.43,24.62,82.58,0.88,99.84,1003.43,2022-11-08 22:45:00,,,,
34.58,73.0,,,44.62,0.04,,8.43,24.57,82.68,0.76,88.76,1003.34,2022-11-08 23:00:00,,,,
34.58,73.0,,,44.79,0.03,,8.04,24.33,83.21,0.53,75.9,1003.25,2022-11-08 23:15:00,,,,
34.58,73.0,,,44.82,0.04,,8.39,24.12,84.06,0.32,223.42,1003.28,2022-11-08 23:30:00,,,,
34.51,72.86,,,44.78,0.03,,8.02,23.91,84.85,0.53,274.33,1003.22,2022-11-08 23:45:00,,,,
32.74,69.0,,,44.95,0.03,,8.58,23.83,85.15,0.62,253.88,1003.01,2022-11-09 00:00:00,,,,
32.74,69.0,,,45.11,0.04,,8.1,23.72,85.36,0.94,231.99,1002.78,2022-11-09 00:15:00,,,,
32.74,69.0,,,45.35,0.04,,8.19,23.71,85.65,1.02,263.08,1002.51,2022-11-09 00:30:00,,,,
32.74,69.0,,,45.04,0.04,,8.04,23.7,86.03,1.31,294.47,1002.33,2022-11-09 00:45:00,,,,
32.74,69.0,,,45.41,0.04,,8.24,23.64,86.1,1.4,272.0,1002.04,2022-11-09 01:00:00,,,,
32.74,69.0,,,45.48,0.04,,8.04,23.66,85.66,1.37,267.27,1001.81,2022-11-09 01:15:00,,,,
32.74,69.0,,,45.18,0.04,,8.11,23.62,85.55,1.34,269.59,1001.71,2022-11-09 01:30:00,,,,
32.65,68.77,,,45.18,0.03,,8.02,23.54,85.81,1.39,272.89,1001.6,2022-11-09 01:45:00,,,,
29.52,62.0,,,45.26,0.03,,8.36,23.47,86.13,1.45,270.52,1001.37,2022-11-09 02:00:00,,,,
29.52,62.0,,,45.37,0.03,,8.32,23.51,86.3,1.91,285.73,1001.16,2022-11-09 02:15:00,,,,
29.52,62.0,,,45.05,0.04,,8.04,23.57,86.22,1.71,291.21,1001.09,2022-11-09 02:30:00,,,,
29.59,62.13,,,45.82,0.03,,7.85,23.56,86.08,1.52,281.56,1001.03,2022-11-09 02:45:00,,,,
31.36,66.0,,,45.77,0.04,,7.9,23.53,85.98,1.7,276.23,1001.04,2022-11-09 03:00:00,,,,
31.36,66.0,,,45.5,0.04,,8.43,23.44,86.11,1.84,273.02,1000.94,2022-11-09 03:15:00,,,,
31.36,66.0,,,45.26,0.05,,8.03,23.34,86.29,1.86,275.01,1000.93,2022-11-09 03:30:00,,,,
31.44,66.18,,,45.36,0.03,,8.26,23.24,86.52,1.65,268.87,1000.93,2022-11-09 03:45:00,,,,
33.66,71.0,,,45.21,0.04,,8.07,23.18,86.52,1.7,281.89,1000.92,2022-11-09 04:00:00,,,,
33.66,71.0,,,44.85,0.04,,8.31,23.12,85.98,1.33,306.5,1000.95,2022-11-09 04:15:00,,,,
33.66,71.0,,,45.53,0.03,,8.11,22.99,85.75,1.14,294.74,1000.99,2022-11-09 04:30:00,,,,
33.68,71.03,,,45.25,0.04,,8.32,22.9,85.86,1.51,304.97,1000.99,2022-11-09 04:45:00,,,,
34.12,72.0,,,45.42,0.04,,8.38,22.86,85.81,1.62,308.22,1001.07,2022-11-09 05:00:00,,,,
34.12,72.0,,,45.49,0.04,,8.54,22.82,85.78,1.39,298.89,1001.19,2022-11-09 05:15:00,,,,
34.12,72.0,,,45.11,0.04,,8.59,22.76,85.7,1.25,292.09,1001.34,2022-11-09 05:30:00,,,,
34.24,72.23,,,45.38,0.04,,8.46,22.73,85.89,1.31,298.96,1001.48,2022-11-09 05:45:00,,,,
37.34,79.0,,,45.39,0.04,,8.67,22.74,86.02,1.37,299.76,1001.73,2022-11-09 06:00:00,,,,
37.34,79.0,,,45.13,0.04,,8.6,22.81,86.19,1.7,293.22,1001.94,2022-11-09 06:15:00,,,,
37.34,79.0,,,45.17,0.04,,8.39,22.94,85.9,1.45,301.15,1002.15,2022-11-09 06:30:00,,,,
37.47,79.23,,,45.33,0.04,,8.31,23.06,85.55,1.34,312.05,1002.41,2022-11-09 06:45:00,,,,
41.02,87.0,,,45.46,0.05,,8.41,23.2,85.17,1.34,308.09,1002.7,2022-11-09 07:00:00,,,,
41.02,87.0,,,44.77,0.05,,8.49,23.35,84.97,1.86,268.81,1002.9,2022-11-09 07:15:00,,,,
41.02,87.0,,,44.99,0.05,,8.48,23.56,84.4,2.05,278.42,1003.05,2022-11-09 07:30:00,,,,
41.17,87.24,,,44.7,0.05,,8.67,23.81,83.59,1.71,292.21,1003.25,2022-11-09 07:45:00,,,,
45.62,97.0,,,45.01,0.05,,8.49,24.62,82.11,1.29,318.69,1003.4,2022-11-09 08:00:00,,,,
45.62,97.0,,,45.07,0.05,,8.72,25.79,78.23,1.34,223.13,1003.56,2022-11-09 08:15:00,,,,
45.62,97.0,,,45.05,0.05,,8.11,27.18,72.38,1.52,253.57,1003.76,2022-11-09 08:30:00,,,,
45.4,96.64,,,45.08,0.05,,7.71,27.79,69.0,1.52,268.1,1003.93,2022-11-09 08:45:00,,,,
41.02,87.0,,,44.53,0.05,,8.85,28.58,65.52,1.44,236.39,1004.07,2022-11-09 09:00:00,,,,
41.02,87.0,,,45.28,0.05,,8.34,28.88,63.41,1.69,212.95,1004.15,2022-11-09 09:15:00,,,,
41.02,87.0,,,45.15,0.06,,8.54,29.58,61.71,1.17,208.45,1004.19,2022-11-09 09:30:00,,,,
40.72,86.36,,,44.84,0.04,,8.25,29.99,59.3,1.28,130.07,1004.18,2022-11-09 09:45:00,,,,
32.74,69.0,,,45.25,0.03,,8.05,30.43,58.45,1.08,158.37,1004.11,2022-11-09 10:00:00,,,,
32.74,69.0,,,44.61,0.04,,8.15,31.05,56.87,0.98,152.43,1003.98,2022-11-09 10:15:00,,,,
32.74,69.0,,,45.25,0.04,,8.4,30.51,56.03,1.07,152.97,1003.89,2022-11-09 10:30:00,,,,
32.54,68.57,,,45.19,0.03,,8.58,30.09,55.58,1.48,152.79,1003.76,2022-11-09 10:45:00,,,,
27.22,57.0,,,45.84,0.03,,7.8,30.46,55.26,1.06,120.03,1003.59,2022-11-09 11:00:00,,,,
27.22,57.0,,,45.64,0.04,,8.0,31.24,52.27,1.24,110.09,1003.36,2022-11-09 11:15:00,,,,
27.22,57.0,,,45.4,0.03,,8.34,31.68,47.99,1.52,109.8,1003.04,2022-11-09 11:30:00,,,,
26.92,56.23,,,45.05,0.03,,7.82,31.58,49.36,1.23,107.42,1002.69,2022-11-09 11:45:00,,,,
16.64,34.0,,,44.99,0.03,,8.25,31.38,48.61,1.45,104.05,1002.34,2022-11-09 12:00:00,,,,
16.64,34.0,,,45.32,0.03,,8.11,31.48,49.43,1.45,113.72,1001.99,2022-11-09 12:15:00,,,,
16.64,34.0,,,45.41,0.04,,8.3,31.29,48.61,1.29,116.96,1001.77,2022-11-09 12:30:00,,,,
16.72,34.17,,,45.25,0.03,,8.33,31.28,48.07,1.25,120.51,1001.6,2022-11-09 12:45:00,,,,
18.94,39.0,,,45.47,0.03,,8.01,31.95,47.12,1.35,100.42,1001.35,2022-11-09 13:00:00,,,,
18.94,39.0,,,45.25,0.02,,8.26,31.76,45.96,1.36,116.63,1001.14,2022-11-09 13:15:00,,,,
18.94,39.0,,,45.47,0.03,,8.3,32.6,43.68,1.39,109.82,1000.83,2022-11-09 13:30:00,,,,
18.92,38.93,,,45.66,0.03,,8.44,32.27,42.64,1.25,109.99,1000.65,2022-11-09 13:45:00,,,,
18.02,37.0,,,45.62,0.04,,7.93,32.11,43.77,1.32,111.73,1000.42,2022-11-09 14:00:00,,,,
18.02,37.0,,,45.34,0.03,,8.21,31.79,45.43,1.23,152.58,1000.26,2022-11-09 14:15:00,,,,
18.02,37.0,,,44.77,0.03,,8.1,31.86,44.84,1.48,143.41,1000.09,2022-11-09 14:30:00,,,,
18.09,37.13,,,45.35,0.03,,7.99,32.0,44.55,1.34,177.4,999.94,2022-11-09 14:45:00,,,,
19.86,41.0,,,45.45,0.03,,8.21,31.72,45.23,1.29,162.48,999.87,2022-11-09 15:00:00,,,,
19.86,41.0,,,45.92,0.03,,8.58,31.68,45.45,1.38,124.32,999.83,2022-11-09 15:15:00,,,,
19.86,41.0,,,45.74,0.03,,8.66,31.54,45.94,1.34,142.38,999.87,2022-11-09 15:30:00,,,,
19.98,41.23,,,45.59,0.03,,8.2,30.73,48.75,1.15,170.35,999.87,2022-11-09 15:45:00,,,,
23.08,48.0,,,45.16,0.04,,8.51,30.32,51.05,0.93,152.45,999.89,2022-11-09 16:00:00,,,,
23.08,48.0,,,44.97,0.04,,8.48,30.36,52.35,1.03,151.23,1000.01,2022-11-09 16:15:00,,,,
23.08,48.0,,,44.83,0.03,,8.53,30.02,51.88,1.19,156.64,1000.19,2022-11-09 16:30:00,,,,
23.23,48.21,,,45.12,0.02,,8.33,29.77,55.6,1.15,158.68,1000.39,2022-11-09 16:45:00,,,,
27.22,57.0,,,44.97,0.03,,8.79,28.99,58.89,1.35,147.66,1000.62,2022-11-09 17:00:00,,,,
27.22,57.0,,,45.29,0.03,,8.43,28.42,60.7,1.24,111.81,1000.79,2022-11-09 17:15:00,,,,
27.22,57.0,,,45.35,0.03,,7.93,27.99,61.36,1.13,137.1,1000.92,2022-11-09 17:30:00,,,,
27.12,56.8,,,45.2,0.03,,8.15,27.52,64.58,0.83,93.44,1001.04,2022-11-09 17:45:00,,,,
24.46,51.0,,,45.34,0.03,,8.23,27.12,67.18,1.06,91.57,1001.15,2022-11-09 18:00:00,,,,
24.46,51.0,,,45.45,0.03,,8.5,26.86,67.59,0.88,103.28,1001.27,2022-11-09 18:15:00,,,,
24.46,51.0,,,45.27,0.03,,8.53,26.6,68.97,1.06,73.19,1001.41,2022-11-09 18:30:00,,,,
24.46,51.0,,,45.44,0.03,,8.73,26.38,70.58,1.0,89.12,1001.51,2022-11-09 18:45:00,,,,
24.46,51.0,,,45.38,0.02,,8.26,26.2,71.89,0.8,88.17,1001.86,2022-11-09 19:00:00,,,,
24.46,51.0,,,45.41,0.03,,8.36,25.99,73.37,0.64,82.24,1002.19,2022-11-09 19:15:00,,,,
24.46,51.0,,,45.68,0.03,,8.23,25.81,74.94,0.68,102.93,1002.44,2022-11-09 19:30:00,,,,
24.62,51.24,,,45.68,0.02,,8.32,25.69,75.87,0.69,109.78,1002.59,2022-11-09 19:45:00,,,,
29.06,61.0,,,45.26,0.02,,8.55,25.48,76.89,0.5,124.07,1002.81,2022-11-09 20:00:00,,,,
29.06,61.0,,,44.53,0.04,,8.23,25.36,77.56,0.58,145.71,1002.89,2022-11-09 20:15:00,,,,
29.06,61.0,,,45.12,0.04,,8.47,25.28,77.82,0.46,199.19,1003.02,2022-11-09 20:30:00,,,,
29.26,61.43,,,44.93,0.04,,8.41,25.15,78.65,0.49,157.9,1003.03,2022-11-09 20:45:00,,,,
34.58,73.0,,,45.23,0.04,,8.63,25.12,79.26,0.53,159.88,1003.03,2022-11-09 21:00:00,,,,
34.58,73.0,,,44.95,0.04,,8.31,24.93,80.12,0.48,123.06,1003.06,2022-11-09 21:15:00,,,,
34.58,73.0,,,45.21,0.04,,8.46,24.77,80.96,0.57,135.44,1003.05,2022-11-09 21:30:00,,,,
34.48,72.79,,,45.14,0.05,,7.69,24.72,81.2,0.6,160.39,1003.0,2022-11-09 21:45:00,,,,
31.82,67.0,,,45.34,0.02,,8.32,24.65,81.76,0.73,77.13,1002.88,2022-11-09 22:00:00,,,,
31.82,67.0,,,44.72,0.02,,8.15,24.6,82.0,0.72,97.27,1002.82,2022-11-09 22:15:00,,,,
31.82,67.0,,,45.02,0.02,,8.25,24.54,81.85,0.81,90.74,1002.81,2022-11-09 22:30:00,,,,
31.84,67.03,,,45.08,0.04,,8.17,24.54,81.27,0.69,62.55,1002.78,2022-11-09 22:45:00,,,,
32.28,68.0,,,45.14,0.04,,7.84,24.54,81.17,0.8,87.95,1002.68,2022-11-09 23:00:00,,,,
32.28,68.0,,,45.27,0.05,,8.7,24.4,81.96,0.58,98.08,1002.57,2022-11-09 23:15:00,,,,
32.28,68.0,,,45.49,0.05,,8.42,24.36,82.68,0.67,153.24,1002.48,2022-11-09 23:30:00,,,,
32.0,67.43,,,45.7,0.04,,8.73,24.41,82.89,0.66,153.1,1002.52,2022-11-09 23:45:00,,,,
24.46,51.0,,,45.09,0.03,,8.2,24.34,83.28,0.61,146.28,1002.42,2022-11-10 00:00:00,,,,
24.46,51.0,,,44.24,0.03,,7.96,24.32,82.85,0.6,172.17,1002.17,2022-11-10 00:15:00,,,,
24.46,51.0,,,44.62,0.04,,8.21,24.39,82.63,0.95,176.87,1001.95,2022-11-10 00:30:00,,,,
24.52,51.14,,,44.84,0.04,,8.18,24.45,82.59,0.86,184.0,1001.79,2022-11-10 00:45:00,,,,
26.3,55.0,,,45.21,0.03,,7.86,24.37,82.66,0.77,177.15,1001.58,2022-11-10 01:00:00,,,,
26.3,55.0,,,45.39,0.02,,8.16,24.33,82.69,0.9,207.12,1001.47,2022-11-10 01:15:00,,,,
26.3,55.0,,,45.33,0.03,,8.18,24.28,83.08,0.85,287.26,1001.21,2022-11-10 01:30:00,,,,
26.23,54.86,,,45.26,0.02,,8.05,24.31,83.2,1.23,303.16,1001.0,2022-11-10 01:45:00,,,,
24.46,51.0,,,45.11,0.03,,7.76,24.26,83.41,1.29,302.79,1000.89,2022-11-10 02:00:00,,,,
24.46,51.0,,,44.87,0.02,,8.32,24.19,83.48,1.31,321.86,1000.81,2022-11-10 02:15:00,,,,
24.46,51.0,,,45.32,0.06,,8.49,24.07,83.77,0.95,302.09,1000.73,2022-11-10 02:30:00,,,,
24.42,50.94,,,45.63,0.02,,8.24,23.94,83.41,0.79,289.94,1000.68,2022-11-10 02:45:00,,,,
23.54,49.0,,,45.29,0.03,,8.26,23.87,82.74,0.91,292.29,1000.69,2022-11-10 03:00:00,,,,
23.54,49.0,,,45.41,0.03,,7.81,23.79,82.54,0.9,277.32,1000.72,2022-11-10 03:30:00,,,,
23.66,49.23,,,45.57,0.03,,8.41,23.69,82.74,1.31,280.07,1000.73,2022-11-10 03:45:00,,,,
26.76,56.0,,,45.74,0.04,,8.27,23.65,83.0,1.25,273.51,1000.84,2022-11-10 04:00:00,,,,
26.76,56.0,,,45.72,0.04,,8.11,23.65,83.27,1.43,282.77,1000.99,2022-11-10 04:15:00,,,,
26.76,56.0,,,45.45,0.04,,7.95,23.69,83.44,1.15,273.42,1001.13,2022-11-10 04:30:00,,,,
26.9,56.25,,,45.09,0.01,,8.11,23.76,83.65,1.12,275.38,1001.28,2022-11-10 04:45:00,,,,
29.98,63.0,,,45.12,0.03,,8.01,23.86,83.74,0.91,236.6,1001.4,2022-11-10 05:00:00,,,,
29.98,63.0,,,45.18,0.03,,8.28,23.92,83.67,1.04,285.16,1001.41,2022-11-10 05:15:00,,,,
29.98,63.0,,,45.26,0.03,,8.5,23.9,83.81,0.66,230.44,1001.52,2022-11-10 05:30:00,,,,
29.93,62.89,,,44.66,0.04,,8.24,23.78,84.33,0.87,201.65,1001.69,2022-11-10 05:45:00,,,,
28.6,60.0,,,44.79,0.04,,8.37,23.65,84.97,1.14,240.5,1001.79,2022-11-10 06:00:00,,,,
28.6,60.0,,,45.32,0.04,,8.39,23.65,85.74,1.29,261.25,1001.92,2022-11-10 06:15:00,,,,
28.6,60.0,,,45.16,0.04,,8.54,24.13,85.34,1.11,271.22,1002.1,2022-11-10 06:30:00,,,,
28.78,60.39,,,44.72,0.03,,8.6,24.88,82.86,1.16,257.08,1002.24,2022-11-10 06:45:00,,,,
33.66,71.0,,,45.23,0.04,,8.63,25.46,79.03,1.2,249.43,1002.5,2022-11-10 07:00:00,,,,
33.66,71.0,,,45.34,0.04,,8.11,26.36,74.78,0.85,151.77,1002.81,2022-11-10 07:15:00,,,,
33.41,70.5,,,45.0,0.03,,8.28,27.68,70.95,0.99,240.69,1002.86,2022-11-10 07:45:00,,,,
27.68,58.0,,,45.67,0.03,,8.32,28.48,67.13,0.91,209.93,1002.95,2022-11-10 08:00:00,,,,
27.68,58.0,,,45.14,0.04,,8.32,28.21,66.69,1.16,241.59,1003.09,2022-11-10 08:15:00,,,,
27.68,58.0,,,44.8,0.04,,8.12,28.55,66.09,1.19,235.44,1003.14,2022-11-10 08:30:00,,,,
27.32,57.27,,,44.64,0.03,,8.46,29.08,65.42,1.1,211.51,1003.26,2022-11-10 08:45:00,,,,
17.56,36.0,,,44.92,0.04,,8.78,30.32,61.21,0.84,156.83,1003.22,2022-11-10 09:00:00,,,,
17.56,36.0,,,45.15,0.03,,8.0,29.91,59.96,1.34,206.84,1003.17,2022-11-10 09:15:00,,,,
17.56,36.0,,,45.12,0.03,,8.4,30.07,59.01,1.27,129.7,1003.26,2022-11-10 09:30:00,,,,
17.36,35.71,,,45.1,0.04,,8.37,30.64,56.14,1.29,117.31,1003.22,2022-11-10 09:45:00,,,,
,24.0,,,,,,,,,,,,2022-11-10 10:00:00,,,,
12.04,24.0,,,45.33,0.03,,7.96,30.46,55.04,1.35,161.11,1003.05,2022-11-10 10:15:00,,,,
12.04,24.0,,,45.49,0.03,,8.0,30.73,55.63,1.15,199.53,1002.87,2022-11-10 10:30:00,,,,
12.01,23.95,,,45.31,0.03,,8.06,29.16,60.14,1.41,206.83,1002.71,2022-11-10 10:45:00,,,,
11.12,22.0,,,45.57,0.04,,8.4,28.92,62.86,0.98,160.54,1002.44,2022-11-10 11:00:00,,,,
11.12,22.0,,,45.32,0.02,,8.3,29.79,59.22,1.34,131.63,1002.03,2022-11-10 11:15:00,,,,
11.12,22.0,,,44.87,0.04,,8.13,30.59,55.72,1.45,127.69,1001.69,2022-11-10 11:30:00,,,,
11.24,22.25,,,45.48,0.04,,7.99,30.14,58.79,1.32,253.82,1001.5,2022-11-10 11:45:00,,,,
14.34,29.0,,,45.62,0.04,,8.43,29.17,58.67,1.65,215.99,1001.3,2022-11-10 12:00:00,,,,
14.34,29.0,,,45.91,0.04,,8.17,28.3,59.46,2.13,135.62,1001.23,2022-11-10 12:15:00,,,,
14.34,29.0,,,45.55,0.04,,8.28,27.32,62.33,1.33,131.08,1001.12,2022-11-10 12:30:00,,,,
14.25,28.87,,,45.66,0.03,,8.29,27.36,65.16,0.97,161.53,1000.9,2022-11-10 12:45:00,,,,
12.5,25.0,,,45.45,0.03,,8.13,27.86,65.03,1.11,164.12,1000.61,2022-11-10 13:00:00,,,,
12.5,25.0,,,45.54,0.03,,8.78,28.79,63.85,1.01,168.0,1000.33,2022-11-10 13:15:00,,,,
12.5,25.0,,,45.33,0.03,,8.32,29.35,61.37,1.19,157.97,1000.09,2022-11-10 13:30:00,,,,
12.48,24.97,,,45.53,0.03,,8.7,29.07,60.31,1.7,135.48,999.88,2022-11-10 13:45:00,,,,
12.04,24.0,,,44.88,0.02,,8.14,29.13,57.86,1.56,157.61,999.75,2022-11-10 14:00:00,,,,
12.04,24.0,,,45.34,0.03,,8.2,28.71,57.34,1.48,157.35,999.57,2022-11-10 14:15:00,,,,
12.04,24.0,,,45.68,0.03,,8.08,29.29,60.43,1.66,162.25,999.38,2022-11-10 14:30:00,,,,
12.01,23.93,,,45.49,0.02,,7.88,29.31,59.69,1.9,138.86,999.2,2022-11-10 14:45:00,,,,
11.12,22.0,,,45.58,0.03,,8.37,29.62,59.49,1.59,149.61,999.09,2022-11-10 15:00:00,,,,
